filename,r,sample_time,sample_id,0,1,2,3,4,5,6,7,8
random_1,3,100,5,9,0,0,7,0,0,0,0,0
random_1,3,100,6,0,0,0,1,0,0,0,0,0
random_1,3,100,7,13,0,0,5,0,0,0,0,0
random_1,3,100,8,17,0,0,0,0,0,0,0,0
random_1,3,100,9,5,0,1,1,0,0,0,0,0
random_1,3,100,10,11,0,0,2,0,0,0,0,0
random_1,3,100,11,9,0,0,0,0,1,0,0,0
random_1,3,100,12,1,0,0,1,0,0,0,0,0
random_1,3,100,13,0,0,0,0,0,0,0,0,0
random_1,3,100,14,2,0,1,2,0,0,0,0,0
random_1,3,100,15,13,0,0,1,0,1,0,0,0
random_1,4,100,0,22,0,0,2,0,3,0,0,0
random_1,4,100,1,47,0,0,8,0,0,0,0,0
random_1,4,100,2,19,0,2,11,0,2,0,0,0
random_1,4,100,3,53,0,0,6,0,2,0,0,0
random_1,4,100,4,14,0,0,8,0,4,0,1,0
random_1,4,100,5,16,0,0,7,0,0,0,0,0
random_1,4,100,6,0,0,0,1,0,0,0,0,0
random_1,4,100,7,25,0,0,5,0,0,0,0,0
random_1,4,100,8,26,0,0,1,1,0,0,0,0
random_1,4,100,9,10,0,1,2,0,0,0,0,0
random_1,4,100,10,27,0,0,3,0,0,0,0,0
random_1,4,100,11,12,0,0,0,0,1,0,0,0
random_1,4,100,12,2,0,0,1,0,0,0,0,0
random_1,4,100,13,0,0,0,0,0,0,0,0,0
random_1,4,100,14,5,0,2,3,0,1,0,0,0
random_1,4,100,15,20,0,0,4,0,1,0,0,0
random_1,5,100,0,32,0,0,5,0,3,0,0,0
random_1,5,100,1,71,0,0,12,0,0,0,0,0
random_1,5,100,2,40,0,2,16,0,3,0,1,0
random_1,5,100,3,69,0,0,10,0,3,0,0,0
random_1,5,100,4,18,0,0,12,0,6,0,1,0
random_1,5,100,5,21,0,0,11,0,2,0,0,0
random_1,5,100,6,0,0,1,1,0,0,0,0,0
random_1,5,100,7,31,0,0,8,0,0,0,1,0
random_1,5,100,8,38,0,0,3,1,1,0,0,0
random_1,5,100,9,13,0,1,2,0,0,0,0,0
random_1,5,100,10,45,0,0,6,0,0,0,0,0
random_1,5,100,11,14,0,0,0,0,1,0,0,0
random_1,5,100,12,2,0,0,1,0,0,0,0,0
random_1,5,100,13,0,0,0,0,0,0,0,0,0
random_1,5,100,14,5,0,2,3,0,1,0,0,0
random_1,5,100,15,24,0,0,9,0,3,0,0,0
random_1,1,200,0,8,0,0,0,0,0,0,0,0
random_1,1,200,1,0,0,0,0,0,0,0,0,0
random_1,1,200,2,5,0,0,0,0,0,0,0,0
random_1,1,200,3,6,0,0,0,0,0,0,0,0
random_1,1,200,4,0,0,0,0,0,0,0,0,0
random_1,1,200,5,4,0,0,0,0,0,0,0,0
random_1,1,200,6,4,0,0,5,0,0,0,0,0
random_1,1,200,7,5,0,0,2,0,0,0,0,0
random_1,1,200,8,7,0,0,0,0,0,0,0,0
random_1,1,200,9,1,0,0,0,0,0,0,0,0
random_1,1,200,10,11,0,0,0,0,0,0,0,0
random_1,1,200,11,0,0,0,0,0,0,0,0,0
random_1,1,200,12,0,0,0,0,0,0,0,0,0
random_1,1,200,13,4,0,0,0,0,0,0,0,0
random_1,1,200,14,0,0,0,0,0,0,0,0,0
random_1,1,200,15,10,0,0,0,0,0,0,0,0
random_1,2,200,0,14,0,0,0,0,0,0,0,0
random_1,2,200,1,0,0,0,0,0,0,0,0,0
random_1,2,200,2,9,0,0,0,0,0,0,0,0
random_1,2,200,3,15,0,0,0,0,0,0,0,0
random_1,2,200,4,0,0,0,0,0,0,0,0,0
random_1,2,200,5,8,0,0,0,0,0,0,0,0
random_1,2,200,6,6,0,0,9,0,1,0,0,0
random_1,2,200,7,10,0,0,2,0,0,0,0,0
random_1,2,200,8,14,0,0,0,0,0,0,0,0
random_1,2,200,9,12,0,0,0,0,0,0,0,0
random_1,2,200,10,17,0,0,0,0,0,0,0,0
random_1,2,200,11,2,0,0,0,0,0,0,0,0
random_1,2,200,12,1,0,0,0,0,0,0,0,0
random_1,2,200,13,14,0,0,0,0,0,0,0,0
random_1,2,200,14,0,0,0,0,0,0,0,0,0
random_1,2,200,15,32,0,0,0,0,0,0,0,0
random_1,3,200,0,28,0,0,0,0,0,0,0,0
random_1,3,200,1,0,0,0,0,0,0,0,0,0
random_1,3,200,2,25,0,0,0,0,0,0,0,0
random_1,3,200,3,20,0,0,0,0,0,0,0,0
random_1,3,200,4,0,0,0,1,0,0,0,0,0
random_1,3,200,5,15,0,0,0,0,0,0,0,0
random_1,3,200,6,8,0,0,10,0,1,0,0,0
random_1,3,200,7,21,0,0,7,1,0,0,0,0
random_1,3,200,8,28,0,0,0,0,0,0,0,0
random_1,3,200,9,24,0,0,1,0,0,0,0,0
random_1,3,200,10,36,0,1,0,0,1,0,0,0
random_1,3,200,11,6,0,0,1,0,0,0,0,0
random_1,3,200,12,1,0,0,0,0,0,0,0,0
random_1,3,200,13,21,0,0,0,0,0,0,0,0
random_1,3,200,14,0,0,0,0,0,0,0,0,0
random_1,3,200,15,52,0,0,0,0,0,0,0,0
random_1,4,200,0,44,1,0,0,0,0,0,0,0
random_1,4,200,1,0,0,0,0,0,0,0,0,0
random_1,4,200,2,52,0,0,0,0,0,0,0,0
random_1,4,200,3,25,0,0,0,0,0,0,0,0
random_1,4,200,4,0,0,0,3,0,0,0,0,0
random_1,4,200,5,21,0,0,0,0,0,0,0,0
random_1,4,200,6,10,0,0,13,0,2,0,0,0
random_1,4,200,7,47,0,0,10,1,0,0,0,0
random_1,4,200,8,35,0,0,0,0,0,0,0,0
random_1,4,200,9,34,0,0,1,0,0,0,0,0
random_1,4,200,10,48,0,1,1,0,1,0,0,0
random_1,4,200,11,13,0,0,1,0,1,0,0,0
random_1,4,200,12,1,0,0,1,0,0,0,0,0
random_1,4,200,13,37,0,0,0,0,0,0,0,0
random_1,4,200,14,0,0,0,0,0,0,0,0,0
random_1,4,200,15,91,0,0,0,0,0,0,0,0
random_1,5,200,0,61,4,0,2,0,0,0,0,0
random_1,5,200,1,0,0,0,0,0,0,0,0,0
random_1,5,200,2,95,0,0,1,0,0,0,0,0
random_1,5,200,3,37,0,0,0,0,0,0,0,0
random_1,5,200,4,0,0,0,3,0,0,0,0,0
random_1,5,200,5,27,0,0,0,0,0,0,0,0
random_1,5,200,6,14,0,0,18,0,2,0,0,0
random_1,5,200,7,67,0,0,15,1,0,0,0,0
random_1,5,200,8,52,0,0,0,0,0,0,0,0
random_1,5,200,9,63,0,0,1,0,0,0,0,0
random_1,5,200,10,77,0,3,1,0,1,0,0,0
random_1,5,200,11,24,0,0,2,0,1,0,0,0
random_1,5,200,12,2,0,0,1,0,0,0,0,0
random_1,5,200,13,54,0,1,0,0,0,0,0,0
random_1,5,200,14,0,0,0,0,0,0,0,0,0
random_1,5,200,15,125,0,0,1,0,1,0,1,0
random_1,1,300,0,0,19,0,0,1,0,1,0,0
random_1,1,300,1,0,0,0,0,0,0,0,0,0
random_1,1,300,2,0,0,0,0,0,0,0,0,0
random_1,1,300,3,0,0,0,0,0,0,0,0,0
random_1,1,300,4,16,0,0,0,0,0,0,0,0
random_1,1,300,5,0,0,0,0,0,0,0,0,0
random_1,1,300,6,0,0,0,0,0,0,0,0,0
random_1,1,300,7,0,0,0,0,0,0,0,0,0
random_1,1,300,8,0,0,0,0,0,0,0,1,0
random_1,1,300,9,0,0,0,0,0,0,0,0,0
random_1,1,300,10,8,0,0,0,0,1,0,0,0
random_1,1,300,11,0,0,0,0,0,0,0,0,0
random_1,1,300,12,0,0,0,0,0,0,0,0,0
random_1,1,300,13,0,0,0,0,0,0,0,0,0
random_1,1,300,14,8,0,0,0,0,0,0,0,0
random_1,1,300,15,0,0,0,0,0,0,0,0,0
random_1,2,300,0,0,35,0,0,5,0,1,0,0
random_1,2,300,1,0,0,0,0,0,0,0,0,0
random_1,2,300,2,0,0,0,0,0,0,0,0,0
random_1,2,300,3,0,0,0,0,0,0,0,0,0
random_1,2,300,4,37,0,0,0,0,0,0,0,0
random_1,2,300,5,0,0,0,0,0,0,0,0,0
random_1,2,300,6,0,0,0,0,0,0,0,0,0
random_1,2,300,7,0,0,0,0,0,0,0,0,0
random_1,2,300,8,0,0,0,0,0,0,0,1,0
random_1,2,300,9,0,0,0,0,0,0,0,0,0
random_1,2,300,10,18,0,0,0,0,1,0,0,0
random_1,2,300,11,0,0,0,0,0,0,0,0,0
random_1,2,300,12,0,0,1,0,0,0,0,0,0
random_1,2,300,13,0,0,0,0,0,0,0,0,0
random_1,2,300,14,18,0,0,0,0,0,0,0,0
random_1,2,300,15,0,0,0,0,0,0,0,0,0
random_1,3,300,0,0,73,0,0,9,1,2,0,1
random_1,3,300,1,0,0,0,0,0,0,0,0,0
random_1,3,300,2,0,0,0,0,0,0,0,0,0
random_1,3,300,3,0,0,0,0,0,0,0,0,0
random_1,3,300,4,60,0,0,0,0,0,0,0,0
random_1,3,300,5,0,0,0,0,0,0,0,0,0
random_1,3,300,6,0,0,0,0,0,0,0,0,0
random_1,3,300,7,0,0,0,0,0,0,0,0,0
random_1,3,300,8,0,0,0,2,0,2,0,1,0
random_1,3,300,9,0,0,0,0,0,0,0,0,0
random_1,3,300,10,26,0,0,0,0,2,0,0,0
random_1,3,300,11,0,0,0,0,0,0,0,0,0
random_1,3,300,12,0,0,2,0,0,0,0,0,0
random_1,3,300,13,0,0,1,0,0,0,0,0,0
random_1,3,300,14,37,0,0,0,0,0,0,0,0
random_1,3,300,15,0,0,0,0,0,0,0,0,0
random_1,4,300,0,0,117,0,0,11,1,3,0,1
random_1,4,300,1,0,0,0,0,0,0,0,0,0
random_1,4,300,2,0,0,0,0,0,0,1,0,0
random_1,4,300,3,0,0,0,0,0,0,0,0,0
random_1,4,300,4,102,0,0,0,0,0,0,0,0
random_1,4,300,5,0,0,0,0,0,0,0,0,0
random_1,4,300,6,0,0,0,0,0,0,0,0,0
random_1,4,300,7,0,0,0,0,0,0,0,0,0
random_1,4,300,8,0,0,0,3,0,2,0,1,0
random_1,4,300,9,0,0,0,0,0,1,0,0,0
random_1,4,300,10,36,0,0,0,0,2,0,0,0
random_1,4,300,11,0,0,0,0,0,0,0,0,0
random_1,4,300,12,0,0,4,0,0,0,0,0,0
random_1,4,300,13,0,0,1,0,0,0,0,0,0
random_1,4,300,14,55,0,0,0,0,0,0,0,0
random_1,4,300,15,0,0,0,0,0,0,0,0,0
random_1,5,300,0,0,177,0,0,16,1,5,0,1
random_1,5,300,1,0,0,0,0,0,0,0,0,0
random_1,5,300,2,0,0,0,0,0,0,1,0,0
random_1,5,300,3,0,0,0,0,0,0,0,0,0
random_1,5,300,4,146,0,0,0,0,0,0,0,0
random_1,5,300,5,0,0,0,0,0,0,0,0,0
random_1,5,300,6,0,0,0,0,0,0,0,0,0
random_1,5,300,7,0,0,0,0,0,0,0,0,0
random_1,5,300,8,0,0,0,3,0,2,0,1,0
random_1,5,300,9,0,0,0,0,0,1,0,0,0
random_1,5,300,10,50,0,0,0,0,2,0,0,0
random_1,5,300,11,0,0,0,0,0,0,0,0,0
random_1,5,300,12,2,0,4,0,0,0,0,0,0
random_1,5,300,13,1,0,1,0,0,0,0,0,0
random_1,5,300,14,87,0,0,0,0,0,0,0,0
random_1,5,300,15,0,0,0,0,0,0,0,0,0
random_1,1,400,0,0,0,0,0,0,0,0,0,0
random_1,1,400,1,0,0,0,0,0,0,0,0,0
random_1,1,400,2,0,0,0,0,0,0,0,0,0
random_1,1,400,3,0,0,0,0,0,0,0,0,0
random_1,1,400,4,0,0,0,0,0,0,0,0,0
random_1,1,400,5,0,0,0,2,0,0,0,0,0
random_1,1,400,6,0,0,0,0,0,0,0,0,0
random_1,1,400,7,0,0,0,0,0,0,0,0,0
random_1,1,400,8,1,0,0,0,0,0,0,0,0
random_1,1,400,9,0,0,0,0,0,0,0,0,0
random_1,1,400,10,0,0,0,0,0,0,0,0,0
random_1,1,400,11,6,0,0,0,0,0,0,0,0
random_1,1,400,12,0,0,2,0,0,0,0,0,0
random_1,1,400,13,0,0,0,0,0,0,0,0,0
random_1,1,400,14,0,0,0,0,0,0,0,0,0
random_1,1,400,15,0,0,0,0,0,0,0,0,0
random_1,2,400,0,0,0,0,0,0,0,0,0,0
random_1,2,400,1,1,0,2,2,0,0,0,0,0
random_1,2,400,2,0,0,0,0,0,0,0,0,0
random_1,2,400,3,0,0,0,0,0,0,0,0,0
random_1,2,400,4,0,0,0,0,0,0,0,0,0
random_1,2,400,5,0,0,2,4,0,0,0,0,0
random_1,2,400,6,0,0,1,0,0,0,0,0,0
random_1,2,400,7,0,0,0,0,0,0,0,0,0
random_1,2,400,8,4,0,0,0,0,0,0,0,0
random_1,2,400,9,0,0,0,0,0,0,0,0,0
random_1,2,400,10,0,0,0,0,0,0,0,0,0
random_1,2,400,11,20,0,0,1,0,0,0,0,0
random_1,2,400,12,0,0,4,0,0,0,0,0,0
random_1,2,400,13,0,0,0,0,0,0,0,0,0
random_1,2,400,14,0,0,0,0,0,0,0,0,0
random_1,2,400,15,0,0,0,0,0,0,0,0,0
random_1,3,400,0,0,0,0,0,0,0,0,0,0
random_1,3,400,1,1,0,7,3,0,0,0,0,0
random_1,3,400,2,0,0,3,0,0,0,0,0,0
random_1,3,400,3,0,0,0,0,0,0,0,0,0
random_1,3,400,4,0,0,0,0,0,0,0,0,0
random_1,3,400,5,0,0,2,4,0,1,0,0,0
random_1,3,400,6,0,0,1,0,0,0,0,0,0
random_1,3,400,7,0,0,1,0,0,0,0,0,0
random_1,3,400,8,8,0,0,0,0,0,0,0,0
random_1,3,400,9,0,0,1,0,0,0,0,0,0
random_1,3,400,10,0,0,0,0,0,0,0,0,0
random_1,3,400,11,39,0,0,2,0,0,0,0,0
random_1,3,400,12,0,0,4,0,0,0,0,0,0
random_1,3,400,13,0,0,2,0,0,0,0,0,0
random_1,3,400,14,0,0,1,0,0,0,0,0,0
random_1,3,400,15,0,0,0,0,0,0,0,0,0
random_1,4,400,0,0,0,0,0,0,0,0,0,0
random_1,4,400,1,1,0,9,3,0,0,0,0,0
random_1,4,400,2,0,0,4,0,0,0,0,0,0
random_1,4,400,3,0,0,1,0,0,0,0,0,0
random_1,4,400,4,0,0,0,0,0,0,0,0,0
random_1,4,400,5,0,0,2,8,0,1,0,0,0
random_1,4,400,6,0,0,1,0,0,0,0,0,0
random_1,4,400,7,0,0,2,0,0,0,0,0,0
random_1,4,400,8,19,0,0,0,0,0,0,0,0
random_1,4,400,9,4,0,1,0,0,0,0,0,0
random_1,4,400,10,0,0,0,0,2,0,0,0,0
random_1,4,400,11,70,0,0,3,0,0,0,0,0
random_1,4,400,12,0,0,5,0,0,0,0,0,0
random_1,4,400,13,0,0,3,0,0,0,0,0,0
random_1,4,400,14,0,0,1,0,0,0,0,0,0
random_1,4,400,15,0,0,0,0,0,0,0,0,0
random_1,5,400,0,0,0,0,0,0,0,1,0,0
random_1,5,400,1,1,0,11,3,0,0,0,0,0
random_1,5,400,2,0,0,5,0,0,0,0,0,0
random_1,5,400,3,0,0,1,0,0,0,0,0,0
random_1,5,400,4,0,0,0,0,0,0,0,0,0
random_1,5,400,5,0,0,4,12,0,1,0,0,0
random_1,5,400,6,0,0,1,1,0,0,0,0,0
random_1,5,400,7,0,0,3,0,0,0,0,0,0
random_1,5,400,8,32,0,0,0,0,0,0,0,0
random_1,5,400,9,6,0,1,0,0,0,0,0,0
random_1,5,400,10,0,0,0,0,3,0,0,0,0
random_1,5,400,11,101,0,0,3,0,0,0,0,0
random_1,5,400,12,0,0,10,0,0,1,0,0,0
random_1,5,400,13,0,0,6,0,0,0,0,0,0
random_1,5,400,14,0,0,2,0,0,0,1,0,0
random_1,5,400,15,0,0,0,0,0,0,0,0,0
random_1,1,500,0,0,0,2,0,0,0,0,0,0
random_1,1,500,1,2,0,0,5,0,0,0,0,0
random_1,1,500,2,0,0,6,0,0,0,0,0,0
random_1,1,500,3,0,0,1,0,0,0,0,0,0
random_1,1,500,4,0,0,0,0,0,0,0,0,0
random_1,1,500,5,0,0,0,0,0,0,0,0,0
random_1,1,500,6,0,0,0,1,0,0,0,0,0
random_1,1,500,7,0,0,1,0,0,0,0,0,0
random_1,1,500,8,0,0,0,0,0,0,0,0,0
random_1,1,500,9,3,0,0,0,0,0,0,0,0
random_1,1,500,10,5,0,0,0,0,0,0,0,0
random_1,1,500,11,0,0,0,0,0,0,0,0,0
random_1,1,500,12,0,0,4,0,0,1,0,0,0
random_1,1,500,13,0,0,1,0,0,0,0,0,0
random_1,1,500,14,12,0,1,1,0,0,0,0,0
random_1,1,500,15,4,0,1,1,0,0,0,0,0
random_1,2,500,0,1,0,2,0,0,0,0,0,0
random_1,2,500,1,2,0,1,7,0,0,0,0,0
random_1,2,500,2,0,0,9,0,0,0,0,0,0
random_1,2,500,3,0,0,2,0,0,0,0,0,0
random_1,2,500,4,0,0,0,0,0,0,0,0,0
random_1,2,500,5,0,0,0,0,0,0,0,0,0
random_1,2,500,6,0,0,0,1,0,0,0,0,0
random_1,2,500,7,0,0,1,0,0,0,0,0,0
random_1,2,500,8,0,0,0,0,0,0,0,0,0
random_1,2,500,9,10,0,0,0,0,1,0,0,0
random_1,2,500,10,8,0,0,0,0,0,0,0,0
random_1,2,500,11,0,0,0,0,0,0,0,0,0
random_1,2,500,12,0,0,9,0,0,1,0,0,0
random_1,2,500,13,0,0,3,0,0,0,0,0,0
random_1,2,500,14,20,0,6,1,0,0,0,0,0
random_1,2,500,15,10,0,2,1,0,0,0,0,0
random_1,3,500,0,3,0,2,0,0,1,0,0,0
random_1,3,500,1,2,0,3,7,0,0,0,0,0
random_1,3,500,2,0,0,12,0,0,0,0,0,0
random_1,3,500,3,0,0,3,0,0,0,0,0,0
random_1,3,500,4,0,0,0,0,0,0,0,0,0
random_1,3,500,5,0,0,0,0,0,0,0,0,0
random_1,3,500,6,0,0,0,1,0,0,0,0,0
random_1,3,500,7,3,0,3,2,0,1,0,0,0
random_1,3,500,8,0,0,0,0,0,0,0,0,0
random_1,3,500,9,18,0,1,1,0,2,0,0,0
random_1,3,500,10,21,0,0,0,0,0,0,0,0
random_1,3,500,11,0,0,0,0,0,0,0,0,0
random_1,3,500,12,0,0,15,0,0,1,0,0,0
random_1,3,500,13,0,0,8,0,0,0,0,0,0
random_1,3,500,14,36,0,9,2,0,0,0,0,0
random_1,3,500,15,26,0,2,3,0,0,0,0,0
random_1,4,500,0,8,0,2,1,0,1,0,0,0
random_1,4,500,1,2,0,3,8,0,0,0,0,0
random_1,4,500,2,0,0,18,0,0,0,0,0,0
random_1,4,500,3,0,0,5,0,0,0,0,0,0
random_1,4,500,4,0,0,0,0,0,0,0,0,0
random_1,4,500,5,0,0,3,0,0,0,0,0,0
random_1,4,500,6,0,0,0,1,0,0,0,0,0
random_1,4,500,7,9,0,7,4,0,1,0,0,0
random_1,4,500,8,0,0,0,0,0,0,0,0,0
random_1,4,500,9,26,0,1,3,0,4,0,0,0
random_1,4,500,10,28,0,1,0,0,0,0,0,0
random_1,4,500,11,0,0,0,0,0,0,0,0,0
random_1,4,500,12,0,0,18,0,0,1,0,0,0
random_1,4,500,13,0,0,21,0,0,0,0,0,0
random_1,4,500,14,56,0,20,3,0,0,0,0,0
random_1,4,500,15,48,0,5,6,0,0,0,0,0
random_1,5,500,0,13,0,3,8,0,1,0,0,0
random_1,5,500,1,2,0,6,9,0,1,0,0,0
random_1,5,500,2,0,0,31,0,0,0,0,0,0
random_1,5,500,3,0,0,11,0,0,0,0,0,0
random_1,5,500,4,0,0,0,0,0,0,0,0,0
random_1,5,500,5,0,0,8,0,0,0,0,0,0
random_1,5,500,6,2,0,0,2,0,0,0,0,0
random_1,5,500,7,12,0,10,6,0,1,0,0,0
random_1,5,500,8,0,0,0,0,0,0,0,0,0
random_1,5,500,9,46,0,3,4,0,4,0,0,0
random_1,5,500,10,63,0,2,0,0,0,0,0,0
random_1,5,500,11,0,0,0,0,0,0,0,0,0
random_1,5,500,12,0,0,30,0,0,2,0,0,0
random_1,5,500,13,0,0,27,0,0,0,0,0,0
random_1,5,500,14,74,0,32,4,0,0,0,0,0
random_1,5,500,15,65,0,6,7,0,0,0,0,0
random_1,1,600,0,7,0,1,0,0,0,0,0,0
random_1,1,600,1,2,0,0,0,0,0,0,0,0
random_1,1,600,2,0,0,4,0,0,0,0,0,0
random_1,1,600,3,0,0,0,0,0,0,0,0,0
random_1,1,600,4,0,0,0,0,0,0,0,0,0
random_1,1,600,5,0,0,4,0,0,0,0,0,0
random_1,1,600,6,0,0,3,0,0,0,0,0,0
random_1,1,600,7,0,0,0,0,0,0,0,0,0
random_1,1,600,8,0,0,0,0,0,0,0,0,0
random_1,1,600,9,0,0,0,0,0,0,0,0,0
random_1,1,600,10,0,0,0,0,0,0,0,0,0
random_1,1,600,11,0,0,2,0,0,0,0,0,0
random_1,1,600,12,3,0,5,0,0,0,0,0,0
random_1,1,600,13,0,0,1,0,0,0,0,0,0
random_1,1,600,14,0,0,5,0,0,0,0,0,0
random_1,1,600,15,0,0,0,0,0,0,0,0,0
