filename,r,sample_time,sample_id,shannon,simpson
random_1,3,200,7,0.6929392011734025,0.41617122473246126
random_1,3,200,8,-0.0,0.0
random_1,3,200,9,0.167944147734173,0.07679999999999998
random_1,3,200,10,0.24267348118901844,0.10110803324099726
random_1,3,200,11,0.410116318288409,0.24489795918367352
random_1,3,200,12,-0.0,0.0
random_1,3,200,13,-0.0,0.0
random_1,3,200,14,0.0,0.0
random_1,3,200,15,-0.0,0.0
random_1,4,200,0,0.10656595882801999,0.04345679012345682
random_1,4,200,1,0.0,0.0
random_1,4,200,2,-0.0,0.0
random_1,4,200,3,-0.0,0.0
random_1,4,200,4,-0.0,0.0
random_1,4,200,5,-0.0,0.0
random_1,4,200,6,0.9086163473457878,0.5631999999999999
random_1,4,200,7,0.5434983862306744,0.3133174791914388
random_1,4,200,8,-0.0,0.0
random_1,4,200,9,0.12974069471942834,0.05551020408163265
random_1,4,200,10,0.28834232834042844,0.113033448673587
random_1,4,200,11,0.48509409130221154,0.23999999999999988
random_1,4,200,12,0.6931471805599453,0.5
random_1,4,200,13,-0.0,0.0
random_1,4,200,14,0.0,0.0
random_1,4,200,15,-0.0,0.0
random_1,5,200,0,0.35850191013467597,0.1666295388728002
random_1,5,200,1,0.0,0.0
random_1,5,200,2,0.05790751748813433,0.02061631944444442
random_1,5,200,3,-0.0,0.0
random_1,5,200,4,-0.0,0.0
random_1,5,200,5,-0.0,0.0
random_1,5,200,6,0.868719682914265,0.546712802768166
random_1,5,200,7,0.5352844811010813,0.3155755552329801
random_1,5,200,8,-0.0,0.0
random_1,5,200,9,0.08048483706800685,0.03076171875
random_1,5,200,10,0.2875868771576924,0.1165972635336111
random_1,5,200,11,0.4195558923202333,0.20301783264746232
random_1,5,200,12,0.6365141682948128,0.4444444444444444
random_1,5,200,13,0.09087612133300153,0.03570247933884296
random_1,5,200,14,0.0,0.0
random_1,5,200,15,0.1368801298353387,0.046142578125
random_1,1,300,0,0.3805062184775959,0.1768707482993196
random_1,1,300,1,0.0,0.0
random_1,1,300,2,0.0,0.0
random_1,1,300,3,0.0,0.0
random_1,1,300,4,-0.0,0.0
random_1,1,300,5,0.0,0.0
random_1,1,300,6,0.0,0.0
random_1,1,300,7,0.0,0.0
random_1,1,300,8,-0.0,0.0
random_1,1,300,9,0.0,0.0
random_1,1,300,10,0.34883209584303193,0.19753086419753085
random_1,1,300,11,0.0,0.0
random_1,1,300,12,0.0,0.0
random_1,1,300,13,0.0,0.0
random_1,1,300,14,-0.0,0.0
random_1,1,300,15,0.0,0.0
random_1,2,300,0,0.4822459273311376,0.25580011897679955
random_1,2,300,1,0.0,0.0
random_1,2,300,2,0.0,0.0
random_1,2,300,3,0.0,0.0
random_1,2,300,4,-0.0,0.0
random_1,2,300,5,0.0,0.0
random_1,2,300,6,0.0,0.0
random_1,2,300,7,0.0,0.0
random_1,2,300,8,-0.0,0.0
random_1,2,300,9,0.0,0.0
random_1,2,300,10,0.20619205063323184,0.09972299168975085
random_1,2,300,11,0.0,0.0
random_1,2,300,12,-0.0,0.0
random_1,2,300,13,0.0,0.0
random_1,2,300,14,-0.0,0.0
random_1,2,300,15,0.0,0.0
random_1,3,300,0,0.5663838688002705,0.26771227690643595
random_1,3,300,1,0.0,0.0
random_1,3,300,2,0.0,0.0
random_1,3,300,3,0.0,0.0
random_1,3,300,4,-0.0,0.0
random_1,3,300,5,0.0,0.0
random_1,3,300,6,0.0,0.0
random_1,3,300,7,0.0,0.0
random_1,3,300,8,1.0549201679861442,0.6399999999999999
random_1,3,300,9,0.0,0.0
random_1,3,300,10,0.2573186405438316,0.13265306122448983
random_1,3,300,11,0.0,0.0
random_1,3,300,12,-0.0,0.0
random_1,3,300,13,-0.0,0.0
random_1,3,300,14,-0.0,0.0
random_1,3,300,15,0.0,0.0
random_1,4,300,0,0.4779654046268374,0.21866696817231046
random_1,4,300,1,0.0,0.0
random_1,4,300,2,-0.0,0.0
random_1,4,300,3,0.0,0.0
random_1,4,300,4,-0.0,0.0
random_1,4,300,5,0.0,0.0
random_1,4,300,6,0.0,0.0
random_1,4,300,7,0.0,0.0
random_1,4,300,8,1.0114042647073516,0.6111111111111112
random_1,4,300,9,-0.0,0.0
random_1,4,300,10,0.20619205063323184,0.09972299168975085
random_1,4,300,11,0.0,0.0
random_1,4,300,12,-0.0,0.0
random_1,4,300,13,-0.0,0.0
random_1,4,300,14,-0.0,0.0
random_1,4,300,15,0.0,0.0
random_1,5,300,0,0.45538180763016284,0.2096999999999999
random_1,5,300,1,0.0,0.0
random_1,5,300,2,-0.0,0.0
random_1,5,300,3,0.0,0.0
random_1,5,300,4,-0.0,0.0
random_1,5,300,5,0.0,0.0
random_1,5,300,6,0.0,0.0
random_1,5,300,7,0.0,0.0
random_1,5,300,8,1.0114042647073516,0.6111111111111112
random_1,5,300,9,-0.0,0.0
random_1,5,300,10,0.1630236294943659,0.07396449704142016
random_1,5,300,11,0.0,0.0
random_1,5,300,12,0.6365141682948128,0.4444444444444444
random_1,5,300,13,0.6931471805599453,0.5
random_1,5,300,14,-0.0,0.0
random_1,5,300,15,0.0,0.0
random_1,1,400,0,0.0,0.0
random_1,1,400,1,0.0,0.0
random_1,1,400,2,0.0,0.0
random_1,1,400,3,0.0,0.0
random_1,1,400,4,0.0,0.0
random_1,1,400,5,-0.0,0.0
random_1,1,400,6,0.0,0.0
random_1,1,400,7,0.0,0.0
random_1,1,400,8,-0.0,0.0
random_1,1,400,9,0.0,0.0
random_1,1,400,10,0.0,0.0
random_1,1,400,11,-0.0,0.0
random_1,1,400,12,-0.0,0.0
random_1,1,400,13,0.0,0.0
random_1,1,400,14,0.0,0.0
random_1,1,400,15,0.0,0.0
random_1,2,400,0,0.0,0.0
random_1,2,400,1,1.0549201679861442,0.6399999999999999
random_1,2,400,2,0.0,0.0
random_1,2,400,3,0.0,0.0
random_1,2,400,4,0.0,0.0
random_1,2,400,5,0.6365141682948128,0.4444444444444444
random_1,2,400,6,-0.0,0.0
random_1,2,400,7,0.0,0.0
random_1,2,400,8,-0.0,0.0
random_1,2,400,9,0.0,0.0
random_1,2,400,10,0.0,0.0
random_1,2,400,11,0.19144408195771734,0.09070294784580502
random_1,2,400,12,-0.0,0.0
random_1,2,400,13,0.0,0.0
random_1,2,400,14,0.0,0.0
random_1,2,400,15,0.0,0.0
random_1,3,400,0,0.0,0.0
random_1,3,400,1,0.8599672810355049,0.5123966942148761
random_1,3,400,2,-0.0,0.0
random_1,3,400,3,0.0,0.0
random_1,3,400,4,0.0,0.0
random_1,3,400,5,0.9556998911125343,0.5714285714285714
random_1,3,400,6,-0.0,0.0
random_1,3,400,7,-0.0,0.0
random_1,3,400,8,-0.0,0.0
random_1,3,400,9,-0.0,0.0
random_1,3,400,10,0.0,0.0
random_1,3,400,11,0.19490868718781756,0.09280190362879237
random_1,3,400,12,-0.0,0.0
random_1,3,400,13,-0.0,0.0
random_1,3,400,14,-0.0,0.0
random_1,3,400,15,0.0,0.0
random_1,4,400,0,0.0,0.0
random_1,4,400,1,0.7902679680745903,0.46153846153846156
random_1,4,400,2,-0.0,0.0
random_1,4,400,3,-0.0,0.0
random_1,4,400,4,0.0,0.0
random_1,4,400,5,0.7595473914748635,0.4297520661157025
random_1,4,400,6,-0.0,0.0
random_1,4,400,7,-0.0,0.0
random_1,4,400,8,-0.0,0.0
random_1,4,400,9,0.5004024235381879,0.31999999999999984
random_1,4,400,10,-0.0,0.0
random_1,4,400,11,0.17141144375853556,0.07881403640457885
random_1,4,400,12,-0.0,0.0
random_1,4,400,13,-0.0,0.0
random_1,4,400,14,-0.0,0.0
random_1,4,400,15,0.0,0.0
random_1,5,400,0,-0.0,0.0
random_1,5,400,1,0.7298712099831164,0.4177777777777778
random_1,5,400,2,-0.0,0.0
random_1,5,400,3,-0.0,0.0
random_1,5,400,4,0.0,0.0
random_1,5,400,5,0.7529746827658885,0.44290657439446357
random_1,5,400,6,0.6931471805599453,0.5
random_1,5,400,7,-0.0,0.0
random_1,5,400,8,-0.0,0.0
random_1,5,400,9,0.410116318288409,0.24489795918367352
random_1,5,400,10,-0.0,0.0
random_1,5,400,11,0.13070811965126178,0.056028106508875686
random_1,5,400,12,0.30463609734923813,0.16528925619834722
random_1,5,400,13,-0.0,0.0
random_1,5,400,14,0.6365141682948128,0.4444444444444444
random_1,5,400,15,0.0,0.0
random_1,1,500,0,-0.0,0.0
random_1,1,500,1,0.5982695885852573,0.40816326530612246
random_1,1,500,2,-0.0,0.0
random_1,1,500,3,-0.0,0.0
random_1,1,500,4,0.0,0.0
random_1,1,500,5,0.0,0.0
random_1,1,500,6,-0.0,0.0
random_1,1,500,7,-0.0,0.0
random_1,1,500,8,0.0,0.0
random_1,1,500,9,-0.0,0.0
random_1,1,500,10,-0.0,0.0
random_1,1,500,11,0.0,0.0
random_1,1,500,12,0.5004024235381879,0.31999999999999984
random_1,1,500,13,-0.0,0.0
random_1,1,500,14,0.5091373440826868,0.2551020408163267
random_1,1,500,15,0.8675632284814612,0.5
random_1,2,500,0,0.6365141682948128,0.4444444444444444
random_1,2,500,1,0.8018185525433373,0.4600000000000001
random_1,2,500,2,-0.0,0.0
random_1,2,500,3,-0.0,0.0
random_1,2,500,4,0.0,0.0
random_1,2,500,5,0.0,0.0
random_1,2,500,6,-0.0,0.0
random_1,2,500,7,-0.0,0.0
random_1,2,500,8,0.0,0.0
random_1,2,500,9,0.30463609734923813,0.16528925619834722
random_1,2,500,10,-0.0,0.0
random_1,2,500,11,0.0,0.0
random_1,2,500,12,0.3250829733914482,0.17999999999999994
random_1,2,500,13,-0.0,0.0
random_1,2,500,14,0.6786071516914347,0.4005486968449933
random_1,2,500,15,0.6870920273799715,0.37869822485207094
random_1,3,500,0,1.0114042647073516,0.6111111111111112
random_1,3,500,1,0.9596147939120492,0.5694444444444444
random_1,3,500,2,-0.0,0.0
random_1,3,500,3,-0.0,0.0
random_1,3,500,4,0.0,0.0
random_1,3,500,5,0.0,0.0
random_1,3,500,6,-0.0,0.0
random_1,3,500,7,1.310783678099714,0.7160493827160495
random_1,3,500,8,0.0,0.0
random_1,3,500,9,0.6631794532105497,0.318181818181818
random_1,3,500,10,-0.0,0.0
random_1,3,500,11,0.0,0.0
random_1,3,500,12,0.2337916587064593,0.1171875
random_1,3,500,13,-0.0,0.0
random_1,3,500,14,0.6550838284852537,0.37483023992756903
random_1,3,500,15,0.5503536168824767,0.28303850156087407
random_1,4,500,0,0.9830877585747855,0.513888888888889
random_1,4,500,1,0.9251290835720822,0.544378698224852
random_1,4,500,2,-0.0,0.0
random_1,4,500,3,-0.0,0.0
random_1,4,500,4,0.0,0.0
random_1,4,500,5,-0.0,0.0
random_1,4,500,6,-0.0,0.0
random_1,4,500,7,1.1901619765856741,0.6666666666666667
random_1,4,500,8,0.0,0.0
random_1,4,500,9,0.7748451040560902,0.39273356401384096
random_1,4,500,10,0.149994923610415,0.06658739595719365
random_1,4,500,11,0.0,0.0
random_1,4,500,12,0.20619205063323184,0.09972299168975085
random_1,4,500,13,-0.0,0.0
random_1,4,500,14,0.7159013079321797,0.4319820541579875
random_1,4,500,15,0.609479903208811,0.3205975294455615
random_1,5,500,0,1.087847391010481,0.6112
random_1,5,500,1,1.1174899594231538,0.6234567901234568
random_1,5,500,2,-0.0,0.0
random_1,5,500,3,-0.0,0.0
random_1,5,500,4,0.0,0.0
random_1,5,500,5,-0.0,0.0
random_1,5,500,6,0.6931471805599453,0.5
random_1,5,500,7,1.174354880235964,0.6658739595719381
random_1,5,500,8,0.0,0.0
random_1,5,500,9,0.7008811626860971,0.33610341643582664
random_1,5,500,10,0.13740600645276865,0.05964497041420125
random_1,5,500,11,0.0,0.0
random_1,5,500,12,0.2337916587064593,0.1171875
random_1,5,500,13,-0.0,0.0
random_1,5,500,14,0.7463936091453309,0.4614876033057851
random_1,5,500,15,0.5655921548694387,0.29158448389217606
random_1,1,600,0,0.37677016125643675,0.21875
random_1,1,600,1,-0.0,0.0
random_1,1,600,2,-0.0,0.0
random_1,1,600,3,0.0,0.0
random_1,1,600,4,0.0,0.0
random_1,1,600,5,-0.0,0.0
random_1,1,600,6,-0.0,0.0
random_1,1,600,7,0.0,0.0
random_1,1,600,8,0.0,0.0
random_1,1,600,9,0.0,0.0
random_1,1,600,10,0.0,0.0
random_1,1,600,11,-0.0,0.0
random_1,1,600,12,0.6615632381579821,0.46875
random_1,1,600,13,-0.0,0.0
random_1,1,600,14,-0.0,0.0
random_1,1,600,15,0.0,0.0
random_1,2,600,0,0.24493002679463532,0.12444444444444436
random_1,2,600,1,-0.0,0.0
random_1,2,600,2,0.28683598305616065,0.1527777777777779
random_1,2,600,3,0.0,0.0
random_1,2,600,4,0.0,0.0
random_1,2,600,5,-0.0,0.0
random_1,2,600,6,-0.0,0.0
random_1,2,600,7,0.5623351446188083,0.375
random_1,2,600,8,0.0,0.0
random_1,2,600,9,-0.0,0.0
random_1,2,600,10,0.0,0.0
random_1,2,600,11,-0.0,0.0
random_1,2,600,12,0.6365141682948128,0.4444444444444444
random_1,2,600,13,0.5623351446188083,0.375
random_1,2,600,14,-0.0,0.0
random_1,2,600,15,-0.0,0.0
random_1,3,600,0,0.12169240267806193,0.05124653739612173
random_1,3,600,1,0.4470620543337879,0.224609375
random_1,3,600,2,0.1732052067491771,0.07986111111111094
random_1,3,600,3,0.0,0.0
random_1,3,600,4,0.0,0.0
random_1,3,600,5,0.2337916587064593,0.1171875
random_1,3,600,6,-0.0,0.0
random_1,3,600,7,0.410116318288409,0.24489795918367352
random_1,3,600,8,0.0,0.0
random_1,3,600,9,-0.0,0.0
random_1,3,600,10,0.0,0.0
random_1,3,600,11,-0.0,0.0
random_1,3,600,12,0.6581099875431143,0.46537396121883656
random_1,3,600,13,0.38721237518636065,0.22684310018903586
random_1,3,600,14,-0.0,0.0
random_1,3,600,15,0.5004024235381879,0.31999999999999984
random_1,4,600,0,0.08256493803586595,0.031737773152965554
random_1,4,600,1,0.475301170973801,0.257201646090535
random_1,4,600,2,0.12974069471942834,0.05551020408163265
random_1,4,600,3,0.0,0.0
random_1,4,600,4,0.0,0.0
random_1,4,600,5,0.5442837329694393,0.2881944444444443
random_1,4,600,6,-0.0,0.0
random_1,4,600,7,0.5763341277567499,0.38781163434903054
random_1,4,600,8,-0.0,0.0
random_1,4,600,9,-0.0,0.0
random_1,4,600,10,-0.0,0.0
random_1,4,600,11,-0.0,0.0
random_1,4,600,12,0.6926879734424749,0.4995408631772268
random_1,4,600,13,0.31793678026224176,0.17481789802289294
random_1,4,600,14,-0.0,0.0
random_1,4,600,15,0.5004024235381879,0.31999999999999984
random_1,5,600,0,0.19567003495657082,0.07760000000000011
random_1,5,600,1,0.5451497322385893,0.2728959352335977
random_1,5,600,2,0.22371807606583377,0.11072664359861584
random_1,5,600,3,0.0,0.0
random_1,5,600,4,0.0,0.0
random_1,5,600,5,0.5115867519685875,0.271484375
random_1,5,600,6,0.10296666046541245,0.041647804436396596
random_1,5,600,7,0.9629079493851553,0.5692041522491349
random_1,5,600,8,-0.0,0.0
random_1,5,600,9,-0.0,0.0
random_1,5,600,10,-0.0,0.0
random_1,5,600,11,-0.0,0.0
random_1,5,600,12,0.7804406676199811,0.5196921684019918
random_1,5,600,13,0.2711893730418441,0.14201183431952646
random_1,5,600,14,-0.0,0.0
random_1,5,600,15,0.9556998911125343,0.5714285714285714
random_2,1,0,0,0.0,0.0
random_2,1,0,1,-0.0,0.0
random_2,1,0,2,0.0,0.0
random_2,1,0,3,-0.0,0.0
random_2,1,0,4,0.6931471805599453,0.5
random_2,1,0,5,-0.0,0.0
random_2,1,0,6,0.6931471805599453,0.5
random_2,1,0,7,-0.0,0.0
random_2,1,0,8,0.0,0.0
random_2,1,0,9,-0.0,0.0
random_2,1,0,10,0.0,0.0
random_2,1,0,11,-0.0,0.0
random_2,1,0,12,0.6931471805599453,0.5
random_2,1,0,13,-0.0,0.0
random_2,1,0,14,0.6931471805599453,0.5
random_2,1,0,15,-0.0,0.0
random_2,2,0,0,0.6365141682948128,0.4444444444444444
random_2,2,0,1,0.6365141682948128,0.4444444444444444
random_2,2,0,2,0.6365141682948128,0.4444444444444444
random_2,2,0,3,0.6365141682948128,0.4444444444444444
random_2,2,0,4,1.0986122886681096,0.6666666666666667
random_2,2,0,5,0.9502705392332347,0.5599999999999999
random_2,2,0,6,1.0986122886681096,0.6666666666666667
random_2,2,0,7,0.9502705392332347,0.5599999999999999
random_2,2,0,8,0.6365141682948128,0.4444444444444444
random_2,2,0,9,0.6365141682948128,0.4444444444444444
random_2,2,0,10,0.6365141682948128,0.4444444444444444
random_2,2,0,11,0.6365141682948128,0.4444444444444444
random_2,2,0,12,1.0986122886681096,0.6666666666666667
random_2,2,0,13,0.9502705392332347,0.5599999999999999
random_2,2,0,14,1.0986122886681096,0.6666666666666667
random_2,2,0,15,0.9502705392332347,0.5599999999999999
random_2,3,0,0,0.8486855577264172,0.49382716049382713
random_2,3,0,1,1.277034259466139,0.6938775510204082
random_2,3,0,2,0.8486855577264172,0.49382716049382713
random_2,3,0,3,1.277034259466139,0.6938775510204082
random_2,3,0,4,1.2148896539491205,0.6666666666666667
random_2,3,0,5,1.0335620542068176,0.5454545454545455
random_2,3,0,6,1.2148896539491205,0.6666666666666667
random_2,3,0,7,1.0335620542068176,0.5454545454545455
random_2,3,0,8,0.8486855577264172,0.49382716049382713
random_2,3,0,9,1.277034259466139,0.6938775510204082
random_2,3,0,10,0.8486855577264172,0.49382716049382713
random_2,3,0,11,1.277034259466139,0.6938775510204082
random_2,3,0,12,1.2148896539491205,0.6666666666666667
random_2,3,0,13,1.0335620542068176,0.5454545454545455
random_2,3,0,14,1.2148896539491205,0.6666666666666667
random_2,3,0,15,1.0335620542068176,0.5454545454545455
random_2,4,0,0,1.3316643102930146,0.673469387755102
random_2,4,0,1,1.198849312913621,0.6527777777777778
random_2,4,0,2,1.3316643102930146,0.673469387755102
random_2,4,0,3,1.198849312913621,0.6527777777777778
random_2,4,0,4,1.442080248948443,0.675
