filename,type_id,r,0,1,2,3,4,5,6,7,8
random_2,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_6,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_7,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_8,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
