filename,r,type_id,0,1,2,3,4,5,6,7,8
random_2,5,7,0.52049,0.67738,0.4933,0.39504,0.61607,0.50362,0.98996,0.0,1.0
random_2,5,8,0.54573,0.77934,0.54386,0.77213,0.79592,0.61389,0.90073,1.0,0.0
random_3,1,0,0.0,0.31202,0.1334,0.12277,0.2713,0.46032,0.0,0.0,0.0
random_3,1,1,0.31202,0.0,0.31134,0.34544,0.45455,0.71429,0.0,0.0,0.0
random_3,1,2,0.1334,0.31134,0.0,0.15005,0.23374,0.35714,0.0,0.0,0.0
random_3,1,3,0.12277,0.34544,0.15005,0.0,0.24167,0.54545,0.0,0.0,0.0
random_3,1,4,0.2713,0.45455,0.23374,0.24167,0.0,1.0,0.0,0.0,0.0
random_3,1,5,0.46032,0.71429,0.35714,0.54545,1.0,0.0,0.0,0.0,0.0
random_3,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,2,0,0.0,0.31812,0.15243,0.18043,0.2459,0.1515,0.50773,0.0,0.50773
random_3,2,1,0.31812,0.0,0.29377,0.33455,0.30347,0.27476,0.4356,0.0,0.4356
random_3,2,2,0.15243,0.29377,0.0,0.18698,0.23804,0.17047,0.60348,0.0,0.60348
random_3,2,3,0.18043,0.33455,0.18698,0.0,0.27938,0.22818,0.48485,0.0,0.48485
random_3,2,4,0.2459,0.30347,0.23804,0.27938,0.0,0.31956,1.0,0.0,1.0
random_3,2,5,0.1515,0.27476,0.17047,0.22818,0.31956,0.0,0.79339,0.0,0.79339
random_3,2,6,0.50773,0.4356,0.60348,0.48485,1.0,0.79339,0.0,0.0,0.0
random_3,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,2,8,0.50773,0.4356,0.60348,0.48485,1.0,0.79339,0.0,0.0,0.0
random_3,3,0,0.0,0.31249,0.13196,0.12954,0.27957,0.1525,0.51195,0.0,0.3176
random_3,3,1,0.31249,0.0,0.29553,0.30238,0.19755,0.27687,0.41295,0.0,0.31639
random_3,3,2,0.13196,0.29553,0.0,0.14429,0.29559,0.21085,0.57481,0.0,0.33918
random_3,3,3,0.12954,0.30238,0.14429,0.0,0.32797,0.14752,0.51214,0.0,0.28798
random_3,3,4,0.27957,0.19755,0.29559,0.32797,0.0,0.26349,1.0,0.0,0.53333
random_3,3,5,0.1525,0.27687,0.21085,0.14752,0.26349,0.0,0.54667,0.0,0.31579
random_3,3,6,0.51195,0.41295,0.57481,0.51214,1.0,0.54667,0.0,0.0,0.58667
random_3,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,3,8,0.3176,0.31639,0.33918,0.28798,0.53333,0.31579,0.58667,0.0,0.0
random_3,4,0,0.0,0.25649,0.11661,0.09996,0.21376,0.09942,0.43606,0.2588,0.26968
random_3,4,1,0.25649,0.0,0.22495,0.24162,0.15097,0.22133,0.30102,0.36268,0.23027
random_3,4,2,0.11661,0.22495,0.0,0.12205,0.21887,0.12665,0.45206,0.29049,0.28093
random_3,4,3,0.09996,0.24162,0.12205,0.0,0.2365,0.10394,0.43559,0.29668,0.27061
random_3,4,4,0.21376,0.15097,0.21887,0.2365,0.0,0.19234,0.5609,0.44872,0.36058
random_3,4,5,0.09942,0.22133,0.12665,0.10394,0.19234,0.0,0.44807,0.30766,0.28323
random_3,4,6,0.43606,0.30102,0.45206,0.43559,0.5609,0.44807,0.0,1.0,0.38462
random_3,4,7,0.2588,0.36268,0.29049,0.29668,0.44872,0.30766,1.0,0.0,0.55556
random_3,4,8,0.26968,0.23027,0.28093,0.27061,0.36058,0.28323,0.38462,0.55556,0.0
random_3,5,0,0.0,0.35719,0.15929,0.13239,0.26251,0.12953,0.54162,0.33925,0.36765
random_3,5,1,0.35719,0.0,0.31392,0.33259,0.21033,0.30563,0.39886,0.47863,0.32906
random_3,5,2,0.15929,0.31392,0.0,0.16455,0.27807,0.1804,0.5668,0.34262,0.37139
random_3,5,3,0.13239,0.33259,0.16455,0.0,0.27106,0.14765,0.54362,0.32128,0.34323
random_3,5,4,0.26251,0.21033,0.27807,0.27106,0.0,0.25298,0.55009,0.47136,0.41447
random_3,5,5,0.12953,0.30563,0.1804,0.14765,0.25298,0.0,0.57999,0.35854,0.35965
random_3,5,6,0.54162,0.39886,0.5668,0.54362,0.55009,0.57999,0.0,1.0,0.42857
random_3,5,7,0.33925,0.47863,0.34262,0.32128,0.47136,0.35854,1.0,0.0,0.67
random_3,5,8,0.36765,0.32906,0.37139,0.34323,0.41447,0.35965,0.42857,0.67,0.0
random_4,1,0,0.0,0.36851,0.15535,0.17728,0.2937,0.33418,0.0,0.0,0.0
random_4,1,1,0.36851,0.0,0.29005,0.35663,0.58152,1.0,0.0,0.0,0.0
random_4,1,2,0.15535,0.29005,0.0,0.20016,0.27259,0.39045,0.0,0.0,0.0
random_4,1,3,0.17728,0.35663,0.20016,0.0,0.34891,0.46969,0.0,0.0,0.0
random_4,1,4,0.2937,0.58152,0.27259,0.34891,0.0,0.71963,0.0,0.0,0.0
random_4,1,5,0.33418,1.0,0.39045,0.46969,0.71963,0.0,0.0,0.0,0.0
random_4,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,2,0,0.0,0.37812,0.21658,0.25241,0.32063,0.2844,0.50548,0.0,0.0
random_4,2,1,0.37812,0.0,0.44026,0.36848,0.53078,0.568,0.74709,0.0,0.0
random_4,2,2,0.21658,0.44026,0.0,0.25103,0.33292,0.372,0.5431,0.0,0.0
random_4,2,3,0.25241,0.36848,0.25103,0.0,0.39318,0.29517,0.62823,0.0,0.0
random_4,2,4,0.32063,0.53078,0.33292,0.39318,0.0,0.48806,1.0,0.0,0.0
random_4,2,5,0.2844,0.568,0.372,0.29517,0.48806,0.0,0.85824,0.0,0.0
random_4,2,6,0.50548,0.74709,0.5431,0.62823,1.0,0.85824,0.0,0.0,0.0
random_4,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,3,0,0.0,0.30427,0.21147,0.16417,0.29829,0.16651,0.4664,0.0,0.37362
random_4,3,1,0.30427,0.0,0.36258,0.30046,0.46419,0.35199,0.66207,0.0,0.57166
random_4,3,2,0.21147,0.36258,0.0,0.2462,0.2892,0.30798,0.45779,0.0,0.31266
random_4,3,3,0.16417,0.30046,0.2462,0.0,0.38,0.14696,0.5119,0.0,0.42328
random_4,3,4,0.29829,0.46419,0.2892,0.38,0.0,0.37056,0.94286,0.0,0.61714
random_4,3,5,0.16651,0.35199,0.30798,0.14696,0.37056,0.0,0.4898,0.0,0.49675
random_4,3,6,0.4664,0.66207,0.45779,0.5119,0.94286,0.4898,0.0,0.0,1.0
random_4,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,3,8,0.37362,0.57166,0.31266,0.42328,0.61714,0.49675,1.0,0.0,0.0
random_4,4,0,0.0,0.2714,0.20742,0.1796,0.25205,0.12953,0.46521,0.3958,0.37222
random_4,4,1,0.2714,0.0,0.31443,0.27598,0.3142,0.29845,0.55026,0.43739,0.46349
random_4,4,2,0.20742,0.31443,0.0,0.20835,0.22156,0.2044,0.47899,0.36555,0.33655
random_4,4,3,0.1796,0.27598,0.20835,0.0,0.22812,0.11756,0.55172,0.30964,0.45517
random_4,4,4,0.25205,0.3142,0.22156,0.22812,0.0,0.19835,0.66071,0.47143,0.55102
random_4,4,5,0.12953,0.29845,0.2044,0.11756,0.19835,0.0,0.5732,0.3609,0.43688
random_4,4,6,0.46521,0.55026,0.47899,0.55172,0.66071,0.5732,0.0,0.97959,1.0
random_4,4,7,0.3958,0.43739,0.36555,0.30964,0.47143,0.3609,0.97959,0.0,0.66667
random_4,4,8,0.37222,0.46349,0.33655,0.45517,0.55102,0.43688,1.0,0.66667,0.0
random_4,5,0,0.0,0.34314,0.26987,0.23628,0.27388,0.16266,0.53562,0.39954,0.48784
random_4,5,1,0.34314,0.0,0.40458,0.35194,0.34682,0.37686,0.65928,0.49977,0.60421
random_4,5,2,0.26987,0.40458,0.0,0.26224,0.23796,0.25628,0.53598,0.40167,0.43906
random_4,5,3,0.23628,0.35194,0.26224,0.0,0.20312,0.16923,0.63512,0.28045,0.57347
random_4,5,4,0.27388,0.34682,0.23796,0.20312,0.0,0.21583,0.65109,0.34301,0.56496
random_4,5,5,0.16266,0.37686,0.25628,0.16923,0.21583,0.0,0.62348,0.32978,0.57277
random_4,5,6,0.53562,0.65928,0.53598,0.63512,0.65109,0.62348,0.0,0.88421,1.0
random_4,5,7,0.39954,0.49977,0.40167,0.28045,0.34301,0.32978,0.88421,0.0,0.75359
random_4,5,8,0.48784,0.60421,0.43906,0.57347,0.56496,0.57277,1.0,0.75359,0.0
random_5,1,0,0.0,0.24791,0.14867,0.17541,0.19845,0.23392,0.37263,0.0,0.37263
random_5,1,1,0.24791,0.0,0.34835,0.35954,0.25206,0.4,0.80952,0.0,0.80952
random_5,1,2,0.14867,0.34835,0.0,0.14764,0.2287,0.29941,0.4876,0.0,0.4876
random_5,1,3,0.17541,0.35954,0.14764,0.0,0.25831,0.40404,0.55556,0.0,0.55556
random_5,1,4,0.19845,0.25206,0.2287,0.25831,0.0,0.42593,0.84656,0.0,0.84656
