filename,sample_time,r,sample_id,0,1,2,3,4,5,6,7,8
random_7,0,5,7,16,8,0,2,2,1,0,0,2
random_7,0,5,8,11,7,2,2,0,2,0,0,0
random_7,0,5,9,14,5,1,3,1,0,0,0,0
random_7,0,5,10,11,7,2,2,0,2,0,0,0
random_7,0,5,11,14,5,1,3,1,0,0,0,0
random_7,0,5,12,14,7,2,1,2,1,0,1,0
random_7,0,5,13,16,8,0,2,2,1,0,0,2
random_7,0,5,14,14,7,2,1,2,1,0,1,0
random_7,0,5,15,16,8,0,2,2,1,0,0,2
random_7,100,1,0,1,0,0,0,0,0,0,0,0
random_7,100,1,1,2,0,0,1,0,0,0,0,0
random_7,100,1,2,3,0,0,3,0,0,0,0,0
random_7,100,1,3,0,0,0,1,0,0,0,0,0
random_7,100,1,4,0,0,0,0,0,0,0,0,0
random_7,100,1,5,0,0,0,0,0,0,0,0,0
random_7,100,1,6,2,0,0,0,0,0,0,0,0
random_7,100,1,7,0,0,0,1,0,0,0,0,0
random_7,100,1,8,1,0,0,0,0,0,0,0,0
random_7,100,1,9,1,0,0,0,0,0,0,0,0
random_7,100,1,10,0,0,0,0,0,1,0,0,0
random_7,100,1,11,0,0,0,0,0,0,0,0,0
random_7,100,1,12,0,0,0,0,0,0,0,0,0
random_7,100,1,13,1,0,0,0,0,0,0,0,0
random_7,100,1,14,1,0,0,1,0,0,0,0,0
random_7,100,1,15,0,0,0,0,0,0,0,0,0
random_7,100,2,0,7,0,0,1,0,0,0,1,0
random_7,100,2,1,3,0,0,1,0,0,0,0,0
random_7,100,2,2,3,0,0,3,0,1,0,0,0
random_7,100,2,3,2,0,0,1,0,0,0,0,0
random_7,100,2,4,0,0,0,0,0,0,0,0,0
random_7,100,2,5,0,0,0,0,0,0,0,0,0
random_7,100,2,6,4,0,0,1,0,0,0,0,0
random_7,100,2,7,0,0,0,1,0,0,0,0,0
random_7,100,2,8,4,0,0,1,0,1,0,0,0
random_7,100,2,9,1,0,0,0,0,0,0,0,0
random_7,100,2,10,2,0,0,4,0,1,0,0,0
random_7,100,2,11,0,0,0,0,0,0,0,0,0
random_7,100,2,12,2,0,0,0,0,1,0,0,0
random_7,100,2,13,4,0,0,0,0,0,0,0,0
random_7,100,2,14,6,0,0,1,0,0,0,0,0
random_7,100,2,15,3,0,0,0,0,0,0,0,0
random_7,100,3,0,15,0,0,2,0,0,0,1,0
random_7,100,3,1,8,0,0,2,0,2,0,0,0
random_7,100,3,2,4,0,0,4,0,1,0,0,0
random_7,100,3,3,10,0,0,1,0,0,0,0,0
random_7,100,3,4,0,0,0,0,0,0,0,0,0
random_7,100,3,5,1,0,0,1,0,0,0,1,0
random_7,100,3,6,5,0,0,2,0,0,0,0,0
random_7,100,3,7,0,0,0,1,0,0,0,0,0
random_7,100,3,8,4,0,0,3,0,1,0,0,0
random_7,100,3,9,3,0,0,0,0,0,0,0,0
random_7,100,3,10,2,0,0,5,0,1,0,0,0
random_7,100,3,11,0,0,0,0,0,0,0,0,0
random_7,100,3,12,2,0,0,0,0,2,0,0,0
random_7,100,3,13,12,0,0,1,0,1,0,0,0
random_7,100,3,14,12,0,0,1,0,0,0,0,0
random_7,100,3,15,5,0,0,0,0,0,0,0,0
random_7,100,4,0,31,0,0,4,0,0,0,1,0
random_7,100,4,1,14,0,0,7,0,2,0,0,0
random_7,100,4,2,11,0,0,12,0,2,0,0,0
random_7,100,4,3,15,0,0,2,0,0,0,0,0
random_7,100,4,4,0,0,0,0,0,0,0,0,0
random_7,100,4,5,4,0,0,11,0,0,0,1,0
random_7,100,4,6,8,0,0,3,0,0,0,0,0
random_7,100,4,7,0,0,0,5,0,0,0,0,0
random_7,100,4,8,11,0,0,3,0,2,0,0,0
random_7,100,4,9,15,0,0,0,0,0,0,0,0
random_7,100,4,10,2,0,0,6,0,1,0,0,0
random_7,100,4,11,0,0,0,0,0,0,0,0,0
random_7,100,4,12,9,0,0,0,0,2,0,0,0
random_7,100,4,13,26,0,0,1,0,2,0,0,0
random_7,100,4,14,20,0,0,1,0,0,0,0,0
random_7,100,4,15,13,0,0,1,0,0,0,0,0
random_7,100,5,0,48,0,0,5,0,0,0,1,0
random_7,100,5,1,29,0,1,13,0,2,0,0,0
random_7,100,5,2,12,0,0,13,0,2,0,0,0
random_7,100,5,3,27,0,0,4,0,1,0,0,0
random_7,100,5,4,0,0,0,0,0,0,0,0,0
random_7,100,5,5,7,0,0,22,0,1,0,1,0
random_7,100,5,6,10,0,0,3,0,1,0,0,0
random_7,100,5,7,2,0,0,5,0,0,0,0,0
random_7,100,5,8,14,0,0,4,0,3,0,0,0
random_7,100,5,9,23,0,0,1,0,0,0,0,0
random_7,100,5,10,6,0,0,12,0,1,0,1,0
random_7,100,5,11,0,0,0,0,0,0,0,0,0
random_7,100,5,12,10,0,0,1,0,4,0,0,0
random_7,100,5,13,43,0,0,1,0,2,0,0,0
random_7,100,5,14,31,0,0,2,0,0,0,0,0
random_7,100,5,15,14,0,0,1,0,0,0,0,0
random_7,200,1,0,0,0,0,0,0,0,0,0,0
random_7,200,1,1,3,0,0,1,0,0,0,0,0
random_7,200,1,2,7,0,0,0,0,0,0,0,0
random_7,200,1,3,1,0,0,0,0,0,0,0,0
random_7,200,1,4,4,0,0,1,0,1,0,0,0
random_7,200,1,5,0,0,0,0,0,0,0,0,1
random_7,200,1,6,1,0,0,1,0,0,0,0,0
random_7,200,1,7,5,0,0,0,0,0,0,0,0
random_7,200,1,8,9,0,0,2,0,2,0,0,0
random_7,200,1,9,3,0,0,0,0,0,0,0,0
random_7,200,1,10,8,0,0,0,0,0,0,0,0
random_7,200,1,11,0,0,0,0,0,0,0,0,0
random_7,200,1,12,0,0,0,0,0,0,0,0,0
random_7,200,1,13,2,0,0,0,0,0,0,0,0
random_7,200,1,14,1,0,0,0,0,0,0,0,0
random_7,200,1,15,0,0,0,0,0,0,0,0,0
random_7,200,2,0,0,0,1,0,0,0,0,0,0
random_7,200,2,1,12,0,0,3,0,1,0,0,0
random_7,200,2,2,14,0,0,1,0,0,0,0,0
random_7,200,2,3,5,0,0,0,0,0,0,0,0
random_7,200,2,4,11,0,0,1,0,1,0,0,0
random_7,200,2,5,8,0,0,1,0,0,0,0,1
random_7,200,2,6,1,0,0,3,0,0,0,0,0
random_7,200,2,7,8,0,0,1,0,0,0,0,0
random_7,200,2,8,26,0,0,4,0,2,0,1,0
random_7,200,2,9,10,0,0,0,0,0,0,0,0
random_7,200,2,10,14,0,0,0,0,0,0,0,0
random_7,200,2,11,0,0,0,3,0,0,0,0,0
random_7,200,2,12,0,0,0,0,0,0,0,0,0
random_7,200,2,13,3,0,0,0,0,0,0,0,0
random_7,200,2,14,5,0,0,0,0,0,0,0,0
random_7,200,2,15,0,0,0,0,0,0,0,0,0
random_7,200,3,0,0,0,1,0,0,0,0,0,0
random_7,200,3,1,20,0,0,4,0,1,0,0,0
random_7,200,3,2,32,0,0,2,0,0,0,0,0
random_7,200,3,3,12,0,0,0,0,0,0,0,0
random_7,200,3,4,24,0,0,4,0,1,0,0,0
random_7,200,3,5,19,0,0,2,0,0,0,0,1
random_7,200,3,6,1,0,0,6,0,0,0,0,0
random_7,200,3,7,9,0,0,2,0,0,0,0,0
random_7,200,3,8,36,0,0,9,0,4,0,1,0
random_7,200,3,9,20,0,0,1,0,0,0,0,0
random_7,200,3,10,23,0,0,0,0,0,0,0,0
random_7,200,3,11,0,0,0,3,0,0,0,0,0
random_7,200,3,12,0,0,0,0,0,0,0,0,0
random_7,200,3,13,11,0,0,0,0,0,0,0,0
random_7,200,3,14,9,0,2,0,0,0,0,0,0
random_7,200,3,15,0,0,0,0,0,0,0,0,0
random_7,200,4,0,0,0,2,0,0,0,0,0,0
random_7,200,4,1,31,0,0,9,0,1,0,0,0
random_7,200,4,2,62,0,0,4,0,0,0,0,0
random_7,200,4,3,21,0,0,0,0,1,0,0,0
random_7,200,4,4,39,0,2,9,0,2,0,0,0
random_7,200,4,5,30,0,0,3,0,0,0,0,1
random_7,200,4,6,1,0,0,7,0,0,0,1,0
random_7,200,4,7,15,0,0,3,0,0,0,0,0
random_7,200,4,8,48,0,0,12,1,5,0,1,0
random_7,200,4,9,37,0,0,1,0,0,0,0,0
random_7,200,4,10,42,0,0,1,0,0,0,0,0
random_7,200,4,11,2,0,0,4,1,0,0,0,0
random_7,200,4,12,0,0,0,1,0,0,0,0,0
random_7,200,4,13,16,0,0,0,0,0,0,0,0
random_7,200,4,14,15,0,3,0,0,0,0,0,0
random_7,200,4,15,0,0,0,0,0,0,0,0,0
random_7,200,5,0,0,0,2,0,0,0,0,0,0
random_7,200,5,1,43,0,0,11,0,1,0,0,0
random_7,200,5,2,93,0,0,6,0,0,0,0,0
random_7,200,5,3,27,0,0,0,0,1,0,0,0
random_7,200,5,4,71,0,2,12,0,3,0,0,0
random_7,200,5,5,40,0,0,4,0,0,0,0,1
random_7,200,5,6,3,0,0,12,0,0,0,1,0
random_7,200,5,7,16,2,1,4,0,0,0,0,0
random_7,200,5,8,60,0,0,17,1,8,0,1,0
random_7,200,5,9,56,0,0,1,0,0,0,0,0
random_7,200,5,10,60,0,0,3,0,0,0,0,0
random_7,200,5,11,3,0,0,5,1,0,0,0,0
random_7,200,5,12,1,0,0,2,0,0,0,0,0
random_7,200,5,13,28,0,0,3,0,0,0,0,0
random_7,200,5,14,27,0,3,0,0,0,0,0,0
random_7,200,5,15,0,0,0,0,0,0,0,0,0
random_7,300,1,0,0,0,0,0,0,0,0,0,0
random_7,300,1,1,0,0,0,0,0,0,0,0,0
random_7,300,1,2,0,0,0,0,0,0,0,0,0
random_7,300,1,3,0,0,0,0,0,0,0,0,0
random_7,300,1,4,0,0,0,0,0,0,0,0,0
random_7,300,1,5,6,0,0,0,0,0,0,0,0
random_7,300,1,6,0,0,0,0,0,0,0,0,0
random_7,300,1,7,0,0,1,0,0,0,0,0,0
random_7,300,1,8,0,8,0,0,0,0,0,0,0
random_7,300,1,9,0,0,0,0,0,0,0,0,0
random_7,300,1,10,1,0,0,0,0,0,0,0,0
random_7,300,1,11,0,0,0,0,0,0,0,0,0
random_7,300,1,12,3,0,0,0,0,0,0,0,0
random_7,300,1,13,0,0,0,0,0,0,0,0,0
random_7,300,1,14,0,0,0,0,0,0,0,0,0
random_7,300,1,15,9,0,0,0,0,0,0,0,0
random_7,300,2,0,0,0,0,0,0,0,0,0,0
random_7,300,2,1,0,0,0,0,0,0,0,0,0
random_7,300,2,2,0,0,0,0,0,0,0,0,0
random_7,300,2,3,0,0,0,0,0,0,0,0,0
random_7,300,2,4,0,0,1,0,0,0,0,0,0
random_7,300,2,5,16,0,0,0,0,0,0,0,0
random_7,300,2,6,0,0,0,0,0,0,0,0,0
random_7,300,2,7,0,0,1,0,0,0,0,0,0
random_7,300,2,8,0,28,0,0,0,0,1,0,0
random_7,300,2,9,0,0,0,0,0,0,0,0,0
random_7,300,2,10,6,0,0,0,0,0,0,0,0
random_7,300,2,11,0,0,0,0,0,0,0,0,0
random_7,300,2,12,13,0,0,0,0,0,0,0,0
random_7,300,2,13,0,0,0,0,0,0,0,0,0
random_7,300,2,14,0,0,0,0,0,0,0,0,0
random_7,300,2,15,18,0,0,0,0,0,0,0,0
random_7,300,3,0,0,0,0,0,0,0,0,0,0
random_7,300,3,1,0,0,0,0,0,0,0,0,0
random_7,300,3,2,0,0,0,0,0,0,0,0,0
random_7,300,3,3,0,0,0,0,0,0,0,0,0
random_7,300,3,4,0,0,1,0,0,0,0,0,0
random_7,300,3,5,34,0,0,0,0,0,0,0,0
random_7,300,3,6,0,0,0,0,0,0,0,0,0
random_7,300,3,7,0,0,2,0,0,0,0,0,0
random_7,300,3,8,0,60,0,0,1,0,4,0,0
random_7,300,3,9,0,0,0,0,0,0,0,0,0
random_7,300,3,10,15,0,0,0,0,0,0,0,0
random_7,300,3,11,0,0,0,0,0,0,0,0,0
random_7,300,3,12,30,0,0,0,0,0,0,0,0
random_7,300,3,13,0,0,0,0,0,0,0,0,0
random_7,300,3,14,0,0,0,0,0,0,0,0,0
random_7,300,3,15,48,0,1,0,0,0,0,0,0
random_7,300,4,0,0,0,0,0,0,0,0,0,0
random_7,300,4,1,0,0,1,0,0,0,0,0,0
random_7,300,4,2,0,0,0,0,0,0,0,1,0
random_7,300,4,3,0,0,0,0,0,1,0,0,0
random_7,300,4,4,0,0,1,0,0,0,0,0,0
random_7,300,4,5,67,0,0,0,0,0,0,0,0
random_7,300,4,6,0,0,0,0,0,0,0,0,0
random_7,300,4,7,0,0,6,0,0,0,0,0,0
random_7,300,4,8,1,78,0,0,4,0,6,0,0
random_7,300,4,9,0,0,0,0,0,0,0,0,0
random_7,300,4,10,34,0,0,0,0,0,0,0,0
random_7,300,4,11,0,0,0,0,0,0,0,0,0
random_7,300,4,12,54,0,0,0,0,0,0,0,0
random_7,300,4,13,0,0,0,0,0,0,0,0,0
random_7,300,4,14,0,0,0,0,0,0,0,0,0
random_7,300,4,15,69,0,1,2,0,0,0,0,0
random_7,300,5,0,0,0,0,0,0,0,0,0,0
random_7,300,5,1,2,0,2,0,0,0,0,0,0
random_7,300,5,2,0,0,0,0,0,0,0,1,0
random_7,300,5,3,0,0,0,0,0,1,0,0,0
random_7,300,5,4,0,0,1,0,0,0,0,0,0
random_7,300,5,5,93,0,1,0,0,0,0,0,0
random_7,300,5,6,0,0,0,0,0,0,0,0,0
random_7,300,5,7,0,0,6,0,0,0,0,0,0
random_7,300,5,8,1,97,0,0,4,0,6,0,0
random_7,300,5,9,0,0,1,0,0,0,0,0,0
random_7,300,5,10,47,0,0,0,0,0,0,0,0
random_7,300,5,11,0,0,0,0,0,0,0,0,0
random_7,300,5,12,98,0,0,0,0,0,0,0,0
random_7,300,5,13,0,0,0,0,0,0,0,0,0
random_7,300,5,14,0,0,0,0,0,0,0,0,0
random_7,300,5,15,107,0,1,2,0,0,0,0,0
random_7,400,1,0,1,0,0,1,0,0,0,0,0
random_7,400,1,1,0,0,2,0,0,1,0,0,0
random_7,400,1,2,0,0,2,0,0,0,0,0,0
random_7,400,1,3,0,0,0,0,0,0,0,0,0
random_7,400,1,4,0,0,1,0,0,0,0,0,0
random_7,400,1,5,0,0,1,0,0,0,0,0,0
random_7,400,1,6,0,0,0,0,0,0,0,0,0
random_7,400,1,7,5,0,1,3,0,0,0,0,0
random_7,400,1,8,0,0,0,0,0,0,0,0,0
random_7,400,1,9,0,0,1,0,0,0,0,0,0
random_7,400,1,10,0,0,0,0,0,0,0,0,0
random_7,400,1,11,0,0,0,0,0,0,0,0,0
random_7,400,1,12,0,0,0,0,0,1,0,0,0
random_7,400,1,13,14,0,1,0,0,0,0,0,0
random_7,400,1,14,0,0,1,0,0,0,0,0,0
random_7,400,1,15,0,0,0,0,0,0,0,0,0
random_7,400,2,0,2,0,0,1,1,0,0,0,0
random_7,400,2,1,0,0,2,0,0,1,0,0,0
random_7,400,2,2,0,0,3,0,0,0,0,0,0
random_7,400,2,3,0,0,0,0,0,0,0,0,0
random_7,400,2,4,0,0,4,0,0,0,0,0,0
random_7,400,2,5,0,0,1,0,0,0,0,0,0
random_7,400,2,6,0,0,1,0,0,0,0,0,0
random_7,400,2,7,16,0,5,10,0,0,0,0,0
random_7,400,2,8,0,0,0,0,0,1,0,0,0
random_7,400,2,9,0,0,1,0,0,0,0,0,0
random_7,400,2,10,0,0,0,0,0,1,0,0,0
random_7,400,2,11,0,0,0,0,0,0,0,0,0
random_7,400,2,12,0,0,0,0,0,1,0,0,0
random_7,400,2,13,35,0,2,0,0,0,0,0,0
random_7,400,2,14,1,0,3,0,0,0,0,0,0
random_7,400,2,15,0,0,0,0,0,0,0,0,0
random_7,400,3,0,2,1,0,1,1,0,0,0,0
random_7,400,3,1,0,0,4,0,0,1,0,0,0
random_7,400,3,2,0,0,5,0,0,0,0,0,0
random_7,400,3,3,0,0,1,0,0,0,0,0,0
random_7,400,3,4,0,0,9,0,0,0,0,0,0
random_7,400,3,5,0,0,1,0,0,0,0,0,0
random_7,400,3,6,0,0,2,0,0,0,0,0,0
random_7,400,3,7,26,0,12,19,0,0,0,0,0
random_7,400,3,8,0,0,0,0,0,1,0,0,0
random_7,400,3,9,0,0,3,0,0,0,0,0,0
random_7,400,3,10,0,0,0,0,0,1,0,0,0
random_7,400,3,11,2,0,0,0,0,0,0,0,0
random_7,400,3,12,0,0,0,0,0,3,0,0,0
random_7,400,3,13,76,0,3,0,0,0,0,0,0
random_7,400,3,14,1,0,3,1,0,0,0,0,0
random_7,400,3,15,0,0,0,0,0,0,0,0,0
random_7,400,4,0,3,8,0,1,2,0,0,0,0
random_7,400,4,1,0,0,8,0,0,1,0,0,0
random_7,400,4,2,0,0,10,0,0,0,0,1,0
random_7,400,4,3,0,0,1,0,0,0,0,0,0
random_7,400,4,4,0,0,18,0,0,0,0,0,0
random_7,400,4,5,0,0,2,0,0,0,0,0,0
random_7,400,4,6,0,0,4,0,0,0,0,0,0
random_7,400,4,7,44,0,20,24,0,0,0,0,0
random_7,400,4,8,0,0,0,0,0,1,0,1,0
random_7,400,4,9,0,0,5,0,0,0,0,0,0
random_7,400,4,10,0,0,0,0,0,1,0,0,0
random_7,400,4,11,5,0,0,0,0,0,0,0,0
random_7,400,4,12,0,0,0,0,0,3,0,0,0
random_7,400,4,13,114,0,5,0,0,0,0,0,0
random_7,400,4,14,1,0,6,1,0,0,2,0,0
random_7,400,4,15,0,0,0,0,0,0,0,0,0
random_7,400,5,0,4,17,0,2,4,0,0,0,0
random_7,400,5,1,0,0,10,0,0,1,0,0,0
random_7,400,5,2,0,0,17,1,0,0,0,1,0
random_7,400,5,3,0,0,1,0,0,0,0,0,0
random_7,400,5,4,0,0,20,0,0,0,0,0,0
random_7,400,5,5,0,0,5,0,0,0,0,0,0
random_7,400,5,6,0,0,6,0,0,0,0,0,0
random_7,400,5,7,64,0,27,31,0,0,0,0,0
random_7,400,5,8,0,0,0,0,0,1,0,1,0
random_7,400,5,9,0,0,8,0,0,0,0,0,0
random_7,400,5,10,0,0,1,0,0,1,0,0,0
random_7,400,5,11,5,0,0,0,0,0,0,0,0
random_7,400,5,12,0,0,0,0,0,4,0,0,0
random_7,400,5,13,159,0,5,0,0,1,0,0,0
random_7,400,5,14,3,0,9,4,0,0,3,0,0
random_7,400,5,15,0,0,2,0,0,0,0,0,0
random_7,500,1,0,0,0,1,0,0,0,0,0,0
random_7,500,1,1,10,0,1,0,0,0,0,0,0
random_7,500,1,2,2,0,1,1,0,0,0,0,0
random_7,500,1,3,0,0,2,0,0,0,0,0,0
random_7,500,1,4,0,0,3,0,0,0,0,0,0
random_7,500,1,5,0,0,2,0,0,0,0,0,0
random_7,500,1,6,8,0,2,0,0,1,0,0,0
random_7,500,1,7,0,0,3,0,0,0,0,0,0
random_7,500,1,8,0,0,0,0,0,0,0,0,0
random_7,500,1,9,0,0,2,0,0,0,0,0,0
random_7,500,1,10,0,0,1,0,0,0,0,0,0
random_7,500,1,11,11,0,0,0,0,0,0,0,0
random_7,500,1,12,3,0,0,0,0,0,0,0,0
random_7,500,1,13,0,0,0,0,0,0,0,0,0
random_7,500,1,14,0,0,2,0,0,0,0,0,0
random_7,500,1,15,0,0,4,0,0,0,0,0,0
random_7,500,2,0,1,0,5,0,0,0,0,0,0
random_7,500,2,1,26,0,2,0,0,0,0,0,0
random_7,500,2,2,7,0,6,6,0,0,0,0,0
random_7,500,2,3,0,0,4,0,0,0,0,0,0
random_7,500,2,4,0,0,5,0,0,0,0,0,0
random_7,500,2,5,0,0,10,0,0,0,0,0,0
random_7,500,2,6,15,0,3,0,0,1,0,0,0
random_7,500,2,7,0,0,12,0,0,0,0,0,0
random_7,500,2,8,2,0,0,4,0,0,0,0,0
random_7,500,2,9,0,0,4,1,0,0,0,0,0
random_7,500,2,10,5,0,2,2,0,1,0,0,0
random_7,500,2,11,30,0,0,0,0,0,0,0,0
random_7,500,2,12,7,0,0,0,0,0,0,0,0
random_7,500,2,13,0,0,0,0,0,0,0,0,0
random_7,500,2,14,0,0,3,0,0,0,0,0,0
random_7,500,2,15,0,0,6,0,0,0,0,0,0
random_7,500,3,0,3,0,11,0,0,0,0,0,0
random_7,500,3,1,37,0,9,0,0,0,0,0,0
random_7,500,3,2,14,0,9,12,0,0,0,0,0
random_7,500,3,3,0,0,9,0,0,0,0,0,0
random_7,500,3,4,0,0,16,0,0,0,0,0,0
random_7,500,3,5,0,0,18,0,0,0,0,0,0
random_7,500,3,6,38,0,7,0,0,2,0,0,0
random_7,500,3,7,0,0,35,0,0,0,0,0,0
random_7,500,3,8,5,0,0,6,0,0,0,0,0
random_7,500,3,9,0,0,8,1,0,0,0,0,0
random_7,500,3,10,21,0,3,5,0,1,0,0,0
random_7,500,3,11,58,0,0,0,0,0,0,0,0
random_7,500,3,12,15,0,0,0,0,1,0,0,0
random_7,500,3,13,0,0,0,0,0,0,0,0,0
random_7,500,3,14,0,0,6,0,0,0,0,0,0
random_7,500,3,15,0,0,13,0,0,0,0,0,0
random_7,500,4,0,5,0,22,0,0,3,0,0,0
random_7,500,4,1,60,0,13,0,0,0,0,0,0
random_7,500,4,2,24,0,13,15,0,0,0,1,0
random_7,500,4,3,0,0,14,0,0,0,0,0,0
random_7,500,4,4,0,0,33,0,0,0,0,1,0
random_7,500,4,5,0,0,23,0,0,0,0,0,0
random_7,500,4,6,66,0,11,0,0,5,0,0,0
random_7,500,4,7,1,0,50,0,0,0,0,0,0
random_7,500,4,8,7,0,0,8,0,0,0,0,0
random_7,500,4,9,0,0,17,1,0,0,0,0,0
random_7,500,4,10,41,0,10,12,0,1,0,0,0
random_7,500,4,11,100,0,1,0,0,0,0,0,0
random_7,500,4,12,26,0,0,1,0,1,0,0,0
random_7,500,4,13,0,0,0,0,0,0,0,0,0
random_7,500,4,14,0,0,11,1,0,0,0,0,0
random_7,500,4,15,0,0,29,0,0,0,0,0,0
random_7,500,5,0,5,0,34,2,0,4,0,0,0
random_7,500,5,1,92,0,19,0,0,2,0,0,0
random_7,500,5,2,38,0,17,23,0,0,0,1,0
random_7,500,5,3,0,0,19,0,0,0,0,0,0
random_7,500,5,4,0,0,55,0,0,0,0,1,0
random_7,500,5,5,0,0,34,0,0,0,0,0,0
random_7,500,5,6,84,0,18,0,0,7,0,0,0
random_7,500,5,7,1,0,66,0,0,0,0,0,0
random_7,500,5,8,12,0,0,18,0,0,0,0,0
random_7,500,5,9,0,0,28,3,0,0,0,0,0
random_7,500,5,10,60,0,16,15,0,2,0,0,0
random_7,500,5,11,156,0,1,2,0,0,0,0,0
random_7,500,5,12,37,0,0,2,0,1,0,0,0
random_7,500,5,13,0,0,0,0,0,0,0,0,0
random_7,500,5,14,1,0,17,1,0,2,0,0,0
random_7,500,5,15,0,0,34,0,0,0,0,0,0
random_7,600,1,0,1,0,3,0,0,1,0,0,0
random_7,600,1,1,0,0,0,0,0,0,0,0,0
random_7,600,1,2,0,0,1,0,0,0,0,0,0
random_7,600,1,3,0,0,1,0,0,1,0,0,0
random_7,600,1,4,1,0,1,0,0,0,0,0,0
random_7,600,1,5,11,0,3,0,0,1,0,0,0
random_7,600,1,6,0,0,0,0,0,0,0,0,0
random_7,600,1,7,7,0,1,0,0,0,0,0,0
random_7,600,1,8,0,0,1,0,0,0,0,0,0
random_7,600,1,9,0,0,1,0,0,0,0,0,0
random_7,600,1,10,0,0,2,0,0,1,0,0,0
random_7,600,1,11,0,0,5,0,0,0,0,0,0
random_7,600,1,12,0,0,0,0,0,0,0,0,0
random_7,600,1,13,9,0,0,0,0,2,0,0,0
random_7,600,1,14,0,0,2,0,0,0,0,0,0
random_7,600,1,15,1,0,5,0,0,0,0,0,0
random_7,600,2,0,6,0,3,0,0,2,0,0,0
random_7,600,2,1,0,0,0,0,0,0,0,0,0
random_7,600,2,2,0,0,2,0,0,0,0,0,0
random_7,600,2,3,1,0,5,0,0,2,0,0,0
random_7,600,2,4,3,0,9,0,0,0,0,0,0
random_7,600,2,5,19,0,4,0,0,1,0,0,0
random_7,600,2,6,0,0,0,0,0,0,0,0,0
random_7,600,2,7,18,0,7,0,0,0,0,1,0
random_7,600,2,8,0,0,6,0,0,1,0,0,0
random_7,600,2,9,0,0,6,0,0,0,0,0,0
random_7,600,2,10,0,0,3,0,0,1,0,0,0
random_7,600,2,11,0,0,7,0,0,0,0,0,0
random_7,600,2,12,1,0,0,0,0,0,0,0,0
random_7,600,2,13,24,0,0,0,0,2,0,0,0
random_7,600,2,14,0,0,6,0,0,0,0,0,0
random_7,600,2,15,3,0,8,0,0,0,0,0,0
random_7,600,3,0,16,0,5,0,0,5,0,0,0
random_7,600,3,1,0,0,0,0,0,2,0,0,0
random_7,600,3,2,0,0,5,0,0,0,0,0,0
random_7,600,3,3,1,0,12,0,0,5,0,0,0
random_7,600,3,4,7,0,21,0,0,0,0,0,0
random_7,600,3,5,28,0,14,0,0,2,0,0,0
random_7,600,3,6,0,0,0,0,0,0,0,0,0
random_7,600,3,7,38,0,16,0,0,1,0,1,0
random_7,600,3,8,0,0,6,0,0,1,0,0,0
random_7,600,3,9,2,0,13,0,0,0,0,0,0
random_7,600,3,10,0,0,3,0,0,1,0,0,0
random_7,600,3,11,0,0,14,0,0,0,0,0,0
random_7,600,3,12,1,0,0,0,0,0,0,0,0
random_7,600,3,13,46,0,0,0,0,4,0,0,0
random_7,600,3,14,6,0,16,0,0,1,0,0,0
random_7,600,3,15,5,0,17,0,0,3,0,0,0
random_7,600,4,0,25,0,10,0,0,6,0,0,0
random_7,600,4,1,0,0,0,0,0,2,0,0,0
random_7,600,4,2,0,0,6,0,0,0,0,0,0
random_7,600,4,3,1,0,15,0,0,7,0,1,0
random_7,600,4,4,12,0,34,0,0,5,0,0,0
random_7,600,4,5,49,0,21,0,0,2,0,0,0
random_7,600,4,6,0,0,0,0,0,0,0,0,0
random_7,600,4,7,55,0,25,0,0,1,0,3,0
random_7,600,4,8,0,0,11,0,0,2,0,0,0
random_7,600,4,9,3,0,23,0,0,0,0,0,0
random_7,600,4,10,0,0,5,0,0,2,0,0,0
random_7,600,4,11,0,0,18,0,0,0,0,0,0
random_7,600,4,12,4,0,0,0,0,0,0,0,0
random_7,600,4,13,82,0,0,0,0,4,0,0,0
random_7,600,4,14,10,0,22,0,0,1,0,0,0
random_7,600,4,15,7,0,23,0,0,4,0,0,0
random_7,600,5,0,40,0,15,0,0,12,0,0,0
random_7,600,5,1,0,0,0,0,0,2,0,0,0
random_7,600,5,2,0,0,8,0,0,0,0,0,0
random_7,600,5,3,2,0,19,0,0,9,0,1,0
random_7,600,5,4,18,0,44,0,0,5,0,0,0
random_7,600,5,5,77,0,33,0,0,4,0,0,0
random_7,600,5,6,0,0,0,0,0,0,0,0,0
random_7,600,5,7,77,0,33,0,0,1,0,3,0
random_7,600,5,8,0,0,17,0,0,3,0,0,0
random_7,600,5,9,6,0,30,0,0,0,0,1,0
random_7,600,5,10,0,0,7,0,0,2,0,0,0
random_7,600,5,11,0,0,29,0,0,1,0,0,0
random_7,600,5,12,6,0,0,0,0,0,0,0,0
random_7,600,5,13,99,0,0,0,0,4,0,0,0
random_7,600,5,14,14,0,29,0,0,1,0,0,0
random_7,600,5,15,8,0,33,1,0,4,0,0,0
random_8,0,1,0,0,0,0,0,0,0,0,0,0
random_8,0,1,1,0,1,0,0,0,0,0,0,0
random_8,0,1,2,0,0,0,0,0,0,0,0,0
random_8,0,1,3,0,1,0,0,0,0,0,0,0
random_8,0,1,4,1,0,1,0,0,0,0,0,0
random_8,0,1,5,0,0,0,0,1,0,0,0,0
random_8,0,1,6,1,0,1,0,0,0,0,0,0
random_8,0,1,7,0,0,0,0,1,0,0,0,0
random_8,0,1,8,0,0,0,0,0,0,0,0,0
