filename,r,sample_time,shannon,simpson
clustered_9,5,200,1.35069,0.66953
clustered_9,5,300,0.81055,0.3575
clustered_9,5,400,0.67354,0.32209
clustered_9,5,500,0.83357,0.4237
clustered_9,5,600,0.29592,0.12963
random_1,1,0,1.38629,0.75
random_1,1,100,0.68522,0.35832
random_1,1,200,0.31894,0.17554
random_1,1,300,0.97374,0.54083
random_1,1,400,0.90754,0.52893
random_1,1,500,1.07604,0.61908
random_1,1,600,0.63009,0.43828
random_1,2,0,1.21539,0.61224
random_1,2,100,0.70435,0.38008
random_1,2,200,0.28026,0.13493
random_1,2,300,0.95288,0.5191
random_1,2,400,0.9363,0.55086
random_1,2,500,1.01994,0.5908
random_1,2,600,0.81988,0.48532
random_1,3,0,1.39884,0.65741
random_1,3,100,0.71565,0.37274
random_1,3,200,0.3215,0.14506
random_1,3,300,1.10143,0.57084
random_1,3,400,0.96208,0.55156
random_1,3,500,0.985,0.56072
random_1,3,600,0.79591,0.50232
random_1,4,0,1.42357,0.66563
random_1,4,100,0.6971,0.36022
random_1,4,200,0.31832,0.14016
random_1,4,300,1.06095,0.56014
random_1,4,400,0.91983,0.49602
random_1,4,500,0.9802,0.5652
random_1,4,600,0.82112,0.51625
random_1,5,0,1.41066,0.66032
random_1,5,100,0.73497,0.38542
random_1,5,200,0.34956,0.14842
random_1,5,300,1.00503,0.54785
random_1,5,400,0.9645,0.50308
random_1,5,500,0.96792,0.56343
random_1,5,600,0.87969,0.53548
random_10,1,0,1.38629,0.75
random_10,1,100,1.1221,0.6037
random_10,1,200,1.17336,0.61831
random_10,1,300,1.41718,0.66582
random_10,1,400,0.95779,0.57125
random_10,1,500,0.74952,0.44412
random_10,1,600,0.51176,0.27591
random_10,2,0,1.21539,0.61224
random_10,2,100,1.17582,0.60811
random_10,2,200,1.24213,0.64132
random_10,2,300,1.30336,0.65036
random_10,2,400,1.1225,0.63964
random_10,2,500,0.68851,0.39331
random_10,2,600,0.50323,0.27671
random_10,3,0,1.39884,0.65741
random_10,3,100,1.11451,0.59158
random_10,3,200,1.22298,0.63249
random_10,3,300,1.33062,0.65413
random_10,3,400,0.9749,0.56209
random_10,3,500,0.74024,0.41714
random_10,3,600,0.48396,0.26283
random_10,4,0,1.42357,0.66563
random_10,4,100,1.19411,0.61644
random_10,4,200,1.27677,0.65106
random_10,4,300,1.27873,0.59755
random_10,4,400,1.03525,0.58043
random_10,4,500,0.76208,0.4261
random_10,4,600,0.49068,0.26204
random_10,5,0,1.41066,0.66032
random_10,5,100,1.18956,0.61046
random_10,5,200,1.27019,0.64878
random_10,5,300,1.26349,0.57992
random_10,5,400,1.06129,0.59606
random_10,5,500,0.75605,0.41512
random_10,5,600,0.50221,0.274
random_11,1,0,1.38629,0.75
random_11,1,100,0.77779,0.43827
random_11,1,200,1.35356,0.64889
random_11,1,300,1.20653,0.62426
random_11,1,400,0.92222,0.57292
random_11,1,500,0.77564,0.4881
random_11,1,600,1.17123,0.61979
random_11,2,0,1.21539,0.61224
random_11,2,100,0.96007,0.48903
random_11,2,200,1.20578,0.60897
random_11,2,300,1.30455,0.64533
random_11,2,400,1.13418,0.6412
random_11,2,500,0.79425,0.51189
random_11,2,600,1.11559,0.60427
random_11,3,0,1.39884,0.65741
random_11,3,100,0.87124,0.44153
random_11,3,200,1.16715,0.6138
random_11,3,300,1.35243,0.65278
random_11,3,400,1.15467,0.64704
random_11,3,500,0.82715,0.51779
random_11,3,600,1.12569,0.6058
random_11,4,0,1.42357,0.66563
random_11,4,100,0.85024,0.43739
random_11,4,200,1.16355,0.60287
random_11,4,300,1.32902,0.648
random_11,4,400,1.13668,0.64865
random_11,4,500,0.8309,0.52022
random_11,4,600,1.06894,0.58899
random_11,5,0,1.41066,0.66032
random_11,5,100,0.83475,0.42254
random_11,5,200,1.18687,0.60602
random_11,5,300,1.36356,0.65838
random_11,5,400,1.2606,0.68059
random_11,5,500,0.84273,0.52403
random_11,5,600,1.03431,0.5804
random_12,1,0,1.38629,0.75
random_12,1,100,0.51819,0.265
random_12,1,200,0.3337,0.15538
random_12,1,300,1.26336,0.59937
random_12,1,400,1.11515,0.58518
random_12,1,500,0.87064,0.50191
random_12,1,600,0.91646,0.56198
random_12,2,0,1.21539,0.61224
random_12,2,100,0.54305,0.27934
random_12,2,200,0.5879,0.29752
random_12,2,300,1.42,0.64704
random_12,2,400,1.10164,0.58644
random_12,2,500,0.89186,0.54179
random_12,2,600,0.97987,0.58312
random_12,3,0,1.39884,0.65741
random_12,3,100,0.57801,0.31969
random_12,3,200,0.57735,0.30352
random_12,3,300,1.44209,0.67374
random_12,3,400,1.18862,0.6187
random_12,3,500,0.87389,0.53166
random_12,3,600,0.97834,0.58442
random_12,4,0,1.42357,0.66563
random_12,4,100,0.60947,0.32051
random_12,4,200,0.57024,0.29516
random_12,4,300,1.47768,0.69271
random_12,4,400,1.17814,0.61181
random_12,4,500,0.903,0.53787
random_12,4,600,0.97634,0.57169
random_12,5,0,1.41066,0.66032
random_12,5,100,0.58524,0.30225
random_12,5,200,0.6471,0.33405
random_12,5,300,1.46096,0.69357
random_12,5,400,1.17622,0.61102
random_12,5,500,0.86567,0.52746
random_12,5,600,0.97056,0.56809
random_13,1,0,1.38629,0.75
random_13,1,100,0.6724,0.34602
random_13,1,200,0.68486,0.32142
random_13,1,300,0.53596,0.27219
random_13,1,400,0.79456,0.4775
random_13,1,500,0.92717,0.55706
random_13,1,600,0.92589,0.56272
random_13,2,0,1.21539,0.61224
random_13,2,100,0.56141,0.27481
random_13,2,200,0.55867,0.26152
random_13,2,300,0.93095,0.44835
random_13,2,400,0.90051,0.4916
random_13,2,500,1.09127,0.61583
random_13,2,600,0.96225,0.58369
random_13,3,0,1.39884,0.65741
random_13,3,100,0.74729,0.38576
random_13,3,200,0.5705,0.28287
random_13,3,300,0.90174,0.44318
random_13,3,400,1.04133,0.56158
random_13,3,500,1.05093,0.60126
random_13,3,600,0.96709,0.58791
random_13,4,0,1.42357,0.66563
random_13,4,100,0.7958,0.41394
random_13,4,200,0.57895,0.28496
random_13,4,300,0.91326,0.46144
random_13,4,400,0.99882,0.5371
random_13,4,500,0.99246,0.57985
random_13,4,600,0.95096,0.58243
random_13,5,0,1.41066,0.66032
random_13,5,100,0.82856,0.42664
random_13,5,200,0.59489,0.28985
random_13,5,300,0.94367,0.47959
random_13,5,400,0.99135,0.53108
random_13,5,500,0.98804,0.57894
random_13,5,600,0.98648,0.59826
random_14,1,0,1.38629,0.75
random_14,1,100,1.0928,0.59938
random_14,1,200,0.93964,0.50835
random_14,1,300,0.78013,0.44444
random_14,1,400,0.91147,0.52155
random_14,1,500,1.2176,0.66533
random_14,1,600,1.18361,0.65501
random_14,2,0,1.21539,0.61224
random_14,2,100,1.04894,0.56258
random_14,2,200,0.79846,0.45176
random_14,2,300,1.14894,0.54
random_14,2,400,1.02422,0.55872
random_14,2,500,1.13668,0.62774
random_14,2,600,1.1175,0.62926
random_14,3,0,1.39884,0.65741
random_14,3,100,1.07228,0.55394
random_14,3,200,0.91497,0.5033
random_14,3,300,1.20231,0.56879
random_14,3,400,0.96195,0.52461
random_14,3,500,1.13507,0.62284
random_14,3,600,1.06977,0.61286
random_14,4,0,1.42357,0.66563
random_14,4,100,1.07627,0.54499
random_14,4,200,0.90434,0.50662
random_14,4,300,1.30087,0.61725
random_14,4,400,0.96572,0.51557
random_14,4,500,1.11356,0.61515
random_14,4,600,1.04401,0.60153
random_14,5,0,1.41066,0.66032
random_14,5,100,1.10629,0.54631
random_14,5,200,0.92103,0.52007
random_14,5,300,1.35437,0.65054
random_14,5,400,0.9228,0.49162
random_14,5,500,1.12434,0.61534
random_14,5,600,1.05798,0.60466
random_15,1,0,1.38629,0.75
random_15,1,100,0.23317,0.09625
random_15,1,200,0.86966,0.53645
random_15,1,300,0.71321,0.35018
random_15,1,400,0.81924,0.5327
random_15,1,500,0.80806,0.5034
random_15,1,600,0.98009,0.53822
random_15,2,0,1.21539,0.61224
random_15,2,100,0.60816,0.30258
random_15,2,200,1.03794,0.58251
random_15,2,300,0.57796,0.29111
random_15,2,400,0.96136,0.5711
random_15,2,500,0.85757,0.51896
random_15,2,600,0.93923,0.52166
random_15,3,0,1.39884,0.65741
random_15,3,100,0.62942,0.30147
random_15,3,200,1.09798,0.60374
random_15,3,300,0.60699,0.29421
random_15,3,400,1.02883,0.60039
random_15,3,500,0.80776,0.5038
random_15,3,600,0.83846,0.46968
random_15,4,0,1.42357,0.66563
random_15,4,100,0.65638,0.31308
random_15,4,200,1.10228,0.60263
random_15,4,300,0.64433,0.30505
random_15,4,400,1.06469,0.6174
random_15,4,500,0.78942,0.49768
random_15,4,600,0.80103,0.45496
random_15,5,0,1.41066,0.66032
random_15,5,100,0.72669,0.35504
random_15,5,200,1.09308,0.60274
random_15,5,300,0.66997,0.30684
random_15,5,400,1.03718,0.61113
random_15,5,500,0.79668,0.49937
random_15,5,600,0.7887,0.44971
random_16,1,0,1.38629,0.75
random_16,1,100,0.82466,0.47645
random_16,1,200,0.24641,0.10446
random_16,1,300,1.28985,0.63267
random_16,1,400,0.59827,0.40816
random_16,1,500,0.58676,0.34314
random_16,1,600,0.86561,0.46094
random_16,2,0,1.21539,0.61224
random_16,2,100,0.66223,0.36953
random_16,2,200,0.37846,0.1702
random_16,2,300,1.42799,0.6585
random_16,2,400,0.77873,0.41427
random_16,2,500,0.99486,0.51623
random_16,2,600,0.95153,0.50964
random_16,3,0,1.39884,0.65741
random_16,3,100,0.80346,0.43501
random_16,3,200,0.38092,0.16653
random_16,3,300,1.3871,0.64307
random_16,3,400,0.71657,0.35048
random_16,3,500,1.01863,0.52237
random_16,3,600,0.9074,0.47172
random_16,4,0,1.42357,0.66563
random_16,4,100,0.9484,0.49964
random_16,4,200,0.37545,0.16288
random_16,4,300,1.3909,0.63043
random_16,4,400,0.79436,0.40721
random_16,4,500,0.95669,0.50017
random_16,4,600,0.91369,0.48407
random_16,5,0,1.41066,0.66032
random_16,5,100,1.03285,0.54389
random_16,5,200,0.35349,0.15093
random_16,5,300,1.37487,0.63761
random_16,5,400,0.90304,0.46181
random_16,5,500,0.98066,0.52569
random_16,5,600,0.95187,0.51053
random_17,1,0,1.38629,0.75
random_17,1,100,0.84618,0.40583
random_17,1,200,1.19099,0.6599
random_17,1,300,0.36765,0.16942
random_17,1,400,0.54428,0.28819
random_17,1,500,0.84904,0.49308
random_17,1,600,0.88568,0.53678
random_17,2,0,1.21539,0.61224
random_17,2,100,1.03824,0.50726
random_17,2,200,1.16626,0.61767
random_17,2,300,0.55646,0.26116
random_17,2,400,0.65284,0.35509
random_17,2,500,1.01095,0.53813
random_17,2,600,0.86283,0.53977
random_17,3,0,1.39884,0.65741
random_17,3,100,0.93792,0.44416
random_17,3,200,1.14413,0.61232
random_17,3,300,0.63372,0.30111
random_17,3,400,0.68644,0.36814
random_17,3,500,0.98727,0.51701
random_17,3,600,0.9843,0.57925
random_17,4,0,1.42357,0.66563
random_17,4,100,0.87004,0.40192
random_17,4,200,1.1356,0.60063
random_17,4,300,0.63359,0.29838
random_17,4,400,0.72242,0.39374
random_17,4,500,1.03392,0.54547
random_17,4,600,0.99156,0.58441
random_17,5,0,1.41066,0.66032
random_17,5,100,0.86724,0.40573
random_17,5,200,1.09968,0.58093
random_17,5,300,0.6322,0.29989
random_17,5,400,0.73711,0.40804
random_17,5,500,1.09187,0.5809
random_17,5,600,0.98628,0.58006
random_18,1,0,1.38629,0.75
random_18,1,100,1.00976,0.485
random_18,1,200,1.09839,0.61224
random_18,1,300,0.49536,0.22222
random_18,1,400,1.21339,0.68044
random_18,1,500,1.21672,0.66073
random_18,1,600,1.18838,0.63591
random_18,2,0,1.21539,0.61224
random_18,2,100,0.66992,0.3024
random_18,2,200,1.10942,0.60144
random_18,2,300,0.85576,0.40153
random_18,2,400,1.23532,0.67189
random_18,2,500,1.03317,0.58302
random_18,2,600,1.09515,0.60784
random_18,3,0,1.39884,0.65741
random_18,3,100,0.69895,0.31763
random_18,3,200,1.13093,0.59867
random_18,3,300,0.91522,0.42906
random_18,3,400,1.2856,0.68614
random_18,3,500,1.09611,0.6054
random_18,3,600,1.01454,0.58546
random_18,4,0,1.42357,0.66563
random_18,4,100,0.68493,0.32372
random_18,4,200,1.09784,0.57175
random_18,4,300,0.92715,0.44324
random_18,4,400,1.30369,0.6949
random_18,4,500,1.08133,0.60279
random_18,4,600,0.98971,0.57855
random_18,5,0,1.41066,0.66032
random_18,5,100,0.69882,0.34242
random_18,5,200,1.06833,0.55319
random_18,5,300,0.90404,0.43134
random_18,5,400,1.33085,0.70166
random_18,5,500,1.08192,0.60197
random_18,5,600,0.99798,0.57766
random_19,1,0,1.38629,0.75
random_19,1,100,0.96744,0.48118
random_19,1,200,0.60017,0.31405
random_19,1,300,1.16852,0.6281
random_19,1,400,0.62771,0.33778
random_19,1,500,0.81015,0.51775
random_19,1,600,0.48691,0.30839
random_19,2,0,1.21539,0.61224
random_19,2,100,0.70304,0.33933
random_19,2,200,0.44972,0.22157
random_19,2,300,1.36537,0.69252
random_19,2,400,0.6786,0.36924
random_19,2,500,1.00947,0.57074
random_19,2,600,0.85681,0.4775
random_19,3,0,1.39884,0.65741
random_19,3,100,0.55658,0.24878
random_19,3,200,0.41907,0.18831
random_19,3,300,1.32208,0.66746
random_19,3,400,0.61938,0.32988
random_19,3,500,1.05456,0.58804
random_19,3,600,0.9163,0.4861
random_19,4,0,1.42357,0.66563
random_19,4,100,0.63711,0.29689
random_19,4,200,0.62595,0.29033
random_19,4,300,1.34679,0.6549
random_19,4,400,0.69623,0.3666
random_19,4,500,1.03169,0.58223
random_19,4,600,1.04831,0.54066
random_19,5,0,1.41066,0.66032
random_19,5,100,0.67258,0.32716
random_19,5,200,0.71837,0.34228
random_19,5,300,1.31838,0.64148
random_19,5,400,0.68973,0.36505
random_19,5,500,1.05152,0.59037
random_19,5,600,1.06932,0.5525
random_2,1,0,1.38629,0.75
random_2,1,100,1.24107,0.62382
random_2,1,200,0.88153,0.55469
random_2,1,300,1.17134,0.55151
random_2,1,400,0.80126,0.41071
random_2,1,500,0.97031,0.52231
random_2,1,600,0.80881,0.49923
random_2,2,0,1.21539,0.61224
random_2,2,100,1.23329,0.57958
random_2,2,200,0.8476,0.49691
random_2,2,300,1.21728,0.54059
random_2,2,400,0.80896,0.41493
random_2,2,500,0.95157,0.45775
random_2,2,600,0.81182,0.48325
random_2,3,0,1.39884,0.65741
random_2,3,100,1.14457,0.52058
random_2,3,200,0.92878,0.46261
random_2,3,300,1.26513,0.58198
random_2,3,400,0.93366,0.45384
random_2,3,500,0.94873,0.44506
random_2,3,600,0.77442,0.4799
random_2,4,0,1.42357,0.66563
random_2,4,100,1.02635,0.45785
random_2,4,200,1.10537,0.52509
random_2,4,300,1.16409,0.53588
random_2,4,400,0.94012,0.46614
random_2,4,500,0.89796,0.40937
random_2,4,600,0.80831,0.49587
random_2,5,0,1.41066,0.66032
random_2,5,100,0.94662,0.4345
random_2,5,200,1.07054,0.52505
random_2,5,300,1.13797,0.52282
random_2,5,400,0.95352,0.45561
random_2,5,500,0.92276,0.42201
random_2,5,600,0.79027,0.49077
random_20,1,0,1.38629,0.75
random_20,1,100,0.77352,0.3728
random_20,1,200,0.89567,0.52642
random_20,1,300,0.86907,0.53224
random_20,1,400,1.29101,0.65874
random_20,1,500,1.2719,0.68825
random_20,1,600,-0.0,0.0
random_20,2,0,1.21539,0.61224
random_20,2,100,0.81595,0.38891
random_20,2,200,0.90493,0.53746
random_20,2,300,0.97471,0.5364
random_20,2,400,1.28836,0.63721
random_20,2,500,1.31319,0.70214
random_20,2,600,0.3308,0.16206
random_20,3,0,1.39884,0.65741
random_20,3,100,0.73046,0.35927
random_20,3,200,0.88407,0.51524
random_20,3,300,0.96979,0.52682
random_20,3,400,1.29966,0.61302
random_20,3,500,1.35256,0.70683
random_20,3,600,0.41309,0.20129
random_20,4,0,1.42357,0.66563
random_20,4,100,0.79816,0.40299
random_20,4,200,0.88253,0.50937
random_20,4,300,0.99887,0.51709
random_20,4,400,1.2844,0.61445
random_20,4,500,1.37107,0.71011
random_20,4,600,0.44468,0.21192
random_20,5,0,1.41066,0.66032
random_20,5,100,0.74633,0.37208
random_20,5,200,0.87805,0.49431
random_20,5,300,1.01802,0.52123
random_20,5,400,1.28187,0.61176
random_20,5,500,1.39941,0.72219
random_20,5,600,0.52626,0.25268
random_3,1,0,1.38629,0.75
random_3,1,100,0.33259,0.18549
random_3,1,200,0.73539,0.41723
random_3,1,300,0.82499,0.45052
random_3,1,400,1.08708,0.59877
random_3,1,500,0.97339,0.58612
random_3,1,600,1.087,0.65917
random_3,2,0,1.21539,0.61224
random_3,2,100,0.39485,0.18683
random_3,2,200,0.81519,0.46443
random_3,2,300,1.0511,0.52027
random_3,2,400,1.03854,0.55109
random_3,2,500,0.93268,0.57125
random_3,2,600,1.17136,0.67869
random_3,3,0,1.39884,0.65741
random_3,3,100,0.58515,0.28447
random_3,3,200,0.84054,0.48747
random_3,3,300,1.06521,0.51682
random_3,3,400,1.03158,0.52204
random_3,3,500,1.00683,0.59076
random_3,3,600,1.24795,0.69462
random_3,4,0,1.42357,0.66563
random_3,4,100,0.55381,0.27784
random_3,4,200,0.88176,0.50266
random_3,4,300,1.13711,0.54515
random_3,4,400,1.03128,0.51903
random_3,4,500,0.97083,0.57534
random_3,4,600,1.22424,0.68692
random_3,5,0,1.41066,0.66032
random_3,5,100,0.56702,0.27552
random_3,5,200,0.86008,0.48855
random_3,5,300,1.12557,0.55053
random_3,5,400,1.05678,0.52806
random_3,5,500,0.96347,0.57292
random_3,5,600,1.20177,0.68057
random_4,1,0,1.38629,0.75
random_4,1,100,0.59051,0.33111
random_4,1,200,0.41012,0.2449
random_4,1,300,0.76076,0.37654
random_4,1,400,0.57352,0.26612
random_4,1,500,1.07953,0.65374
random_4,1,600,1.28095,0.69358
random_4,2,0,1.21539,0.61224
random_4,2,100,0.69887,0.35084
random_4,2,200,0.47657,0.24513
random_4,2,300,0.96083,0.46814
random_4,2,400,0.6791,0.33214
random_4,2,500,1.20072,0.67743
random_4,2,600,1.20828,0.68319
random_4,3,0,1.39884,0.65741
random_4,3,100,0.66212,0.34662
random_4,3,200,0.49274,0.24063
random_4,3,300,0.99343,0.47837
random_4,3,400,0.63128,0.31034
random_4,3,500,1.16434,0.66534
random_4,3,600,1.18712,0.67742
random_4,4,0,1.42357,0.66563
random_4,4,100,0.63388,0.33222
random_4,4,200,0.4719,0.21376
random_4,4,300,0.9729,0.46501
random_4,4,400,0.66161,0.33316
random_4,4,500,1.16137,0.6593
random_4,4,600,1.2404,0.68807
random_4,5,0,1.41066,0.66032
random_4,5,100,0.68135,0.34759
random_4,5,200,0.45986,0.20587
random_4,5,300,0.95726,0.45754
random_4,5,400,0.67113,0.34935
random_4,5,500,1.18862,0.66037
random_4,5,600,1.25051,0.69134
random_5,1,0,1.38629,0.75
random_5,1,100,0.34556,0.16518
random_5,1,200,1.07329,0.60802
random_5,1,300,0.84875,0.43706
random_5,1,400,1.18642,0.62603
random_5,1,500,1.24943,0.68357
random_5,1,600,0.75505,0.4239
random_5,2,0,1.21539,0.61224
random_5,2,100,0.49307,0.23946
random_5,2,200,1.18356,0.64793
random_5,2,300,0.99881,0.53317
random_5,2,400,1.11247,0.62061
random_5,2,500,1.45011,0.73483
random_5,2,600,0.87351,0.52887
random_5,3,0,1.39884,0.65741
random_5,3,100,0.52893,0.26225
random_5,3,200,1.09204,0.61628
random_5,3,300,1.03213,0.52495
random_5,3,400,1.05492,0.59456
random_5,3,500,1.48839,0.72921
random_5,3,600,0.84628,0.53134
random_5,4,0,1.42357,0.66563
random_5,4,100,0.5414,0.26751
random_5,4,200,1.04522,0.5945
random_5,4,300,1.00017,0.50846
random_5,4,400,0.99444,0.56779
random_5,4,500,1.48331,0.7285
random_5,4,600,0.89043,0.54216
random_5,5,0,1.41066,0.66032
random_5,5,100,0.53407,0.26129
random_5,5,200,1.04689,0.59182
random_5,5,300,1.05285,0.51877
random_5,5,400,1.01283,0.57878
random_5,5,500,1.51457,0.73827
random_5,5,600,0.90732,0.54695
random_6,1,0,1.38629,0.75
random_6,1,100,0.66308,0.36525
random_6,1,200,0.95514,0.54971
random_6,1,300,0.67301,0.48
random_6,1,400,1.11524,0.61777
random_6,1,500,1.0094,0.60876
random_6,1,600,1.14827,0.66059
random_6,2,0,1.21539,0.61224
random_6,2,100,0.63435,0.33762
random_6,2,200,0.76416,0.41693
random_6,2,300,0.77505,0.50633
random_6,2,400,1.13857,0.62151
random_6,2,500,1.0929,0.63073
random_6,2,600,1.2945,0.69033
random_6,3,0,1.39884,0.65741
random_6,3,100,0.62472,0.32205
random_6,3,200,0.8031,0.45199
random_6,3,300,0.66747,0.42935
random_6,3,400,1.15679,0.62218
random_6,3,500,1.10737,0.62592
random_6,3,600,1.28232,0.68606
random_6,4,0,1.42357,0.66563
random_6,4,100,0.64774,0.32885
random_6,4,200,0.81835,0.45531
random_6,4,300,0.73387,0.41273
random_6,4,400,1.12212,0.61357
random_6,4,500,1.09765,0.62125
random_6,4,600,1.26208,0.68088
random_6,5,0,1.41066,0.66032
random_6,5,100,0.63285,0.32338
random_6,5,200,0.77839,0.43324
random_6,5,300,0.72897,0.38239
random_6,5,400,1.10066,0.59839
random_6,5,500,1.12573,0.63344
random_6,5,600,1.27333,0.6831
random_7,1,0,1.38629,0.75
random_7,1,100,0.82372,0.515
random_7,1,200,0.61468,0.29833
random_7,1,300,0.74007,0.45663
random_7,1,400,1.08708,0.59877
random_7,1,500,0.82485,0.51833
random_7,1,600,0.9417,0.58065
random_7,2,0,1.21539,0.61224
random_7,2,100,0.84854,0.47389
random_7,2,200,0.61625,0.29596
random_7,2,300,0.79851,0.49008
random_7,2,400,1.09429,0.58199
random_7,2,500,0.94671,0.56173
random_7,2,600,0.91063,0.55866
random_7,3,0,1.39884,0.65741
random_7,3,100,0.81478,0.44367
random_7,3,200,0.59725,0.29302
random_7,3,300,0.82932,0.48558
random_7,3,400,1.07336,0.57002
random_7,3,500,0.93392,0.56129
random_7,3,600,0.93251,0.57191
random_7,4,0,1.42357,0.66563
random_7,4,100,0.74841,0.42602
random_7,4,200,0.62676,0.29954
random_7,4,300,0.89149,0.46509
random_7,4,400,1.1694,0.59047
random_7,4,500,0.95903,0.56387
random_7,4,600,0.93949,0.56899
random_7,5,0,1.41066,0.66032
random_7,5,100,0.76516,0.43004
random_7,5,200,0.61434,0.29436
random_7,5,300,0.78795,0.41077
random_7,5,400,1.2053,0.60296
random_7,5,500,0.98394,0.57331
random_7,5,600,0.93988,0.56702
random_8,1,0,1.38629,0.75
random_8,1,100,0.49536,0.22222
random_8,1,200,0.93027,0.51922
random_8,1,300,1.51355,0.69972
random_8,1,400,0.81022,0.3936
random_8,1,500,0.81844,0.50548
random_8,1,600,0.74417,0.42272
random_8,2,0,1.21539,0.61224
random_8,2,100,0.72037,0.358
random_8,2,200,0.99845,0.55635
random_8,2,300,1.44785,0.67252
random_8,2,400,1.00579,0.53098
random_8,2,500,0.80363,0.51625
random_8,2,600,0.79191,0.44684
random_8,3,0,1.39884,0.65741
random_8,3,100,0.72395,0.36933
random_8,3,200,0.97395,0.53706
random_8,3,300,1.38806,0.65049
random_8,3,400,1.03913,0.53286
random_8,3,500,0.82867,0.52199
random_8,3,600,0.86658,0.45565
random_8,4,0,1.42357,0.66563
random_8,4,100,0.71719,0.35919
random_8,4,200,1.02477,0.55008
random_8,4,300,1.39333,0.65323
random_8,4,400,1.02855,0.52086
random_8,4,500,0.8902,0.54009
random_8,4,600,0.87711,0.46034
random_8,5,0,1.41066,0.66032
random_8,5,100,0.79406,0.39683
random_8,5,200,1.03663,0.55784
random_8,5,300,1.3608,0.63072
random_8,5,400,1.13615,0.56631
random_8,5,500,0.9127,0.54371
random_8,5,600,0.89349,0.46538
random_9,1,0,1.38629,0.75
random_9,1,100,0.42271,0.255
random_9,1,200,0.23379,0.11719
random_9,1,300,1.0567,0.59143
random_9,1,400,1.02429,0.56382
random_9,1,500,0.78348,0.51963
random_9,1,600,0.73062,0.40923
random_9,2,0,1.21539,0.61224
random_9,2,100,0.5938,0.28633
random_9,2,200,0.63706,0.2952
random_9,2,300,1.00129,0.56228
random_9,2,400,0.88368,0.5017
random_9,2,500,0.93941,0.55789
random_9,2,600,0.72108,0.39623
random_9,3,0,1.39884,0.65741
random_9,3,100,0.50276,0.23512
random_9,3,200,0.75087,0.34809
random_9,3,300,1.03711,0.56923
random_9,3,400,0.9781,0.53157
random_9,3,500,0.92358,0.55016
random_9,3,600,0.83103,0.4622
random_9,4,0,1.42357,0.66563
random_9,4,100,0.5855,0.27615
random_9,4,200,0.82714,0.38749
random_9,4,300,0.95909,0.53398
random_9,4,400,1.09689,0.58009
random_9,4,500,0.87163,0.5357
random_9,4,600,0.86643,0.48407
random_9,5,0,1.41066,0.66032
random_9,5,100,0.64335,0.3033
random_9,5,200,0.91159,0.43857
random_9,5,300,0.987,0.53796
random_9,5,400,1.13343,0.60392
random_9,5,500,0.87291,0.53701
random_9,5,600,0.87777,0.4829
