filename,r,type_id,0,1,2,3,4,5,6,7,8,sample_time
random_1,3,0,0.0,0.0,0.18722,0.13699,0.1985,0.16912,0.0,0.0,0.0,200
random_1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
random_1,3,2,0.18722,0.0,0.0,0.33333,1.0,0.5,0.0,0.0,0.0,200
random_1,3,3,0.13699,0.0,0.33333,0.0,0.325,0.14286,0.0,0.0,0.0,200
random_1,3,4,0.1985,0.0,1.0,0.325,0.0,0.66667,0.0,0.0,0.0,200
random_1,3,5,0.16912,0.0,0.5,0.14286,0.66667,0.0,0.0,0.0,0.0,200
random_1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
random_1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
random_1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
random_1,3,0,0.0,0.5,0.4,0.5,0.5,0.29431,0.5,0.5,0.5,300
random_1,3,1,0.5,0.0,0.66667,1.0,0.0,0.6,0.0,1.0,0.0,300
random_1,3,2,0.4,0.66667,0.0,0.66667,0.66667,0.4,0.66667,0.66667,0.66667,300
random_1,3,3,0.5,1.0,0.66667,0.0,1.0,0.45,1.0,0.0,1.0,300
random_1,3,4,0.5,0.0,0.66667,1.0,0.0,0.6,0.0,1.0,0.0,300
random_1,3,5,0.29431,0.6,0.4,0.45,0.6,0.0,0.6,0.45,0.6,300
random_1,3,6,0.5,0.0,0.66667,1.0,0.0,0.6,0.0,1.0,0.0,300
random_1,3,7,0.5,1.0,0.66667,0.0,1.0,0.45,1.0,0.0,1.0,300
random_1,3,8,0.5,0.0,0.66667,1.0,0.0,0.6,0.0,1.0,0.0,300
random_1,3,0,0.0,0.0,0.37595,0.80556,0.0,1.0,0.0,0.0,0.0,400
random_1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400
random_1,3,2,0.37595,0.0,0.0,0.25842,0.0,0.54545,0.0,0.0,0.0,400
random_1,3,3,0.80556,0.0,0.25842,0.0,0.0,0.83333,0.0,0.0,0.0,400
random_1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400
random_1,3,5,1.0,0.0,0.54545,0.83333,0.0,0.0,0.0,0.0,0.0,400
random_1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400
random_1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400
random_1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400
random_1,3,0,0.0,0.0,0.58636,0.76785,0.0,0.95458,0.0,0.0,0.0,500
random_1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500
random_1,3,2,0.58636,0.0,0.0,0.6525,0.0,0.75312,0.0,0.0,0.0,500
random_1,3,3,0.76785,0.0,0.6525,0.0,0.0,1.0,0.0,0.0,0.0,500
random_1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500
random_1,3,5,0.95458,0.0,0.75312,1.0,0.0,0.0,0.0,0.0,0.0,500
random_1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500
random_1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500
random_1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500
random_1,3,0,0.0,0.0,0.31543,0.4026,0.0,0.57143,0.0,0.0,0.0,600
random_1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600
random_1,3,2,0.31543,0.0,0.0,0.39747,0.0,0.27995,0.0,0.0,0.0,600
random_1,3,3,0.4026,0.0,0.39747,0.0,0.0,1.0,0.0,0.0,0.0,600
random_1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600
random_1,3,5,0.57143,0.0,0.27995,1.0,0.0,0.0,0.0,0.0,0.0,600
random_1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600
random_1,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600
random_1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600
random_1,4,0,0.0,0.01471,0.13866,0.11176,0.19118,0.14286,0.0,0.42353,0.40588,0
random_1,4,1,0.01471,0.0,0.15126,0.12353,0.17647,0.15966,0.0,0.42353,0.38824,0
random_1,4,2,0.13866,0.15126,0.0,0.12381,0.3,0.18056,0.0,0.5,0.5,0
random_1,4,3,0.11176,0.12353,0.12381,0.0,0.3,0.17143,0.0,0.48,0.48,0
random_1,4,4,0.19118,0.17647,0.3,0.3,0.0,0.3,0.0,0.5,0.5,0
random_1,4,5,0.14286,0.15966,0.18056,0.17143,0.3,0.0,0.0,0.5625,0.5625,0
random_1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
random_1,4,7,0.42353,0.42353,0.5,0.48,0.5,0.5625,0.0,0.0,1.0,0
random_1,4,8,0.40588,0.38824,0.5,0.48,0.5,0.5625,0.0,1.0,0.0,0
random_1,4,0,0.0,0.0,0.15634,0.04257,0.18255,0.08001,0.0,0.1906,0.0,100
random_1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
random_1,4,2,0.15634,0.0,0.0,0.13093,0.5,0.21571,0.0,0.5,0.0,100
random_1,4,3,0.04257,0.0,0.13093,0.0,0.19677,0.0677,0.0,0.17419,0.0,100
random_1,4,4,0.18255,0.0,0.5,0.19677,0.0,0.25,0.0,1.0,0.0,100
random_1,4,5,0.08001,0.0,0.21571,0.0677,0.25,0.0,0.0,0.26786,0.0,100
random_1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
random_1,4,7,0.1906,0.0,0.5,0.17419,1.0,0.26786,0.0,0.0,0.0,100
random_1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
random_1,4,0,0.0,0.1937,0.19183,0.11737,0.1923,0.15843,0.0,0.0,0.0,200
random_1,4,1,0.1937,0.0,1.0,0.25,1.0,0.5,0.0,0.0,0.0,200
random_1,4,2,0.19183,1.0,0.0,0.3625,1.0,0.5625,0.0,0.0,0.0,200
random_1,4,3,0.11737,0.25,0.3625,0.0,0.25,0.15,0.0,0.0,0.0,200
random_1,4,4,0.1923,1.0,1.0,0.25,0.0,0.5,0.0,0.0,0.0,200
random_1,4,5,0.15843,0.5,0.5625,0.15,0.5,0.0,0.0,0.0,0.0,200
random_1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
random_1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
random_1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
random_1,4,0,0.0,0.5,0.4,0.5,0.5,0.25339,0.4,0.5,0.5,300
random_1,4,1,0.5,0.0,0.66667,1.0,0.0,0.5,0.25,1.0,0.0,300
random_1,4,2,0.4,0.66667,0.0,0.66667,0.66667,0.33333,0.5,0.66667,0.66667,300
random_1,4,3,0.5,1.0,0.66667,0.0,1.0,0.4,0.66667,0.0,1.0,300
random_1,4,4,0.5,0.0,0.66667,1.0,0.0,0.5,0.25,1.0,0.0,300
random_1,4,5,0.25339,0.5,0.33333,0.4,0.5,0.0,0.375,0.4,0.5,300
random_1,4,6,0.4,0.25,0.5,0.66667,0.25,0.375,0.0,0.66667,0.25,300
random_1,4,7,0.5,1.0,0.66667,0.0,1.0,0.4,0.66667,0.0,1.0,300
random_1,4,8,0.5,0.0,0.66667,1.0,0.0,0.5,0.25,1.0,0.0,300
random_1,4,0,0.0,0.0,0.1584,0.32631,0.4,0.4,0.0,0.0,0.0,400
random_1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400
random_1,4,2,0.1584,0.0,0.0,0.15631,0.18182,0.25392,0.0,0.0,0.0,400
random_1,4,3,0.32631,0.0,0.15631,0.0,0.5,0.32143,0.0,0.0,0.0,400
random_1,4,4,0.4,0.0,0.18182,0.5,0.0,1.0,0.0,0.0,0.0,400
random_1,4,5,0.4,0.0,0.25392,0.32143,1.0,0.0,0.0,0.0,0.0,400
random_1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400
random_1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400
random_1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400
random_1,4,0,0.0,0.0,0.54704,0.57397,0.0,1.0,0.0,0.0,0.0,500
random_1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500
random_1,4,2,0.54704,0.0,0.0,0.59112,0.0,0.74721,0.0,0.0,0.0,500
random_1,4,3,0.57397,0.0,0.59112,0.0,0.0,0.92938,0.0,0.0,0.0,500
random_1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500
random_1,4,5,1.0,0.0,0.74721,0.92938,0.0,0.0,0.0,0.0,0.0,500
random_1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500
random_1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500
random_1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500
random_1,4,0,0.0,0.0,0.34319,0.57683,0.0,0.59231,0.0,0.0,0.0,600
random_1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600
random_1,4,2,0.34319,0.0,0.0,0.44531,0.0,0.26855,0.0,0.0,0.0,600
random_1,4,3,0.57683,0.0,0.44531,0.0,0.0,1.0,0.0,0.0,0.0,600
random_1,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600
random_1,4,5,0.59231,0.0,0.26855,1.0,0.0,0.0,0.0,0.0,0.0,600
random_1,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600
random_1,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600
random_1,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600
random_1,5,0,0.0,0.03468,0.15584,0.08523,0.11688,0.13506,0.0,0.44727,0.42545,0
random_1,5,1,0.03468,0.0,0.12698,0.09491,0.11111,0.11111,0.0,0.44444,0.42222,0
random_1,5,2,0.15584,0.12698,0.0,0.20714,0.13333,0.15833,0.0,0.45,0.5,0
random_1,5,3,0.08523,0.09491,0.20714,0.0,0.20714,0.16071,0.0,0.525,0.45,0
random_1,5,4,0.11688,0.11111,0.13333,0.20714,0.0,0.21667,0.0,0.45,0.45,0
random_1,5,5,0.13506,0.11111,0.15833,0.16071,0.21667,0.0,0.0,0.5625,0.5625,0
random_1,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
random_1,5,7,0.44727,0.44444,0.45,0.525,0.45,0.5625,0.0,0.0,1.0,0
random_1,5,8,0.42545,0.42222,0.5,0.45,0.45,0.5625,0.0,1.0,0.0,0
random_1,5,0,0.0,0.0,0.26911,0.07772,0.36407,0.1274,0.0,0.27868,0.0,100
random_1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
random_1,5,2,0.26911,0.0,0.0,0.25926,0.8,0.32999,0.0,0.38095,0.0,100
random_1,5,3,0.07772,0.0,0.25926,0.0,0.38788,0.09452,0.0,0.2246,0.0,100
random_1,5,4,0.36407,0.0,0.8,0.38788,0.0,0.57391,0.0,1.0,0.0,100
random_1,5,5,0.1274,0.0,0.32999,0.09452,0.57391,0.0,0.0,0.24879,0.0,100
random_1,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
random_1,5,7,0.27868,0.0,0.38095,0.2246,1.0,0.24879,0.0,0.0,0.0,100
random_1,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
random_1,5,0,0.0,0.19556,0.16246,0.11058,0.19372,0.11579,0.0,0.17591,0.0,200
random_1,5,1,0.19556,0.0,0.66667,0.26061,1.0,0.4,0.0,1.0,0.0,200
random_1,5,2,0.16246,0.66667,0.0,0.22361,0.66667,0.35833,0.0,0.66667,0.0,200
random_1,5,3,0.11058,0.26061,0.22361,0.0,0.18182,0.10952,0.0,0.26667,0.0,200
random_1,5,4,0.19372,1.0,0.66667,0.18182,0.0,0.4,0.0,1.0,0.0,200
random_1,5,5,0.11579,0.4,0.35833,0.10952,0.4,0.0,0.0,0.48,0.0,200
random_1,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
random_1,5,7,0.17591,1.0,0.66667,0.26667,1.0,0.48,0.0,0.0,0.0,200
random_1,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
random_1,5,0,0.0,0.33333,0.42408,0.33333,0.33333,0.20098,0.28571,0.33333,0.33333,300
random_1,5,1,0.33333,0.0,0.66667,1.0,0.0,0.5,0.16667,1.0,0.0,300
random_1,5,2,0.42408,0.66667,0.0,0.66667,0.66667,0.33333,0.5,0.66667,0.66667,300
random_1,5,3,0.33333,1.0,0.66667,0.0,1.0,0.4,0.66667,0.0,1.0,300
random_1,5,4,0.33333,0.0,0.66667,1.0,0.0,0.5,0.16667,1.0,0.0,300
random_1,5,5,0.20098,0.5,0.33333,0.4,0.5,0.0,0.38889,0.4,0.5,300
random_1,5,6,0.28571,0.16667,0.5,0.66667,0.16667,0.38889,0.0,0.66667,0.16667,300
random_1,5,7,0.33333,1.0,0.66667,0.0,1.0,0.4,0.66667,0.0,1.0,300
random_1,5,8,0.33333,0.0,0.66667,1.0,0.0,0.5,0.16667,1.0,0.0,300
random_1,5,0,0.0,0.0,0.23606,0.44704,0.6,0.5,0.5,0.0,0.0,400
random_1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400
random_1,5,2,0.23606,0.0,0.0,0.2271,0.27273,0.25568,0.29545,0.0,0.0,400
random_1,5,3,0.44704,0.0,0.2271,0.0,0.6,0.28289,0.5,0.0,0.0,400
random_1,5,4,0.6,0.0,0.27273,0.6,0.0,1.0,1.0,0.0,0.0,400
