filename,r,mae,mdae,mser,mdser
clustered_8,3,0.02679414051509244,0.023488346824577597,-0.007172464216209666,-0.011720269878720144
clustered_8,4,0.01848714971671021,0.010582078134764153,0.0011933460745680252,-0.002995560602932064
clustered_8,5,0.01625519545604791,0.009691741145316117,0.0031014957292842603,0.0019030903709821782
clustered_9,1,0.030433739459645916,0.017959903656842472,0.00016006353029690172,-0.009871991653374271
clustered_9,2,0.02216825654759058,0.013393515506397736,-0.00024006803161099845,-0.0029267613687663655
clustered_9,3,0.014829055841397376,0.008834344548630269,0.001744178596948207,-0.001685264005521689
clustered_9,4,0.01921860034394868,0.008502083770575354,0.011025775812587948,-0.004060594795539025
clustered_9,5,0.016971906353787102,0.007746592317224289,0.009569980886911711,-0.0020034970722186095
clustered_10,1,0.018958557444933938,0.007785101947248691,0.003301394882784927,0.00006257822277847546
clustered_10,2,0.017494044450454858,0.011928872575502361,-0.00031463341382349336,0.0006986323941341254
clustered_10,3,0.018211546033383832,0.012711200093219351,0.000020534186723472625,-0.0014481270440675513
clustered_10,4,0.016942611694577336,0.015108817703202293,0.003348040303049308,0.003727114872382756
clustered_10,5,0.01337357068878841,0.012516737110835677,0.0005095329017159986,0.0023253200265237056
clustered_11,1,0.018862088736763764,0.02273506270935576,-0.003407067508789203,-0.0033444900857041294
clustered_11,2,0.021606657652637386,0.021291421011134147,-0.010141587413545598,-0.01600999441847485
clustered_11,3,0.021237565411507273,0.018260212461565103,-0.010439237803396392,-0.016510849089513713
clustered_11,4,0.01724955218232733,0.016533611246773182,-0.005123635135800613,-0.016390841027054327
clustered_11,5,0.01568807297464188,0.013780960022326108,-0.004014782894811242,-0.013604132585495051
clustered_12,1,0.021303815590535666,0.02173344639954772,-0.004807763779965761,-0.009411466260781333
clustered_12,2,0.019429031279908263,0.01687530278073831,-0.0021046087502338984,-0.003167300862506354
clustered_12,3,0.021468868576524133,0.012849672410834165,0.0040610492129875666,-0.0012937595129375963
clustered_12,4,0.02110464816406167,0.012573947323258318,0.008825459206946044,-0.002073312497617859
clustered_12,5,0.015650451280078314,0.0068232077560116105,0.007397153585015316,-0.0034299653161565676
clustered_13,1,0.022317330313694633,0.014012595591542968,-0.0032563380199129685,-0.00945223964058732
clustered_13,2,0.016243771345253788,0.016499171529428713,-0.0017424919904649014,-0.0015554430949167902
clustered_13,3,0.016511548400179314,0.01525976777693024,-0.0013175178684482437,-0.005397463604646045
clustered_13,4,0.010129841323265353,0.009741192997622635,0.0030221266541198225,0.005414232392080489
clustered_13,5,0.01029661485364704,0.011372077881813105,0.0033350353097785757,-0.0021121389159363788
clustered_14,1,0.022383056776500307,0.017542173820200718,0.010129342682529779,-0.0003414028553693261
clustered_14,2,0.015092097508028444,0.011670532092579329,0.003783995206031825,0.0023504000006979876
clustered_14,3,0.015540416176009045,0.015455735558828345,-0.0006351459873242376,-0.00113338105464089
clustered_14,4,0.013801721523107845,0.013082557417752952,0.0027801615615563164,-0.0006288875626787191
clustered_14,5,0.011562164561257452,0.009698893027105315,0.0012825299790722158,0.0013200190885230333
clustered_15,1,0.021701396714996105,0.01590035118931792,-0.004288406472240812,-0.014916896899530772
clustered_15,2,0.018806336324576664,0.018067217079476283,0.0006985336507202405,-0.002963707320582333
clustered_15,3,0.015803043607601867,0.012017656519374758,-0.003266318415475948,-0.005394001779950892
clustered_15,4,0.013989299897567774,0.009905701754385966,0.0036289930152755964,0.0018488616100227147
clustered_15,5,0.013525815543168482,0.009559483726150403,0.0014003032312346808,0.00027329215856573656
clustered_16,1,0.025159828765399732,0.018158253480203394,-0.014613393240082583,-0.007839477209517401
clustered_16,2,0.017916455896001653,0.011728708319651334,-0.009629339530076846,-0.005014826308846228
clustered_16,3,0.01709050050706031,0.013215148167931151,-0.0069314835279560855,-0.006683462874939646
clustered_16,4,0.020064087133608886,0.017062532061147027,0.00013844751274040865,-0.006877516031198798
clustered_16,5,0.016918323045082857,0.014584846619472678,-0.002390501766218915,-0.006189619501281817
clustered_17,1,0.027904173586521395,0.021774872037040066,-0.0012930841108487938,0.0028467342422971685
clustered_17,2,0.015407500853318927,0.008218091893937398,0.007443423593653528,0.003279653679653685
clustered_17,3,0.010993384358029885,0.0054112554112554145,0.00372561146764278,0.003506525508003985
clustered_17,4,0.013830405016453396,0.016405318499741823,0.008600253317384838,0.016405318499741823
clustered_17,5,0.013212981980251752,0.013102262592123175,0.00899043890956308,0.013102262592123175
clustered_18,1,0.02114544246103238,0.0180415878432363,0.0019106197860809843,0.009804141436794506
clustered_18,2,0.02017294160825915,0.015028088632759274,-0.006999620971157121,-0.006973621078505571
clustered_18,3,0.02083243403058935,0.021203116167265466,-0.009340021766265028,-0.012382023981459702
clustered_18,4,0.015765457116072017,0.01688366792745612,-0.0023400789444045483,-0.012026895531683022
clustered_18,5,0.013605674913250192,0.01206350868793266,-0.0010500173178490469,-0.003198800235026673
clustered_19,1,0.015027907084952465,0.013612105039723453,0.00430228644685362,0.0015964039549765247
clustered_19,2,0.014968835559239438,0.010932726976763115,-0.0014548032392490487,-0.003348949804920446
clustered_19,3,0.011167393152738613,0.008005249343832021,-0.004718100202382749,-0.007546901070280386
clustered_19,4,0.010709947305786985,0.007596806962217244,0.0019288980076430967,-0.0007373945033542552
clustered_19,5,0.008021869734468313,0.007890603507915185,-0.0003302428807393431,-0.0026985500973815283
clustered_20,1,0.022770478725295164,0.016761300149493476,-0.007120438209126217,-0.009080121122841478
clustered_20,2,0.01939475328858843,0.01373134592262537,0.0024741756592514385,-0.0020732087227414426
clustered_20,3,0.015908018537072084,0.012566124440206244,-0.0023095029869411882,-0.012563105940904765
clustered_20,4,0.014875409898728598,0.011944322757456723,-0.0006874461215610092,-0.00441082554517135
clustered_20,5,0.015213697100280147,0.011063682767266993,-0.0005311354944414451,0.004218403976519958
