filename,sample_time,r,type_id,mae,mdae
random_8,300,5,1,0.8407155555555555,0.9654
random_8,300,1,2,0.7198444444444445,0.98356
random_8,300,2,2,0.7002666666666667,0.98356
random_8,300,3,2,0.639518888888889,0.58543
random_8,300,4,2,0.6539244444444444,0.58521
random_8,300,5,2,0.6547755555555556,0.63875
random_8,300,1,3,0.6892344444444444,0.98052
random_8,300,2,3,0.6422344444444444,0.94591
random_8,300,3,3,0.5446233333333333,0.58543
random_8,300,4,3,0.5872911111111111,0.58521
random_8,300,5,3,0.5839777777777777,0.5201
random_8,300,1,4,0.8366399999999999,0.95514
random_8,300,2,4,0.5522011111111111,0.82703
random_8,300,3,4,0.4680966666666667,0.34911000000000003
random_8,300,4,4,0.51077,0.43244000000000005
random_8,300,5,4,0.5738566666666667,0.53755
random_8,300,1,5,0.8585122222222222,0.96149
random_8,300,2,5,0.8585122222222222,0.96149
random_8,300,3,5,0.5214933333333334,0.37276
random_8,300,4,5,0.5375344444444443,0.36966999999999994
random_8,300,5,5,0.5187022222222222,0.45443
random_8,300,1,6,0.8666322222222221,0.98051
random_8,300,2,6,0.8666322222222221,0.98051
random_8,300,3,6,0.8666322222222221,0.98051
random_8,300,4,6,0.8666322222222221,0.98051
random_8,300,5,6,0.8666322222222221,0.98051
random_8,300,1,7,0.8767922222222223,0.98785
random_8,300,2,7,0.8767922222222223,0.98785
random_8,300,3,7,0.8767922222222223,0.98785
random_8,300,4,7,0.8767922222222223,0.98785
random_8,300,5,7,0.5515533333333332,0.4951
random_8,300,1,8,0.8499811111111111,0.97295
random_8,300,2,8,0.8499811111111111,0.97295
random_8,300,3,8,0.8499811111111111,0.97295
random_8,300,4,8,0.8499811111111111,0.97295
random_8,300,5,8,0.8499811111111111,0.97295
random_8,400,1,0,0.7387466666666667,0.99284
random_8,400,2,0,0.6889233333333333,0.6539699999999999
random_8,400,3,0,0.7116877777777778,0.6853
random_8,400,4,0,0.6651333333333334,0.67506
random_8,400,5,0,0.5940722222222221,0.66528
random_8,400,1,1,0.8358277777777778,0.96198
random_8,400,2,1,0.8358277777777778,0.96198
random_8,400,3,1,0.8358277777777778,0.96198
random_8,400,4,1,0.8358277777777778,0.96198
random_8,400,5,1,0.45412,0.48666999999999994
random_8,400,1,2,0.7386066666666666,0.99005
random_8,400,2,2,0.7510577777777778,0.7682800000000001
random_8,400,3,2,0.7694966666666666,0.8000700000000001
random_8,400,4,2,0.7559733333333333,0.78874
random_8,400,5,2,0.7226244444444444,0.7927799999999999
random_8,400,1,3,0.6721811111111111,0.98896
random_8,400,2,3,0.7056366666666668,0.7682800000000001
random_8,400,3,3,0.7274288888888889,0.8000700000000001
random_8,400,4,3,0.70802,0.7376800000000001
random_8,400,5,3,0.6126366666666666,0.6556299999999999
random_8,400,1,4,0.8428011111111111,0.97925
random_8,400,2,4,0.8428011111111111,0.97925
random_8,400,3,4,0.8428011111111111,0.97925
random_8,400,4,4,0.5535255555555555,0.5889599999999999
random_8,400,5,4,0.5221177777777777,0.56265
random_8,400,1,5,0.6875822222222223,0.96198
random_8,400,2,5,0.6269399999999999,0.68472
random_8,400,3,5,0.6480833333333332,0.73309
random_8,400,4,5,0.6718944444444445,0.71154
random_8,400,5,5,0.5508233333333332,0.56265
random_8,400,1,6,0.8675588888888889,0.99439
random_8,400,2,6,0.6164066666666667,0.67762
random_8,400,3,6,0.6370766666666667,0.7320800000000001
random_8,400,4,6,0.5848366666666667,0.7376800000000001
random_8,400,5,6,0.43379555555555555,0.36541
random_8,400,1,7,0.8822433333333334,0.9923
random_8,400,2,7,0.8822433333333334,0.9923
random_8,400,3,7,0.8822433333333334,0.9923
random_8,400,4,7,0.8822433333333334,0.9923
random_8,400,5,7,0.3822022222222222,0.37039999999999995
random_8,400,1,8,0.8608033333333334,0.99439
random_8,400,2,8,0.8608033333333334,0.99439
random_8,400,3,8,0.8608033333333334,0.99439
random_8,400,4,8,0.8608033333333334,0.99439
random_8,400,5,8,0.8608033333333334,0.99439
random_8,500,1,0,0.45183111111111113,0.15022999999999997
random_8,500,2,0,0.4933,0.4135
random_8,500,3,0,0.47295,0.57245
random_8,500,4,0,0.4699244444444445,0.57048
random_8,500,5,0,0.4728722222222222,0.57245
random_8,500,1,1,0.0,0.0
random_8,500,2,1,0.0,0.0
random_8,500,3,1,0.0,0.0
random_8,500,4,1,0.0,0.0
random_8,500,5,1,0.0,0.0
random_8,500,1,2,0.4583133333333333,0.15022999999999997
random_8,500,2,2,0.5223044444444445,0.4135
random_8,500,3,2,0.5420555555555555,0.69644
random_8,500,4,2,0.5491655555555555,0.7280800000000001
random_8,500,5,2,0.5565777777777777,0.74989
random_8,500,1,3,0.6355933333333333,0.91989
random_8,500,2,3,0.6355933333333333,0.91989
random_8,500,3,3,0.3999655555555555,0.35039
random_8,500,4,3,0.4095588888888889,0.34673
random_8,500,5,3,0.4163988888888889,0.34841
random_8,500,1,4,0.64465,0.98999
random_8,500,2,4,0.64465,0.98999
random_8,500,3,4,0.64465,0.98999
random_8,500,4,4,0.64465,0.98999
random_8,500,5,4,0.64465,0.98999
random_8,500,1,5,0.4477322222222222,0.07092999999999994
random_8,500,2,5,0.4946877777777778,0.3648
random_8,500,3,5,0.5174855555555555,0.60626
random_8,500,4,5,0.5216211111111111,0.63418
random_8,500,5,5,0.5326011111111111,0.66989
random_8,500,1,6,0.6389222222222222,0.97245
random_8,500,2,6,0.6389222222222222,0.97245
random_8,500,3,6,0.41925111111111113,0.57245
random_8,500,4,6,0.4280577777777778,0.57245
random_8,500,5,6,0.4360955555555555,0.57245
random_8,500,1,7,0.6618622222222222,0.98999
random_8,500,2,7,0.6618622222222222,0.98999
random_8,500,3,7,0.6618622222222222,0.98999
random_8,500,4,7,0.6618622222222222,0.98999
random_8,500,5,7,0.6618622222222222,0.98999
random_8,500,1,8,0.0,0.0
random_8,500,2,8,0.0,0.0
random_8,500,3,8,0.0,0.0
random_8,500,4,8,0.0,0.0
random_8,500,5,8,0.0,0.0
random_8,600,1,0,0.29907666666666666,0.0
random_8,600,2,0,0.1919833333333333,0.0
random_8,600,3,0,0.1745011111111111,0.0
random_8,600,4,0,0.2836911111111111,0.0
random_8,600,5,0,0.25161000000000006,0.0
random_8,600,1,1,0.0,0.0
random_8,600,2,1,0.0,0.0
random_8,600,3,1,0.0,0.0
random_8,600,4,1,0.0,0.0
random_8,600,5,1,0.0,0.0
random_8,600,1,2,0.2983122222222222,0.0
random_8,600,2,2,0.20659000000000002,0.0
random_8,600,3,2,0.22072444444444445,0.0
random_8,600,4,2,0.31705555555555553,0.0
random_8,600,5,2,0.2731055555555556,0.0
random_8,600,1,3,0.4353355555555556,0.0
random_8,600,2,3,0.1340822222222222,0.0
random_8,600,3,3,0.14051666666666668,0.0
random_8,600,4,3,0.22739,0.0
random_8,600,5,3,0.21218333333333333,0.0
random_8,600,1,4,0.0,0.0
random_8,600,2,4,0.0,0.0
random_8,600,3,4,0.0,0.0
random_8,600,4,4,0.0,0.0
random_8,600,5,4,0.0,0.0
random_8,600,1,5,0.2776288888888889,0.0
random_8,600,2,5,0.18051777777777778,0.0
random_8,600,3,5,0.20228888888888885,0.0
random_8,600,4,5,0.3074522222222222,0.0
random_8,600,5,5,0.27621999999999997,0.0
random_8,600,1,6,0.0,0.0
random_8,600,2,6,0.0,0.0
random_8,600,3,6,0.0,0.0
random_8,600,4,6,0.0,0.0
random_8,600,5,6,0.0,0.0
random_8,600,1,7,0.4401777777777778,0.0
random_8,600,2,7,0.4401777777777778,0.0
random_8,600,3,7,0.4401777777777778,0.0
random_8,600,4,7,0.23824666666666663,0.0
random_8,600,5,7,0.18973222222222225,0.0
random_8,600,1,8,0.0,0.0
random_8,600,2,8,0.0,0.0
random_8,600,3,8,0.0,0.0
random_8,600,4,8,0.0,0.0
random_8,600,5,8,0.0,0.0
random_9,0,1,0,0.5434622222222223,0.42252999999999996
random_9,0,2,0,0.6442311111111111,0.62995
random_9,0,3,0,0.6434388888888889,0.70887
random_9,0,4,0,0.6170077777777778,0.64642
random_9,0,5,0,0.5663733333333333,0.6237600000000001
random_9,0,1,1,0.5442444444444444,0.51618
random_9,0,2,1,0.6491544444444445,0.61659
random_9,0,3,1,0.6261322222222222,0.6571899999999999
random_9,0,4,1,0.6080355555555554,0.65606
random_9,0,5,1,0.5504322222222222,0.6117699999999999
random_9,0,1,2,0.5391100000000001,0.35251
random_9,0,2,2,0.5849366666666667,0.66501
random_9,0,3,2,0.6385811111111112,0.68362
random_9,0,4,2,0.6187444444444444,0.71546
random_9,0,5,2,0.5808099999999999,0.6748999999999999
random_9,0,1,3,0.46560444444444443,0.13029000000000002
random_9,0,2,3,0.47101,0.42688000000000004
random_9,0,3,3,0.56518,0.61619
random_9,0,4,3,0.6087455555555555,0.69249
random_9,0,5,3,0.555128888888889,0.65096
random_9,0,1,4,0.5730244444444446,0.51618
random_9,0,2,4,0.5551855555555556,0.5767800000000001
random_9,0,3,4,0.5839455555555555,0.5989599999999999
random_9,0,4,4,0.5882044444444444,0.71546
random_9,0,5,4,0.5751988888888888,0.67214
random_9,0,1,5,0.8244555555555556,0.89896
random_9,0,2,5,0.5518188888888889,0.57671
random_9,0,3,5,0.60276,0.62175
random_9,0,4,5,0.5980466666666666,0.71763
random_9,0,5,5,0.5464466666666666,0.6715599999999999
random_9,0,1,6,0.8709922222222222,0.97909
random_9,0,2,6,0.8709922222222222,0.97909
random_9,0,3,6,0.4733577777777777,0.48055000000000003
random_9,0,4,6,0.42670666666666673,0.59389
random_9,0,5,6,0.3261211111111111,0.42308
random_9,0,1,7,0.88303,0.99303
random_9,0,2,7,0.88303,0.99303
random_9,0,3,7,0.88303,0.99303
random_9,0,4,7,0.3849366666666667,0.5039100000000001
random_9,0,5,7,0.3968655555555556,0.47077
random_9,0,1,8,0.8728455555555557,0.97966
random_9,0,2,8,0.8728455555555557,0.97966
random_9,0,3,8,0.5226166666666666,0.55262
random_9,0,4,8,0.3896233333333333,0.49025
random_9,0,5,8,0.42507222222222224,0.60124
random_9,100,1,0,0.7870422222222222,0.97819
random_9,100,2,0,0.69487,0.97819
random_9,100,3,0,0.7176,0.79895
random_9,100,4,0,0.5947711111111111,0.5916300000000001
random_9,100,5,0,0.6068,0.60571
random_9,100,1,1,0.849341111111111,0.98133
random_9,100,2,1,0.849341111111111,0.98133
random_9,100,3,1,0.849341111111111,0.98133
random_9,100,4,1,0.849341111111111,0.98133
random_9,100,5,1,0.849341111111111,0.98133
random_9,100,1,2,0.8675844444444445,0.97051
random_9,100,2,2,0.6916066666666667,0.97051
random_9,100,3,2,0.7224722222222222,0.80208
random_9,100,4,2,0.5853466666666667,0.62375
random_9,100,5,2,0.6232833333333334,0.60571
random_9,100,1,3,0.7818411111111112,0.95708
random_9,100,2,3,0.6625000000000001,0.95334
random_9,100,3,3,0.7251766666666667,0.80208
random_9,100,4,3,0.6049022222222222,0.62375
random_9,100,5,3,0.6188244444444445,0.60192
random_9,100,1,4,0.8634611111111111,0.98787
random_9,100,2,4,0.8634611111111111,0.98787
random_9,100,3,4,0.8634611111111111,0.98787
random_9,100,4,4,0.8634611111111111,0.98787
random_9,100,5,4,0.8634611111111111,0.98787
random_9,100,1,5,0.8415666666666666,0.95706
random_9,100,2,5,0.8415666666666666,0.95706
random_9,100,3,5,0.6001888888888888,0.4930399999999999
random_9,100,4,5,0.49145888888888895,0.20706000000000002
random_9,100,5,5,0.46272555555555556,0.08997
random_9,100,1,6,0.8630233333333334,0.99189
random_9,100,2,6,0.8630233333333334,0.99189
random_9,100,3,6,0.8630233333333334,0.99189
random_9,100,4,6,0.8630233333333334,0.99189
random_9,100,5,6,0.8630233333333334,0.99189
random_9,100,1,7,0.8686822222222221,0.97819
random_9,100,2,7,0.8686822222222221,0.97819
random_9,100,3,7,0.6520344444444445,0.70334
random_9,100,4,7,0.5341822222222222,0.30871000000000004
random_9,100,5,7,0.5944699999999998,0.50191
random_9,100,1,8,0.8711088888888889,0.99698
random_9,100,2,8,0.8711088888888889,0.99698
random_9,100,3,8,0.8711088888888889,0.99698
random_9,100,4,8,0.8711088888888889,0.99698
random_9,100,5,8,0.8711088888888889,0.99698
random_9,200,1,0,0.7871666666666667,0.97949
random_9,200,2,0,0.7016222222222223,0.97949
random_9,200,3,0,0.72704,0.97949
random_9,200,4,0,0.6843255555555555,0.97949
random_9,200,5,0,0.6920222222222221,0.97949
random_9,200,1,1,0.8451077777777777,0.97949
random_9,200,2,1,0.8451077777777777,0.97949
random_9,200,3,1,0.8451077777777777,0.97949
random_9,200,4,1,0.8451077777777777,0.97949
random_9,200,5,1,0.8451077777777777,0.97949
random_9,200,1,2,0.8746277777777777,0.97914
random_9,200,2,2,0.6678099999999999,0.97914
random_9,200,3,2,0.6808066666666667,0.97914
random_9,200,4,2,0.6730833333333333,0.97914
random_9,200,5,2,0.6938688888888889,0.97914
random_9,200,1,3,0.7801800000000001,0.97609
random_9,200,2,3,0.6958711111111112,0.97609
random_9,200,3,3,0.7082922222222222,0.97609
random_9,200,4,3,0.6710344444444445,0.97609
random_9,200,5,3,0.6790988888888889,0.97609
random_9,200,1,4,0.8405322222222222,0.96442
random_9,200,2,4,0.8405322222222222,0.96442
random_9,200,3,4,0.8405322222222222,0.96442
random_9,200,4,4,0.8405322222222222,0.96442
random_9,200,5,4,0.8405322222222222,0.96442
random_9,200,1,5,0.85566,0.97483
random_9,200,2,5,0.85566,0.97483
random_9,200,3,5,0.85566,0.97483
random_9,200,4,5,0.5561088888888889,0.97483
random_9,200,5,5,0.5593600000000001,0.97483
random_9,200,1,6,0.8526844444444444,0.97421
random_9,200,2,6,0.8526844444444444,0.97421
random_9,200,3,6,0.8526844444444444,0.97421
random_9,200,4,6,0.8526844444444444,0.97421
random_9,200,5,6,0.8526844444444444,0.97421
random_9,200,1,7,0.8703599999999999,0.97609
random_9,200,2,7,0.8703599999999999,0.97609
random_9,200,3,7,0.8703599999999999,0.97609
random_9,200,4,7,0.8703599999999999,0.97609
random_9,200,5,7,0.8703599999999999,0.97609
random_9,200,1,8,0.8554611111111111,0.98485
random_9,200,2,8,0.8554611111111111,0.98485
random_9,200,3,8,0.8554611111111111,0.98485
random_9,200,4,8,0.8554611111111111,0.98485
random_9,200,5,8,0.8554611111111111,0.98485
random_9,300,1,0,0.5806733333333333,0.91805
random_9,300,2,0,0.6254,0.5300799999999999
random_9,300,3,0,0.5517333333333334,0.48597000000000007
random_9,300,4,0,0.5482955555555555,0.46459000000000006
random_9,300,5,0,0.5585888888888889,0.52812
random_9,300,1,1,0.5766566666666667,0.87822
random_9,300,2,1,0.49031888888888886,0.50908
random_9,300,3,1,0.45681999999999995,0.42142999999999997
random_9,300,4,1,0.47750333333333334,0.40059
random_9,300,5,1,0.4972244444444445,0.55732
random_9,300,1,2,0.5596722222222222,0.96664
random_9,300,2,2,0.4764488888888889,0.44428999999999996
random_9,300,3,2,0.6143266666666666,0.6411
random_9,300,4,2,0.6003311111111111,0.6277299999999999
random_9,300,5,2,0.6249277777777779,0.6463700000000001
random_9,300,1,3,0.5752277777777777,0.87018
random_9,300,2,3,0.5893355555555555,0.50908
random_9,300,3,3,0.5290722222222222,0.50162
random_9,300,4,3,0.5456311111111111,0.52484
random_9,300,5,3,0.5864822222222222,0.5968100000000001
random_9,300,1,4,0.8375477777777778,0.95086
random_9,300,2,4,0.5430611111111111,0.57108
random_9,300,3,4,0.5087,0.46218000000000004
random_9,300,4,4,0.47055,0.44082999999999994
random_9,300,5,4,0.49218,0.44486000000000003
random_9,300,1,5,0.8409655555555555,0.95668
random_9,300,2,5,0.54667,0.51805
random_9,300,3,5,0.4943422222222222,0.43294000000000005
random_9,300,4,5,0.5669855555555556,0.52484
random_9,300,5,5,0.5950777777777778,0.6107899999999999
random_9,300,1,6,0.8455777777777778,0.9713
random_9,300,2,6,0.8455777777777778,0.9713
random_9,300,3,6,0.5038755555555555,0.50162
random_9,300,4,6,0.5569888888888889,0.55369
random_9,300,5,6,0.5647177777777778,0.59684
random_9,300,1,7,0.8665244444444444,0.9713
random_9,300,2,7,0.8665244444444444,0.9713
random_9,300,3,7,0.8665244444444444,0.9713
random_9,300,4,7,0.8665244444444444,0.9713
random_9,300,5,7,0.8665244444444444,0.9713
random_9,300,1,8,0.8860366666666667,0.9985
random_9,300,2,8,0.8860366666666667,0.9985
random_9,300,3,8,0.8860366666666667,0.9985
random_9,300,4,8,0.8860366666666667,0.9985
random_9,300,5,8,0.8860366666666667,0.9985
random_9,400,1,0,0.6239388888888889,0.90625
random_9,400,2,0,0.5944677777777778,0.90625
random_9,400,3,0,0.5208055555555555,0.47917
random_9,400,4,0,0.5553888888888889,0.57494
random_9,400,5,0,0.5822955555555556,0.64161
random_9,400,1,1,0.75294,0.99827
random_9,400,2,1,0.75294,0.99827
random_9,400,3,1,0.75294,0.99827
random_9,400,4,1,0.75294,0.99827
random_9,400,5,1,0.75294,0.99827
random_9,400,1,2,0.6087144444444443,0.95366
random_9,400,2,2,0.5818555555555556,0.95366
random_9,400,3,2,0.5799433333333334,0.60573
random_9,400,4,2,0.609248888888889,0.7182799999999999
random_9,400,5,2,0.6408133333333333,0.74665
random_9,400,1,3,0.5557766666666666,0.88988
random_9,400,2,3,0.5583888888888888,0.88988
random_9,400,3,3,0.44387777777777776,0.31589999999999996
random_9,400,4,3,0.5209544444444444,0.5515300000000001
random_9,400,5,3,0.5816855555555556,0.62269
random_9,400,1,4,0.7412144444444445,0.95482
random_9,400,2,4,0.7412144444444445,0.95482
random_9,400,3,4,0.44663777777777786,0.37494000000000005
random_9,400,4,4,0.4313466666666667,0.45602
random_9,400,5,4,0.4831822222222223,0.62269
random_9,400,1,5,0.7431566666666667,0.95482
random_9,400,2,5,0.7431566666666667,0.95482
random_9,400,3,5,0.7431566666666667,0.95482
random_9,400,4,5,0.4356033333333333,0.38988
random_9,400,5,5,0.4851244444444444,0.55655
random_9,400,1,6,0.729508888888889,0.97917
random_9,400,2,6,0.729508888888889,0.97917
random_9,400,3,6,0.47000000000000003,0.47917
random_9,400,4,6,0.4731433333333334,0.5834199999999999
random_9,400,5,6,0.5394799999999998,0.69468
random_9,400,1,7,0.77167,0.99025
random_9,400,2,7,0.77167,0.99025
random_9,400,3,7,0.77167,0.99025
random_9,400,4,7,0.77167,0.99025
random_9,400,5,7,0.77167,0.99025
random_9,400,1,8,0.0,0.0
random_9,400,2,8,0.0,0.0
random_9,400,3,8,0.0,0.0
random_9,400,4,8,0.0,0.0
random_9,400,5,8,0.0,0.0
random_9,500,1,0,0.4248077777777778,0.15391
random_9,500,2,0,0.37515999999999994,0.14566
random_9,500,3,0,0.32499666666666666,0.24795999999999996
random_9,500,4,0,0.2820155555555556,0.0020400000000000418
random_9,500,5,0,0.32997,0.43628
random_9,500,1,1,0.0,0.0
random_9,500,2,1,0.0,0.0
random_9,500,3,1,0.0,0.0
random_9,500,4,1,0.0,0.0
random_9,500,5,1,0.0,0.0
random_9,500,1,2,0.4459833333333333,0.15391
random_9,500,2,2,0.41938222222222227,0.41576
random_9,500,3,2,0.43056555555555553,0.60561
random_9,500,4,2,0.40316444444444444,0.53137
random_9,500,5,2,0.4408722222222222,0.68982
random_9,500,1,3,0.5185233333333333,0.82466
random_9,500,2,3,0.5185233333333333,0.82466
random_9,500,3,3,0.5185233333333333,0.82466
random_9,500,4,3,0.5185233333333333,0.82466
random_9,500,5,3,0.5185233333333333,0.82466
random_9,500,1,4,0.0,0.0
random_9,500,2,4,0.0,0.0
random_9,500,3,4,0.0,0.0
random_9,500,4,4,0.0,0.0
random_9,500,5,4,0.0,0.0
random_9,500,1,5,0.5205422222222222,0.85434
random_9,500,2,5,0.3861044444444445,0.14566
random_9,500,3,5,0.3150566666666667,0.0015899999999999803
random_9,500,4,5,0.3011922222222222,0.0015899999999999803
random_9,500,5,5,0.35479222222222223,0.48954
random_9,500,1,6,0.5544777777777777,0.99409
random_9,500,2,6,0.5544777777777777,0.99409
random_9,500,3,6,0.32284111111111113,0.0015899999999999803
random_9,500,4,6,0.28282111111111113,0.0015899999999999803
random_9,500,5,6,0.30756888888888884,0.000160000000000049
random_9,500,1,7,0.5507388888888889,0.98677
random_9,500,2,7,0.5507388888888889,0.98677
random_9,500,3,7,0.5507388888888889,0.98677
random_9,500,4,7,0.5507388888888889,0.98677
random_9,500,5,7,0.29998444444444444,0.000160000000000049
random_9,500,1,8,0.0,0.0
random_9,500,2,8,0.0,0.0
random_9,500,3,8,0.0,0.0
random_9,500,4,8,0.0,0.0
random_9,500,5,8,0.0,0.0
random_9,600,1,0,0.23976111111111115,0.0
random_9,600,2,0,0.19694222222222224,0.0
random_9,600,3,0,0.1970722222222222,0.0
random_9,600,4,0,0.1541288888888889,0.0
random_9,600,5,0,0.15768555555555555,0.0
random_9,600,1,1,0.0,0.0
random_9,600,2,1,0.0,0.0
random_9,600,3,1,0.0,0.0
random_9,600,4,1,0.0,0.0
random_9,600,5,1,0.0,0.0
random_9,600,1,2,0.2455677777777778,0.0
random_9,600,2,2,0.27904555555555555,0.0
random_9,600,3,2,0.26900555555555555,0.0
random_9,600,4,2,0.1890855555555556,0.0
random_9,600,5,2,0.19808111111111112,0.0
random_9,600,1,3,0.4273533333333333,0.0
random_9,600,2,3,0.19560000000000002,0.0
random_9,600,3,3,0.19644222222222224,0.0
random_9,600,4,3,0.16410666666666668,0.0
random_9,600,5,3,0.16847777777777778,0.0
random_9,600,1,4,0.0,0.0
random_9,600,2,4,0.0,0.0
random_9,600,3,4,0.0,0.0
random_9,600,4,4,0.0,0.0
random_9,600,5,4,0.0,0.0
random_9,600,1,5,0.26546,0.0
random_9,600,2,5,0.2124788888888889,0.0
random_9,600,3,5,0.22674666666666665,0.0
random_9,600,4,5,0.2151722222222222,0.0
random_9,600,5,5,0.21984222222222222,0.0
random_9,600,1,6,0.0,0.0
random_9,600,2,6,0.0,0.0
random_9,600,3,6,0.0,0.0
random_9,600,4,6,0.0,0.0
random_9,600,5,6,0.0,0.0
random_9,600,1,7,0.44204444444444446,0.0
random_9,600,2,7,0.44204444444444446,0.0
random_9,600,3,7,0.44204444444444446,0.0
random_9,600,4,7,0.44204444444444446,0.0
random_9,600,5,7,0.44204444444444446,0.0
random_9,600,1,8,0.0,0.0
random_9,600,2,8,0.0,0.0
random_9,600,3,8,0.0,0.0
random_9,600,4,8,0.0,0.0
random_9,600,5,8,0.0,0.0
random_10,0,1,0,0.5434622222222223,0.42252999999999996
random_10,0,2,0,0.6442311111111111,0.62995
random_10,0,3,0,0.6434388888888889,0.70887
random_10,0,4,0,0.6170077777777778,0.64642
random_10,0,5,0,0.5663733333333333,0.6237600000000001
random_10,0,1,1,0.5442444444444444,0.51618
random_10,0,2,1,0.6491544444444445,0.61659
random_10,0,3,1,0.6261322222222222,0.6571899999999999
random_10,0,4,1,0.6080355555555554,0.65606
random_10,0,5,1,0.5504322222222222,0.6117699999999999
random_10,0,1,2,0.5391100000000001,0.35251
random_10,0,2,2,0.5849366666666667,0.66501
random_10,0,3,2,0.6385811111111112,0.68362
random_10,0,4,2,0.6187444444444444,0.71546
random_10,0,5,2,0.5808099999999999,0.6748999999999999
random_10,0,1,3,0.46560444444444443,0.13029000000000002
random_10,0,2,3,0.47101,0.42688000000000004
random_10,0,3,3,0.56518,0.61619
random_10,0,4,3,0.6087455555555555,0.69249
random_10,0,5,3,0.555128888888889,0.65096
random_10,0,1,4,0.5730244444444446,0.51618
random_10,0,2,4,0.5551855555555556,0.5767800000000001
random_10,0,3,4,0.5839455555555555,0.5989599999999999
random_10,0,4,4,0.5882044444444444,0.71546
random_10,0,5,4,0.5751988888888888,0.67214
random_10,0,1,5,0.8244555555555556,0.89896
random_10,0,2,5,0.5518188888888889,0.57671
random_10,0,3,5,0.60276,0.62175
random_10,0,4,5,0.5980466666666666,0.71763
random_10,0,5,5,0.5464466666666666,0.6715599999999999
random_10,0,1,6,0.8709922222222222,0.97909
random_10,0,2,6,0.8709922222222222,0.97909
random_10,0,3,6,0.4733577777777777,0.48055000000000003
random_10,0,4,6,0.42670666666666673,0.59389
random_10,0,5,6,0.3261211111111111,0.42308
random_10,0,1,7,0.88303,0.99303
random_10,0,2,7,0.88303,0.99303
random_10,0,3,7,0.88303,0.99303
random_10,0,4,7,0.3849366666666667,0.5039100000000001
random_10,0,5,7,0.3968655555555556,0.47077
random_10,0,1,8,0.8728455555555557,0.97966
random_10,0,2,8,0.8728455555555557,0.97966
random_10,0,3,8,0.5226166666666666,0.55262
random_10,0,4,8,0.3896233333333333,0.49025
random_10,0,5,8,0.42507222222222224,0.60124
random_10,100,1,0,0.60233,0.95403
random_10,100,2,0,0.6676744444444445,0.58018
random_10,100,3,0,0.6690566666666666,0.5957000000000001
random_10,100,4,0,0.6698400000000001,0.6273200000000001
random_10,100,5,0,0.6732388888888889,0.69781
random_10,100,1,1,0.8420644444444444,0.97208
random_10,100,2,1,0.8420644444444444,0.97208
random_10,100,3,1,0.8420644444444444,0.97208
random_10,100,4,1,0.8420644444444444,0.97208
random_10,100,5,1,0.8420644444444444,0.97208
random_10,100,1,2,0.8684455555555555,0.97035
random_10,100,2,2,0.608098888888889,0.58018
random_10,100,3,2,0.6105666666666667,0.5957000000000001
random_10,100,4,2,0.6403155555555555,0.6593600000000001
random_10,100,5,2,0.6699622222222223,0.70372
random_10,100,1,3,0.7859111111111111,0.95835
random_10,100,2,3,0.6281577777777777,0.52978
random_10,100,3,3,0.6719577777777777,0.5767199999999999
random_10,100,4,3,0.6940966666666666,0.6593600000000001
random_10,100,5,3,0.6885133333333333,0.7445499999999999
random_10,100,1,4,0.8619255555555555,0.97881
random_10,100,2,4,0.8619255555555555,0.97881
random_10,100,3,4,0.8619255555555555,0.97881
random_10,100,4,4,0.8619255555555555,0.97881
random_10,100,5,4,0.8619255555555555,0.97881
random_10,100,1,5,0.7628055555555556,0.95981
random_10,100,2,5,0.6493911111111111,0.58481
random_10,100,3,5,0.6727566666666667,0.6383800000000001
random_10,100,4,5,0.6884022222222222,0.63175
random_10,100,5,5,0.70594,0.69781
random_10,100,1,6,0.8612177777777777,0.99403
random_10,100,2,6,0.8612177777777777,0.99403
random_10,100,3,6,0.8612177777777777,0.99403
random_10,100,4,6,0.8612177777777777,0.99403
random_10,100,5,6,0.54664,0.56607
random_10,100,1,7,0.7602944444444444,0.97035
random_10,100,2,7,0.5948844444444443,0.58481
random_10,100,3,7,0.6261422222222222,0.6383800000000001
random_10,100,4,7,0.6195655555555556,0.6042500000000001
random_10,100,5,7,0.6085588888888888,0.6951
random_10,100,1,8,0.8652122222222223,0.99424
random_10,100,2,8,0.8652122222222223,0.99424
random_10,100,3,8,0.8652122222222223,0.99424
random_10,100,4,8,0.8652122222222223,0.99424
random_10,100,5,8,0.8652122222222223,0.99424
random_10,200,1,0,0.6829388888888889,0.74075
random_10,200,2,0,0.6574511111111112,0.66018
random_10,200,3,0,0.6562399999999999,0.7078
random_10,200,4,0,0.6998877777777778,0.73665
random_10,200,5,0,0.670321111111111,0.6768299999999999
random_10,200,1,1,0.5123222222222223,0.49224999999999997
random_10,200,2,1,0.4158677777777778,0.48003999999999997
random_10,200,3,1,0.49557333333333337,0.5594899999999999
random_10,200,4,1,0.5130377777777778,0.49724999999999997
random_10,200,5,1,0.5497322222222222,0.59725
random_10,200,1,2,0.5894611111111111,0.77957
random_10,200,2,2,0.4815133333333333,0.57643
random_10,200,3,2,0.5519933333333333,0.47407999999999995
random_10,200,4,2,0.6599633333333333,0.67944
random_10,200,5,2,0.6642977777777778,0.72111
random_10,200,1,3,0.6540333333333334,0.77957
random_10,200,2,3,0.6365266666666666,0.58945
random_10,200,3,3,0.6250888888888888,0.58945
random_10,200,4,3,0.6760766666666665,0.65612
