filename,sample_time,r,sample_id,mser
random_1,500,3,12,0.0072988396752908
random_1,500,3,13,-0.0195607848200691
random_1,500,3,14,0.0218085741937191
random_1,500,3,15,0.0061207717704637
random_1,500,4,0,-0.0152254984859218
random_1,500,4,1,-0.0060305812319631
random_1,500,4,2,-0.0144380686047697
random_1,500,4,3,-0.0280846486865101
random_1,500,4,4,-0.0333333333333333
random_1,500,4,5,-0.0301841225452393
random_1,500,4,6,-0.0304418667019425
random_1,500,4,7,-0.0007915098138512
random_1,500,4,8,-0.0333333333333333
random_1,500,4,9,0.0257929561329194
random_1,500,4,10,-0.0179782807338684
random_1,500,4,11,-0.0333333333333333
random_1,500,4,12,-0.0054084072960783
random_1,500,4,13,-0.0112888578166757
random_1,500,4,14,0.0249464364883324
random_1,500,4,15,0.0137875493934349
random_1,500,5,0,-0.0051358462361636
random_1,500,5,1,-0.004853059169212
random_1,500,5,2,-0.0114609458378831
random_1,500,5,3,-0.0255721635768832
random_1,500,5,4,-0.0333333333333333
random_1,500,5,5,-0.0276888462377332
random_1,500,5,6,-0.0287596546034612
random_1,500,5,7,-0.0044272041774827
random_1,500,5,8,-0.0333333333333333
random_1,500,5,9,0.0166297456124501
random_1,500,5,10,-0.0102883530255521
random_1,500,5,11,-0.0333333333333333
random_1,500,5,12,-2.827349019878507e-05
random_1,500,5,13,-0.0142831893856831
random_1,500,5,14,0.0224295931020122
random_1,500,5,15,0.0068247931772856
random_1,600,1,0,0.0078804790794871
random_1,600,1,1,-0.0190224082738241
random_1,600,1,2,-0.0077199234040686
random_1,600,1,3,-0.0277777777777777
random_1,600,1,4,-0.0277777777777777
random_1,600,1,5,-0.0077199234040686
random_1,600,1,6,-0.0127343869974959
random_1,600,1,7,-0.0277777777777777
random_1,600,1,8,-0.0277777777777777
random_1,600,1,9,-0.0277777777777777
random_1,600,1,10,-0.0277777777777777
random_1,600,1,11,-0.0177488505909231
random_1,600,1,12,0.010427594445289
random_1,600,1,13,-0.0227633141843504
random_1,600,1,14,-0.0027054598106413
random_1,600,1,15,-0.0277777777777777
random_1,600,2,0,-0.0022769892696614
random_1,600,2,1,-0.0109405287317131
random_1,600,2,2,0.0209749441010067
random_1,600,2,3,-0.0277777777777777
random_1,600,2,4,-0.0277777777777777
random_1,600,2,5,-0.006562739497893
random_1,600,2,6,-0.0123486590287707
random_1,600,2,7,0.00202502562246
random_1,600,2,8,-0.0277777777777777
random_1,600,2,9,-0.0258491379341518
random_1,600,2,10,-0.0277777777777777
random_1,600,2,11,-0.0219918582469001
random_1,600,2,12,-0.0111547640022031
random_1,600,2,13,0.0721930316115547
random_1,600,2,14,-0.0104200191851448
random_1,600,2,15,-0.0260940528731713
random_1,600,3,0,0.0056199821055359
random_1,600,3,1,0.0122347146014159
random_1,600,3,2,0.0096083502234157
random_1,600,3,3,-0.0277777777777777
random_1,600,3,4,-0.0277777777777777
random_1,600,3,5,-0.0118588500471005
random_1,600,3,6,-0.0037083525293267
random_1,600,3,7,-0.0092716418535977
random_1,600,3,8,-0.0277777777777777
random_1,600,3,9,-0.0257719923404068
random_1,600,3,10,-0.0277777777777777
random_1,600,3,11,-0.0227633141843504
random_1,600,3,12,-0.0096143065007847
random_1,600,3,13,0.0352388630102151
random_1,600,3,14,-0.0157430651535522
random_1,600,3,15,-0.0232727372575108
random_1,600,4,0,0.0053994458153944
random_1,600,4,1,0.0086757151253027
random_1,600,4,2,0.0017453611897426
random_1,600,4,3,-0.0277777777777777
random_1,600,4,4,-0.0277777777777777
random_1,600,4,5,-0.0052143261336782
random_1,600,4,6,-0.0051515396123131
random_1,600,4,7,0.0188590491258398
random_1,600,4,8,-0.0267100497894907
random_1,600,4,9,-0.0253316979761059
random_1,600,4,10,-0.0271662578273598
random_1,600,4,11,-0.023497138124852
random_1,600,4,12,-0.0089177706706506
random_1,600,4,13,0.0155391627938543
random_1,600,4,14,-0.0143243388685826
random_1,600,4,15,-0.0250308018507857
random_1,600,5,0,0.0192289941968866
random_1,600,5,1,0.015350538181005
random_1,600,5,2,0.0095573193169705
random_1,600,5,3,-0.0277777777777777
random_1,600,5,4,-0.0277777777777777
random_1,600,5,5,-0.0093762012705987
random_1,600,5,6,-0.0030020972323027
random_1,600,5,7,0.0187829067758893
random_1,600,5,8,-0.0270601245397487
random_1,600,5,9,-0.0257226697476846
random_1,600,5,10,-0.0261336913537032
random_1,600,5,11,-0.0240785833236101
random_1,600,5,12,0.1574745930307181
random_1,600,5,13,0.0046250600447469
random_1,600,5,14,-0.012980999961107
random_1,600,5,15,-0.015694745095646
random_2,0,1,0,-0.05
random_2,0,1,1,-0.0381481481481481
random_2,0,1,2,-0.05
random_2,0,1,3,-0.0381481481481481
random_2,0,1,4,-0.0132323232323232
random_2,0,1,5,-0.0176767676767676
random_2,0,1,6,-0.0132323232323232
random_2,0,1,7,-0.0176767676767676
random_2,0,1,8,-0.05
random_2,0,1,9,-0.0381481481481481
random_2,0,1,10,-0.05
random_2,0,1,11,-0.0381481481481481
random_2,0,1,12,-0.0132323232323232
random_2,0,1,13,-0.0176767676767676
random_2,0,1,14,-0.0132323232323232
random_2,0,1,15,-0.0176767676767676
random_2,0,2,0,-0.0294871794871794
random_2,0,2,1,-0.042022792022792
random_2,0,2,2,-0.0294871794871794
random_2,0,2,3,-0.042022792022792
random_2,0,2,4,-0.0313001813001813
random_2,0,2,5,-0.0278813778813778
random_2,0,2,6,-0.0313001813001813
random_2,0,2,7,-0.0278813778813778
random_2,0,2,8,-0.0294871794871794
random_2,0,2,9,-0.042022792022792
random_2,0,2,10,-0.0294871794871794
random_2,0,2,11,-0.042022792022792
random_2,0,2,12,-0.0313001813001813
random_2,0,2,13,-0.0278813778813778
random_2,0,2,14,-0.0313001813001813
random_2,0,2,15,-0.0278813778813778
random_2,0,3,0,-0.0221481481481481
random_2,0,3,1,-0.0299057239057239
random_2,0,3,2,-0.0221481481481481
random_2,0,3,3,-0.0299057239057239
random_2,0,3,4,-0.0239797979797979
random_2,0,3,5,0.0029831649831649
random_2,0,3,6,-0.0239797979797979
random_2,0,3,7,0.0029831649831649
random_2,0,3,8,-0.0221481481481481
random_2,0,3,9,-0.0299057239057239
random_2,0,3,10,-0.0221481481481481
random_2,0,3,11,-0.0299057239057239
random_2,0,3,12,-0.0239797979797979
random_2,0,3,13,0.0029831649831649
random_2,0,3,14,-0.0239797979797979
random_2,0,3,15,0.0029831649831649
random_2,0,4,0,-0.0241972571240863
random_2,0,4,1,-0.0326886753716022
random_2,0,4,2,-0.0241972571240863
random_2,0,4,3,-0.0326886753716022
random_2,0,4,4,0.0222016917138868
random_2,0,4,5,-0.0014330294818099
random_2,0,4,6,0.0222016917138868
random_2,0,4,7,-0.0014330294818099
random_2,0,4,8,-0.0241972571240863
random_2,0,4,9,-0.0326886753716022
random_2,0,4,10,-0.0241972571240863
random_2,0,4,11,-0.0326886753716022
random_2,0,4,12,0.0222016917138868
random_2,0,4,13,-0.0014330294818099
random_2,0,4,14,0.0222016917138868
random_2,0,4,15,-0.0014330294818099
random_2,0,5,0,-0.0227217530496219
random_2,0,5,1,-0.0289148313738477
random_2,0,5,2,-0.0227217530496219
random_2,0,5,3,-0.0289148313738477
random_2,0,5,4,0.0072280178837555
random_2,0,5,5,0.005572114588508
random_2,0,5,6,0.0072280178837555
random_2,0,5,7,0.005572114588508
random_2,0,5,8,-0.0227217530496219
random_2,0,5,9,-0.0289148313738477
random_2,0,5,10,-0.0227217530496219
random_2,0,5,11,-0.0289148313738477
random_2,0,5,12,0.0072280178837555
random_2,0,5,13,0.005572114588508
random_2,0,5,14,0.0072280178837555
random_2,0,5,15,0.005572114588508
random_2,100,1,0,-0.05
random_2,100,1,1,-0.0472036967129454
random_2,100,1,2,-0.0472036967129454
random_2,100,1,3,-0.05
random_2,100,1,4,-0.05
random_2,100,1,5,-0.05
random_2,100,1,6,0.304361230519613
random_2,100,1,7,-0.05
random_2,100,1,8,0.0833936676214919
random_2,100,1,9,-0.05
random_2,100,1,10,0.0267374910898765
random_2,100,1,11,-0.0250382227214577
random_2,100,1,12,-0.0472036967129454
random_2,100,1,13,-0.0416110901388364
random_2,100,1,14,-0.05
random_2,100,1,15,-0.05
random_2,100,2,0,0.100693806322087
random_2,100,2,1,-0.0467734962072447
random_2,100,2,2,-0.0467734962072447
random_2,100,2,3,-0.045697994942993
random_2,100,2,4,-0.0489244987357482
random_2,100,2,5,-0.05
random_2,100,2,6,0.0862927809690819
random_2,100,2,7,-0.05
random_2,100,2,8,0.2134068305753136
random_2,100,2,9,-0.0467734962072447
random_2,100,2,10,0.0068778367714015
random_2,100,2,11,0.0328566727889464
random_2,100,2,12,-0.0478489974714965
random_2,100,2,13,-0.0446224936787413
random_2,100,2,14,-0.0151869018383843
random_2,100,2,15,-0.0451996582156649
random_2,100,3,0,0.0308569570153394
random_2,100,3,1,-0.0099699685350129
random_2,100,3,2,-0.0449666540833018
random_2,100,3,3,-0.0466444360555345
random_2,100,3,4,-0.0494407393425891
random_2,100,3,5,-0.05
random_2,100,3,6,0.0208722461039225
random_2,100,3,7,-0.05
random_2,100,3,8,0.2880816160641558
random_2,100,3,9,0.0222908929779446
random_2,100,3,10,0.0032718927392779
random_2,100,3,11,-0.0032998311070718
random_2,100,3,12,-0.0477629573703563
random_2,100,3,13,-0.0449666540833018
random_2,100,3,14,-0.0182274727102172
random_2,100,3,15,-0.0469445616147348
random_2,100,4,0,-0.0003559648336887
random_2,100,4,1,-0.0155511884159852
random_2,100,4,2,0.0065479122396461
random_2,100,4,3,-0.0464318648339514
random_2,100,4,4,-0.0486359496160709
random_2,100,4,5,-0.05
random_2,100,4,6,-0.006785215790291
random_2,100,4,7,-0.0476129118281241
random_2,100,4,8,0.3399970184082987
random_2,100,4,9,-0.0038741116326767
random_2,100,4,10,-0.0122439404276511
random_2,100,4,11,-0.019478211684516
random_2,100,4,12,-0.0392777189953543
random_2,100,4,13,-0.0445437984642838
random_2,100,4,14,-0.0306265077501324
random_2,100,4,15,-0.0340295150329247
random_2,100,5,0,-0.0131052163233053
random_2,100,5,1,-0.0246768311423389
random_2,100,5,2,-0.0108463609180023
random_2,100,5,3,-0.0473725400287989
random_2,100,5,4,-0.0468079267447692
random_2,100,5,5,-0.0497707948125365
random_2,100,5,6,-0.0209539974983923
random_2,100,5,7,-0.0465619221880477
random_2,100,5,8,0.2251565868953726
random_2,100,5,9,-0.0146592545277755
random_2,100,5,10,-0.0208494904444929
random_2,100,5,11,-0.0254994636677869
random_2,100,5,12,-0.0407303742769192
random_2,100,5,13,-0.0454158962507303
random_2,100,5,14,-0.0365200620472932
random_2,100,5,15,-0.0365320767319899
random_2,200,1,0,-0.05
random_2,200,1,1,-0.05
random_2,200,1,2,-0.05
random_2,200,1,3,-0.0392524580803882
random_2,200,1,4,-0.05
random_2,200,1,5,-0.047313114520097
random_2,200,1,6,0.2588816908394643
random_2,200,1,7,0.0767683915191824
random_2,200,1,8,-0.05
random_2,200,1,9,-0.05
random_2,200,1,10,-0.05
random_2,200,1,11,-0.05
random_2,200,1,12,-0.05
random_2,200,1,13,-0.047313114520097
random_2,200,1,14,-0.05
random_2,200,1,15,-0.05
random_2,200,2,0,-0.05
random_2,200,2,1,-0.0489665825077296
random_2,200,2,2,-0.05
