filename,sample_time,r,sample_id,mser
random_9,100,1,0,-0.0363844851207951
random_9,100,1,1,-0.05
random_9,100,1,2,-0.0300321482413314
random_9,100,1,3,-0.05
random_9,100,1,4,-0.05
random_9,100,1,5,-0.05
random_9,100,1,6,-0.05
random_9,100,1,7,-0.0460064296482662
random_9,100,1,8,-0.0300321482413314
random_9,100,1,9,-0.0380192889447988
random_9,100,1,10,-0.05
random_9,100,1,11,-0.05
random_9,100,2,0,-0.0447632635079981
random_9,100,2,1,-0.05
random_9,100,2,2,-0.0140434915715849
random_9,100,2,3,-0.05
random_9,100,2,4,-0.0416912863143568
random_9,100,2,5,-0.05
random_9,100,2,6,-0.05
random_9,100,2,7,-0.0377120912254347
random_9,100,2,8,0.0551230595664058
random_9,100,2,9,0.0048655126784338
random_9,100,2,10,-0.05
random_9,100,2,11,-0.05
random_9,100,3,0,-0.047276897024159
random_9,100,3,1,-0.05
random_9,100,3,2,-0.0217180467730632
random_9,100,3,3,-0.0421576518372778
random_9,100,3,4,-0.0221249438383807
random_9,100,3,5,-0.05
random_9,100,3,6,0.0168337510442773
random_9,100,3,7,-0.0297051874765307
random_9,100,3,8,0.0264114390979485
random_9,100,3,9,-0.0059674053058255
random_9,100,3,10,-0.0270609318996415
random_9,100,3,11,-0.05
random_9,100,4,0,0.0098967221049294
random_9,100,4,1,-0.0483395713561945
random_9,100,4,2,-0.0218410832077037
random_9,100,4,3,-0.0418089349663723
random_9,100,4,4,-0.0308555651171908
random_9,100,4,5,-0.05
random_9,100,4,6,-0.0092477127778796
random_9,100,4,7,-0.0308068234705343
random_9,100,4,8,0.0132621254352397
random_9,100,4,9,0.0017502031140011
random_9,100,4,10,-0.0355257425788383
random_9,100,4,11,-0.0355257425788383
random_9,100,5,0,-0.0090868637734517
random_9,100,5,1,-0.0394827167720494
random_9,100,5,2,-0.0255680450022478
random_9,100,5,3,-0.0418757954024904
random_9,100,5,4,-0.0334570097517718
random_9,100,5,5,-0.05
random_9,100,5,6,-0.0222817765923671
random_9,100,5,7,-0.0328442244168724
random_9,100,5,8,0.0354727375632261
random_9,100,5,9,-0.0119436582744142
random_9,100,5,10,-0.0308701433315313
random_9,100,5,11,-0.0128805191741874
random_9,200,1,0,-0.05
random_9,200,1,1,0.0086017863566477
random_9,200,1,2,-0.05
random_9,200,1,3,-0.0477650946901443
random_9,200,1,4,-0.03410853868081
random_9,200,1,5,-0.05
random_9,200,1,6,-0.05
random_9,200,1,7,-0.05
random_9,200,1,8,-0.05
random_9,200,1,9,-0.05
random_9,200,1,10,-0.043295284070433
random_9,200,1,11,-0.05
random_9,200,2,0,-0.0438878994926192
random_9,200,2,1,-0.0231629565746438
random_9,200,2,2,-0.05
random_9,200,2,3,-0.0457021051733545
random_9,200,2,4,-0.0413091625966319
random_9,200,2,5,-0.05
random_9,200,2,6,-0.05
random_9,200,2,7,-0.05
random_9,200,2,8,-0.05
random_9,200,2,9,0.0604621460033414
random_9,200,2,10,-0.0413091625966319
random_9,200,2,11,-0.05
random_9,200,3,0,-0.046821707736162
random_9,200,3,1,-0.0220400500075895
random_9,200,3,2,-0.05
random_9,200,3,3,-0.0459771704422598
random_9,200,3,4,-0.0145257012795241
random_9,200,3,5,-0.05
random_9,200,3,6,-0.05
random_9,200,3,7,-0.05
random_9,200,3,8,-0.0482120757521154
random_9,200,3,9,0.0074403159217375
random_9,200,3,10,-0.0450337834882774
random_9,200,3,11,-0.05
random_9,200,4,0,-0.0480620169122939
random_9,200,4,1,-0.0211412133248236
random_9,200,4,2,-0.05
random_9,200,4,3,-0.0283994671399782
random_9,200,4,4,-0.0223129684488287
random_9,200,4,5,-0.05
random_9,200,4,6,-0.05
random_9,200,4,7,-0.05
random_9,200,4,8,-0.0486372528598441
random_9,200,4,9,-0.0149754171208917
random_9,200,4,10,-0.0267333753160806
random_9,200,4,11,-0.05
random_9,200,5,0,-0.0473948424066901
random_9,200,5,1,-0.0176380908624799
random_9,200,5,2,-0.05
random_9,200,5,3,-0.0331001525835817
random_9,200,5,4,-0.0282562153166106
random_9,200,5,5,-0.05
random_9,200,5,6,-0.05
random_9,200,5,7,-0.05
random_9,200,5,8,-0.0487176772812303
random_9,200,5,9,-0.0264588869173206
random_9,200,5,10,-0.0136766137715773
random_9,200,5,11,-0.05
random_9,300,1,0,0.0600450496922177
random_9,300,1,1,-0.05
random_9,300,1,2,0.0400845566406649
random_9,300,1,3,-0.05
random_9,300,1,4,-0.0254314845525459
random_9,300,1,5,0.0152635013868494
random_9,300,1,6,-0.05
random_9,300,1,7,-0.05
random_9,300,1,8,0.0405874026893135
random_9,300,1,9,-0.0106981965384936
random_9,300,1,10,-0.05
random_9,300,1,11,-0.0047062986553432
random_9,300,2,0,0.0195339599703573
random_9,300,2,1,-0.05
random_9,300,2,2,0.0539138263421035
random_9,300,2,3,-0.05
random_9,300,2,4,0.0588402951097256
random_9,300,2,5,0.0002026933744995
random_9,300,2,6,-0.05
random_9,300,2,7,-0.0348839217455744
random_9,300,2,8,0.0022619630899885
random_9,300,2,9,-0.0197678434911489
random_9,300,2,10,-0.05
random_9,300,2,11,-0.0151586912733409
random_9,300,3,0,0.0286036069230126
random_9,300,3,1,-0.05
random_9,300,3,2,0.0647883816162084
random_9,300,3,3,-0.05
random_9,300,3,4,0.104132554084984
random_9,300,3,5,-0.0238945994452602
random_9,300,3,6,-0.0369472997226301
random_9,300,3,7,0.0083630984766721
random_9,300,3,8,-0.0228237791932059
random_9,300,3,9,-0.0264189179230961
random_9,300,3,10,-0.0369472997226301
random_9,300,3,11,-0.0228237791932059
random_9,300,4,0,0.0295621874952445
random_9,300,4,1,-0.05
random_9,300,4,2,0.0719648922118394
random_9,300,4,3,-0.05
random_9,300,4,4,0.0767247147147864
random_9,300,4,5,-0.0261231092487136
random_9,300,4,6,-0.0420410364162378
random_9,300,4,7,-0.0038683585367469
random_9,300,4,8,-0.0279055115391918
random_9,300,4,9,-0.0298698079831308
random_9,300,4,10,-0.0261231092487136
random_9,300,4,11,-0.0334291336543938
random_9,300,5,0,0.0371642348955344
random_9,300,5,1,-0.05
random_9,300,5,2,0.0776899387400159
random_9,300,5,3,-0.05
random_9,300,5,4,0.0887748672245725
random_9,300,5,5,-0.0232526633660453
random_9,300,5,6,-0.044650532673209
random_9,300,5,7,-0.0125505682851075
random_9,300,5,8,-0.0351496061165059
random_9,300,5,9,-0.013749379321649
random_9,300,5,10,-0.0339515980196271
random_9,300,5,11,-0.0351496061165059
random_9,400,1,0,-0.0444444444444444
random_9,400,1,1,-0.0444444444444444
random_9,400,1,2,-0.0444444444444444
random_9,400,1,3,-0.0444444444444444
random_9,400,1,4,-0.0444444444444444
random_9,400,1,5,0.0003996655367138
random_9,400,1,6,-0.0444444444444444
random_9,400,1,7,-0.0444444444444444
random_9,400,1,8,-0.0444444444444444
random_9,400,1,9,-0.0444444444444444
random_9,400,1,10,-0.0347443883659952
random_9,400,1,11,0.0523484942939737
random_9,400,2,0,-0.0444444444444444
random_9,400,2,1,-0.0444444444444444
random_9,400,2,2,-0.0444444444444444
random_9,400,2,3,-0.0444444444444444
random_9,400,2,4,-0.0360645108239936
random_9,400,2,5,0.0105703741685506
random_9,400,2,6,-0.0444444444444444
random_9,400,2,7,-0.0444444444444444
random_9,400,2,8,-0.0383890822345172
random_9,400,2,9,-0.040254477634219
random_9,400,2,10,-0.0182290866004159
random_9,400,2,11,0.0095721675138015
random_9,400,3,0,-0.0444444444444444
random_9,400,3,1,-0.0223327805417357
random_9,400,3,2,-0.0223327805417357
random_9,400,3,3,-0.0444444444444444
random_9,400,3,4,-0.04008687896181
random_9,400,3,5,0.0147109781287602
random_9,400,3,6,-0.0405968570020079
random_9,400,3,7,-0.0444444444444444
random_9,400,3,8,-0.0393556448795924
random_9,400,3,9,-0.0379080962204928
random_9,400,3,10,-0.0207282912141263
random_9,400,3,11,-0.0035069617985451
random_9,400,4,0,-0.0444444444444444
random_9,400,4,1,-0.002667752706979
random_9,400,4,2,-0.0039962787687578
random_9,400,4,3,-0.0444444444444444
random_9,400,4,4,-0.0391303401973293
random_9,400,4,5,0.0179325633996412
random_9,400,4,6,-0.0394413024169621
random_9,400,4,7,-0.0444444444444444
random_9,400,4,8,-0.0330293312470378
random_9,400,4,9,-0.0125614470574175
random_9,400,4,10,-0.0211774408686056
random_9,400,4,11,-0.0077101988197389
random_9,400,5,0,-0.0444444444444444
random_9,400,5,1,-0.0136205175075276
random_9,400,5,2,0.0008663422414339
random_9,400,5,3,-0.0435515006980029
random_9,400,5,4,-0.0408726694586785
random_9,400,5,5,0.0342455279960526
random_9,400,5,6,-0.0384028456128778
random_9,400,5,7,-0.0435515006980029
random_9,400,5,8,-0.0253368379258078
random_9,400,5,9,-0.0221219450772143
random_9,400,5,10,-0.0151169134330479
random_9,400,5,11,-0.0070115551638623
random_9,500,1,0,-0.0264865096176476
random_9,500,1,1,-0.0127928621862763
random_9,500,1,2,-0.0333333333333333
random_9,500,1,3,-0.0264865096176476
random_9,500,1,4,-0.0027973953591693
random_9,500,1,5,-0.0299099214754905
random_9,500,1,6,-0.0230630977598048
random_9,500,1,7,-0.0164910427905406
random_9,500,1,8,-0.0333333333333333
random_9,500,1,9,-0.019639685901962
random_9,500,1,10,-0.0299099214754905
random_9,500,1,11,-0.0299099214754905
random_9,500,2,0,-0.0220980942856658
random_9,500,2,1,-0.0201663646493224
random_9,500,2,2,-0.0333333333333333
random_9,500,2,3,-0.0280665458597289
random_9,500,2,4,-0.0025590018338198
random_9,500,2,5,-0.0306999395965311
random_9,500,2,6,-0.0175329709125203
random_9,500,2,7,-0.0062111005323363
random_9,500,2,8,-0.0071802816255384
random_9,500,2,9,-0.0254331521229268
random_9,500,2,10,-0.0241164552545257
random_9,500,2,11,-0.0098136753623406
random_9,500,3,0,-0.0206991390621448
random_9,500,3,1,-0.0223784153882363
random_9,500,3,2,0.9845937296543882
random_9,500,3,3,-0.0278558743607848
random_9,500,3,4,-0.0067505337971035
random_9,500,3,5,-0.0312792862186276
random_9,500,3,6,-0.019639685901962
random_9,500,3,7,-0.0089144884103778
random_9,500,3,8,-0.0163103345874371
random_9,500,3,9,-0.0244324625029419
random_9,500,3,10,-0.0258018272460791
random_9,500,3,11,-0.0115175579864572
random_9,500,4,0,-0.0215216805965616
random_9,500,4,1,-0.024566059063248
random_9,500,4,2,0.5877713894467216
random_9,500,4,3,-0.028323462321856
random_9,500,4,4,-0.0095485258536645
random_9,500,4,5,-0.0188359175295139
random_9,500,4,6,-0.0212261450555965
random_9,500,4,7,-0.0028472692794999
random_9,500,4,8,-0.0125735787651672
random_9,500,4,9,-0.0233135913103787
random_9,500,4,10,-0.024566059063248
random_9,500,4,11,-0.0191960527906423
random_9,500,5,0,-0.0208861707405828
random_9,500,5,1,-0.0249151074533919
random_9,500,5,2,0.3858141419079377
random_9,500,5,3,-0.0274405752173743
random_9,500,5,4,0.0759167828617867
random_9,500,5,5,-0.0235891686127333
random_9,500,5,6,-0.0226702472187409
random_9,500,5,7,0.0011980195383355
random_9,500,5,8,-0.0132452394304715
random_9,500,5,9,-0.0249151074533919
random_9,500,5,10,-0.0246344999240605
random_9,500,5,11,-0.0176964104967744
random_9,600,1,0,-0.0174742088791005
random_9,600,1,1,0.0065674518844798
random_9,600,1,2,0.0188675419530978
random_9,600,1,3,-0.0017395958442566
random_9,600,1,4,-0.0277777777777777
random_9,600,1,5,-0.0091655518718858
random_9,600,1,6,-0.0106051629466489
random_9,600,1,7,-0.0277777777777777
random_9,600,1,8,-0.024343254811552
random_9,600,1,9,0.0422458413646687
random_9,600,1,10,0.001694927121969
random_9,600,1,11,-0.0174742088791005
random_9,600,2,0,-0.0211729259196513
random_9,600,2,1,0.0052464815128545
random_9,600,2,2,0.0007304927840228
random_9,600,2,3,-0.0077484070596846
random_9,600,2,4,-0.0277777777777777
random_9,600,2,5,0.127283063346783
random_9,600,2,6,-0.0145680740615248
random_9,600,2,7,-0.0277777777777777
random_9,600,2,8,-0.0224938962912766
random_9,600,2,9,0.0076339022278238
random_9,600,2,10,-0.0138001813038553
random_9,600,2,11,-0.0224938962912766
random_9,600,3,0,-0.0215956364385714
random_9,600,3,1,-0.0005891944072286
random_9,600,3,2,0.0036439370269733
random_9,600,3,3,-0.0062603276377157
random_9,600,3,4,-0.0277777777777777
random_9,600,3,5,0.0635786667024169
random_9,600,3,6,-0.0081451449329253
random_9,600,3,7,-0.0277777777777777
random_9,600,3,8,-0.0209087318453262
random_9,600,3,9,0.0146353760859826
random_9,600,3,10,-0.0139279820381435
random_9,600,3,11,-0.0215956364385714
random_9,600,4,0,-0.0227516466076913
random_9,600,4,1,-0.002822488000063
random_9,600,4,2,-0.0027543758813245
random_9,600,4,3,-0.0138196928225629
random_9,600,4,4,-0.0277777777777777
random_9,600,4,5,0.0672527615942792
random_9,600,4,6,-0.0065920863776279
random_9,600,4,7,-0.0277777777777777
random_9,600,4,8,0.002991892076722
random_9,600,4,9,0.0211890368161623
random_9,600,4,10,-0.0164008705263446
random_9,600,4,11,-0.0122124278846059
random_9,600,5,0,-0.022428930535295
random_9,600,5,1,-0.0050926664279415
random_9,600,5,2,-0.0044380693230429
random_9,600,5,3,-0.0159803186357688
random_9,600,5,4,-0.0277777777777777
random_9,600,5,5,0.0434149466918692
random_9,600,5,6,-0.0067817760834624
random_9,600,5,7,-0.0277777777777777
random_9,600,5,8,-0.0045628597857343
random_9,600,5,9,0.0164411186361526
random_9,600,5,10,-0.0136103034287122
random_9,600,5,11,-0.0083793251859249
random_10,0,1,0,-0.05
random_10,0,1,1,-0.0381481481481481
random_10,0,1,2,-0.05
random_10,0,1,3,-0.0381481481481481
random_10,0,1,4,-0.05
random_10,0,1,5,-0.0366666666666666
random_10,0,1,6,0.0255555555555555
random_10,0,1,7,-0.0058249158249158
random_10,0,1,8,-0.0132323232323232
random_10,0,1,9,-0.0176767676767676
random_10,0,1,10,-0.0132323232323232
random_10,0,1,11,-0.0176767676767676
random_10,0,2,0,-0.0294871794871794
random_10,0,2,1,-0.042022792022792
random_10,0,2,2,-0.0294871794871794
random_10,0,2,3,-0.042022792022792
random_10,0,2,4,-0.05
random_10,0,2,5,-0.0103211603211603
random_10,0,2,6,0.0068764568764568
random_10,0,2,7,-0.033009583009583
random_10,0,2,8,-0.0313001813001813
random_10,0,2,9,-0.0278813778813778
random_10,0,2,10,-0.0313001813001813
random_10,0,2,11,-0.0278813778813778
random_10,0,3,0,-0.0221481481481481
random_10,0,3,1,-0.0299057239057239
random_10,0,3,2,-0.0221481481481481
random_10,0,3,3,-0.0299057239057239
random_10,0,3,4,-0.0099730639730639
random_10,0,3,5,0.0405050505050505
random_10,0,3,6,-0.0074410774410774
random_10,0,3,7,-0.0278316498316498
random_10,0,3,8,-0.0239797979797979
random_10,0,3,9,0.0029831649831649
random_10,0,3,10,-0.0239797979797979
random_10,0,3,11,0.0029831649831649
random_10,0,4,0,-0.0241972571240863
random_10,0,4,1,-0.0326886753716022
random_10,0,4,2,-0.0241972571240863
random_10,0,4,3,-0.0326886753716022
random_10,0,4,4,-0.0156565656565656
random_10,0,4,5,0.0138252443130491
random_10,0,4,6,0.0120185595795351
random_10,0,4,7,-0.026036790670937
random_10,0,4,8,0.0222016917138868
random_10,0,4,9,-0.0014330294818099
random_10,0,4,10,0.0222016917138868
random_10,0,4,11,-0.0014330294818099
random_10,0,5,0,-0.0227217530496219
random_10,0,5,1,-0.0289148313738477
random_10,0,5,2,-0.0227217530496219
random_10,0,5,3,-0.0289148313738477
random_10,0,5,4,-0.0123447590660705
random_10,0,5,5,0.0545206159960258
random_10,0,5,6,0.0248357895898879
random_10,0,5,7,-0.0198515206711928
random_10,0,5,8,0.0072280178837555
random_10,0,5,9,0.005572114588508
random_10,0,5,10,0.0072280178837555
random_10,0,5,11,0.005572114588508
random_10,100,1,0,-0.05
random_10,100,1,1,-0.0282454995377168
random_10,100,1,2,-0.05
random_10,100,1,3,-0.05
random_10,100,1,4,-0.05
random_10,100,1,5,-0.05
random_10,100,1,6,-0.0209939993836224
random_10,100,1,7,-0.0282454995377168
random_10,100,1,8,-0.05
random_10,100,1,9,0.5484214477215517
random_10,100,1,10,-0.0427484998459056
random_10,100,1,11,-0.0463742499229528
random_10,100,2,0,-0.0391374289189679
random_10,100,2,1,-0.0237977170545375
random_10,100,2,2,-0.0008912987391147
random_10,100,2,3,-0.05
random_10,100,2,4,-0.05
random_10,100,2,5,-0.05
random_10,100,2,6,-0.0207150955315419
random_10,100,2,7,-0.0335593518773568
random_10,100,2,8,-0.0261921767492798
random_10,100,2,9,0.1815566145379226
random_10,100,2,10,0.0060812975628991
random_10,100,2,11,-0.0008706428103874
random_10,100,3,0,-0.0414508629762255
random_10,100,3,1,-0.0283981626988556
random_10,100,3,2,-0.0195400883976124
random_10,100,3,3,-0.05
random_10,100,3,4,-0.05
random_10,100,3,5,-0.05
random_10,100,3,6,-0.0304209495839451
random_10,100,3,7,-0.0363748128683595
random_10,100,3,8,-0.0376199319096255
random_10,100,3,9,0.0924836183824098
random_10,100,3,10,-0.0150365251440169
random_10,100,3,11,-0.0230024342305826
random_10,100,4,0,-0.0321184884287899
random_10,100,4,1,-0.031522172264599
random_10,100,4,2,-0.0128537663385517
random_10,100,4,3,-0.05
random_10,100,4,4,-0.05
random_10,100,4,5,-0.0483244287192079
random_10,100,4,6,-0.0358507314066451
random_10,100,4,7,-0.0369212352804844
random_10,100,4,8,-0.0415668487065894
random_10,100,4,9,0.0620247773678135
random_10,100,4,10,-0.023910084229056
random_10,100,4,11,-0.0335380696527942
random_10,100,5,0,-0.035900930703012
random_10,100,5,1,-0.0067740488037381
random_10,100,5,2,0.0538505556829134
random_10,100,5,3,-0.040425789094495
random_10,100,5,4,-0.05
random_10,100,5,5,-0.0488737963522545
random_10,100,5,6,-0.0393010653464181
random_10,100,5,7,-0.0274954465140706
random_10,100,5,8,-0.0172966605029967
random_10,100,5,9,0.040839331439421
random_10,100,5,10,-0.0312753844565632
random_10,100,5,11,-0.0389354238649928
random_10,200,1,0,0.1032284669159337
random_10,200,1,1,-0.05
random_10,200,1,2,-0.05
random_10,200,1,3,-0.0415037443264261
random_10,200,1,4,-0.05
random_10,200,1,5,-0.05
random_10,200,1,6,-0.05
random_10,200,1,7,-0.0362384721759281
random_10,200,1,8,-0.05
random_10,200,1,9,-0.0314794108772643
random_10,200,1,10,-0.05
random_10,200,1,11,0.1996113571677335
random_10,200,2,0,0.0203712929897854
random_10,200,2,1,-0.05
random_10,200,2,2,-0.05
random_10,200,2,3,-0.0239576289477837
random_10,200,2,4,0.1942002442002442
random_10,200,2,5,-0.05
random_10,200,2,6,-0.05
random_10,200,2,7,-0.035755209370989
random_10,200,2,8,-0.05
random_10,200,2,9,-0.0190559429822603
random_10,200,2,10,-0.05
random_10,200,2,11,0.0925997020589652
random_10,200,3,0,0.0494645130272156
random_10,200,3,1,-0.0180543076769491
random_10,200,3,2,-0.05
random_10,200,3,3,-0.0121844654248411
random_10,200,3,4,0.0769841269841269
random_10,200,3,5,-0.05
random_10,200,3,6,-0.05
random_10,200,3,7,0.0587658489946348
random_10,200,3,8,-0.05
random_10,200,3,9,-0.0244959880118487
random_10,200,3,10,-0.0495751872163213
random_10,200,3,11,0.0754677520838057
random_10,200,4,0,0.0342571032318887
random_10,200,4,1,-0.0305209193152129
random_10,200,4,2,-0.0035554755314218
random_10,200,4,3,-0.0264236828399291
random_10,200,4,4,0.0276883779071985
random_10,200,4,5,-0.05
random_10,200,4,6,-0.04974096781483
random_10,200,4,7,0.0253539214931745
random_10,200,4,8,-0.05
random_10,200,4,9,0.0012244680459331
random_10,200,4,10,-0.047741391570398
random_10,200,4,11,0.0579798824209411
random_10,200,5,0,0.013373012555412
random_10,200,5,1,-0.0369075031462906
random_10,200,5,2,-0.0187831884719392
random_10,200,5,3,-0.0302957940649824
random_10,200,5,4,0.0022167785933629
random_10,200,5,5,-0.05
random_10,200,5,6,-0.0496517928002633
random_10,200,5,7,0.0627560987089719
random_10,200,5,8,-0.0476602522482051
random_10,200,5,9,0.019614862353592
random_10,200,5,10,-0.0484819189243659
random_10,200,5,11,0.0378243076374045
random_10,300,1,0,-0.05
random_10,300,1,1,-0.05
random_10,300,1,2,0.4330100736731318
random_10,300,1,3,-0.05
random_10,300,1,4,-0.05
random_10,300,1,5,-0.05
random_10,300,1,6,-0.05
random_10,300,1,7,-0.05
random_10,300,1,8,0.0337719914166932
random_10,300,1,9,0.0198537437240777
random_10,300,1,10,0.0653277831837676
random_10,300,1,11,-0.05
random_10,300,2,0,-0.0422895728037811
random_10,300,2,1,-0.05
random_10,300,2,2,0.1666148140437721
random_10,300,2,3,-0.05
random_10,300,2,4,-0.05
random_10,300,2,5,-0.05
random_10,300,2,6,-0.05
random_10,300,2,7,-0.05
random_10,300,2,8,-0.0070736589223368
random_10,300,2,9,-0.0231331754907393
random_10,300,2,10,0.0020672668822832
random_10,300,2,11,-0.05
random_10,300,3,0,-0.0459905778579662
random_10,300,3,1,-0.0244964729368076
random_10,300,3,2,0.070658547586829
random_10,300,3,3,-0.0360292512551844
random_10,300,3,4,-0.0384672216816232
random_10,300,3,5,-0.05
random_10,300,3,6,-0.05
random_10,300,3,7,-0.0419811557159324
random_10,300,3,8,0.0355528880293148
random_10,300,3,9,-0.0360292512551844
random_10,300,3,10,-0.0229250212212126
random_10,300,3,11,-0.0360292512551844
random_10,300,4,0,-0.0475552304011989
random_10,300,4,1,-0.0274168869624578
random_10,300,4,2,0.0615808124702807
random_10,300,4,3,-0.0244437522960691
random_10,300,4,4,0.0519928770557209
random_10,300,4,5,-0.0475552304011989
random_10,300,4,6,-0.0094762302763214
random_10,300,4,7,-0.0451104608023978
random_10,300,4,8,0.0021663951398261
random_10,300,4,9,-0.0414812507653563
random_10,300,4,10,0.0091050730607083
random_10,300,4,11,-0.0414812507653563
random_10,300,5,0,-0.0483567942040845
random_10,300,5,1,-0.0290954696203341
random_10,300,5,2,0.0484748182282293
random_10,300,5,3,-0.0328228499039153
random_10,300,5,4,0.0663581754671118
random_10,300,5,5,-0.0483567942040845
random_10,300,5,6,-0.0227627121529373
random_10,300,5,7,-0.043427176816338
random_10,300,5,8,-0.0023450675993979
random_10,300,5,9,-0.0442742833013051
random_10,300,5,10,0.0404607825528221
random_10,300,5,11,-0.0442742833013051
random_10,400,1,0,-0.0333333333333333
random_10,400,1,1,-0.0246097562305423
random_10,400,1,2,-0.0012492730955102
random_10,400,1,3,-0.0333333333333333
random_10,400,1,4,-0.029698018980885
random_10,400,1,5,0.3157214742721628
random_10,400,1,6,-0.0333333333333333
random_10,400,1,7,-0.0012492730955102
random_10,400,1,8,-0.0012492730955102
random_10,400,1,9,-0.0013449217179582
random_10,400,1,10,-0.0333333333333333
random_10,400,1,11,-0.0071626020249603
random_10,400,2,0,-0.0209933101649398
random_10,400,2,1,-0.0165572235202737
random_10,400,2,2,0.0928098739926151
random_10,400,2,3,0.0686886539627106
random_10,400,2,4,-0.0038998672060696
random_10,400,2,5,0.2107708637020534
random_10,400,2,6,-0.0333333333333333
random_10,400,2,7,-0.0209933101649398
random_10,400,2,8,-0.0176380882023279
random_10,400,2,9,-0.0064892935111209
random_10,400,2,10,-0.0333333333333333
random_10,400,2,11,-0.0064915576324379
random_10,400,3,0,-0.0251718058652105
random_10,400,3,1,-0.0193756099688677
random_10,400,3,2,0.0450947585712891
random_10,400,3,3,0.0266969617428423
random_10,400,3,4,0.0176723139186255
random_10,400,3,5,0.0957820377365367
random_10,400,3,6,-0.0333333333333333
random_10,400,3,7,-0.0269165212857687
random_10,400,3,8,-0.0152655629765294
random_10,400,3,9,0.0015645071070852
random_10,400,3,10,-0.0315886179127751
random_10,400,3,11,-0.0071626020249603
random_10,400,4,0,-0.028356792194234
random_10,400,4,1,-0.0181732790170372
random_10,400,4,2,0.0779614422761199
random_10,400,4,3,0.0690312259865566
random_10,400,4,4,0.0007820348581633
random_10,400,4,5,0.0599707972246427
random_10,400,4,6,-0.0333333333333333
random_10,400,4,7,-0.029420643060428
random_10,400,4,8,0.1228752206076295
random_10,400,4,9,-0.004606488377595
random_10,400,4,10,-0.0312056316009452
random_10,400,4,11,-0.0131201668756468
random_10,400,5,0,-0.0015562776782877
random_10,400,5,1,-0.0195685521114003
random_10,400,5,2,0.0952486937263478
random_10,400,5,3,0.0361841226933788
random_10,400,5,4,0.0046449868510539
random_10,400,5,5,0.0349810458236553
random_10,400,5,6,-0.030703492330233
random_10,400,5,7,-0.0240137157170176
random_10,400,5,8,0.081669963531828
random_10,400,5,9,-0.003477333935365
random_10,400,5,10,-0.0311881914228109
random_10,400,5,11,-0.0154571507456468
random_10,500,1,0,0.1587882735498632
random_10,500,1,1,0.0333305353023633
random_10,500,1,2,-0.0204704402975304
random_10,500,1,3,-0.0277777777777777
random_10,500,1,4,-0.0253419986176953
random_10,500,1,5,-0.0131096442977631
random_10,500,1,6,-0.0082915444971181
random_10,500,1,7,-0.0229062194576128
random_10,500,1,8,-0.0106738651376806
random_10,500,1,9,-0.0229062194576128
random_10,500,1,10,-0.0204704402975304
random_10,500,1,11,-0.0180346611374479
random_10,500,2,0,0.0859459305037597
random_10,500,2,1,0.0295543973917257
random_10,500,2,2,-0.0240304252238047
random_10,500,2,3,-0.0230935870853115
random_10,500,2,4,0.2697420822813277
random_10,500,2,5,-0.0099161702392676
random_10,500,2,6,-0.013725205700379
random_10,500,2,7,-0.024967263362298
random_10,500,2,8,0.0261908105592239
random_10,500,2,9,-0.021219910808325
random_10,500,2,10,-0.0230935870853115
random_10,500,2,11,-0.0090410150079127
random_10,500,3,0,0.0919563463310706
random_10,500,3,1,0.0215853368144476
random_10,500,3,2,-0.0238805311216458
random_10,500,3,3,-0.0233933752896293
random_10,500,3,4,0.1283940169490064
random_10,500,3,5,-0.0116481768017136
random_10,500,3,6,-0.016086037809382
random_10,500,3,7,-0.0238805311216458
random_10,500,3,8,0.0100610799095048
random_10,500,3,9,-0.0002119593784573
random_10,500,3,10,-0.0243676869536623
random_10,500,3,11,-0.01218879115325
random_10,500,4,0,0.0493894818301974
random_10,500,4,1,0.0914030663300865
random_10,500,4,2,-0.0242132229093644
random_10,500,4,3,-0.0224309454751577
random_10,500,4,4,0.0830691672210263
random_10,500,4,5,-0.0173485627533283
random_10,500,4,6,-0.0150047894992966
random_10,500,4,7,-0.0242132229093644
random_10,500,4,8,0.0063180039243031
random_10,500,4,9,-0.005919565860948
random_10,500,4,10,-0.0245102691483988
random_10,500,4,11,-0.0135195583041244
random_10,500,5,0,0.0715628710786959
random_10,500,5,1,0.097257715028172
random_10,500,5,2,-0.0249826213645684
random_10,500,5,3,-0.0217881568923291
random_10,500,5,4,0.0481234847722853
random_10,500,5,5,-0.0195700533383531
random_10,500,5,6,-0.0151995739183356
random_10,500,5,7,-0.0243836592760235
random_10,500,5,8,-0.0008634784598898
random_10,500,5,9,-0.0100913822762006
random_10,500,5,10,-0.0239843512169936
random_10,500,5,11,-0.0138019957117309
random_10,600,1,0,-0.0205541221113842
random_10,600,1,1,-0.0277777777777777
random_10,600,1,2,-0.0061068107785972
random_10,600,1,3,-0.024165949944581
random_10,600,1,4,-0.0088299730585901
random_10,600,1,5,-0.0223600360279826
random_10,600,1,6,0.0115272989199582
random_10,600,1,7,0.3103999024926886
random_10,600,1,8,-0.0259718638611794
random_10,600,1,9,0.0061095571701631
random_10,600,1,10,-0.0133304664449907
random_10,600,1,11,-0.0205541221113842
random_10,600,2,0,-0.0208319550216301
random_10,600,2,1,-0.0186682562781683
random_10,600,2,2,-0.0111078031630234
random_10,600,2,3,-0.0133550228619555
random_10,600,2,4,0.0034564378478166
random_10,600,2,5,-0.0243048663997039
random_10,600,2,6,-0.0008525419008898
