filename,sample_time,r,mae,mdae,mser,mdser
random_1,400,3,0.03864845951212204,0.049999999999999996,-0.03212968865396439,-0.049999999999999996
random_1,400,4,0.04618927285769189,0.05,-0.01174381696496048,-0.043635217591526596
random_1,400,5,0.0345110250156498,0.044212142144447,-0.01336949087413528,-0.016111111111111114
random_1,500,1,0.04656757399759495,0.05,0.024345351775372732,0.0
random_1,500,2,0.029872924739471014,0.03938907180554882,0.00765070251724879,0.0
random_1,500,3,0.023801789725596954,0.01757357517560238,0.0015795675033747317,0.0
random_1,500,4,0.045739194999414194,0.009366583368041099,0.03254662091762729,0.0
random_1,500,5,0.057886047253053144,0.014133657864319377,0.044767593522354515,0.0
random_1,600,1,0.018808034141423808,0.009098744151686777,-0.014525299191909523,0.0
random_1,600,2,0.015945473039640064,0.0030373060822457584,-0.006276749182582158,0.0
random_1,600,3,0.013998343366503876,0.0036984830178547526,-0.006142415587040466,0.0
random_1,600,4,0.01571096882597854,0.004578150415103558,-0.009076973249132723,0.0
random_1,600,5,0.015791887008002464,0.0024052736486804105,0.006763142313571284,0.0
random_2,0,1,0.03121212121212121,0.03,-0.025420875420875417,-0.03
random_2,0,2,0.028986544753086423,0.024359166666666668,-0.028986544753086423,-0.024359166666666668
random_2,0,3,0.014792368125701456,0.0053333333333333375,-0.012570145903479239,-0.0053333333333333375
random_2,0,4,0.011134499579124579,0.013143888888888879,-0.007340585998877664,-0.008610606060606053
random_2,0,5,0.010334690025252525,0.011748333333333335,-0.0025421961980920367,-0.006283777777777785
random_2,100,1,0.0428103752259339,0.049999999999999996,-0.0428103752259339,-0.049999999999999996
random_2,100,2,0.04020830137065526,0.049999999999999996,-0.029404170316524217,-0.049999999999999996
random_2,100,3,0.03303465255213205,0.030334316617502452,-0.03274975226723177,-0.030334316617502452
random_2,100,4,0.02960203730392706,0.026027567162781994,-0.02681571251760227,-0.026027567162781994
random_2,100,5,0.030015048630859145,0.02321282679738563,-0.030015048630859145,-0.02321282679738563
random_2,200,1,0.048880464383373776,0.049999999999999996,-0.048880464383373776,-0.049999999999999996
random_2,200,2,0.040020726772160724,0.049999999999999996,-0.03928576103719499,-0.049999999999999996
random_2,200,3,0.040724159436881034,0.049999999999999996,-0.02551651372076074,-0.049999999999999996
random_2,200,4,0.04699468106812655,0.031077117811531774,-0.01217280410641908,-0.030097919216646257
random_2,200,5,0.041681644400495155,0.030128787878787876,-0.02192018802886929,-0.029934720522235815
random_2,300,1,0.03857644465690231,0.049999999999999996,-0.007827062504246602,-0.028318020435265743
random_2,300,2,0.03987209194509775,0.042733574442435196,-0.014382269289559666,-0.02665824609315734
random_2,300,3,0.028957635006520124,0.031238893120081237,-0.012101362025102976,-0.012599345488546045
random_2,300,4,0.03205385661170354,0.02920568824638594,-0.0008017023222231816,0.008806509945750454
random_2,300,5,0.02679825256848042,0.029305603876739576,-0.004136624492281493,0.00826542269611576
random_2,400,1,0.05072531933025885,0.049999999999999996,-0.016650204405978943,-0.049999999999999996
random_2,400,2,0.05386281894582315,0.049999999999999996,-0.012287466438568893,-0.049999999999999996
random_2,400,3,0.05736703130620281,0.049999999999999996,-0.009031117261504875,-0.049999999999999996
random_2,400,4,0.04997962765686079,0.049999999999999996,-0.01644144564354551,-0.049999999999999996
random_2,400,5,0.04701010074648268,0.049999999999999996,-0.019876098051524585,-0.049999999999999996
random_2,500,1,0.03348897354971487,0.029952889289831103,-0.006500557403580927,0.0
random_2,500,2,0.023729813372789083,0.018305283509239014,-0.023069056436371842,-0.018305283509239014
random_2,500,3,0.02335851597455512,0.02717980412665209,-0.022406673546885723,-0.02717980412665209
random_2,500,4,0.02520152090038183,0.0329930509334094,-0.024940187001237617,-0.0329930509334094
random_2,500,5,0.025731362552316006,0.03285367341764128,-0.025731362552316006,-0.03285367341764128
random_2,600,1,0.021493447594645974,0.009844404548174748,-0.001835019241124686,0.0
random_2,600,2,0.030536573407643073,0.020733333333333333,0.00831435118542085,0.0
random_2,600,3,0.02247913421286425,0.005172413793103448,0.00019465344640447115,0.0
random_2,600,4,0.023469322966211306,0.0051442528735632246,0.00010393343875281081,0.0
random_2,600,5,0.02232571709974052,0.01231379310344828,-0.0026329035899146547,0.0
random_3,0,1,0.03121212121212121,0.03,-0.025420875420875417,-0.03
random_3,0,2,0.028986544753086423,0.024359166666666668,-0.028986544753086423,-0.024359166666666668
random_3,0,3,0.014792368125701456,0.0053333333333333375,-0.012570145903479239,-0.0053333333333333375
random_3,0,4,0.011134499579124579,0.013143888888888879,-0.007340585998877664,-0.008610606060606053
random_3,0,5,0.010334690025252525,0.011748333333333335,-0.0025421961980920367,-0.006283777777777785
random_3,100,1,0.04261423914304263,0.049999999999999996,-0.04261423914304263,-0.049999999999999996
random_3,100,2,0.03382892928675911,0.049999999999999996,-0.03349834770115744,-0.049999999999999996
random_3,100,3,0.03573799616194942,0.049999999999999996,-0.025066806379587383,-0.049999999999999996
random_3,100,4,0.030360036650018445,0.049999999999999996,-0.028388773206995406,-0.049999999999999996
random_3,100,5,0.031086454034058686,0.049999999999999996,-0.031086454034058686,-0.049999999999999996
random_3,200,1,0.040374388609903805,0.05,-0.037403389167873974,-0.05
random_3,200,2,0.07416405648360226,0.05,0.010524598191467647,-0.049999999999999996
random_3,200,3,0.05174656985605221,0.05,-0.010984696408219773,-0.049999999999999996
random_3,200,4,0.048965800969963225,0.05,0.007707964669575706,-0.0007779195256491486
random_3,200,5,0.03444584788920327,0.03494170984455957,-0.00486971503813954,-0.0014259259259259316
random_3,300,1,0.04983159383272585,0.049999999999999996,-0.016835072833940826,-0.049999999999999996
random_3,300,2,0.09170188861289455,0.05,0.05836855527956121,0.010002419541226094
random_3,300,3,0.06931217036856402,0.043407498969921715,0.04384332530509369,0.011246894320217252
random_3,300,4,0.06392078712544326,0.045980222496909764,0.03928491334763226,0.014121850985150515
random_3,300,5,0.06101000970458697,0.037901027703306535,0.03198049365639955,0.020093856532039055
random_3,400,1,0.03793256440987409,0.049999999999999996,-0.027894760724675685,-0.049999999999999996
random_3,400,2,0.11460046398048446,0.03811594286861945,0.06311731787361469,-0.030161831076724693
random_3,400,3,0.0701174204219574,0.036404647138796195,0.02154142154220444,-0.030965976683321433
random_3,400,4,0.04832145886843931,0.03417392782103572,0.0019100993832066825,-0.015182012847965741
random_3,400,5,0.03918794863225084,0.035817072982326045,-0.00960082996062514,-0.015015243321519763
random_3,500,1,0.04442788331223616,0.032903791084327054,0.014893707515719041,0.0
random_3,500,2,0.03166493966828818,0.01490648052263516,0.007585966263973916,0.0
random_3,500,3,0.03560492933009139,0.006252317211930613,0.012402682761601292,0.0
random_3,500,4,0.027769947832900696,0.011740338025287973,0.004783912902813107,0.0
random_3,500,5,0.024122137433303673,0.006587689691762877,0.0012728246850722586,0.0
random_3,600,1,0.02398269367798921,0.02568411343156501,-0.010631467712128466,0.0
random_3,600,2,0.020061924769809576,0.014920310319083328,-0.007282959525941771,0.0
random_3,600,3,0.024552611250385048,0.011674294803129159,0.0023303890281628267,0.0
random_3,600,4,0.021812621448176958,0.008982475573733252,0.0009129956144369247,0.0
random_3,600,5,0.019395441424653572,0.006406173921511353,-0.0019377970114399165,0.0
random_4,0,1,0.03121212121212121,0.03,-0.025420875420875417,-0.03
random_4,0,2,0.028986544753086423,0.024359166666666668,-0.028986544753086423,-0.024359166666666668
random_4,0,3,0.014792368125701456,0.0053333333333333375,-0.012570145903479239,-0.0053333333333333375
random_4,0,4,0.011134499579124579,0.013143888888888879,-0.007340585998877664,-0.008610606060606053
random_4,0,5,0.010334690025252525,0.011748333333333335,-0.0025421961980920367,-0.006283777777777785
random_4,100,1,0.03523485678473286,0.05,-0.03503509875654051,-0.05
random_4,100,2,0.0374193719636945,0.05,-0.0374193719636945,-0.05
random_4,100,3,0.03977241781099614,0.05,-0.03871087927695212,-0.05
random_4,100,4,0.03799228364768745,0.05,-0.03773998057294886,-0.05
random_4,100,5,0.024311881359125695,0.012130399630399637,-0.022004739963586515,-0.012130399630399637
random_4,200,1,0.04865079812518762,0.049999999999999996,-0.04865079812518762,-0.049999999999999996
random_4,200,2,0.042711146693121996,0.049999999999999996,-0.042711146693121996,-0.049999999999999996
random_4,200,3,0.03948496847238929,0.049999999999999996,-0.03638522604410969,-0.049999999999999996
random_4,200,4,0.041435799153924674,0.049999999999999996,-0.03521677437374881,-0.049999999999999996
random_4,200,5,0.048299299695103916,0.049999999999999996,-0.03028970736896484,-0.049999999999999996
random_4,300,1,0.16252241069231863,0.05,0.09951721997476304,-0.04999999999999999
random_4,300,2,0.07480912915160726,0.04999999999999999,0.012299310520557898,-0.03951509575410618
random_4,300,3,0.07756225248505774,0.04999999999999999,0.013920266448441583,-0.039095617801403935
random_4,300,4,0.058322883875576347,0.03579912663755458,-0.0026104655749227385,-0.033377462005043275
random_4,300,5,0.04507161129894877,0.03527752831412463,-0.014910028147169543,-0.03212396919512028
random_4,400,1,0.038386632300530216,0.049999999999999996,-0.03713661298626393,-0.049999999999999996
random_4,400,2,0.03169129208337213,0.049999999999999996,-0.030422955646067056,-0.049999999999999996
random_4,400,3,0.031113839710536977,0.049999999999999996,-0.030141948977768975,-0.049999999999999996
random_4,400,4,0.03086678423036684,0.027066290550070524,-0.025135909913104524,-0.027066290550070524
random_4,400,5,0.03441279176465992,0.041188812404394363,-0.02525972234146117,-0.034585096379877764
random_4,500,1,0.023362059947167935,0.007976887288008407,-0.02175113171537238,-0.007976887288008407
random_4,500,2,0.020239244490942467,0.006129783881134626,-0.020239244490942467,-0.006129783881134626
random_4,500,3,0.02086927875492905,0.015217391304347827,-0.013417129407266153,0.0
random_4,500,4,0.024759185805621937,0.02879094202898551,-0.011606602092107768,0.0
random_4,500,5,0.0238778118907105,0.026763582470358704,-0.010792609189808943,0.0
random_4,600,1,0.02925896899345495,0.049999999999999996,-0.02629658656210061,-0.049999999999999996
random_4,600,2,0.02581159834303577,0.029388397642015004,-0.020684070501707372,-0.029388397642015004
random_4,600,3,0.03433901762135105,0.029035639412997905,-0.004931146767239698,0.0
random_4,600,4,0.03630887998164092,0.02443396226415094,-0.0018255259070863697,0.0
random_4,600,5,0.031624968271936255,0.019927607442348012,-0.0056085101159834465,0.0
random_5,0,1,0.03121212121212121,0.03,-0.025420875420875417,-0.03
random_5,0,2,0.028986544753086423,0.024359166666666668,-0.028986544753086423,-0.024359166666666668
random_5,0,3,0.014792368125701456,0.0053333333333333375,-0.012570145903479239,-0.0053333333333333375
random_5,0,4,0.011134499579124579,0.013143888888888879,-0.007340585998877664,-0.008610606060606053
random_5,0,5,0.010334690025252525,0.011748333333333335,-0.0025421961980920367,-0.006283777777777785
random_5,100,1,0.04568701484701892,0.049999999999999996,-0.02772929540597345,-0.049999999999999996
random_5,100,2,0.04219108173539829,0.049999999999999996,-0.01692689323522995,-0.049999999999999996
random_5,100,3,0.03418967851153574,0.049999999999999996,-0.02137974859347189,-0.049999999999999996
random_5,100,4,0.03534379706487882,0.049999999999999996,-0.021849711049977606,-0.049999999999999996
random_5,100,5,0.031758775861511525,0.03362311374503477,-0.020204378673720467,-0.028860412637008385
random_5,200,1,0.04687408384317992,0.05,-0.037643557147323,-0.05
random_5,200,2,0.06387061074170086,0.05,-0.00919527198812866,-0.05
random_5,200,3,0.04623850614508717,0.05,-0.020337359917772618,-0.0470236766522315
random_5,200,4,0.03788381824514762,0.046733299105614835,-0.02679360362408564,-0.046733299105614835
random_5,200,5,0.042444721503650945,0.05,-0.021862269305837307,-0.04512078292185663
random_5,300,1,0.060425053029199795,0.05,-0.015764941155542795,-0.049999999999999996
random_5,300,2,0.04271697238129702,0.049999999999999996,-0.028420243171836515,-0.049999999999999996
random_5,300,3,0.041801473698794965,0.049999999999999996,-0.029835091992385883,-0.03892810186146288
random_5,300,4,0.03994722518021727,0.04324891011002699,-0.02842961689726849,-0.0332260906941758
random_5,300,5,0.03606476685520065,0.03590715667311412,-0.018436829792224576,-0.030622044917257688
random_5,400,1,0.03796039489527416,0.049999999999999996,-0.02648503560932279,-0.049999999999999996
random_5,400,2,0.043399329169328996,0.049999999999999996,-0.023613051948666974,-0.049999999999999996
random_5,400,3,0.039368007859147514,0.049999999999999996,-0.02581522665379812,-0.049999999999999996
random_5,400,4,0.032368725491947185,0.03057347670250896,-0.01822439678897616,-0.02694317525340056
random_5,400,5,0.033097668546801975,0.02761514626332651,-0.019355719244872227,-0.023884906411788136
random_5,500,1,0.05140001093011545,0.05,-0.000808449118949626,-0.01828668833742964
random_5,500,2,0.06997676162142454,0.05,0.03027932026810736,-0.017934053107674344
random_5,500,3,0.14403640820573974,0.03438818565400844,0.1290070051872204,0.03438818565400844
random_5,500,4,0.10943720530570962,0.036375055334218684,0.09573840303056633,0.036375055334218684
random_5,500,5,0.08676485658514839,0.03708388667552012,0.07347594258921222,0.03708388667552012
random_5,600,1,0.025776000512557937,0.011541010574402509,-0.02120037456921238,-0.011393687867966414
random_5,600,2,0.028128511284183835,0.04084514319456746,-0.017514128746271077,-0.005391880137047089
random_5,600,3,0.026525203599673024,0.03266902863891349,-0.015791923763368448,-0.006447900208884384
random_5,600,4,0.019850597591595673,0.0119897934562301,-0.010442975634511869,0.0
random_5,600,5,0.023520715856746668,0.01873558700209644,-0.0054762496612644545,0.0
random_6,0,1,0.03121212121212121,0.03,-0.025420875420875417,-0.03
random_6,0,2,0.028986544753086423,0.024359166666666668,-0.028986544753086423,-0.024359166666666668
random_6,0,3,0.014792368125701456,0.0053333333333333375,-0.012570145903479239,-0.0053333333333333375
random_6,0,4,0.011134499579124579,0.013143888888888879,-0.007340585998877664,-0.008610606060606053
random_6,0,5,0.010334690025252525,0.011748333333333335,-0.0025421961980920367,-0.006283777777777785
random_6,100,1,0.04032419877303352,0.049999999999999996,-0.015319540204038798,-0.049999999999999996
random_6,100,2,0.0387818841586184,0.049999999999999996,-0.02745745591253832,-0.049999999999999996
random_6,100,3,0.04192829576937124,0.049999999999999996,-0.025536314137595627,-0.049999999999999996
random_6,100,4,0.031609650453837346,0.02580357142857143,-0.025121847671336153,-0.02580357142857143
random_6,100,5,0.028612690697194423,0.025604538690476197,-0.023633705851905988,-0.025604538690476197
random_6,200,1,0.06414536521428094,0.05,0.005764168496510672,-0.049999999999999996
random_6,200,2,0.05513542587928605,0.049999999999999996,-0.0006133905016818133,-0.049999999999999996
random_6,200,3,0.03597866290318444,0.049999999999999996,-0.009397601000869818,-0.004193187568244162
random_6,200,4,0.03168913739629106,0.039834254143646414,-0.007387426563120571,-0.0056135427485862945
random_6,200,5,0.04389132999010718,0.049999999999999996,0.002272574790007431,-0.005762206367695588
random_6,300,1,0.06571651423482382,0.05,-0.012165485029090446,-0.05
random_6,300,2,0.05567458462969743,0.05,-0.01883694897326638,-0.05
random_6,300,3,0.04817361549767961,0.05,-0.01509613175028489,-0.05
random_6,300,4,0.04296841117035468,0.05,-0.016384826123377987,-0.04505173463177116
random_6,300,5,0.03910574558237604,0.046084728972541254,-0.016412394300849193,-0.031349544937428905
random_6,400,1,0.03553585277990814,0.049999999999999996,-0.03270188182604618,-0.049999999999999996
random_6,400,2,0.03732884781066013,0.049999999999999996,-0.027678312683417323,-0.049999999999999996
random_6,400,3,0.02885524439915724,0.021825405560080127,-0.023894722069172685,-0.021825405560080127
random_6,400,4,0.028580425808953924,0.025319544216001973,-0.022071297115968128,-0.02315682023288064
random_6,400,5,0.04820526541465784,0.027155168854760124,0.007306559894482489,-0.01944865106791985
random_6,500,1,0.026820555596338905,0.030575923857621517,-0.015293471498162074,-0.008937198067632853
random_6,500,2,0.019999347211973786,0.0176985698569857,-0.014805112778578445,-0.0035488677536231893
random_6,500,3,0.07784595543135227,0.014796479647964794,0.05895420071365201,0.0
random_6,500,4,0.05554564119204843,0.01999534631509088,0.033650085685284575,0.0
random_6,500,5,0.06943908290776235,0.016034372521406944,0.04797632666588996,0.0
random_6,600,1,0.03077085686758617,0.0090373783922171,0.00017478681360027595,-0.007610653855664278
random_6,600,2,0.02589986455322265,0.006233124883619887,0.012759002147231661,0.0
random_6,600,3,0.025705886420209254,0.0040686487493017095,0.011487228870852798,-0.0017235073603364642
random_6,600,4,0.02128268949094873,0.0030199171009722397,0.0038711642783529907,-0.0011775995855264065
random_6,600,5,0.020981990526699183,0.007919507341599257,0.001004628640644979,-0.0020064448720335925
random_7,0,1,0.03121212121212121,0.03,-0.025420875420875417,-0.03
random_7,0,2,0.028986544753086423,0.024359166666666668,-0.028986544753086423,-0.024359166666666668
random_7,0,3,0.014792368125701456,0.0053333333333333375,-0.012570145903479239,-0.0053333333333333375
random_7,0,4,0.011134499579124579,0.013143888888888879,-0.007340585998877664,-0.008610606060606053
random_7,0,5,0.010334690025252525,0.011748333333333335,-0.0025421961980920367,-0.006283777777777785
random_7,100,1,0.05352797512676085,0.049999999999999996,-0.005679356530023256,-0.049999999999999996
random_7,100,2,0.04596279998379264,0.049999999999999996,-0.013158378871146091,-0.049999999999999996
random_7,100,3,0.037647978169984726,0.049999999999999996,-0.02314675605457385,-0.049999999999999996
random_7,100,4,0.033982863603643054,0.042737642585551315,-0.021371134240455503,-0.039309664694280086
random_7,100,5,0.030170259328553065,0.035628972167433715,-0.025352890206295373,-0.035628972167433715
random_7,200,1,0.04116584278379901,0.049999999999999996,-0.038629036055375515,-0.049999999999999996
random_7,200,2,0.03340287167759845,0.049999999999999996,-0.03340287167759845,-0.049999999999999996
random_7,200,3,0.0343144394625584,0.049999999999999996,-0.02914553429365324,-0.049999999999999996
random_7,200,4,0.03510545587589638,0.049999999999999996,-0.029671830858938028,-0.049999999999999996
random_7,200,5,0.03395596341898367,0.049999999999999996,-0.033946805909826155,-0.049999999999999996
random_7,300,1,0.044867797140242194,0.049999999999999996,-0.0440210917486467,-0.049999999999999996
random_7,300,2,0.04255397620670676,0.049999999999999996,-0.0419902973844597,-0.049999999999999996
random_7,300,3,0.04295070305370016,0.049999999999999996,-0.03916053513836151,-0.049999999999999996
random_7,300,4,0.037147097886292314,0.03767715043577113,-0.02827130696838999,-0.03767715043577113
random_7,300,5,0.042630881598257585,0.04999999999999999,-0.025913611915833044,-0.0417171908551219
random_7,400,1,0.044476812116002656,0.049999999999999996,-0.01705918275332555,-0.049999999999999996
random_7,400,2,0.03174599362830746,0.04112005772005772,-0.028031266398107976,-0.04112005772005772
random_7,400,3,0.033371084493921094,0.03716096934681431,-0.028353194472674884,-0.03716096934681431
random_7,400,4,0.03454214119998529,0.03502053585137418,-0.005409728808892505,-0.013149669499527861
random_7,400,5,0.028036792969092297,0.028605193459235376,-0.0077187934895404315,-0.01284749763928234
random_7,500,1,0.019593073707912644,0.00197601678082828,-0.01915395886772858,-0.0003070315550349496
random_7,500,2,0.02012079437994711,0.009874002724265423,-0.01380661970577457,0.0
random_7,500,3,0.016975641628756675,0.009896171718859243,-0.01089693660054607,0.0
random_7,500,4,0.02265089834202185,0.010367034211356752,0.00779567072601708,0.0
random_7,500,5,0.02181339791174354,0.007397132709632703,0.008852326017362275,0.0
random_7,600,1,0.014741648679761889,0.009639182943193691,-0.009911846332252179,0.0
random_7,600,2,0.014812664662935272,0.0022346412077463417,-0.011056462602070173,0.0
random_7,600,3,0.018440982877323438,0.008537080018928733,0.01654385398422816,0.0
random_7,600,4,0.018201845260046392,0.011893398231816791,0.015558867875198217,0.0
random_7,600,5,0.01675356280025299,0.0008801498127340882,0.012944578124809501,0.0
random_8,0,1,0.03121212121212121,0.03,-0.025420875420875417,-0.03
random_8,0,2,0.028986544753086423,0.024359166666666668,-0.028986544753086423,-0.024359166666666668
random_8,0,3,0.014792368125701456,0.0053333333333333375,-0.012570145903479239,-0.0053333333333333375
random_8,0,4,0.011134499579124579,0.013143888888888879,-0.007340585998877664,-0.008610606060606053
random_8,0,5,0.010334690025252525,0.011748333333333335,-0.0025421961980920367,-0.006283777777777785
random_8,100,1,0.05872647473537166,0.05,-0.005629168639068998,-0.049999999999999996
random_8,100,2,0.062323811767161695,0.05,0.005434521337975764,-0.049999999999999996
random_8,100,3,0.04850949255473334,0.05,-0.007064262309248494,-0.049999999999999996
random_8,100,4,0.04223458549289588,0.049999999999999996,-0.0022098589515485633,0.0061854987330108285
random_8,100,5,0.031014574721148658,0.014784403192678678,-0.002520133103469325,0.0030542071197410905
random_8,200,1,0.05381059866947777,0.049999999999999996,-0.0221043259227426,-0.049999999999999996
random_8,200,2,0.04510506185375078,0.049999999999999996,-0.014784788781352441,-0.04543144023756496
random_8,200,3,0.03735712323562254,0.04584261321455086,-0.00871511941521877,-0.010471867086653066
random_8,200,4,0.032732806627916944,0.031104009296920393,-0.006627294093513685,0.0007215351926285897
random_8,200,5,0.03557869231138981,0.044645044543429845,-0.007472469026151677,-0.011786130536130543
random_8,300,1,0.04567547915334383,0.049999999999999996,-0.020991187513322837,-0.049999999999999996
random_8,300,2,0.040756776189962325,0.049999999999999996,-0.02219359550898266,-0.049999999999999996
random_8,300,3,0.03877097088546078,0.049999999999999996,-0.008088459880704045,-0.010867438447741717
random_8,300,4,0.034383608243932676,0.039835174953959496,-0.013512775013611518,-0.015533724658948853
random_8,300,5,0.02979569625531449,0.030341079756540983,-0.0100306190644611,-0.009868421052631578
random_8,400,1,0.03755114146601565,0.049999999999999996,-0.02359379027153628,-0.049999999999999996
random_8,400,2,0.043128396004003346,0.05,-0.00787607404010715,-0.017747379454926625
random_8,400,3,0.03440982367032104,0.03574490889603431,-0.02079941665789574,-0.03322851153039832
random_8,400,4,0.025456418456800207,0.014323820770189599,-0.020192015405936885,-0.007577028202261145
random_8,400,5,0.02531129884449172,0.019171940928270032,-0.012170525726151824,-0.0087583857442348
random_8,500,1,0.03145922575788786,0.04361866674807421,-0.017146145245445752,-0.01872416951500122
random_8,500,2,0.025041485842351142,0.017317774317957474,-0.0202033561278276,-0.0036017888658043413
random_8,500,3,0.020828283666424623,0.019313387034906024,-0.013153676425213642,-0.002639456694144717
random_8,500,4,0.025104568430652525,0.027696664012034335,-0.013845546905987459,-0.005592676987690722
random_8,500,5,0.025697017978677406,0.028333775772055567,-0.015238555656469381,-0.004587773384268256
random_8,600,1,0.01725988584590996,0.006537102473498233,-0.012578563124409732,0.0
random_8,600,2,0.008403876665190307,0.000017868745938918977,-0.006237446670693846,0.0
random_8,600,3,0.010177307857045662,0.0034717307541086806,-0.007664263454793384,0.0
random_8,600,4,0.00578263465408566,0.0018795670592171687,-0.00040732358137998036,0.0
random_8,600,5,0.005368568976753908,0.004142191554611944,-0.0001880413332692701,0.0
random_9,0,1,0.03121212121212121,0.03,-0.025420875420875417,-0.03
random_9,0,2,0.028986544753086423,0.024359166666666668,-0.028986544753086423,-0.024359166666666668
random_9,0,3,0.014792368125701456,0.0053333333333333375,-0.012570145903479239,-0.0053333333333333375
random_9,0,4,0.011134499579124579,0.013143888888888879,-0.007340585998877664,-0.008610606060606053
random_9,0,5,0.010334690025252525,0.011748333333333335,-0.0025421961980920367,-0.006283777777777785
random_9,100,1,0.044206208349710265,0.049999999999999996,-0.044206208349710265,-0.049999999999999996
random_9,100,2,0.04364093269028613,0.049999999999999996,-0.03151849647925256,-0.049999999999999996
random_9,100,3,0.0329719180316965,0.03233410621618637,-0.025230489501054398,-0.03233410621618637
random_9,100,4,0.033644269445835866,0.028456442530639278,-0.023253689704032205,-0.028456442530639278
random_9,100,5,0.03589742683408481,0.03551948768908027,-0.022901210209016594,-0.03551948768908027
random_9,200,1,0.04304726092372831,0.049999999999999996,-0.04304726092372831,-0.049999999999999996
random_9,200,2,0.043541692576545936,0.049999999999999996,-0.03624243451395993,-0.049999999999999996
random_9,200,3,0.042013148934672534,0.049999999999999996,-0.03876418106534925,-0.049999999999999996
random_9,200,4,0.038918836918656316,0.04999999999999999,-0.03835520381867427,-0.04999999999999999
random_9,200,5,0.03877010415522795,0.04999999999999999,-0.03877010415522795,-0.04999999999999999
random_9,300,1,0.04455146065741367,0.05,-0.011237955778111425,-0.049999999999999996
random_9,300,2,0.03251288009638281,0.03460690879983991,-0.011254867733940016,-0.01234795643661282
random_9,300,3,0.02516901309786996,0.020020269025244144,-0.005330669508262601,0.004145516074450087
random_9,300,4,0.024063854231897885,0.023031409311467358,-0.009259098146303721,-0.004429936305732481
random_9,300,5,0.024716944606491844,0.025014529973588856,-0.00790196577600958,-0.0021078001752848387
random_9,400,1,0.03261339808585759,0.05,-0.03183301904460897,-0.05
random_9,400,2,0.03294664651692219,0.05,-0.03162178557631988,-0.05
random_9,400,3,0.030773185125180274,0.02859531772575251,-0.028789220530384955,-0.02859531772575251
random_9,400,4,0.02700193028534989,0.02824726867335563,-0.022926222223608454,-0.02824726867335563
random_9,400,5,0.027113054957281182,0.017966417910447754,-0.02157650111333612,-0.017834448160535116
random_9,500,1,0.02740313480005669,0.029871681972575167,-0.0236794611938489,-0.029871681972575167
random_9,500,2,0.021209574902816886,0.010238879260543038,-0.018934268400473988,-0.01000142575586027
random_9,500,3,0.09738376654353398,0.015110915419130287,0.06408451034935297,0.0
random_9,500,4,0.06295289101012408,0.013589004906277515,0.03177054774595479,0.0
random_9,500,5,0.04139722838326769,0.009578374638319289,0.02191217415360705,0.0
random_9,600,1,0.020513430775718315,0.01742860466468912,-0.005581814705323711,0.0
random_9,600,2,0.01621131761890003,0.00435812672176309,-0.0014116203045090184,0.0
random_9,600,3,0.012319350387625348,0.000568900126422245,-0.005560019123222091,0.0
random_9,600,4,0.013595862215020007,0.011669300463548247,-0.003456297255565569,0.0
random_9,600,5,0.013215721919034244,0.008549831436999581,-0.006414440897827059,0.0
random_10,0,1,0.03121212121212121,0.03,-0.025420875420875417,-0.03
random_10,0,2,0.028986544753086423,0.024359166666666668,-0.028986544753086423,-0.024359166666666668
random_10,0,3,0.014792368125701456,0.0053333333333333375,-0.012570145903479239,-0.0053333333333333375
