filename,r,type_id,ae,ser
random_2,3,6,0.015010448107731595,0.015010448107731595
random_2,3,7,0.02109004739336492,0.02109004739336492
random_2,3,8,0.013391442155309036,0.013391442155309036
random_2,4,0,0.01690867005588874,-0.01690867005588874
random_2,4,1,0.025031050523907018,-0.025031050523907018
random_2,4,2,0.008351926761044744,0.008351926761044744
random_2,4,3,0.016609394320791383,-0.016609394320791383
random_2,4,4,0.02365572652164027,-0.02365572652164027
random_2,4,5,0.009616118350010803,-0.009616118350010803
random_2,4,6,0.015123635941490597,0.015123635941490597
random_2,4,7,0.04391920912322275,0.04391920912322275
random_2,4,8,0.0016838351822503978,-0.0016838351822503978
random_2,5,0,0.014805579458428366,-0.014805579458428366
random_2,5,1,0.02217330614687461,-0.02217330614687461
random_2,5,2,0.007798216245143194,0.007798216245143194
random_2,5,3,0.01669752473061297,-0.01669752473061297
random_2,5,4,0.021731007920867136,-0.021731007920867136
random_2,5,5,0.018135618386005335,-0.018135618386005335
random_2,5,6,0.010899843278384018,0.010899843278384018
random_2,5,7,0.013127221563981025,0.013127221563981025
random_2,5,8,0.008456319334389846,0.008456319334389846
random_3,1,0,0.009135886151281544,-0.009135886151281544
random_3,1,1,0.014486761720568404,-0.014486761720568404
random_3,1,2,0.003409620345223353,-0.003409620345223353
random_3,1,3,0.008701577599735688,-0.008701577599735688
random_3,1,4,0.019372128637059723,-0.019372128637059723
random_3,1,5,0.04356043531457274,-0.04356043531457274
random_3,1,6,0.04999999999999999,-0.04999999999999999
random_3,1,7,0.05,-0.05
random_3,1,8,0.05,-0.05
random_3,2,0,0.004595435137948818,-0.004595435137948818
random_3,2,1,0.014745189515916168,-0.014745189515916168
random_3,2,2,0.008916581913841889,-0.008916581913841889
random_3,2,3,0.015849418208474436,-0.015849418208474436
random_3,2,4,0.02172825421133231,-0.02172825421133231
random_3,2,5,0.02275585195440789,-0.02275585195440789
random_3,2,6,0.03565948918717374,-0.03565948918717374
random_3,2,7,0.05,-0.05
random_3,2,8,0.027325090470446317,0.027325090470446317
random_3,3,0,0.0028441098920344173,-0.0028441098920344173
random_3,3,1,0.01304703584437523,-0.01304703584437523
random_3,3,2,0.005000511357825482,-0.005000511357825482
random_3,3,3,0.01117948294375155,-0.01117948294375155
random_3,3,4,0.023047473200612557,-0.023047473200612557
random_3,3,5,0.006668169231759927,0.006668169231759927
random_3,3,6,0.04254287844891871,-0.04254287844891871
random_3,3,7,0.05,-0.05
random_3,3,8,0.03041817450743868,0.03041817450743868
random_3,4,0,0.002261921943056197,-0.002261921943056197
random_3,4,1,0.01260223553435426,-0.01260223553435426
random_3,4,2,0.00329879063874273,-0.00329879063874273
random_3,4,3,0.010212596535062351,-0.010212596535062351
random_3,4,4,0.020866271056661563,-0.020866271056661563
random_3,4,5,0.003401015841329122,0.003401015841329122
random_3,4,6,0.036358827367636085,-0.036358827367636085
random_3,4,7,0.018910133843212242,-0.018910133843212242
random_3,4,8,0.013745979091274625,0.013745979091274625
random_3,5,0,0.0001896147584314587,0.0001896147584314587
random_3,5,1,0.013180786378273574,-0.013180786378273574
random_3,5,2,0.0036144546652878973,-0.0036144546652878973
random_3,5,3,0.010224779569670439,-0.010224779569670439
random_3,5,4,0.015857197549770295,-0.015857197549770295
random_3,5,5,0.00671723066520705,-0.00671723066520705
random_3,5,6,0.03471895973154361,-0.03471895973154361
random_3,5,7,0.023878664754620783,-0.023878664754620783
random_3,5,8,0.019212907117008442,0.019212907117008442
random_4,1,0,0.015057309160966188,-0.015057309160966188
random_4,1,1,0.03477987900003806,-0.03477987900003806
random_4,1,2,0.01487576427735137,-0.01487576427735137
random_4,1,3,0.009200326397388827,-0.009200326397388827
random_4,1,4,0.021414278567855355,-0.021414278567855355
random_4,1,5,0.01638655462184874,-0.01638655462184874
random_4,1,6,0.04999999999999999,-0.04999999999999999
random_4,1,7,0.05000000000000002,-0.05000000000000002
random_4,1,8,0.05,-0.05
random_4,2,0,0.008833984442632604,-0.008833984442632604
random_4,2,1,0.03512137650140153,-0.03512137650140153
random_4,2,2,0.005969689085468966,-0.005969689085468966
random_4,2,3,0.006410662881363624,-0.006410662881363624
random_4,2,4,0.030759710212248985,-0.030759710212248985
random_4,2,5,0.013801092436974794,-0.013801092436974794
random_4,2,6,0.008487587695628704,-0.008487587695628704
random_4,2,7,0.05000000000000002,-0.05000000000000002
random_4,2,8,0.05,-0.05
random_4,3,0,0.006494775910320051,-0.006494775910320051
random_4,3,1,0.03160902045837932,-0.03160902045837932
random_4,3,2,0.004208403798621045,-0.004208403798621045
random_4,3,3,0.0010403916768665885,-0.0010403916768665885
random_4,3,4,0.03570713928392768,-0.03570713928392768
random_4,3,5,0.00563025210084034,-0.00563025210084034
random_4,3,6,0.028413383702104687,-0.028413383702104687
random_4,3,7,0.05000000000000002,-0.05000000000000002
random_4,3,8,0.0037037037037037047,-0.0037037037037037047
random_4,4,0,0.005390679352017716,-0.005390679352017716
random_4,4,1,0.031206852542394393,-0.031206852542394393
random_4,4,2,0.006848315337582929,-0.006848315337582929
random_4,4,3,0.001902893943515131,-0.001902893943515131
random_4,4,4,0.03605579575502037,-0.03605579575502037
random_4,4,5,0.003269411764705885,-0.003269411764705885
random_4,4,6,0.03683756071235833,-0.03683756071235833
random_4,4,7,0.00021962937542894918,0.00021962937542894918
random_4,4,8,0.021770833333333336,-0.021770833333333336
random_4,5,0,0.005979739141794917,-0.005979739141794917
random_4,5,1,0.031286738359778306,-0.031286738359778306
random_4,5,2,0.003615454663717968,-0.003615454663717968
random_4,5,3,0.004666915998005363,-0.004666915998005363
random_4,5,4,0.03301235439148146,-0.03301235439148146
random_4,5,5,0.007018403361344547,-0.007018403361344547
random_4,5,6,0.0367292903399892,-0.0367292903399892
random_4,5,7,0.004993136582017863,-0.004993136582017863
random_4,5,8,0.012051504629629636,-0.012051504629629636
random_5,1,0,0.010957090890622717,-0.010957090890622717
random_5,1,1,0.01169526242079871,0.01169526242079871
random_5,1,2,0.015017426802101894,0.015017426802101894
random_5,1,3,0.01848474661736279,-0.01848474661736279
random_5,1,4,0.003952417498081337,-0.003952417498081337
random_5,1,5,0.019270953368671743,-0.019270953368671743
random_5,1,6,0.018091895341416718,-0.018091895341416718
random_5,1,7,0.05,-0.05
random_5,1,8,0.013556851311953345,-0.013556851311953345
random_5,2,0,0.00006708516115515098,-0.00006708516115515098
random_5,2,1,0.008373192328811061,0.008373192328811061
random_5,2,2,0.006162572878140298,0.006162572878140298
random_5,2,3,0.012828191969913423,-0.012828191969913423
random_5,2,4,0.0008039460220005024,-0.0008039460220005024
random_5,2,5,0.0031846335561189093,0.0031846335561189093
random_5,2,6,0.0009107769623484379,-0.0009107769623484379
random_5,2,7,0.024444352159468438,-0.024444352159468438
random_5,2,8,0.03598350947521865,-0.03598350947521865
random_5,3,0,0.0011170081069585085,-0.0011170081069585085
random_5,3,1,0.015396978166046627,0.015396978166046627
random_5,3,2,0.0013744257682182202,0.0013744257682182202
random_5,3,3,0.012181695940835346,-0.012181695940835346
random_5,3,4,0.0019058582757738494,-0.0019058582757738494
random_5,3,5,0.009921640931090098,0.009921640931090098
random_5,3,6,0.018091895341416718,-0.018091895341416718
random_5,3,7,0.023421926910299002,-0.023421926910299002
random_5,3,8,0.0010204081632653025,0.0010204081632653025
random_5,4,0,0.0010318457614636829,-0.0010318457614636829
random_5,4,1,0.01989622856860822,0.01989622856860822
random_5,4,2,0.000693288283007018,0.000693288283007018
random_5,4,3,0.012847915265988719,-0.012847915265988719
random_5,4,4,0.0017878933231005418,0.0017878933231005418
random_5,4,5,0.007148296458477371,0.007148296458477371
random_5,4,6,0.00719667358008935,-0.00719667358008935
random_5,4,7,0.0013820598006644518,-0.0013820598006644518
random_5,4,8,0.0100015943877551,-0.0100015943877551
random_5,5,0,0.000735496590887451,0.000735496590887451
random_5,5,1,0.020140433841085346,0.020140433841085346
random_5,5,2,0.00040999616290596106,0.00040999616290596106
random_5,5,3,0.011079384296999737,-0.011079384296999737
random_5,5,4,0.0036804489639293988,0.0036804489639293988
random_5,5,5,0.0028946761926711096,0.0028946761926711096
random_5,5,6,0.005537651563497132,-0.005537651563497132
random_5,5,7,0.011875000000000007,-0.011875000000000007
random_5,5,8,0.015717702259475205,0.015717702259475205
random_6,1,0,0.001418681660195105,-0.001418681660195105
random_6,1,1,0.0159711435297132,-0.0159711435297132
random_6,1,2,0.005941585207867152,0.005941585207867152
random_6,1,3,0.015268130036121135,-0.015268130036121135
random_6,1,4,0.018893382067034756,-0.018893382067034756
random_6,1,5,0.028390837715191245,-0.028390837715191245
random_6,1,6,0.028411053540587226,-0.028411053540587226
random_6,1,7,0.05000000000000002,-0.05000000000000002
random_6,1,8,0.05,-0.05
random_6,2,0,0.00440666939341223,0.00440666939341223
random_6,2,1,0.011813788092302274,-0.011813788092302274
random_6,2,2,0.0020913135967495005,0.0020913135967495005
random_6,2,3,0.01526817345095859,-0.01526817345095859
random_6,2,4,0.0380360059102574,-0.0380360059102574
random_6,2,5,0.00817830260030253,0.00817830260030253
random_6,2,6,0.01678621545768567,-0.01678621545768567
random_6,2,7,0.05000000000000002,-0.05000000000000002
random_6,2,8,0.05,-0.05
random_6,3,0,0.0006328073929335577,-0.0006328073929335577
random_6,3,1,0.007483946386535778,-0.007483946386535778
random_6,3,2,0.0018195736662348434,0.0018195736662348434
random_6,3,3,0.015268130036121135,-0.015268130036121135
random_6,3,4,0.04222334551675869,-0.04222334551675869
random_6,3,5,0.0024598429734207328,-0.0024598429734207328
random_6,3,6,0.019775474956822112,-0.019775474956822112
random_6,3,7,0.03697068403908796,-0.03697068403908796
random_6,3,8,0.0019519519519519562,-0.0019519519519519562
random_6,4,0,0.002472911896350333,-0.002472911896350333
random_6,4,1,0.004986210806764136,-0.004986210806764136
random_6,4,2,0.0013455975444588413,0.0013455975444588413
random_6,4,3,0.013573981777345557,-0.013573981777345557
random_6,4,4,0.040516369857687216,-0.040516369857687216
random_6,4,5,0.006957610026651295,-0.006957610026651295
random_6,4,6,0.028937553972366154,-0.028937553972366154
random_6,4,7,0.02150162866449509,0.02150162866449509
random_6,4,8,0.020702702702702712,-0.020702702702702712
random_6,5,0,0.0018930036650318172,-0.0018930036650318172
random_6,5,1,0.004814144894870854,-0.004814144894870854
random_6,5,2,0.0006065797609233247,-0.0006065797609233247
random_6,5,3,0.013180281559692513,-0.013180281559692513
random_6,5,4,0.034701376467843534,-0.034701376467843534
random_6,5,5,0.013393944032269697,-0.013393944032269697
random_6,5,6,0.030534461355785848,-0.030534461355785848
random_6,5,7,0.030099348534201927,0.030099348534201927
random_6,5,8,0.010615615615615625,-0.010615615615615625
random_7,1,0,0.00293438244423589,-0.00293438244423589
random_7,1,1,0.0384022113117099,-0.0384022113117099
random_7,1,2,0.00035135960892147795,-0.00035135960892147795
random_7,1,3,0.013527140098691257,-0.013527140098691257
random_7,1,4,0.02468514650971458,-0.02468514650971458
random_7,1,5,0.003774560496380556,0.003774560496380556
random_7,1,6,0.05,-0.05
random_7,1,7,0.04999999999999999,-0.04999999999999999
random_7,1,8,0.007482993197278911,-0.007482993197278911
random_7,2,0,0.0016411174474843103,0.0016411174474843103
random_7,2,1,0.035131073133722504,-0.035131073133722504
random_7,2,2,0.003876732928505961,-0.003876732928505961
random_7,2,3,0.00461530519201888,-0.00461530519201888
random_7,2,4,0.0378294886399595,-0.0378294886399595
random_7,2,5,0.007044208893485016,-0.007044208893485016
random_7,2,6,0.033577604611443206,-0.033577604611443206
random_7,2,7,0.0003298536375376436,-0.0003298536375376436
random_7,2,8,0.03364742772108843,-0.03364742772108843
random_7,3,0,0.004861762795062449,0.004861762795062449
random_7,3,1,0.03202342753315034,-0.03202342753315034
random_7,3,2,0.00255117629086466,0.00255117629086466
random_7,3,3,0.0032289208324393823,-0.0032289208324393823
random_7,3,4,0.04240554395291438,-0.04240554395291438
random_7,3,5,0.00046535677352637966,0.00046535677352637966
random_7,3,6,0.01584116140051238,-0.01584116140051238
random_7,3,7,0.0155617735686612,-0.0155617735686612
random_7,3,8,0.007482993197278911,-0.007482993197278911
random_7,4,0,0.007890074352125909,0.007890074352125909
random_7,4,1,0.0318489714211157,-0.0318489714211157
random_7,4,2,0.0028157032920867703,0.0028157032920867703
random_7,4,3,0.0012817126153186113,0.0012817126153186113
random_7,4,4,0.0376513749129802,-0.0376513749129802
random_7,4,5,0.005104007238883145,-0.005104007238883145
random_7,4,6,0.008343029461998296,-0.008343029461998296
random_7,4,7,0.03924478045630651,0.03924478045630651
random_7,4,8,0.02407525510204082,-0.02407525510204082
random_7,5,0,0.00774923121345557,0.00774923121345557
random_7,5,1,0.03225475509336219,-0.03225475509336219
random_7,5,2,0.0005252157806293887,0.0005252157806293887
random_7,5,3,0.0038125402274190087,0.0038125402274190087
random_7,5,4,0.03443737738117841,-0.03443737738117841
random_7,5,5,0.008973733195449854,-0.008973733195449854
random_7,5,6,0.018501014090520917,-0.018501014090520917
random_7,5,7,0.017042617305208795,0.017042617305208795
random_7,5,8,0.01863440688775511,-0.01863440688775511
random_8,1,0,0.0062142603301780005,0.0062142603301780005
random_8,1,1,0.021442528087776646,-0.021442528087776646
random_8,1,2,0.0013241634161363155,0.0013241634161363155
random_8,1,3,0.025295333063827852,-0.025295333063827852
random_8,1,4,0.0018330034869475237,0.0018330034869475237
random_8,1,5,0.011318605750633953,-0.011318605750633953
random_8,1,6,0.05,-0.05
random_8,1,7,0.07366034624896949,0.07366034624896949
random_8,1,8,0.049999999999999996,-0.049999999999999996
random_8,2,0,0.002809586308273837,0.002809586308273837
random_8,2,1,0.016181969338293307,-0.016181969338293307
random_8,2,2,0.006324954663655655,0.006324954663655655
random_8,2,3,0.024086067690787385,-0.024086067690787385
random_8,2,4,0.01705662166619547,0.01705662166619547
random_8,2,5,0.013633042506554362,-0.013633042506554362
random_8,2,6,0.05,-0.05
random_8,2,7,0.013415344187963724,0.013415344187963724
random_8,2,8,0.049999999999999996,-0.049999999999999996
random_8,3,0,0.0048573643911737135,0.0048573643911737135
random_8,3,1,0.013927403900349454,-0.013927403900349454
random_8,3,2,0.006388147539861779,0.006388147539861779
random_8,3,3,0.017210169339262425,-0.017210169339262425
random_8,3,4,0.015026858919988697,0.015026858919988697
random_8,3,5,0.0027227403618859366,-0.0027227403618859366
random_8,3,6,0.04317639031047424,-0.04317639031047424
random_8,3,7,0.0005358615004122044,-0.0005358615004122044
random_8,3,8,0.01047516198704104,0.01047516198704104
random_8,4,0,0.005079570235518364,0.005079570235518364
random_8,4,1,0.01379908315484913,-0.01379908315484913
random_8,4,2,0.005163026928077734,0.005163026928077734
random_8,4,3,0.012203572070251065,-0.012203572070251065
random_8,4,4,0.010337680237489414,0.010337680237489414
random_8,4,5,0.0023036113379464604,-0.0023036113379464604
random_8,4,6,0.03751791197543501,-0.03751791197543501
random_8,4,7,0.01032177452596866,0.01032177452596866
random_8,4,8,0.007946544276457876,0.007946544276457876
random_8,5,0,0.002856459793881061,0.002856459793881061
random_8,5,1,0.011377188779919592,-0.011377188779919592
random_8,5,2,0.002053398515020876,0.002053398515020876
random_8,5,3,0.010420863652697288,-0.010420863652697288
random_8,5,4,0.0287925560738856,0.0287925560738856
random_8,5,5,0.004906627412214732,-0.004906627412214732
random_8,5,6,0.04161015864892528,-0.04161015864892528
random_8,5,7,0.02433223413025556,0.02433223413025556
random_8,5,8,0.006651727861771049,0.006651727861771049
random_9,1,0,0.005781636696442648,-0.005781636696442648
random_9,1,1,0.01864985369931726,-0.01864985369931726
random_9,1,2,0.0018992848583836463,0.0018992848583836463
random_9,1,3,0.021393543114017168,-0.021393543114017168
random_9,1,4,0.023101407692997396,-0.023101407692997396
random_9,1,5,0.015132496513249645,-0.015132496513249645
random_9,1,6,0.02675499767549977,-0.02675499767549977
random_9,1,7,0.05,-0.05
random_9,1,8,0.05,-0.05
random_9,2,0,0.003988657047173107,-0.003988657047173107
random_9,2,1,0.014831601818308483,-0.014831601818308483
random_9,2,2,0.0031321361516680308,0.0031321361516680308
random_9,2,3,0.02720921025745812,-0.02720921025745812
random_9,2,4,0.039654437146955976,-0.039654437146955976
random_9,2,5,0.016473696827057183,-0.016473696827057183
random_9,2,6,0.04105968154346816,-0.04105968154346816
random_9,2,7,0.03177191943127962,-0.03177191943127962
random_9,2,8,0.05,-0.05
random_9,3,0,0.00461619146208531,-0.00461619146208531
random_9,3,1,0.015863174028145462,-0.015863174028145462
random_9,3,2,0.0014413499919861566,0.0014413499919861566
random_9,3,3,0.021802206783816926,-0.021802206783816926
random_9,3,4,0.04282704205146597,-0.04282704205146597
random_9,3,5,0.002928870292887019,-0.002928870292887019
random_9,3,6,0.02675499767549977,-0.02675499767549977
random_9,3,7,0.03104265402843602,-0.03104265402843602
random_9,3,8,0.01065200909780137,0.01065200909780137
random_9,4,0,0.0035995697279028183,-0.0035995697279028183
random_9,4,1,0.01081230079594538,-0.01081230079594538
random_9,4,2,0.0011918708928966698,0.0011918708928966698
random_9,4,3,0.019599484062116885,-0.019599484062116885
random_9,4,4,0.04070583587375594,-0.04070583587375594
random_9,4,5,0.0000375915271966433,-0.0000375915271966433
random_9,4,6,0.024487157136215725,-0.024487157136215725
random_9,4,7,0.009542654028436029,-0.009542654028436029
random_9,4,8,0.013017437452615618,-0.013017437452615618
random_9,5,0,0.00366876161160509,-0.00366876161160509
random_9,5,1,0.009313339269541589,-0.009313339269541589
random_9,5,2,0.0009234161177808406,0.0009234161177808406
random_9,5,3,0.014995479158152846,-0.014995479158152846
random_9,5,4,0.03750594010580113,-0.03750594010580113
random_9,5,5,0.0021283342050209208,-0.0021283342050209208
random_9,5,6,0.025230561366806143,-0.025230561366806143
random_9,5,7,0.011152251184834138,-0.011152251184834138
random_9,5,8,0.00028430629264594525,-0.00028430629264594525
random_10,1,0,0.008810793684321696,-0.008810793684321696
random_10,1,1,0.013673989175421836,0.013673989175421836
random_10,1,2,0.002842898556450545,0.002842898556450545
random_10,1,3,0.0016528925619834743,0.0016528925619834743
random_10,1,4,0.002066384640416527,0.002066384640416527
random_10,1,5,0.010682992585935752,-0.010682992585935752
random_10,1,6,0.03865248226950354,0.03865248226950354
random_10,1,7,0.010768928991761477,-0.010768928991761477
random_10,1,8,0.05000000000000001,-0.05000000000000001
random_10,2,0,0.009244094453538923,-0.009244094453538923
random_10,2,1,0.010787631611861555,0.010787631611861555
random_10,2,2,0.0037546144937699753,0.0037546144937699753
random_10,2,3,0.000961838618397412,0.000961838618397412
random_10,2,4,0.007445859095346569,-0.007445859095346569
random_10,2,5,0.008955010110087624,-0.008955010110087624
random_10,2,6,0.015902870124113486,-0.015902870124113486
random_10,2,7,0.019822479403687723,-0.019822479403687723
random_10,2,8,0.01363583719391131,0.01363583719391131
random_10,3,0,0.008458749185897096,-0.008458749185897096
random_10,3,1,0.010035475508254886,0.010035475508254886
random_10,3,2,0.0022502679184342625,0.0022502679184342625
random_10,3,3,0.002389507725476103,-0.002389507725476103
random_10,3,4,0.022665148063781324,-0.022665148063781324
random_10,3,5,0.00843630644798921,-0.00843630644798921
random_10,3,6,0.023404255319148946,-0.023404255319148946
random_10,3,7,0.03430757159670459,-0.03430757159670459
random_10,3,8,0.016181336863004627,0.016181336863004627
random_10,4,0,0.010115952456390489,-0.010115952456390489
random_10,4,1,0.013230282382771656,0.013230282382771656
random_10,4,2,0.0021563020095117266,0.0021563020095117266
random_10,4,3,0.0006668697224218401,0.0006668697224218401
random_10,4,4,0.02063337943377807,-0.02063337943377807
random_10,4,5,0.0020526286227814062,-0.0020526286227814062
random_10,4,6,0.02297179742907803,-0.02297179742907803
random_10,4,7,0.006941938014907819,-0.006941938014907819
random_10,4,8,0.022637946724023833,0.022637946724023833
random_10,5,0,0.010149706922955058,-0.010149706922955058
random_10,5,1,0.01309614061718289,0.01309614061718289
random_10,5,2,0.0021385848227293636,0.0021385848227293636
random_10,5,3,0.00025399748472870623,0.00025399748472870623
random_10,5,4,0.014790920924178339,-0.014790920924178339
random_10,5,5,0.006262988654235004,-0.006262988654235004
random_10,5,6,0.024566710992907814,-0.024566710992907814
random_10,5,7,0.014627059631227944,-0.014627059631227944
random_10,5,8,0.031371194573130375,0.031371194573130375
random_11,1,0,0.009187600994097133,-0.009187600994097133
random_11,1,1,0.027075111758830178,-0.027075111758830178
random_11,1,2,0.00011659067970627059,0.00011659067970627059
random_11,1,3,0.028663935650429916,-0.028663935650429916
random_11,1,4,0.009457894127186381,-0.009457894127186381
random_11,1,5,0.018025011546523608,-0.018025011546523608
random_11,1,6,0.017226890756302526,0.017226890756302526
random_11,1,7,0.06556240369799693,0.06556240369799693
random_11,1,8,0.05000000000000001,-0.05000000000000001
random_11,2,0,0.006226860531092079,-0.006226860531092079
random_11,2,1,0.02606745034305458,-0.02606745034305458
random_11,2,2,0.0014015809348136335,0.0014015809348136335
random_11,2,3,0.017995956815805753,-0.017995956815805753
random_11,2,4,0.02995182005096722,-0.02995182005096722
random_11,2,5,0.010373019327104145,-0.010373019327104145
random_11,2,6,0.014640966386554615,0.014640966386554615
random_11,2,7,0.024078389830508473,0.024078389830508473
random_11,2,8,0.013112412084398978,-0.013112412084398978
random_11,3,0,0.0052722651545064544,-0.0052722651545064544
random_11,3,1,0.02347262932093206,-0.02347262932093206
random_11,3,2,0.000022622072181792862,-0.000022622072181792862
random_11,3,3,0.009034756448825449,-0.009034756448825449
random_11,3,4,0.03725819529711572,-0.03725819529711572
random_11,3,5,0.008787792659963763,-0.008787792659963763
random_11,3,6,0.0037815126050420094,0.0037815126050420094
random_11,3,7,0.01163328197226502,0.01163328197226502
random_11,3,8,0.0011508951406649576,0.0011508951406649576
random_11,4,0,0.004113369295803623,-0.004113369295803623
random_11,4,1,0.021144182195549293,-0.021144182195549293
random_11,4,2,0.001101233773013605,0.001101233773013605
random_11,4,3,0.00888915114467985,-0.00888915114467985
random_11,4,4,0.037286538572917874,-0.037286538572917874
random_11,4,5,0.009273190748570005,-0.009273190748570005
random_11,4,6,0.0008096638655462129,-0.0008096638655462129
random_11,4,7,0.0251620281201849,0.0251620281201849
random_11,4,8,0.007114570012787735,-0.007114570012787735
random_11,5,0,0.0030029112015103852,-0.0030029112015103852
random_11,5,1,0.02174655410273625,-0.02174655410273625
random_11,5,2,0.001463134723140648,0.001463134723140648
random_11,5,3,0.006278416970705589,-0.006278416970705589
random_11,5,4,0.03338414369280667,-0.03338414369280667
random_11,5,5,0.007482902263118635,-0.007482902263118635
random_11,5,6,0.011426890756302524,-0.011426890756302524
random_11,5,7,0.00999229583975346,0.00999229583975346
random_11,5,8,0.0024092870843989756,0.0024092870843989756
random_12,1,0,0.00937332414004443,0.00937332414004443
random_12,1,1,0.030192199560394612,-0.030192199560394612
random_12,1,2,0.0023120037365716925,0.0023120037365716925
random_12,1,3,0.019068338351136218,-0.019068338351136218
random_12,1,4,0.014019069892956731,-0.014019069892956731
random_12,1,5,0.0022308206745008143,-0.0022308206745008143
random_12,1,6,0.04999999999999999,-0.04999999999999999
random_12,1,7,0.013289280469897203,-0.013289280469897203
random_12,1,8,0.022885032537960957,-0.022885032537960957
random_12,2,0,0.007605370891749026,0.007605370891749026
random_12,2,1,0.02935665781705259,-0.02935665781705259
random_12,2,2,0.0018557449789817738,-0.0018557449789817738
random_12,2,3,0.0071715830824431925,-0.0071715830824431925
random_12,2,4,0.02751197490330125,-0.02751197490330125
random_12,2,5,0.01062989634088086,0.01062989634088086
random_12,2,6,0.025274027643844413,-0.025274027643844413
random_12,2,7,0.021761196769456675,-0.021761196769456675
random_12,2,8,0.029142489154013018,-0.029142489154013018
random_12,3,0,0.005389565617099517,0.005389565617099517
random_12,3,1,0.029169861473189174,-0.029169861473189174
random_12,3,2,0.0037910633660283286,-0.0037910633660283286
random_12,3,3,0.0007279251041365945,0.0007279251041365945
random_12,3,4,0.02121525591436538,-0.02121525591436538
random_12,3,5,0.004456864431069063,0.004456864431069063
random_12,3,6,0.0307135969141755,-0.0307135969141755
random_12,3,7,0.02063142437591776,-0.02063142437591776
random_12,3,8,0.0042299349240780895,0.0042299349240780895
random_12,4,0,0.006523768482341214,0.006523768482341214
