filename,sample_time,r,mae,mdae,mser,mdser
random_5,100,4,0.029360395671410206,0.03571379508641896,-0.01508404877303424,0.0016737288135593202
random_5,100,5,0.02663924084160242,0.03414530947775629,-0.017857084523014936,-0.015267478813559323
random_5,200,1,0.041950050334377695,0.05,-0.02414210638395782,-0.05
random_5,200,2,0.05331372724544498,0.05,0.009290447503750264,-0.01651636233760436
random_5,200,3,0.032058083270188435,0.03130081300813008,-0.009401295528602053,-0.005406911928651061
random_5,200,4,0.017185226904247435,0.010280705066593442,-0.010285801617465435,0.0011782473547926231
random_5,200,5,0.023797458863343997,0.013242713004484314,-0.001938948949348429,-0.010967261904761912
random_5,300,1,0.06723138304805742,0.05,0.025652473384041384,0.01430523551792508
random_5,300,2,0.045241585436514124,0.037035377854962644,0.011061442830630853,-0.0006274069319640513
random_5,300,3,0.03403767236431785,0.026094528696211358,0.011621806438984136,0.020671378091872788
random_5,300,4,0.02810655863215802,0.03227825929001454,0.0014098777421755393,-0.00690739104829212
random_5,300,5,0.03913451908566582,0.02277389973012249,0.015506245302389057,0.014568786506618085
random_5,400,1,0.036034583609592497,0.049999999999999996,-0.014651127893353762,-0.028085701763258152
random_5,400,2,0.03190515173180178,0.03617718028266115,-0.021147896227351262,-0.019701039861351823
random_5,400,3,0.03006041409600765,0.021640144950370258,-0.023153325606680195,-0.021640144950370258
random_5,400,4,0.028314612934350232,0.026943240901213174,-0.02186068101128144,-0.020860215053763446
random_5,400,5,0.02854374269516077,0.025085486322188454,-0.021909170680029476,-0.02062051971326165
random_5,500,1,0.0419317005832529,0.05,-0.015966043095322693,-0.04999999999999999
random_5,500,2,0.05009550571369784,0.05,0.01398544459233994,-0.005784334615079692
random_5,500,3,0.100652023386187,0.04154870061271921,0.08746386999186641,0.013291139240506327
random_5,500,4,0.07910320471856491,0.03969350834565815,0.06355274695887762,0.02287890106241699
random_5,500,5,0.05780488813675046,0.03268157088527362,0.047023459347499574,0.020755727091633452
random_5,600,1,0.023220310507728745,0.018632371392722707,-0.015523109884434219,-0.005713020372010632
random_5,600,2,0.0239000132606466,0.015339629017723039,-0.012842126521069629,0.0
random_5,600,3,0.022791948866067162,0.012001771479185104,-0.016312219886644698,0.0
random_5,600,4,0.018599990949171214,0.01165094339622642,-0.01162399126544363,0.0
random_5,600,5,0.019154257130096372,0.009729031946723301,-0.008707463106210825,0.0
random_6,0,1,0.03986531986531986,0.05,-0.029764309764309764,-0.05
random_6,0,2,0.03267299179292929,0.02202818181818182,-0.03267299179292929,-0.02202818181818182
random_6,0,3,0.02715151515151515,0.028666666666666667,-0.01826262626262626,-0.02090909090909091
random_6,0,4,0.02077287079124579,0.017479999999999996,-0.009029611531986536,-0.00853662500000001
random_6,0,5,0.018634466329966327,0.015574999999999988,-0.009708614478114481,-0.015027000000000006
random_6,100,1,0.03777575956999249,0.049999999999999996,-0.02062371132947841,-0.049999999999999996
random_6,100,2,0.034440997639184914,0.049999999999999996,-0.02111455791637064,-0.049999999999999996
random_6,100,3,0.034371284581401366,0.049999999999999996,-0.021184270974154193,-0.049999999999999996
random_6,100,4,0.027149912259864278,0.015978358881875564,-0.017630295383166433,-0.0015109343936381742
random_6,100,5,0.028718700290873835,0.031478628230616305,-0.01667218305899389,-0.004258975074404779
random_6,200,1,0.04677234695848573,0.049999999999999996,-0.01134774807602846,-0.049999999999999996
random_6,200,2,0.04408075145026166,0.049999999999999996,-0.0178737894807197,-0.049999999999999996
random_6,200,3,0.030412032277520158,0.03163265306122449,-0.02336746242777764,-0.020322006232378696
random_6,200,4,0.031208188458678565,0.024665195132809032,-0.012374548188574211,-0.014131988934187536
random_6,200,5,0.02850321495426725,0.026890117228075387,-0.019445989255516303,-0.017792239685658157
random_6,300,1,0.05900960789834009,0.05,-0.021624113771817832,-0.05
random_6,300,2,0.04747554135116228,0.05,-0.02540287016439455,-0.05
random_6,300,3,0.04524371139209928,0.05,-0.029986376821651877,-0.05
random_6,300,4,0.03733953863203113,0.03959470989761092,-0.025900270250558823,-0.03959470989761092
random_6,300,5,0.0297672019034736,0.029018238054607515,-0.020074781291765972,-0.029018238054607515
random_6,400,1,0.0373355992416902,0.05,-0.01733688450613336,-0.034912492456246225
random_6,400,2,0.03252469896136962,0.05,-0.020155002685423345,-0.015182747435123716
random_6,400,3,0.029277889128943795,0.03241758241758242,-0.021515261202828127,-0.019824984912492453
random_6,400,4,0.031074360805709682,0.029760674411587206,-0.022700850279445225,-0.029760674411587206
random_6,400,5,0.04238904298599535,0.035159738986119494,-0.0015921518654600693,-0.018426253549338564
random_6,500,1,0.029079320215408717,0.03621515470830538,-0.021031508058007523,-0.01920289855072464
random_6,500,2,0.023353093499295867,0.024613036303630362,-0.017543216542158638,-0.015161650815217392
random_6,500,3,0.06367110845377105,0.01600786675083765,0.0362473394098823,-0.008695652173913044
random_6,500,4,0.04178529206070135,0.018021354343709026,0.016251310230969422,0.0
random_6,500,5,0.051993903370994174,0.012584737532171117,0.026540599290220807,-0.0062840476190476205
random_6,600,1,0.0223423220329054,0.011598244491176739,-0.0223423220329054,-0.011598244491176739
random_6,600,2,0.01784602912750012,0.006393640852153242,-0.00795069715958751,-0.005199111822946998
random_6,600,3,0.011001458321572523,0.005299539170506912,-0.009823782950348763,-0.003407105416423992
random_6,600,4,0.011664579860100055,0.004728248259860788,-0.011664579860100055,-0.004728248259860788
random_6,600,5,0.012786401033980044,0.006981622017006483,-0.010292700165662758,-0.004831016637818371
random_7,0,1,0.03986531986531986,0.05,-0.029764309764309764,-0.05
random_7,0,2,0.03267299179292929,0.02202818181818182,-0.03267299179292929,-0.02202818181818182
random_7,0,3,0.02715151515151515,0.028666666666666667,-0.01826262626262626,-0.02090909090909091
random_7,0,4,0.02077287079124579,0.017479999999999996,-0.009029611531986536,-0.00853662500000001
random_7,0,5,0.018634466329966327,0.015574999999999988,-0.009708614478114481,-0.015027000000000006
random_7,100,1,0.038179828762515314,0.049999999999999996,-0.03726778671583113,-0.049999999999999996
random_7,100,2,0.03328969547648822,0.049999999999999996,-0.027566847381726472,-0.049999999999999996
random_7,100,3,0.03432040092452796,0.049999999999999996,-0.02747953204390359,-0.049999999999999996
random_7,100,4,0.029191893378625926,0.049999999999999996,-0.028573108919410173,-0.049999999999999996
random_7,100,5,0.028419214646488593,0.04461086456278764,-0.027281888767510212,-0.04461086456278764
random_7,200,1,0.056024511909616055,0.05,-0.0012995909706963644,-0.049999999999999996
random_7,200,2,0.034317016782303034,0.027076653306613227,-0.0023005554602692083,0.004977245018077854
random_7,200,3,0.022332203320085148,0.009919839679358717,-0.013205538830883459,0.004945054945054944
random_7,200,4,0.026742811074465925,0.028173649267399247,-0.010008668140688555,0.0005553316444034997
random_7,200,5,0.02283125712287234,0.010049793956043945,-0.016552850976302037,-0.0009177798249654503
random_7,300,1,0.03805870251987231,0.049999999999999996,-0.03606220707993965,-0.049999999999999996
random_7,300,2,0.03441187884556563,0.04999999999999999,-0.02837370417913348,-0.04999999999999999
random_7,300,3,0.04273760963850382,0.04999999999999999,-0.017905839202177518,-0.04589238036557815
random_7,300,4,0.03392411404534865,0.03612627986348123,-0.008594774465352699,-0.01631301572405001
random_7,300,5,0.03264852864089024,0.038552693871848995,-0.01703784325482413,-0.021842551439600524
random_7,400,1,0.03768293498999562,0.049999999999999996,-0.019024415483320883,-0.049999999999999996
random_7,400,2,0.03354296051814806,0.0371643059490085,-0.02011532254390952,-0.03148230621088107
random_7,400,3,0.031848725410185394,0.040370727010110734,-0.02280073845851572,-0.040370727010110734
random_7,400,4,0.033038907533515856,0.03381443298969071,0.001833485082229045,-0.004363249563035007
random_7,400,5,0.026955238748172478,0.033953895094426534,-0.004400297370212979,-0.006836163335275401
random_7,500,1,0.01945257744428823,0.01311373466243433,-0.016538414185969488,-0.00740602704717282
random_7,500,2,0.0223757692027116,0.016397922815615078,-0.008221743328700404,0.0
random_7,500,3,0.02162625220062981,0.02091013717955858,-0.007087076512698897,0.0
random_7,500,4,0.02297719581562688,0.01830788721413721,0.0077976653235963915,0.0
random_7,500,5,0.01930123579734386,0.011657516891891892,0.005599565376923444,0.0
random_7,600,1,0.014928604027924904,0.005911734009244079,-0.0072936181942973195,0.0
random_7,600,2,0.011899034363641113,0.0037612638847472945,-0.0013672073408646497,0.0
random_7,600,3,0.009242113783532815,0.0050561797752808986,-0.0029925928331962746,0.0
random_7,600,4,0.013959356565317653,0.0011145796949586818,0.0028482454542065414,0.0
random_7,600,5,0.010318562807871946,0.0030092394140450256,0.000784857506357129,0.0
random_8,0,1,0.03986531986531986,0.05,-0.029764309764309764,-0.05
random_8,0,2,0.03267299179292929,0.02202818181818182,-0.03267299179292929,-0.02202818181818182
random_8,0,3,0.02715151515151515,0.028666666666666667,-0.01826262626262626,-0.02090909090909091
random_8,0,4,0.02077287079124579,0.017479999999999996,-0.009029611531986536,-0.00853662500000001
random_8,0,5,0.018634466329966327,0.015574999999999988,-0.009708614478114481,-0.015027000000000006
random_8,100,1,0.03817784093948661,0.049999999999999996,-0.026755558258010553,-0.049999999999999996
random_8,100,2,0.04766677956779912,0.05,-0.013917920343470645,-0.049999999999999996
random_8,100,3,0.04287313602795891,0.05,-0.015290570222062835,-0.049999999999999996
random_8,100,4,0.03557716095777083,0.049999999999999996,-0.011579293133313262,-0.00786087595024188
random_8,100,5,0.027631833256630267,0.015428940865153321,-0.010224854815215727,-0.006244439501779363
random_8,200,1,0.04026083852643806,0.049999999999999996,-0.01831446866966935,-0.049999999999999996
random_8,200,2,0.03607945219491524,0.049999999999999996,-0.011814713460307696,-0.014367704280155635
random_8,200,3,0.031172759666212843,0.01993006993006993,-0.0069895553889813234,-0.0032293986636971047
random_8,200,4,0.028473460018549206,0.03582800697269029,-0.007087834081047246,-0.007360139860139868
random_8,200,5,0.02951866364369025,0.0309485764090645,-0.00670997705485718,-0.007474812395775427
random_8,300,1,0.17044860461445155,0.023664825046040516,0.13608410187159456,-0.01414405127400668
random_8,300,2,0.07793522836120888,0.03499746777163904,0.046721157944423705,-0.004397083234526919
random_8,300,3,0.04669569759448734,0.02245179063360881,0.02382879582241301,-0.004283665374358516
random_8,300,4,0.033298518748760525,0.017190943526170795,0.01598283435140606,0.01561857981412033
random_8,300,5,0.03768967193162635,0.022051902677218387,0.016874015699211837,-0.003710558456401409
random_8,400,1,0.04855646134669553,0.05,-0.006107282694941991,-0.03136414461423778
random_8,400,2,0.049613604509651646,0.049999999999999996,-0.0027563586327676985,-0.03566483414088706
random_8,400,3,0.04993166713250577,0.049999999999999996,0.008198172275148978,0.01983098876631921
random_8,400,4,0.039214791840488546,0.03582409374585047,0.007157301997146907,0.01664678423236512
random_8,400,5,0.03577380204157678,0.031669539694371966,0.013390525568438614,0.009727222700131554
random_8,500,1,0.02813341730038016,0.02989410897392936,-0.02295416247160414,-0.02989410897392936
random_8,500,2,0.024326095350159782,0.009159642951951158,-0.02395665353450037,-0.009159642951951158
random_8,500,3,0.021797078266046363,0.007525882665250862,-0.02056137970458537,-0.007525882665250862
random_8,500,4,0.02196404920822563,0.011509822139633665,-0.017445886041554018,-0.004434825497620805
random_8,500,5,0.020642608441919296,0.01092630076984338,-0.01692545750679934,-0.004816680349842492
random_8,600,1,0.030553301179325285,0.007597173144876325,0.009263981530501893,0.0
random_8,600,2,0.013153557933219664,0.010668153668285864,0.0016872948108473712,0.0
random_8,600,3,0.01673736152312344,0.012377888114144376,0.008534891387018382,0.0
random_8,600,4,0.01907328590751005,0.010550444532076217,0.010331759511052899,0.0
random_8,600,5,0.020250374668873757,0.004508662101848035,0.010576267577867615,0.0
random_9,0,1,0.03986531986531986,0.05,-0.029764309764309764,-0.05
random_9,0,2,0.03267299179292929,0.02202818181818182,-0.03267299179292929,-0.02202818181818182
random_9,0,3,0.02715151515151515,0.028666666666666667,-0.01826262626262626,-0.02090909090909091
random_9,0,4,0.02077287079124579,0.017479999999999996,-0.009029611531986536,-0.00853662500000001
random_9,0,5,0.018634466329966327,0.015574999999999988,-0.009708614478114481,-0.015027000000000006
random_9,100,1,0.04320392246143203,0.049999999999999996,-0.04320392246143203,-0.049999999999999996
random_9,100,2,0.044150421799158665,0.049999999999999996,-0.02769056516833429,-0.049999999999999996
random_9,100,3,0.03955467360736761,0.049999999999999996,-0.031194134076013093,-0.049999999999999996
random_9,100,4,0.0358011064933873,0.028677419354838713,-0.025685322904964662,-0.027077067669172932
random_9,100,5,0.032330537742026016,0.029324193548387088,-0.023422301003175567,-0.024261507237497135
random_9,200,1,0.04382311987912191,0.049999999999999996,-0.04382311987912191,-0.049999999999999996
random_9,200,2,0.048074750162221395,0.049999999999999996,-0.024666475166708928,-0.049125940276799306
random_9,200,3,0.041013089163832395,0.04727291321046292,-0.0212701563352776,-0.03973832734735761
random_9,200,4,0.03176230597977918,0.033453188602442334,-0.023172174046553546,-0.03122883530015392
random_9,200,5,0.032624919657209234,0.02775610583446405,-0.020194812854121818,-0.024766226269881984
random_9,300,1,0.04228984854596505,0.049999999999999996,-0.006595371658480723,-0.019983490920006
random_9,300,2,0.04180217155128354,0.04883604074889868,-0.011187868804245344,-0.03845518159987993
random_9,300,3,0.03305711985819862,0.0324715162138475,-0.011422956598230522,-0.02969543147208122
random_9,300,4,0.032391671279704035,0.03627221780076933,-0.015955250416126318,-0.025238578680203048
random_9,300,5,0.025176653527234798,0.030804239796388445,-0.008761264764234767,-0.009819240196078443
random_9,400,1,0.02674963522833175,0.016889632107023413,-0.019273745833961006,-0.00710521478031741
random_9,400,2,0.027586735673287385,0.02608131218905473,-0.025873254868788984,-0.02608131218905473
random_9,400,3,0.025364597843615985,0.015217391304347827,-0.025364597843615985,-0.015217391304347827
random_9,400,4,0.022634328229135532,0.01900234113712375,-0.021948002911280365,-0.01900234113712375
random_9,400,5,0.020687346056224427,0.008407021552312098,-0.02047072084892758,-0.008407021552312098
random_9,500,1,0.021736123169621768,0.011486616599268237,-0.01998747554098923,-0.011486616599268237
random_9,500,2,0.029375260914751553,0.004364617940199332,0.013437876335870931,0.0
random_9,500,3,0.07058513033886138,0.005844405931061061,0.06399785003241942,0.0
random_9,500,4,0.04263235593430773,0.00921897408479055,0.031362315250737544,0.0
random_9,500,5,0.027309652374169366,0.0033505078952436,0.0165927175388477,0.0
random_9,600,1,0.02281938520233108,0.017617170897569655,-0.007411910480020267,0.0
random_9,600,2,0.01568720432036573,0.003499285189907665,-0.014066857410183523,0.0
random_9,600,3,0.01758266028612321,0.0009292531200494378,-0.01004575274921567,0.0
random_9,600,4,0.017571742961771664,0.0006539667130327274,-0.00855257369715339,0.0
random_9,600,5,0.01542380315737373,0.0005935338665430034,-0.008470493840428053,0.0
