filename,r,mae_sh,mae_si,mdae_sh,mdae_si
clustered_2,3,0.20192857142857135,0.08827571428571429,0.20192857142857135,0.08827571428571429
clustered_2,4,0.24132857142857145,0.1002757142857143,0.24132857142857145,0.1002757142857143
clustered_2,5,0.23407857142857147,0.09965571428571424,0.23407857142857147,0.09965571428571424
clustered_3,1,0.3197242857142858,0.15204857142857148,0.3197242857142858,0.15204857142857148
clustered_3,2,0.28997428571428585,0.12885857142857154,0.28997428571428585,0.12885857142857154
clustered_3,3,0.26043428571428573,0.11840857142857147,0.26043428571428573,0.11840857142857147
clustered_3,4,0.2778342857142858,0.11948857142857155,0.2778342857142858,0.11948857142857155
clustered_3,5,0.2852242857142858,0.12617857142857153,0.2852242857142858,0.12617857142857153
clustered_4,1,0.29758714285714283,0.15519571428571427,0.29758714285714283,0.15519571428571427
clustered_4,2,0.2857371428571429,0.14185571428571425,0.2857371428571429,0.14185571428571425
clustered_4,3,0.2672171428571428,0.12951571428571423,0.2672171428571428,0.12951571428571423
clustered_4,4,0.31938714285714287,0.14656571428571424,0.31938714285714287,0.14656571428571424
clustered_4,5,0.30550714285714275,0.14477571428571429,0.30550714285714275,0.14477571428571429
clustered_5,1,0.46102714285714286,0.20030142857142852,0.46102714285714286,0.20030142857142852
clustered_5,2,0.4674071428571429,0.1970114285714285,0.4674071428571429,0.1970114285714285
clustered_5,3,0.43409714285714274,0.1854514285714286,0.43409714285714274,0.1854514285714286
clustered_5,4,0.44958714285714274,0.18807142857142856,0.44958714285714274,0.18807142857142856
clustered_5,5,0.41647714285714277,0.1788114285714285,0.41647714285714277,0.1788114285714285
clustered_6,1,0.2181214285714288,0.10202,0.2181214285714288,0.10202
clustered_6,2,0.2948914285714288,0.13356,0.2948914285714288,0.13356
clustered_6,3,0.2943214285714286,0.13139999999999996,0.2943214285714286,0.13139999999999996
clustered_6,4,0.29763142857142877,0.12605,0.29763142857142877,0.12605
clustered_6,5,0.29361142857142863,0.12419999999999998,0.29361142857142863,0.12419999999999998
clustered_7,1,0.2791114285714287,0.1273042857142857,0.2791114285714287,0.1273042857142857
clustered_7,2,0.2626314285714286,0.10956428571428573,0.2626314285714286,0.10956428571428573
clustered_7,3,0.29017142857142875,0.11955428571428578,0.29017142857142875,0.11955428571428578
clustered_7,4,0.30322142857142875,0.12472428571428579,0.30322142857142875,0.12472428571428579
clustered_7,5,0.30654142857142874,0.12890428571428575,0.30654142857142874,0.12890428571428575
clustered_8,1,0.2638514285714286,0.09859857142857142,0.2638514285714286,0.09859857142857142
clustered_8,2,0.2556814285714286,0.1078985714285714,0.2556814285714286,0.1078985714285714
clustered_8,3,0.3542614285714287,0.14742857142857135,0.3542614285714287,0.14742857142857135
clustered_8,4,0.3876414285714287,0.15715857142857137,0.3876414285714287,0.15715857142857137
clustered_8,5,0.37106142857142865,0.1495385714285714,0.37106142857142865,0.1495385714285714
clustered_9,1,0.33546,0.14784285714285722,0.33546,0.14784285714285722
clustered_9,2,0.2686799999999999,0.11907285714285715,0.2686799999999999,0.11907285714285715
clustered_9,3,0.32643999999999995,0.14183285714285715,0.32643999999999995,0.14183285714285715
clustered_9,4,0.3632099999999999,0.15328285714285722,0.3632099999999999,0.15328285714285722
clustered_9,5,0.32757000000000003,0.14179285714285722,0.32757000000000003,0.14179285714285722
clustered_10,1,0.35927857142857145,0.18040428571428568,0.35927857142857145,0.18040428571428568
clustered_10,2,0.39637857142857136,0.1809842857142857,0.39637857142857136,0.1809842857142857
clustered_10,3,0.37532857142857134,0.16712428571428573,0.37532857142857134,0.16712428571428573
clustered_10,4,0.41809857142857154,0.17866428571428572,0.41809857142857154,0.17866428571428572
clustered_10,5,0.38583857142857136,0.16996428571428568,0.38583857142857136,0.16996428571428568
clustered_11,1,0.1871042857142855,0.07692857142857135,0.1871042857142855,0.07692857142857135
clustered_11,2,0.22314428571428557,0.10089857142857139,0.22314428571428557,0.10089857142857139
clustered_11,3,0.25989428571428563,0.1167785714285714,0.25989428571428563,0.1167785714285714
clustered_11,4,0.2853742857142856,0.12057857142857131,0.2853742857142856,0.12057857142857131
clustered_11,5,0.2857042857142855,0.12430857142857132,0.2857042857142855,0.12430857142857132
clustered_12,1,0.05771285714285712,0.00904714285714281,0.05771285714285712,0.00904714285714281
clustered_12,2,0.13809285714285702,0.04225714285714288,0.13809285714285702,0.04225714285714288
clustered_12,3,0.21695285714285717,0.07204714285714287,0.21695285714285717,0.07204714285714287
clustered_12,4,0.28299285714285705,0.09587714285714288,0.28299285714285705,0.09587714285714288
clustered_12,5,0.278512857142857,0.09678714285714285,0.278512857142857,0.09678714285714285
clustered_13,1,0.23835428571428574,0.11778999999999995,0.23835428571428574,0.11778999999999995
clustered_13,2,0.37421428571428583,0.17072999999999994,0.37421428571428583,0.17072999999999994
clustered_13,3,0.38158428571428593,0.17591999999999997,0.38158428571428593,0.17591999999999997
clustered_13,4,0.3969542857142858,0.17782999999999993,0.3969542857142858,0.17782999999999993
clustered_13,5,0.3989142857142858,0.18153999999999992,0.3989142857142858,0.18153999999999992
clustered_14,1,0.21584000000000003,0.09812714285714297,0.21584000000000003,0.09812714285714297
clustered_14,2,0.21839000000000008,0.09163714285714297,0.21839000000000008,0.09163714285714297
clustered_14,3,0.22997,0.09597714285714298,0.22997,0.09597714285714298
clustered_14,4,0.2755400000000001,0.10602714285714299,0.2755400000000001,0.10602714285714299
clustered_14,5,0.27501,0.10630714285714293,0.27501,0.10630714285714293
clustered_15,1,0.272482857142857,0.11412428571428568,0.272482857142857,0.11412428571428568
clustered_15,2,0.2802028571428572,0.11459428571428565,0.2802028571428572,0.11459428571428565
clustered_15,3,0.3075528571428572,0.12664428571428565,0.3075528571428572,0.12664428571428565
clustered_15,4,0.32229285714285716,0.1264342857142856,0.32229285714285716,0.1264342857142856
clustered_15,5,0.3079828571428571,0.12333428571428562,0.3079828571428571,0.12333428571428562
clustered_16,1,0.2262371428571428,0.12536857142857138,0.2262371428571428,0.12536857142857138
clustered_16,2,0.24840714285714283,0.12169857142857143,0.24840714285714283,0.12169857142857143
clustered_16,3,0.2681071428571429,0.13039857142857136,0.2681071428571429,0.13039857142857136
clustered_16,4,0.31126714285714296,0.14222857142857137,0.31126714285714296,0.14222857142857137
clustered_16,5,0.29306714285714297,0.14010857142857136,0.29306714285714297,0.14010857142857136
clustered_17,1,0.2438985714285713,0.11170999999999998,0.2438985714285713,0.11170999999999998
clustered_17,2,0.26906857142857143,0.10833999999999988,0.26906857142857143,0.10833999999999988
clustered_17,3,0.2888585714285714,0.11811999999999989,0.2888585714285714,0.11811999999999989
clustered_17,4,0.2976385714285714,0.12079999999999991,0.2976385714285714,0.12079999999999991
clustered_17,5,0.3061785714285714,0.12797999999999998,0.3061785714285714,0.12797999999999998
clustered_18,1,0.294102857142857,0.1530585714285715,0.294102857142857,0.1530585714285715
clustered_18,2,0.29223285714285696,0.1512485714285714,0.29223285714285696,0.1512485714285714
clustered_18,3,0.2665628571428569,0.14423857142857144,0.2665628571428569,0.14423857142857144
clustered_18,4,0.3006328571428569,0.14728857142857144,0.3006328571428569,0.14728857142857144
clustered_18,5,0.31085285714285704,0.15142857142857147,0.31085285714285704,0.15142857142857147
clustered_19,1,0.4043685714285714,0.16440285714285713,0.4043685714285714,0.16440285714285713
clustered_19,2,0.3519685714285714,0.14513285714285723,0.3519685714285714,0.14513285714285723
clustered_19,3,0.3410385714285713,0.1408728571428572,0.3410385714285713,0.1408728571428572
clustered_19,4,0.3773185714285714,0.14862285714285722,0.3773185714285714,0.14862285714285722
clustered_19,5,0.3634585714285714,0.14391285714285723,0.3634585714285714,0.14391285714285723
clustered_20,1,0.3824671428571427,0.1869257142857143,0.3824671428571427,0.1869257142857143
clustered_20,2,0.3882671428571427,0.17152571428571434,0.3882671428571427,0.17152571428571434
clustered_20,3,0.39166714285714277,0.17112571428571427,0.39166714285714277,0.17112571428571427
clustered_20,4,0.39542714285714275,0.1679457142857143,0.39542714285714275,0.1679457142857143
clustered_20,5,0.3682871428571428,0.15840571428571432,0.3682871428571428,0.15840571428571432
