filename,sample_time,r,sample_id,mae,mdae,mser,mdser
random_1,100,3,5,0.04404073170491424,0.049999999999999996,-0.01221130240300739,-0.049999999999999996
random_1,100,3,6,0.04013015098516458,0.049999999999999996,-0.01760968777400633,-0.049999999999999996
random_1,100,3,7,0.03524887131068811,0.049999999999999996,-0.012495709825808672,-0.014850615114235499
random_1,100,3,8,0.032871586391485734,0.03917552450336399,-0.016279698502108014,-0.018756102323764887
random_1,100,3,9,0.03125109441900383,0.030257972053027594,-0.019651728651897214,-0.021880492091388398
random_1,100,3,10,0.026944515711437064,0.02296179277547963,-0.0189433276970675,-0.006495295338270543
random_1,100,3,11,0.02739097943727052,0.026436163860026275,-0.01953256049367208,-0.008021776203594382
random_1,100,4,0,0.05638623309206127,0.049999999999999996,-0.01456588549642096,-0.049999999999999996
random_1,100,4,1,0.050521255480321554,0.049999999999999996,-0.01614541118634511,-0.049999999999999996
random_1,100,4,2,0.05477095000250902,0.05,-0.0007846055530465359,-0.049999999999999996
random_1,100,4,3,0.054160918979467045,0.05,-0.0013946365760885088,-0.049999999999999996
random_1,100,4,4,0.052149662356314734,0.05,-0.0034058931992408162,-0.049999999999999996
random_1,100,4,5,0.04732432871459656,0.049999999999999996,-0.00823122684095899,-0.049999999999999996
random_1,100,4,6,0.04135736112044785,0.049999999999999996,-0.014198194435107706,-0.049999999999999996
random_1,100,4,7,0.03482927899801103,0.049999999999999996,-0.010077946498605427,-0.002082514734774071
random_1,100,4,8,0.031854298543669196,0.04321429993232212,-0.014236074737273821,-0.007406679764243621
random_1,100,4,9,0.02922442424485784,0.03389286993908991,-0.017812467263546444,-0.011666011787819258
random_1,100,4,10,0.03188819271972182,0.032621738705579606,-0.01592312279296894,-0.015150919807108417
random_1,100,4,11,0.03157034783831081,0.03156246267765435,-0.016886321011285347,-0.018055009823182706
random_1,100,5,0,0.046587000103280735,0.049999999999999996,-0.020079666563385928,-0.049999999999999996
random_1,100,5,1,0.0479632070591037,0.049999999999999996,-0.01870345960756296,-0.049999999999999996
random_1,100,5,2,0.04827770510676009,0.049999999999999996,0.00383326066231565,0.026830697129466893
random_1,100,5,3,0.046196708647345236,0.05,0.0017522642029007968,0.007623022847100167
random_1,100,5,4,0.04113492843692444,0.049999999999999996,-0.003309516007519996,0.0015324165029469501
