filename,r,type_id,ae,ser
random_11,4,5,0.004940461387240803,-0.004940461387240803
random_11,4,6,0.00627535014005602,-0.00627535014005602
random_11,4,7,0.0001078582434514615,0.0001078582434514615
random_11,4,8,0.03440537084398978,-0.03440537084398978
random_11,5,0,0.006665497043036626,-0.006665497043036626
random_11,5,1,0.035593645439311816,-0.035593645439311816
random_11,5,2,0.00412821494448891,-0.00412821494448891
random_11,5,3,0.010825456769577625,-0.010825456769577625
random_11,5,4,0.03417535426078227,-0.03417535426078227
random_11,5,5,0.003406046825594213,-0.003406046825594213
random_11,5,6,0.00958991596638655,-0.00958991596638655
random_11,5,7,0.012109976887519277,-0.012109976887519277
random_11,5,8,0.015060208866155165,-0.015060208866155165
random_12,1,0,0.005159733394621916,0.005159733394621916
random_12,1,1,0.01932985738383683,-0.01932985738383683
random_12,1,2,0.0001790440604079105,-0.0001790440604079105
random_12,1,3,0.01425674653909075,-0.01425674653909075
random_12,1,4,0.009968216845072105,0.009968216845072105
random_12,1,5,0.030892328269800325,-0.030892328269800325
random_12,1,6,0.04999999999999999,-0.04999999999999999
random_12,1,7,0.001052373959862943,-0.001052373959862943
random_12,1,8,0.05,-0.05
random_12,2,0,0.0014666902883117634,0.0014666902883117634
random_12,2,1,0.009368637010342648,-0.009368637010342648
random_12,2,2,0.0017759094919300408,-0.0017759094919300408
random_12,2,3,0.012987792304202581,-0.012987792304202581
random_12,2,4,0.010790081256933827,-0.010790081256933827
random_12,2,5,0.0034558214706538024,-0.0034558214706538024
random_12,2,6,0.01703203685845922,-0.01703203685845922
random_12,2,7,0.012348262359275566,-0.012348262359275566
random_12,2,8,0.036094992769342006,-0.036094992769342006
random_12,3,0,0.0032189279603667097,0.0032189279603667097
random_12,3,1,0.009617645555385157,-0.009617645555385157
random_12,3,2,0.0023379521511235723,-0.0023379521511235723
random_12,3,3,0.006008303432727076,-0.006008303432727076
random_12,3,4,0.003971395160564896,0.003971395160564896
random_12,3,5,0.0015938982834941512,-0.0015938982834941512
random_12,3,6,0.024284795885567333,-0.024284795885567333
random_12,3,7,0.02063142437591776,-0.02063142437591776
random_12,3,8,0.00661605206073753,-0.00661605206073753
random_12,4,0,0.004437223882121608,0.004437223882121608
random_12,4,1,0.012077896837567518,-0.012077896837567518
