filename,sample_time,r,sample_id,mae,mdae,mser,mdser
random_1,0,1,0,0.07121212121212121,0.05,-0.01767676767676768,-0.05
random_1,0,1,1,0.055050505050505044,0.05,-0.03383838383838384,-0.05
random_1,0,1,2,0.060437710437710436,0.05,-0.02845117845117845,-0.05
random_1,0,1,3,0.042828282828282827,0.05,-0.03272727272727273,-0.05
random_1,0,1,4,0.042538720538720536,0.05,-0.023387205387205387,-0.05
random_1,0,1,5,0.03626262626262626,0.05,-0.023670033670033674,-0.05
random_1,0,1,6,0.03325156325156325,0.04142857142857142,-0.024045214045214043,-0.02142857142857143
random_1,0,1,7,0.041228956228956226,0.05,-0.029511784511784513,-0.05
random_1,0,1,8,0.032850729517396184,0.027777777777777783,-0.02490460157126824,-0.027777777777777783
random_1,0,1,9,0.03557575757575757,0.03727272727272729,-0.02418181818181818,-0.03
random_1,0,1,10,0.034866850321395776,0.03181818181818182,-0.026528925619834706,-0.03181818181818182
random_1,0,1,11,0.03121212121212121,0.03,-0.025420875420875417,-0.03
random_1,0,2,0,0.05,0.05,-0.05,-0.05
random_1,0,2,1,0.04572643055555556,0.05,-0.03974365277777778,-0.05
random_1,0,2,2,0.03957958136924804,0.05,-0.03411466554433221,-0.05
random_1,0,2,3,0.031390832070707066,0.02202818181818182,-0.02626272095959596,-0.02202818181818182
random_1,0,2,4,0.028798277104377108,0.019230999999999998,-0.02499100437710438,-0.019230999999999998
random_1,0,2,5,0.035513283389450055,0.05,-0.03419240796857463,-0.05
random_1,0,2,6,0.03329085197210197,0.03401610389610389,-0.03329085197210197,-0.03401610389610389
random_1,0,2,7,0.03159808375420876,0.030769375,-0.030277225168350172,-0.030769375
random_1,0,2,8,0.03030738748597082,0.025136161616161612,-0.02760521015712682,-0.025136161616161612
random_1,0,2,9,0.03252275117845118,0.0346155,-0.03252275117845118,-0.0346155
random_1,0,2,10,0.0279920987909397,0.022028181818181815,-0.027801428451178452,-0.022028181818181815
random_1,0,2,11,0.028986544753086423,0.024359166666666668,-0.028986544753086423,-0.024359166666666668
random_1,0,3,0,0.046592592592592595,0.05,-0.022148148148148153,-0.05
random_1,0,3,1,0.052882154882154885,0.05,0.009178451178451176,-0.018
random_1,0,3,2,0.038058361391694724,0.05,0.002184062850729518,-0.00022222222222221716
random_1,0,3,3,0.02484848484848485,0.03,-0.0021414141414141416,0.004
random_1,0,3,4,0.018492929292929294,0.011599999999999992,-0.013296969696969698,-0.01
random_1,0,3,5,0.018821548821548826,0.010444444444444449,-0.0021301907968574608,-0.0015151515151515117
random_1,0,3,6,0.018300144300144303,0.007333333333333333,-0.012385762385762384,-0.005428571428571428
random_1,0,3,7,0.015511784511784513,0.01,-0.008104377104377105,-0.006363636363636359
random_1,0,3,8,0.018650953984287316,0.014646464646464633,-0.009173961840628507,-0.011212121212121215
random_1,0,3,9,0.01732121212121212,0.018,-0.012391919191919192,-0.018
random_1,0,3,10,0.01921334557698194,0.01,-0.017395163758800125,-0.01
random_1,0,3,11,0.014792368125701458,0.0053333333333333375,-0.012570145903479235,-0.0053333333333333375
random_1,0,4,0,0.03476630218855219,0.04755999999999999,-0.024197413299663302,-0.023984000000000002
random_1,0,4,1,0.03187558754208754,0.028048666666666666,-0.001819116161616165,-0.0085365
random_1,0,4,2,0.025196316498316502,0.014523636363636369,0.0033297306397306386,0.009127878787878775
random_1,0,4,3,0.017463309974747473,0.013415,-0.006894421085858589,-0.006097562500000004
random_1,0,4,4,0.03157163367003366,0.021618909090909095,-0.003929855892255896,-0.0080488
random_1,0,4,5,0.0120733205667789,0.014523636363636369,-0.0052163764029180704,0.002032555555555556
random_1,0,4,6,0.01397435557960558,0.019591428571428572,-0.011832239177489177,-0.019591428571428572
random_1,0,4,7,0.016498410984848486,0.013415,-0.0036711517255892303,-0.007723833333333338
random_1,0,4,8,0.009506647025813691,0.006640000000000008,-0.0005737745978301584,-0.00663959595959596
random_1,0,4,9,0.010433605134680137,0.010976000000000007,-0.0029361384680134735,-0.0074280000000000075
random_1,0,4,10,0.011178786883991428,0.012158424242424243,-0.005808147153351703,-0.010089090909090914
random_1,0,4,11,0.01113449957912458,0.013143888888888887,-0.007340585998877666,-0.008610606060606063
random_1,0,5,0,0.028671917508417508,0.015574999999999988,-0.022721473063973065,-0.015026666666666673
random_1,0,5,1,0.027783149410774415,0.014231818181818182,-0.024382992003367004,-0.014231818181818182
random_1,0,5,2,0.020854412177328842,0.006284166666666664,0.010945333613916943,-0.006283333333333339
random_1,0,5,3,0.030504498737373733,0.01994533333333334,-0.007856730218855221,-0.015026666666666673
random_1,0,5,4,0.013751604377104376,0.0072287272727272695,0.00880294242424242,0.002459999999999994
random_1,0,5,5,0.01646598933782267,0.010257878787878786,-0.0014483350168350176,-0.006283333333333339
random_1,0,5,6,0.009719782106782105,0.006207142857142849,-0.0019735387205387232,-0.002309350649350656
random_1,0,5,7,0.012804319760101011,0.013114375000000003,-0.0016925975378787917,-0.005327843750000005
random_1,0,5,8,0.009438997848858958,0.006283333333333339,0.0007214959783015326,-0.0033694814814814737
random_1,0,5,9,0.008739306481481482,0.007078545454545452,-0.0008820472222222248,-0.004535066666666678
random_1,0,5,10,0.011002517829813284,0.008812727272727272,-0.0007077164830119416,-0.0054889696969697074
random_1,0,5,11,0.010334690025252525,0.011748333333333335,-0.0025421961980920367,-0.006283777777777785
random_1,100,1,0,0.05,0.049999999999999996,-0.05,-0.049999999999999996
random_1,100,1,1,0.05351037516296865,0.05,-0.03537851372592024,-0.049999999999999996
random_1,100,1,2,0.09425281510723117,0.049999999999999996,0.030135823735789373,-0.049999999999999996
random_1,100,1,3,0.07200866128880236,0.049999999999999996,-0.005010028209325678,-0.049999999999999996
random_1,100,1,4,0.12174043493337582,0.05,0.07268331772185567,-0.020757027451840476
random_1,100,1,5,0.10670562555272692,0.05,0.04470320597454977,-0.049999999999999996
random_1,100,1,6,0.07085621753264956,0.049999999999999996,0.015300661977094003,-0.049999999999999996
random_1,100,1,7,0.0654859483355849,0.049999999999999996,0.006325774436952818,-0.049999999999999996
random_1,100,1,8,0.07290932345863002,0.049999999999999996,0.023572764021060472,-0.022014517469062925
random_1,100,1,9,0.0658490247511208,0.049999999999999996,0.015890565701752655,-0.024813065722156632
random_1,100,1,10,0.07388827168422782,0.049999999999999996,0.025965120455291466,-0.01565418053021358
random_1,100,1,11,0.06895962417950297,0.049999999999999996,0.019905462015018652,-0.018516332152695783
random_1,100,2,0,0.1732220039292731,0.05,0.08433311504038417,-0.049999999999999996
random_1,100,2,1,0.04532304457288169,0.049999999999999996,-0.03193556895681418,-0.049999999999999996
random_1,100,2,2,0.05058895827086999,0.049999999999999996,-0.016077708395796666,-0.049999999999999996
random_1,100,2,3,0.05193958485134506,0.049999999999999996,-0.03300871197495373,-0.049999999999999996
random_1,100,2,4,0.04152717929570295,0.049999999999999996,-0.0286047032168121,-0.049999999999999996
random_1,100,2,5,0.05010400467731337,0.049999999999999996,0.005659560232868931,0.014581791945428309
random_1,100,2,6,0.050956937302673484,0.049999999999999996,0.0036136903695592423,-0.013044611199014093
random_1,100,2,7,0.038663122922855515,0.049999999999999996,-0.008819735969094284,-0.013672865013774104
random_1,100,2,8,0.03916317221410762,0.049999999999999996,-0.016392383341447936,-0.049999999999999996
random_1,100,2,9,0.040575645820123366,0.049999999999999996,-0.003868798624321076,0.008123573396300671
random_1,100,2,10,0.04012077878022546,0.049999999999999996,-0.004323665664218981,0.007242889342062894
random_1,100,2,11,0.03631441758557704,0.049999999999999996,-0.008130026858867405,0.0024726485635576515
random_1,100,3,0,0.053069362231551065,0.049999999999999996,-0.024708415546226707,-0.049999999999999996
random_1,100,3,1,0.07052538248423684,0.05,0.014969826928681287,-0.049999999999999996
random_1,100,3,2,0.04886877350800975,0.049999999999999996,-0.006686782047545809,-0.049999999999999996
random_1,100,3,3,0.038088757738443904,0.049999999999999996,-0.01746679781711165,-0.049999999999999996
random_1,100,3,4,0.034682631550931105,0.049999999999999996,-0.03329618359154817,-0.049999999999999996
random_1,100,3,5,0.033967269105755565,0.049999999999999996,-0.03186488891732792,-0.049999999999999996
random_1,100,3,6,0.036153648884751526,0.049999999999999996,-0.027306547503269003,-0.049999999999999996
random_1,100,3,7,0.03248593584767085,0.03599068434252956,-0.01657483751410906,-0.014850615114235499
random_1,100,3,8,0.03447744051608435,0.049999999999999996,-0.02299670277034342,-0.049999999999999996
random_1,100,3,9,0.02767768712208615,0.018792547474023643,-0.016766757322358296,0.00037386855568673753
random_1,100,3,10,0.028616223187572527,0.03338490602911957,-0.01676279326582409,-0.00420557404028478
random_1,100,3,11,0.02739097943727052,0.026436163860026275,-0.01953256049367208,-0.008021776203594382
random_1,100,4,0,0.08549256126910616,0.05,0.02993700571355061,-0.049999999999999996
random_1,100,4,1,0.051524853789629226,0.049999999999999996,-0.015618105471544741,-0.049999999999999996
random_1,100,4,2,0.05686228906398209,0.049999999999999996,0.0013067335084265353,-0.049999999999999996
random_1,100,4,3,0.04530116606683485,0.049999999999999996,0.0004442535561225741,-0.0018561062982052178
random_1,100,4,4,0.04311691293126449,0.049999999999999996,-0.012438642624291061,-0.049999999999999996
random_1,100,4,5,0.041332046483485735,0.049999999999999996,-0.003789027545911571,-0.0030448331322878936
random_1,100,4,6,0.03413202967749782,0.049999999999999996,-0.021423525878057723,-0.049999999999999996
random_1,100,4,7,0.028834985496066154,0.028649677534933696,-0.01765786780761923,-0.007135325131810197
random_1,100,4,8,0.03345665872196433,0.03544647478004696,-0.012633714558978697,-0.007406679764243621
random_1,100,4,9,0.0360606025055573,0.049999999999999996,-0.02036747043160654,-0.049999999999999996
random_1,100,4,10,0.03233150123215673,0.032621738705579606,-0.015479814280534028,-0.015150919807108417
random_1,100,4,11,0.03157034783831081,0.03156246267765435,-0.016886321011285347,-0.018055009823182706
random_1,100,5,0,0.045784530580666456,0.049999999999999996,-0.025569553869810135,-0.049999999999999996
random_1,100,5,1,0.04558381632950245,0.049999999999999996,-0.01586170299849628,-0.049999999999999996
random_1,100,5,2,0.03693002512281077,0.049999999999999996,-0.030405723380977863,-0.049999999999999996
random_1,100,5,3,0.031415724707282454,0.049999999999999996,-0.02972171963014908,-0.049999999999999996
random_1,100,5,4,0.026204384323212846,0.02695079086115993,-0.024898100432828182,-0.02695079086115993
random_1,100,5,5,0.034400464535131,0.049999999999999996,-0.02232599194890124,-0.049999999999999996
random_1,100,5,6,0.02955103950016667,0.032318604067285955,-0.017824767404127466,-0.013191131069323606
random_1,100,5,7,0.039092024588279116,0.04985265137943388,-0.00535241985616533,0.014415520628683684
random_1,100,5,8,0.028598208412169764,0.021370879720585025,-0.02578652535684644,-0.021370879720585025
random_1,100,5,9,0.029891517985678788,0.034580795413830176,-0.020512891705472047,-0.024233791748526523
random_1,100,5,10,0.028267708620833578,0.022620110094133738,-0.016877257742207444,-0.003152348633684588
random_1,100,5,11,0.028410899709576228,0.028315717186193707,-0.017601615752841002,-0.0070563195808775415
random_1,200,1,0,0.04963708058960549,0.049999999999999996,-0.0392518082992834,-0.049999999999999996
random_1,200,1,1,0.04935625686921023,0.049999999999999996,-0.03953263201967865,-0.049999999999999996
random_1,200,1,2,0.049104317358273614,0.049999999999999996,-0.049104317358273614,-0.049999999999999996
random_1,200,1,3,0.07218789681542025,0.05,0.005158310738359072,-0.049999999999999996
random_1,200,1,4,0.04748744224946217,0.049999999999999996,-0.041401446639426714,-0.049999999999999996
random_1,200,1,5,0.045606508701836766,0.049999999999999996,-0.043282380187052126,-0.049999999999999996
random_1,200,1,6,0.050020944578916794,0.049999999999999996,-0.03886794430997209,-0.049999999999999996
random_1,200,1,7,0.050557354928047867,0.049999999999999996,-0.016109311738618796,-0.049999999999999996
random_1,200,1,8,0.04774981081193084,0.049999999999999996,-0.018916855854735824,-0.049999999999999996
random_1,200,1,9,0.04646626520095078,0.049999999999999996,-0.020200401465715882,-0.049999999999999996
random_1,200,1,10,0.04497859620927911,0.049999999999999996,-0.02168807045738755,-0.049999999999999996
random_1,200,1,11,0.04261926874739474,0.049999999999999996,-0.024047397919271924,-0.049999999999999996
random_1,200,2,0,0.048966527779877034,0.049999999999999996,-0.048966527779877034,-0.049999999999999996
random_1,200,2,1,0.0466399893189845,0.049999999999999996,-0.04224889956990439,-0.049999999999999996
random_1,200,2,2,0.05523095110129174,0.05,-0.015656967091534177,-0.049999999999999996
random_1,200,2,3,0.051290643699124526,0.049999999999999996,-0.03759824518976436,-0.049999999999999996
random_1,200,2,4,0.063014069109389,0.05,-0.014763708668388791,-0.049999999999999996
random_1,200,2,5,0.039522322316699714,0.049999999999999996,-0.027144344349966945,-0.049999999999999996
random_1,200,2,6,0.05360108950017358,0.049999999999999996,-0.013065577166493082,-0.049999999999999996
random_1,200,2,7,0.050067141193020054,0.049999999999999996,-0.01685909850173131,-0.049999999999999996
random_1,200,2,8,0.048961127967780585,0.049999999999999996,-0.028816649809997194,-0.049999999999999996
random_1,200,2,9,0.04457578957222882,0.049999999999999996,-0.022453799863642265,-0.049999999999999996
random_1,200,2,10,0.04302400423117539,0.049999999999999996,-0.023642662435491273,-0.049999999999999996
random_1,200,2,11,0.04395887052420047,0.049999999999999996,-0.02308316031964384,-0.049999999999999996
random_1,200,3,0,0.05393635726989213,0.049999999999999996,-0.03495253161899675,-0.049999999999999996
random_1,200,3,1,0.05286153809982047,0.049999999999999996,-0.036027350789068414,-0.049999999999999996
random_1,200,3,2,0.05769086357351513,0.05,-0.008975803093151543,-0.049999999999999996
random_1,200,3,3,0.05697774251900835,0.05,-0.020531330466251514,-0.049999999999999996
random_1,200,3,4,0.050790532023288586,0.049999999999999996,-0.015876134643378084,-0.049999999999999996
random_1,200,3,5,0.048325722340954856,0.049999999999999996,-0.019682511988523,-0.049999999999999996
random_1,200,3,6,0.0393406390377691,0.049999999999999996,-0.02732602762889757,-0.049999999999999996
random_1,200,3,7,0.04175544250035562,0.049999999999999996,-0.03875955200427619,-0.049999999999999996
random_1,200,3,8,0.041978082582783335,0.049999999999999996,-0.026006898312119314,-0.049999999999999996
random_1,200,3,9,0.039926427899370356,0.049999999999999996,-0.02674023876729631,-0.049999999999999996
random_1,200,3,10,0.04313845796933305,0.049999999999999996,-0.029310477927553855,-0.049999999999999996
random_1,200,3,11,0.03906710315861775,0.049999999999999996,-0.028243306638838672,-0.049999999999999996
random_1,200,4,0,0.05322084050467582,0.049999999999999996,-0.031080417873455644,-0.049999999999999996
random_1,200,4,1,0.04629614293753969,0.049999999999999996,-0.04003975490094882,-0.049999999999999996
random_1,200,4,2,0.04953708327574507,0.049999999999999996,-0.027964149780363236,-0.049999999999999996
random_1,200,4,3,0.052781199050215104,0.05,-0.024996578727562675,-0.049999999999999996
random_1,200,4,4,0.038606958825691005,0.049999999999999996,-0.028125626220578244,-0.049999999999999996
random_1,200,4,5,0.03750261622892112,0.049999999999999996,-0.03179237068312291,-0.049999999999999996
random_1,200,4,6,0.04062506872390841,0.049999999999999996,-0.036100746981588154,-0.049999999999999996
random_1,200,4,7,0.04024818328311924,0.049999999999999996,-0.029561358584882864,-0.049999999999999996
random_1,200,4,8,0.03450135458553438,0.049999999999999996,-0.03243209629846399,-0.049999999999999996
random_1,200,4,9,0.03736890200684531,0.049999999999999996,-0.03635552890520269,-0.049999999999999996
random_1,200,4,10,0.039311784401157984,0.049999999999999996,-0.030035233493327065,-0.049999999999999996
random_1,200,4,11,0.03816517505288256,0.049999999999999996,-0.03145890765681015,-0.049999999999999996
random_1,200,5,0,0.11514308362058506,0.05,0.05190840523046627,-0.049999999999999996
random_1,200,5,1,0.069979497823318,0.05,0.0050288252949252515,-0.049999999999999996
random_1,200,5,2,0.051799484189641726,0.05,-0.014123677989834556,-0.049999999999999996
random_1,200,5,3,0.04010567118797769,0.049999999999999996,-0.03976378632462248,-0.049999999999999996
random_1,200,5,4,0.03861494119686253,0.049999999999999996,-0.03861494119686253,-0.049999999999999996
random_1,200,5,5,0.04072354365856388,0.049999999999999996,-0.02557137076450759,-0.049999999999999996
random_1,200,5,6,0.04474501079222819,0.049999999999999996,-0.010491899983102909,-0.048566098488989955
random_1,200,5,7,0.035067279540365065,0.048745336177866215,-0.02020946183249409,-0.048745336177866215
random_1,200,5,8,0.03473533592005368,0.040522697997645483,-0.023177809761906285,-0.03455618359763438
random_1,200,5,9,0.03321885164772302,0.030459355828220853,-0.0209576025131871,-0.02468146718146718
random_1,200,5,10,0.031198226476964717,0.02698315198315198,-0.02047898689945067,-0.02698315198315198
random_1,200,5,11,0.030744388799961362,0.02890122265122265,-0.02275936281970412,-0.02890122265122265
random_1,300,1,0,0.05,0.05,-0.05,-0.05
random_1,300,1,1,0.05,0.05,-0.05,-0.05
random_1,300,1,2,0.05,0.05,-0.05,-0.05
random_1,300,1,3,0.11126731520681406,0.05,0.044600648540147406,-0.049999999999999996
random_1,300,1,4,0.09234718549878458,0.05,0.02568051883211793,-0.049999999999999996
random_1,300,1,5,0.04620146137190715,0.049999999999999996,-0.042687427516981735,-0.049999999999999996
random_1,300,1,6,0.05,0.05,-0.05,-0.05
random_1,300,1,7,0.05877993924411711,0.049999999999999996,0.0027847536323373986,-0.049999999999999996
random_1,300,1,8,0.05,0.05,-0.05,-0.05
random_1,300,1,9,0.05696705044066021,0.049999999999999996,-0.012159740583941037,-0.049999999999999996
random_1,300,1,10,0.05431348019857998,0.049999999999999996,-0.015599764167219123,-0.049999999999999996
