filename,r,type_id,mae,mdae
random_6,2,6,0.5968806910310567,0.452729979474756
random_6,3,6,0.5494984395798518,0.6418387235955259
random_6,4,6,0.3744557251192482,0.30117294729040833
random_6,5,6,0.2584572591328353,0.07416607839678613
random_6,1,7,0.7711087795073174,0.8934012235955259
random_6,2,7,0.7711087795073174,0.8934012235955259
random_6,3,7,0.48632352269611406,0.48063033735111227
random_6,4,7,0.4306484156847218,0.3820071977495246
random_6,5,7,0.38379064934494594,0.3801583435400402
random_6,1,8,0.7711087795073174,0.8934012235955259
random_6,2,8,0.7711087795073174,0.8934012235955259
random_6,3,8,0.47998068501037966,0.5652762235955259
random_6,4,8,0.2578684678701884,0.12532774520641476
random_6,5,8,0.2667347749743527,0.19735564103293757
random_7,1,0,0.5559403396203583,0.6307138596501765
random_7,2,0,0.499909999619941,0.5666135839713919
random_7,3,0,0.5751303968204122,0.6999529264139958
random_7,4,0,0.5251387288779434,0.6472765720567176
random_7,5,0,0.3951963801087666,0.5475299608398754
random_7,1,1,0.47213800424255303,0.48464523751174804
random_7,2,1,0.5427652500008733,0.6031453648354048
random_7,3,1,0.5896643743382728,0.685445439561701
random_7,4,1,0.5598731107072017,0.6591069515809507
random_7,5,1,0.4436689325103289,0.5430285209705379
random_7,1,2,0.5880611651368106,0.6537182304806342
random_7,2,2,0.5483193957068435,0.5475694907915218
random_7,3,2,0.5993630061144443,0.6950872592525403
random_7,4,2,0.5646983592242982,0.657882871194188
random_7,5,2,0.4702405340535646,0.5404346649584433
random_7,1,3,0.5298155831815922,0.6500298528963635
random_7,2,3,0.5025643195031934,0.5495845465687041
random_7,3,3,0.5785662391452502,0.6459525590761734
random_7,4,3,0.5426551289243481,0.6348572555701556
random_7,5,3,0.42983436441099726,0.5405118771276268
random_7,1,4,0.47341602484424516,0.5513119041784147
random_7,2,4,0.440436734191264,0.44134637950700767
random_7,3,4,0.5436503671072905,0.6398904469517638
random_7,4,4,0.5402605232115101,0.6287951434457459
random_7,5,4,0.46769814372199253,0.545942658782389
random_7,1,5,0.5407922582966476,0.6032413321776491
random_7,2,5,0.5198737335223116,0.5027960258499897
random_7,3,5,0.5843361604040217,0.6923162783954523
random_7,4,5,0.5457879167282097,0.6217622169776036
random_7,5,5,0.42823126550743373,0.4937233564089124
random_7,1,6,0.7196124565533447,0.8211900501263669
random_7,2,6,0.7196124565533447,0.8211900501263669
random_7,3,6,0.4315310751976054,0.3986807336793481
random_7,4,6,0.463987119325498,0.44976147869779565
random_7,5,6,0.31430681202370464,0.28941748246133703
random_7,1,7,0.4674661221848354,0.4038461538461539
random_7,2,7,0.4290131678947098,0.29718875149102997
random_7,3,7,0.47159955592586644,0.5256648606634751
random_7,4,7,0.5344641840446821,0.633851812600427
random_7,5,7,0.40414494525934197,0.43475842370303264
random_7,1,8,0.7196124565533447,0.8211900501263669
random_7,2,8,0.7196124565533447,0.8211900501263669
random_7,3,8,0.4563330517331482,0.4254664479650623
random_7,4,8,0.3859031744621679,0.3787333573227779
random_7,5,8,0.3269632824179627,0.29239439073310536
random_8,1,0,0.5055739436560838,0.5572277419184943
random_8,2,0,0.6289894378420564,0.7107529023899881
random_8,3,0,0.5922716140261595,0.6656527423405385
random_8,4,0,0.4783967801880331,0.5469489825829348
random_8,5,0,0.32961164709090185,0.4003135244413749
random_8,1,1,0.519791497226662,0.5857988165680472
random_8,2,1,0.6399111310886177,0.7107529023899881
random_8,3,1,0.5985753526523647,0.6583576838662386
random_8,4,1,0.5402579311886897,0.6409197369646606
random_8,5,1,0.4130912451305229,0.461585611089223
random_8,1,2,0.5778539145045912,0.4675074564203025
random_8,2,2,0.6444294627410869,0.7107529023899881
random_8,3,2,0.6036076467971209,0.6687923487001448
random_8,4,2,0.539024516489666,0.5841692648512582
random_8,5,2,0.40016746821875276,0.3976902622371548
random_8,1,3,0.5425741269220222,0.5356059204315846
random_8,2,3,0.652460365912525,0.7107529023899881
random_8,3,3,0.6049144840425388,0.6564710729461031
random_8,4,3,0.5383026818763887,0.6033871085693634
random_8,5,3,0.4287894647383779,0.3812291390247947
random_8,1,4,0.555289893686372,0.5325443786982248
random_8,2,4,0.5762357862764662,0.595856844368732
random_8,3,4,0.5734787805068725,0.5648227212977517
random_8,4,4,0.5095915839527841,0.4724550742348154
random_8,5,4,0.3917520245017487,0.3885938114808972
random_8,1,5,0.5327795556650502,0.5036613612313863
random_8,2,5,0.6245815013935149,0.7107529023899881
random_8,3,5,0.5978692589941489,0.6551074365824667
random_8,4,5,0.5135806338603155,0.5654329423495369
random_8,5,5,0.37260395529633317,0.3067337370138742
random_8,1,6,0.7370957956232798,0.8305507219197523
random_8,2,6,0.5288148535923192,0.48531262668165714
random_8,3,6,0.46360994417751666,0.4642492471808793
random_8,4,6,0.4806387936858021,0.4596895335205574
random_8,5,6,0.34046787236027104,0.29740318871292115
random_8,1,7,0.7370957956232798,0.8305507219197523
random_8,2,7,0.7370957956232798,0.8305507219197523
random_8,3,7,0.4451425619132323,0.3982509180246554
random_8,4,7,0.4653566549721624,0.4464451672862454
random_8,5,7,0.4095902227122074,0.4081981041131106
random_8,1,8,0.7370957956232798,0.8305507219197523
random_8,2,8,0.7370957956232798,0.8305507219197523
random_8,3,8,0.4464089652515954,0.5434078647768952
random_8,4,8,0.33319608204712314,0.3226710897794245
random_8,5,8,0.2892136192262132,0.15285495660202886
random_9,1,0,0.4604370929488317,0.4213242779306883
random_9,2,0,0.4369154771001381,0.49428063593266175
random_9,3,0,0.5513625495339114,0.6474103102664545
random_9,4,0,0.43352155028356976,0.5174303790756675
random_9,5,0,0.3128370798577705,0.2825563971206789
random_9,1,1,0.4960659134267561,0.547992081447964
random_9,2,1,0.4925440947756445,0.5672180105328308
random_9,3,1,0.5473349970622592,0.6411669306081894
random_9,4,1,0.44961627434312945,0.4776251644027179
random_9,5,1,0.3618922933783042,0.27012722758377605
random_9,1,2,0.5186482243588069,0.5131646046267841
random_9,2,2,0.5558652831409531,0.520572509219349
random_9,3,2,0.5810505617483549,0.6845528528057158
random_9,4,2,0.5028949274691743,0.5655593263899509
random_9,5,2,0.4268945387366406,0.37641898693624026
random_9,1,3,0.49773256245521125,0.5672180105328308
random_9,2,3,0.5565724343124456,0.5492468125020846
random_9,3,3,0.5751193132292843,0.6751563633400184
random_9,4,3,0.4978990552002423,0.5735613086243185
random_9,5,3,0.44700241453260314,0.3632821539141452
random_9,1,4,0.5193071149152356,0.5454807692307693
random_9,2,4,0.47017338425146604,0.5672180105328308
random_9,3,4,0.47754949995584917,0.5548041164494049
random_9,4,4,0.48286492862212654,0.5168742505037935
random_9,5,4,0.4133630930732514,0.4007931774450305
random_9,1,5,0.5010214322941299,0.4694711538461539
random_9,2,5,0.5431366888712563,0.5424626534651842
random_9,3,5,0.5643754564360124,0.6269046150882702
random_9,4,5,0.4639987364315924,0.49067119055177305
random_9,5,5,0.36660185412119684,0.2869755696051718
random_9,1,6,0.7022698451709128,0.8048117039661913
random_9,2,6,0.7022698451709128,0.8048117039661913
random_9,3,6,0.5113979940807932,0.5003064575283604
random_9,4,6,0.45778864249237256,0.39054097872463367
random_9,5,6,0.3766440352500742,0.3180471755537726
random_9,1,7,0.7022698451709128,0.8048117039661913
random_9,2,7,0.7022698451709128,0.8048117039661913
random_9,3,7,0.4528278841247027,0.43278198946716917
random_9,4,7,0.4382755436955849,0.43278198946716917
random_9,5,7,0.40051320247602484,0.4532209622687048
random_9,1,8,0.7022698451709128,0.8048117039661913
random_9,2,8,0.7022698451709128,0.8048117039661913
random_9,3,8,0.3893001104127689,0.41714177878706726
random_9,4,8,0.2650115565086849,0.2514663151777645
random_9,5,8,0.2751121646135931,0.22819309637237528
random_10,1,0,0.5595279615157371,0.5673375340630131
random_10,2,0,0.532092502601115,0.5673375340630131
random_10,3,0,0.46891375741007024,0.36167399895903013
random_10,4,0,0.4205727307181049,0.2907272778457167
random_10,5,0,0.30521565982512816,0.13154577183832183
random_10,1,1,0.4635204729384359,0.513624116097788
random_10,2,1,0.5387329101866484,0.5673375340630131
random_10,3,1,0.457793472610787,0.513624116097788
random_10,4,1,0.4214420979974664,0.513624116097788
random_10,5,1,0.31504666264736136,0.4018719631562228
random_10,1,2,0.573111422603175,0.5673375340630131
random_10,2,2,0.5552950007051172,0.5673375340630131
random_10,3,2,0.48777288944116953,0.35843870625005314
random_10,4,2,0.46471490826330863,0.37704546492878754
random_10,5,2,0.37286506178760426,0.2932430775627477
random_10,1,3,0.5504351215434345,0.5673375340630131
random_10,2,3,0.5467898218641507,0.5673375340630131
random_10,3,3,0.4914930547001491,0.34448159124030664
random_10,4,3,0.4580411335984979,0.2840455720364853
random_10,5,3,0.35405635816495334,0.1882521646100853
random_10,1,4,0.4955600931296556,0.5457681409479089
random_10,2,4,0.5236375117342857,0.5673375340630131
random_10,3,4,0.4429241765819075,0.48852472359055155
random_10,4,4,0.4479907045083663,0.5352119746335195
random_10,5,4,0.34927193364468995,0.4142223691095871
random_10,1,5,0.5177472989661192,0.5673375340630131
random_10,2,5,0.530558290380718,0.5673375340630131
random_10,3,5,0.4705556206472468,0.3231184401431957
random_10,4,5,0.43432111050254285,0.2843857940823252
random_10,5,5,0.32271373552215565,0.1836758527764889
random_10,1,6,0.3670510956504762,0.4968419770582697
random_10,2,6,0.39958028388662703,0.4556655064700345
random_10,3,6,0.37380609813559235,0.42118575060661495
random_10,4,6,0.41312442775403885,0.39817970731629726
random_10,5,6,0.29460167997129594,0.2042970813216023
random_10,1,7,0.4548852179446631,0.5377488976045446
random_10,2,7,0.48053897118320293,0.5343510167130575
random_10,3,7,0.38590639503509383,0.3201123201123201
random_10,4,7,0.38680032006302273,0.42062745832418463
random_10,5,7,0.35623836353863164,0.29036763202206406
random_10,1,8,0.661097869554362,0.7096323679779359
random_10,2,8,0.661097869554362,0.7096323679779359
random_10,3,8,0.3453769911085999,0.3264303264303264
random_10,4,8,0.3030182385344087,0.3987923593331955
random_10,5,8,0.3122383293345045,0.3864869474724709
random_11,1,0,0.5672727041764821,0.7095869963141518
random_11,2,0,0.5846930009574491,0.7095869963141518
random_11,3,0,0.485367588577283,0.47305437697852626
random_11,4,0,0.41515432740193275,0.45150941387098265
random_11,5,0,0.32923675667242686,0.39309841124546313
random_11,1,1,0.5103787305189426,0.5132878363409938
random_11,2,1,0.6021003675979977,0.7057880874380942
random_11,3,1,0.50144693831267,0.5162871291128357
random_11,4,1,0.4698889982786673,0.5132878363409938
random_11,5,1,0.3816209198670659,0.40950457563793824
random_11,1,2,0.5632866830392982,0.6866881140056871
random_11,2,2,0.5933166403034936,0.7095869963141518
random_11,3,2,0.4994720856749732,0.44585969621442434
random_11,4,2,0.47308219740731416,0.46677598920994273
random_11,5,2,0.40720881656993146,0.38224367808457743
random_11,1,3,0.5373655893856464,0.6328650601826332
random_11,2,3,0.5810040503138343,0.7095869963141518
random_11,3,3,0.512568148251102,0.44998965216156084
random_11,4,3,0.45767256108021,0.4443074432941865
random_11,5,3,0.40236568945360074,0.37551126870291435
random_11,1,4,0.4821744842914405,0.5634206157381887
random_11,2,4,0.5150396733396023,0.6120711562211628
random_11,3,4,0.4438214306450402,0.5901961562211628
random_11,4,4,0.42980860942683535,0.5845139473537885
random_11,5,4,0.394575692788091,0.5157177727625164
random_11,1,5,0.4767174236018217,0.49346709082871676
random_11,2,5,0.6041141949595508,0.7095869963141518
random_11,3,5,0.5168977674510491,0.4483952644064588
random_11,4,5,0.46226122505052103,0.42062838842529726
random_11,5,5,0.37363850405388815,0.38278570479313984
random_11,1,6,0.4025849767352667,0.35508728240485543
random_11,2,6,0.4562754528232703,0.5545711562211629
random_11,3,6,0.4160177046770113,0.3934670908287168
random_11,4,6,0.36068097749973266,0.3803663044691412
random_11,5,6,0.2638267311900383,0.14919826458551821
random_11,1,7,0.43083742011134757,0.35508728240485543
random_11,2,7,0.5044910484926448,0.5645711562211629
random_11,3,7,0.40402244779127006,0.3287553648068669
random_11,4,7,0.41307329435363926,0.40120138685543844
random_11,5,7,0.4133961178154265,0.434140404965287
random_11,1,8,0.6863640857678637,0.7095869963141518
random_11,2,8,0.6863640857678637,0.7095869963141518
random_11,3,8,0.36938157766024327,0.3816676885346414
random_11,4,8,0.349818363394007,0.30563673295430616
random_11,5,8,0.30446684782271344,0.2012173133646078
random_12,1,0,0.5294748568800032,0.5350498070735321
random_12,2,0,0.540072335222573,0.5747420039622247
random_12,3,0,0.4396942247913284,0.40748148516580973
random_12,4,0,0.3679220044808058,0.2848159022692918
random_12,5,0,0.2967438890734918,0.2022521190146313
random_12,1,1,0.5124310072203536,0.4432577856777665
random_12,2,1,0.5810832102613587,0.5947376038626538
random_12,3,1,0.4578335105563889,0.4409830699330453
random_12,4,1,0.3414754156934544,0.2836664301841052
random_12,5,1,0.24788385856663675,0.11151362293551015
random_12,1,2,0.5693399032536458,0.5739363663563471
random_12,2,2,0.5601324791900122,0.5715033817078803
random_12,3,2,0.4602007549580444,0.4217491301445511
random_12,4,2,0.3916192518993481,0.3116290023797222
random_12,5,2,0.3943876947725691,0.3847609153660322
random_12,1,3,0.5579229411518299,0.5647027938136884
random_12,2,3,0.5707080294846247,0.6009772191287377
random_12,3,3,0.4628262563442691,0.4320236316789256
random_12,4,3,0.4023040588129223,0.2906033805641256
random_12,5,3,0.36777786011730396,0.2316888152631107
random_12,1,4,0.5373222274138613,0.6019990444190253
random_12,2,4,0.5644243930800041,0.6805652983455922
random_12,3,4,0.48965905580564595,0.5416018791338263
random_12,4,4,0.4250086609762116,0.4152164210611588
random_12,5,4,0.326139001718856,0.33093239153801135
random_12,1,5,0.47251848211137976,0.4911728335928144
random_12,2,5,0.5510264999495048,0.5442825979604322
random_12,3,5,0.4565544282717531,0.42191417690780075
random_12,4,5,0.4036063563674213,0.324420442571961
random_12,5,5,0.4021738194605847,0.3476041841537
random_12,1,6,0.7183045469582724,0.8045631469831278
random_12,2,6,0.5016440576914138,0.5573103997303805
random_12,3,6,0.3472704100758335,0.3695631469831278
random_12,4,6,0.3933576559964137,0.3353757939724144
random_12,5,6,0.36356118565665657,0.29154389401842695
random_12,1,7,0.42643075228752153,0.4537037037037038
random_12,2,7,0.5017732974390978,0.5216364522509216
random_12,3,7,0.3724367510897862,0.31982243051227244
random_12,4,7,0.415849725378043,0.44822996638148493
random_12,5,7,0.4091141767339695,0.4395928275007027
random_12,1,8,0.7183045469582724,0.8045631469831278
random_12,2,8,0.4208590394301125,0.461706004125985
random_12,3,8,0.3648002202423638,0.36862564698312783
random_12,4,8,0.3180675754577378,0.3030392250629501
random_12,5,8,0.26411814006315887,0.15177003361851515
