filename,sample_time,r,type_id,mae,mdae
random_1,300,5,3,0.2928505188583305,0.31038009294167057
random_1,300,1,4,0.5620098574412433,0.6945151734514602
random_1,300,2,4,0.4519761027831517,0.46736071048470784
random_1,300,3,4,0.4134366014817494,0.34311903674488664
random_1,300,4,4,0.3967699348150827,0.4431190367448866
random_1,300,5,4,0.42454771259286045,0.4431190367448866
random_1,300,1,5,0.37656584452175895,0.05688096325511338
random_1,300,2,5,0.2689711573667349,0.03202312776434002
random_1,300,3,5,0.40843855703688675,0.3954874353429564
random_1,300,4,5,0.48983667492874905,0.49548743534295636
random_1,300,5,5,0.4941166148016653,0.49548743534295636
random_1,300,1,6,0.5880705714869825,0.91837110281929
random_1,300,2,6,0.47806236506221755,0.4783707218543062
random_1,300,3,6,0.44533404556508,0.36806572629310963
random_1,300,4,6,0.48168909957137906,0.5783707218543062
random_1,300,5,6,0.5206220801710263,0.5791768374042208
random_1,300,1,7,0.39335445844623596,0.0210154673455778
random_1,300,2,7,0.2841868259103313,0.019829957410865795
random_1,300,3,7,0.2651678222089212,0.0210154673455778
random_1,300,4,7,0.30384581852447873,0.3157176500866752
random_1,300,5,7,0.32236433704299716,0.3157176500866752
random_1,300,1,8,0.8656757156184922,0.9922278864277104
random_1,300,2,8,0.8656757156184922,0.9922278864277104
random_1,300,3,8,0.4482668149476352,0.3954874353429564
random_1,300,4,8,0.43160014828096854,0.4922278864277104
random_1,300,5,8,0.4593779260587463,0.49548743534295636
random_1,400,1,0,0.7095294403185685,0.9837426777704076
random_1,400,2,0,0.6930567685137166,0.9837426777704076
random_1,400,3,0,0.6274687759777166,0.9837426777704076
random_1,400,4,0,0.7149321606306274,0.767518967630609
random_1,400,5,0,0.6039996300425176,0.4871025135498528
random_1,400,1,1,0.8459061906624481,0.990012261832473
random_1,400,2,1,0.8459061906624481,0.990012261832473
random_1,400,3,1,0.8459061906624481,0.990012261832473
random_1,400,4,1,0.8459061906624481,0.990012261832473
random_1,400,5,1,0.8459061906624481,0.990012261832473
random_1,400,1,2,0.6963874623591458,0.9951193320891616
random_1,400,2,2,0.736448608819533,0.9951193320891616
random_1,400,3,2,0.7414699089797221,0.9951193320891616
random_1,400,4,2,0.7891785525374934,0.8143981483480166
random_1,400,5,2,0.7295578411518231,0.7267397366806014
random_1,400,1,3,0.6771921201354247,0.9759209451701236
random_1,400,2,3,0.7104569378006363,0.9759209451701236
random_1,400,3,3,0.6425537474518483,0.9759209451701236
random_1,400,4,3,0.7084709823095623,0.8031379802104253
random_1,400,5,3,0.6248060075915354,0.616285507422912
random_1,400,1,4,0.8566589954154574,0.9553301094257258
random_1,400,2,4,0.8566589954154574,0.9553301094257258
random_1,400,3,4,0.8566589954154574,0.9553301094257258
random_1,400,4,4,0.6382084815125029,0.8143981483480166
random_1,400,5,4,0.4955209374309292,0.3837426777704075
random_1,400,1,5,0.855759912195769,0.9575508918539752
random_1,400,2,5,0.855759912195769,0.9575508918539752
random_1,400,3,5,0.6036305048695074,0.942118221654204
random_1,400,4,5,0.649139522191904,0.728503059564614
random_1,400,5,5,0.5587806901588432,0.616285507422912
random_1,400,1,6,0.8556274638881717,0.9575508918539752
random_1,400,2,6,0.8556274638881717,0.9575508918539752
random_1,400,3,6,0.8556274638881717,0.9575508918539752
random_1,400,4,6,0.8556274638881717,0.9575508918539752
random_1,400,5,6,0.5291015359682141,0.4871025135498528
random_1,400,1,7,0.8841400748595393,0.9951193320891616
random_1,400,2,7,0.8841400748595393,0.9951193320891616
random_1,400,3,7,0.8841400748595393,0.9951193320891616
random_1,400,4,7,0.8841400748595393,0.9951193320891616
random_1,400,5,7,0.8841400748595393,0.9951193320891616
random_1,400,1,8,0.8441999684696684,0.9915762639132962
random_1,400,2,8,0.8441999684696684,0.9915762639132962
random_1,400,3,8,0.8441999684696684,0.9915762639132962
random_1,400,4,8,0.8441999684696684,0.9915762639132962
random_1,400,5,8,0.8441999684696684,0.9915762639132962
random_1,500,1,0,0.25079741810653466,0.061568588942355396
random_1,500,2,0,0.2581179075907391,0.05485297968509539
random_1,500,3,0,0.2480222012206126,0.07261315115417977
random_1,500,4,0,0.2628434488472727,0.12126261694713913
random_1,500,5,0,0.24755072641374198,0.08665629580332057
random_1,500,1,1,0.0,0.0
random_1,500,2,1,0.0,0.0
random_1,500,3,1,0.0,0.0
random_1,500,4,1,0.0,0.0
random_1,500,5,1,0.0,0.0
random_1,500,1,2,0.2976229994476398,0.18919288187568728
random_1,500,2,2,0.3051919984476343,0.22314180304823794
random_1,500,3,2,0.2393540295239226,0.07332741150729838
random_1,500,4,2,0.2511995345389581,0.07923449513427494
random_1,500,5,2,0.21090925335302377,0.008224336794796616
random_1,500,1,3,0.27790162694667536,0.06756122258874808
random_1,500,2,3,0.26084171765025715,0.07594430782854711
random_1,500,3,3,0.24987617474342294,0.07261315115417977
random_1,500,4,3,0.25425497924957896,0.12126261694713913
random_1,500,5,3,0.23415128164387994,0.008224336794796616
random_1,500,1,4,0.0,0.0
random_1,500,2,4,0.0,0.0
random_1,500,3,4,0.0,0.0
random_1,500,4,4,0.0,0.0
random_1,500,5,4,0.0,0.0
random_1,500,1,5,0.2576040909881114,0.061568588942355396
random_1,500,2,5,0.2752830600186617,0.05485297968509539
random_1,500,3,5,0.25820185872624957,0.07332741150729838
random_1,500,4,5,0.25605809869603396,0.07923449513427494
random_1,500,5,5,0.25116589168964176,0.027200592024744674
random_1,500,1,6,0.5341067639804682,0.9141511661439278
random_1,500,2,6,0.5341067639804682,0.9141511661439278
random_1,500,3,6,0.5341067639804682,0.9141511661439278
random_1,500,4,6,0.5341067639804682,0.9141511661439278
random_1,500,5,6,0.5341067639804682,0.9141511661439278
random_1,500,1,7,0.49484117873036354,0.8619508894104241
random_1,500,2,7,0.49484117873036354,0.8619508894104241
random_1,500,3,7,0.49484117873036354,0.8619508894104241
random_1,500,4,7,0.49484117873036354,0.8619508894104241
random_1,500,5,7,0.49484117873036354,0.8619508894104241
random_1,500,1,8,0.0,0.0
random_1,500,2,8,0.0,0.0
random_1,500,3,8,0.0,0.0
random_1,500,4,8,0.0,0.0
random_1,500,5,8,0.0,0.0
random_1,600,1,0,0.32004496349129086,0.0
random_1,600,2,0,0.2459323411187289,0.0
random_1,600,3,0,0.25188637962562727,0.0
random_1,600,4,0,0.2271217906841201,0.0
random_1,600,5,0,0.2042020987960359,0.0
random_1,600,1,1,0.0,0.0
random_1,600,2,1,0.0,0.0
random_1,600,3,1,0.0,0.0
random_1,600,4,1,0.0,0.0
random_1,600,5,1,0.0,0.0
random_1,600,1,2,0.33809122540752223,0.0
random_1,600,2,2,0.31471988684076013,0.0
random_1,600,3,2,0.3028889325626658,0.0
random_1,600,4,2,0.2957546790333321,0.0
random_1,600,5,2,0.2873480272043051,0.0
random_1,600,1,3,0.4200828161599058,0.0
random_1,600,2,3,0.21355993499386625,0.0
random_1,600,3,3,0.23458586247140664,0.0
random_1,600,4,3,0.2099100439845737,0.0
random_1,600,5,3,0.17078803312354973,0.0
random_1,600,1,4,0.0,0.0
random_1,600,2,4,0.0,0.0
random_1,600,3,4,0.0,0.0
random_1,600,4,4,0.0,0.0
random_1,600,5,4,0.0,0.0
random_1,600,1,5,0.4100550549679138,0.0
random_1,600,2,5,0.2296726104261818,0.0
random_1,600,3,5,0.21885591815787667,0.0
random_1,600,4,5,0.2178018828633605,0.0
random_1,600,5,5,0.2476389116351531,0.0
random_1,600,1,6,0.0,0.0
random_1,600,2,6,0.0,0.0
random_1,600,3,6,0.0,0.0
random_1,600,4,6,0.0,0.0
random_1,600,5,6,0.0,0.0
random_1,600,1,7,0.4428468733691775,0.0
random_1,600,2,7,0.4428468733691775,0.0
random_1,600,3,7,0.4428468733691775,0.0
random_1,600,4,7,0.4428468733691775,0.0
random_1,600,5,7,0.15073834831121433,0.0
random_1,600,1,8,0.0,0.0
random_1,600,2,8,0.0,0.0
random_1,600,3,8,0.0,0.0
random_1,600,4,8,0.0,0.0
random_1,600,5,8,0.0,0.0
random_2,0,1,0,0.6649041606744118,0.8525106675767342
random_2,0,2,0,0.613040545485378,0.5250401054203907
random_2,0,3,0,0.4727035919905298,0.3676712917628839
random_2,0,4,0,0.6188606513054838,0.6599209651645312
random_2,0,5,0,0.6219878224882106,0.6966665117325783
random_2,0,1,1,0.5872835216378767,0.8095207075198372
random_2,0,2,1,0.5976838548369521,0.5250401054203907
random_2,0,3,1,0.4408995329210512,0.3970207075198372
random_2,0,4,1,0.6191902351668619,0.6730425992768292
random_2,0,5,1,0.6294051685027102,0.7146133001124297
random_2,0,1,2,0.6509289161739762,0.8697120507219017
random_2,0,2,2,0.5276573480672706,0.3567720159871346
random_2,0,3,2,0.4376284874485548,0.33935277283989207
random_2,0,4,2,0.5996827900730108,0.705511511785454
random_2,0,5,2,0.6177542610856582,0.6966665117325783
random_2,0,1,3,0.7977622185321457,0.8697120507219017
random_2,0,2,3,0.7977622185321457,0.8697120507219017
random_2,0,3,3,0.42603151608284767,0.3970207075198372
random_2,0,4,3,0.5988141948782398,0.6859912957551314
random_2,0,5,3,0.6055250318505147,0.6625691935790446
random_2,0,1,4,0.57204176978385,0.8619881855576994
random_2,0,2,4,0.54185360894149,0.4760974357527664
random_2,0,3,4,0.40172611741404807,0.14023906056566193
random_2,0,4,4,0.5557191105143973,0.5619881855576996
random_2,0,5,4,0.6204424409240022,0.6822906803888423
random_2,0,1,5,0.8244554108148097,0.898957347055509
random_2,0,2,5,0.5415773175875166,0.43921326279706835
random_2,0,3,5,0.43245466739813765,0.44674774352721125
random_2,0,4,5,0.5933992846606444,0.7128191720986399
random_2,0,5,5,0.6125787072714395,0.7235334578129254
random_2,0,1,6,0.8709913484368766,0.9790887152742648
random_2,0,2,6,0.8709913484368766,0.9790887152742648
random_2,0,3,6,0.8709913484368766,0.9790887152742648
random_2,0,4,6,0.8709913484368766,0.9790887152742648
random_2,0,5,6,0.8709913484368766,0.9790887152742648
random_2,0,1,7,0.8830301411359099,0.993033212389428
random_2,0,2,7,0.8830301411359099,0.993033212389428
random_2,0,3,7,0.8830301411359099,0.993033212389428
random_2,0,4,7,0.45085693852153086,0.49579269706393836
random_2,0,5,7,0.45200601094511306,0.5412403399816696
random_2,0,1,8,0.8728473492526321,0.9796575759915876
random_2,0,2,8,0.8728473492526321,0.9796575759915876
random_2,0,3,8,0.39568298127990026,0.13287942993055502
random_2,0,4,8,0.44655649957942956,0.48085045794975256
random_2,0,5,8,0.44949437506632467,0.5308504579497526
random_2,100,1,0,0.7123360277705126,0.7055150690366189
random_2,100,2,0,0.7033728921407103,0.7482669614562026
random_2,100,3,0,0.6321069159953482,0.6640074709467121
random_2,100,4,0,0.6668321734901851,0.7458040989762168
random_2,100,5,0,0.6788327914486488,0.7518533483258548
random_2,100,1,1,0.572949487078852,0.650717141384388
random_2,100,2,1,0.5508477260321805,0.6469561700784878
random_2,100,3,1,0.4883109572454117,0.6052895034118212
random_2,100,4,1,0.46839057131475176,0.464462909255149
random_2,100,5,1,0.47585272291217734,0.464462909255149
random_2,100,1,2,0.8707258164340851,0.9791022613216964
random_2,100,2,2,0.4588464394003974,0.4676828315017356
random_2,100,3,2,0.34630111209277925,0.36768283150173553
random_2,100,4,2,0.397162627846954,0.37910226132169644
random_2,100,5,2,0.4047774476241154,0.37910226132169644
random_2,100,1,3,0.5915798969782803,0.418842303519411
random_2,100,2,3,0.6463770751087918,0.6525388349420782
random_2,100,3,3,0.5870459927733235,0.6052895034118212
random_2,100,4,3,0.612597083298136,0.6312700152465126
random_2,100,5,3,0.6344494876419886,0.6967499898173961
random_2,100,1,4,0.853814128178663,0.9817331289165016
random_2,100,2,4,0.5583492745926323,0.6525388349420782
random_2,100,3,4,0.4958125058058635,0.6108721682754116
random_2,100,4,4,0.48847259013320216,0.42953627059972244
random_2,100,5,4,0.49375729532771245,0.42953627059972244
random_2,100,1,5,0.6418621564208095,0.7055150690366189
random_2,100,2,5,0.6068397713984245,0.5573483118135261
random_2,100,3,5,0.40012731718597017,0.36768283150173553
random_2,100,4,5,0.57747611501422,0.5942331289165017
random_2,100,5,5,0.5772771771299479,0.5942331289165017
random_2,100,1,6,0.861452122998101,0.9893272521126988
random_2,100,2,6,0.861452122998101,0.9893272521126988
random_2,100,3,6,0.5018146517233392,0.617444321053071
random_2,100,4,6,0.48189426579267924,0.47820449951984834
random_2,100,5,6,0.4893564173901047,0.47820449951984834
random_2,100,1,7,0.5822984082166834,0.6931716987328679
random_2,100,2,7,0.5597021537086522,0.5573483118135261
random_2,100,3,7,0.44902093677743515,0.37910226132169644
random_2,100,4,7,0.48266294034792384,0.37910226132169644
random_2,100,5,7,0.4854201335932986,0.37910226132169644
random_2,100,1,8,0.8812877591970893,0.9950016765149252
random_2,100,2,8,0.8812877591970893,0.9950016765149252
random_2,100,3,8,0.8812877591970893,0.9950016765149252
random_2,100,4,8,0.8812877591970893,0.9950016765149252
random_2,100,5,8,0.8812877591970893,0.9950016765149252
random_2,200,1,0,0.6956222274086323,0.9861939581270688
random_2,200,2,0,0.6297331084760353,0.9774645572135396
random_2,200,3,0,0.7235067071264455,0.7639717359048466
random_2,200,4,0,0.7343292245458621,0.7899950588915776
random_2,200,5,0,0.7476101126690641,0.8081768770733958
random_2,200,1,1,0.8508426378530044,0.9816682250761056
random_2,200,2,1,0.8508426378530044,0.9816682250761056
random_2,200,3,1,0.49915869500775945,0.4816682250761056
random_2,200,4,1,0.5485796983807626,0.5946560708560452
random_2,200,5,1,0.5863505232282638,0.661322737522712
random_2,200,1,2,0.8804939037347748,0.9884052640505206
random_2,200,2,2,0.8804939037347748,0.9884052640505206
random_2,200,3,2,0.6076543975619352,0.5881954028893516
random_2,200,4,2,0.6380679834018778,0.7149131723668631
random_2,200,5,2,0.6478791004468946,0.7149131723668631
random_2,200,1,3,0.6895365149814965,0.9816682250761056
random_2,200,2,3,0.5913952138207724,0.9816682250761056
random_2,200,3,3,0.664246434251708,0.6595838356100137
random_2,200,4,3,0.6652743090470246,0.7229472628804177
random_2,200,5,3,0.6685048425101162,0.7184452242214022
random_2,200,1,4,0.8400018632579813,0.962194933698858
random_2,200,2,4,0.8400018632579813,0.962194933698858
random_2,200,3,4,0.8400018632579813,0.962194933698858
random_2,200,4,4,0.4854400261397166,0.4881752135402384
random_2,200,5,4,0.4810745321190502,0.4881752135402384
random_2,200,1,5,0.6851995981700802,0.9679587837755996
random_2,200,2,5,0.6926070055774878,0.9679587837755996
random_2,200,3,5,0.5463022941717665,0.46795878377559963
random_2,200,4,5,0.4956057370800839,0.42590526405052065
random_2,200,5,5,0.5108414273157741,0.48966107613693555
random_2,200,1,6,0.8556356243032179,0.9461618352109769
random_2,200,2,6,0.8556356243032179,0.9461618352109769
random_2,200,3,6,0.8556356243032179,0.9461618352109769
random_2,200,4,6,0.8556356243032179,0.9461618352109769
random_2,200,5,6,0.8556356243032179,0.9461618352109769
random_2,200,1,7,0.8640749347573458,0.9713931061307828
random_2,200,2,7,0.6762671969736633,0.9461618352109769
random_2,200,3,7,0.6351507724998502,0.771612829535794
random_2,200,4,7,0.6214773084387892,0.7149131723668631
random_2,200,5,7,0.6344323195378075,0.7149131723668631
random_2,200,1,8,0.8714980311241006,0.9868908527980728
random_2,200,2,8,0.8714980311241006,0.9868908527980728
random_2,200,3,8,0.8714980311241006,0.9868908527980728
random_2,200,4,8,0.8714980311241006,0.9868908527980728
random_2,200,5,8,0.8714980311241006,0.9868908527980728
random_2,300,1,0,0.5413332041876605,0.4629444092072973
random_2,300,2,0,0.41916901782675897,0.3629444092072971
random_2,300,3,0,0.4186525746242132,0.32315779173749826
random_2,300,4,0,0.5480562060752715,0.5427943941796124
random_2,300,5,0,0.43958957092641204,0.4539055052907235
random_2,300,1,1,0.44709049458536243,0.3223171437545902
random_2,300,2,1,0.4110999759867226,0.35678716179765024
random_2,300,3,1,0.4173625000529458,0.3551338468726086
random_2,300,4,1,0.5608546989384022,0.6068056187928516
random_2,300,5,1,0.46229517586141455,0.47726424816617197
random_2,300,1,2,0.5871851881245723,0.49450166296456244
random_2,300,2,2,0.5646153591593945,0.5459769186711151
random_2,300,3,2,0.4952459219966653,0.423206620904657
random_2,300,4,2,0.6084842061314094,0.6608122071353988
random_2,300,5,2,0.5032085655300638,0.5274788738020655
random_2,300,1,3,0.8424296833743502,0.9650882130708568
random_2,300,2,3,0.43480027764682777,0.42519359030131787
random_2,300,3,3,0.46959318447082965,0.423206620904657
random_2,300,4,3,0.56003471209049,0.570216418199062
random_2,300,5,3,0.4535556807334098,0.4139424636979422
random_2,300,1,4,0.5076564770167945,0.4629444092072973
random_2,300,2,4,0.490586525004982,0.5346544503925726
random_2,300,3,4,0.4047746876468794,0.29034000047467456
random_2,300,4,4,0.5050510283795999,0.4814629277258158
random_2,300,5,4,0.4150216502356263,0.3705755777318558
random_2,300,1,5,0.422551141673144,0.280487783725906
random_2,300,2,5,0.4754707113145806,0.42519359030131787
random_2,300,3,5,0.4644905052043959,0.3540342702450179
random_2,300,4,5,0.5613506151323766,0.5932727342662338
random_2,300,5,5,0.4799322638717876,0.47847131759269673
random_2,300,1,6,0.4422356683084144,0.3205721719573902
random_2,300,2,6,0.29220332507094365,0.11373254610708683
random_2,300,3,6,0.3770501388252145,0.2772545346182903
random_2,300,4,6,0.4365195541128716,0.4495623993178778
random_2,300,5,6,0.4217013835584771,0.4139424636979422
random_2,300,1,7,0.8753072766732517,0.9888491308873472
random_2,300,2,7,0.8753072766732517,0.9888491308873472
random_2,300,3,7,0.8753072766732517,0.9888491308873472
random_2,300,4,7,0.8753072766732517,0.9888491308873472
random_2,300,5,7,0.8753072766732517,0.9888491308873472
random_2,300,1,8,0.8749180814823714,0.9888491308873472
random_2,300,2,8,0.8749180814823714,0.9888491308873472
random_2,300,3,8,0.8749180814823714,0.9888491308873472
random_2,300,4,8,0.43730414727583306,0.46456560295449567
random_2,300,5,8,0.2982975501391547,0.2512322696211623
random_2,400,1,0,0.554145795785011,0.8156649560258338
random_2,400,2,0,0.5443057059163711,0.8156649560258338
random_2,400,3,0,0.5476052897316281,0.4608228331730384
random_2,400,4,0,0.652911573731777,0.6854875445828166
random_2,400,5,0,0.6281208081080192,0.6120477038334462
random_2,400,1,1,0.8271866115468588,0.950576524075822
random_2,400,2,1,0.8271866115468588,0.950576524075822
random_2,400,3,1,0.8271866115468588,0.950576524075822
random_2,400,4,1,0.8271866115468588,0.950576524075822
random_2,400,5,1,0.45870832673539663,0.2849734180261295
random_2,400,1,2,0.5826982969509219,0.9005019798123863
random_2,400,2,2,0.6021707997567581,0.9005019798123863
random_2,400,3,2,0.641395386898012,0.5796095583935283
random_2,400,4,2,0.6951207519619094,0.7112047173524858
random_2,400,5,2,0.7186392791047795,0.7670437196200595
random_2,400,1,3,0.8165600321647939,0.9388709095326035
random_2,400,2,3,0.8165600321647939,0.9388709095326035
random_2,400,3,3,0.5059190345177609,0.40050197981238633
random_2,400,4,3,0.5201589771152703,0.44107754322102277
random_2,400,5,3,0.5086852833492784,0.47710514185626357
random_2,400,1,4,0.5742285370778114,0.8963931710384393
random_2,400,2,4,0.5520230921048288,0.8963931710384393
random_2,400,3,4,0.5320210471081839,0.5048555110032795
