filename,sample_time,r,mser
clustered_3,200,1,-0.0001693301033216
clustered_3,200,2,-0.0153246510014408
clustered_3,200,3,-0.0239092642822983
clustered_3,200,4,-0.020103447593107
clustered_3,200,5,-0.0184871558731018
clustered_3,300,1,-0.0385137905998257
clustered_3,300,2,-0.0312356415778987
clustered_3,300,3,0.0208537222198828
clustered_3,300,4,0.0026462632040461
clustered_3,300,5,-0.0007628354026948
clustered_3,400,1,-0.0203793179256303
clustered_3,400,2,-0.010865180961884
clustered_3,400,3,-0.0077408337071635
clustered_3,400,4,-0.0107076164998691
clustered_3,400,5,0.0016147647480501
clustered_3,500,1,-0.0125493991082265
clustered_3,500,2,-0.0075745833112969
clustered_3,500,3,-0.0115785401147921
clustered_3,500,4,-0.0111925064638631
clustered_3,500,5,-0.0043531207487986
clustered_3,600,1,-0.018917519653097
clustered_3,600,2,-0.0059824195767261
clustered_3,600,3,0.0254632137574756
clustered_3,600,4,0.0221381434133011
clustered_3,600,5,0.0118296433172557
clustered_4,0,1,0.0009988776655443
clustered_4,0,2,-0.0013079513079513
clustered_4,0,3,-0.0064175084175084
clustered_4,0,4,0.0130313979907475
clustered_4,0,5,0.0085122628838475
clustered_4,100,1,-0.008591753538383
clustered_4,100,2,0.0020973207630546
clustered_4,100,3,-0.0056159478824752
clustered_4,100,4,0.0036011467136455
clustered_4,100,5,-0.0001702981923873
clustered_4,200,1,0.0012220722441982
clustered_4,200,2,-0.0148054328001795
clustered_4,200,3,-0.0083809927988493
clustered_4,200,4,-0.0131697197853296
clustered_4,200,5,-0.0082149012474308
clustered_4,300,1,-0.0149123946874974
clustered_4,300,2,0.0024556467000396
clustered_4,300,3,0.002053991269418
clustered_4,300,4,-0.0004082033655486
clustered_4,300,5,0.0027844430995785
clustered_4,400,1,-0.007465039290016
clustered_4,400,2,-0.0110713010995244
clustered_4,400,3,0.0141896861364604
clustered_4,400,4,0.0057678629795446
clustered_4,400,5,0.0125145786789435
clustered_4,500,1,-0.0062920712030409
clustered_4,500,2,-0.0075618567948102
clustered_4,500,3,-0.0073412141600309
clustered_4,500,4,-0.0056044172321424
clustered_4,500,5,-0.0068462246158533
clustered_4,600,1,-0.0084063031175376
clustered_4,600,2,-0.0127602887301934
clustered_4,600,3,-0.0112257814641446
clustered_4,600,4,-0.0107992681912359
clustered_4,600,5,-0.0053112867130654
clustered_5,0,1,0.0009988776655443
clustered_5,0,2,-0.0013079513079513
clustered_5,0,3,-0.0064175084175084
clustered_5,0,4,0.0130313979907475
clustered_5,0,5,0.0085122628838475
clustered_5,100,1,-0.0127395312921285
clustered_5,100,2,-0.0207075141166837
clustered_5,100,3,-0.0181585857121034
clustered_5,100,4,-0.0145710211119091
clustered_5,100,5,-0.011152286859467
clustered_5,200,1,0.0209157105757026
clustered_5,200,2,0.0426306945400043
clustered_5,200,3,0.0224717322708577
clustered_5,200,4,0.0173337019596126
clustered_5,200,5,0.0165038380561128
clustered_5,300,1,-0.0047347982064122
clustered_5,300,2,0.007619560070221
clustered_5,300,3,-0.0015282075000812
clustered_5,300,4,-0.0071573628276479
clustered_5,300,5,-0.0111169008155728
clustered_5,400,1,0.0056944543917133
clustered_5,400,2,-0.011202797790974
clustered_5,400,3,-0.011890020892351
clustered_5,400,4,-0.0119260150626292
clustered_5,400,5,-0.0091777225087335
clustered_5,500,1,-0.0133246838739549
clustered_5,500,2,-0.0110209289507006
clustered_5,500,3,0.0109015865812382
clustered_5,500,4,0.0011809067649385
clustered_5,500,5,-0.0038719861556291
clustered_5,600,1,-0.0172544409808532
clustered_5,600,2,-0.0078112044187056
clustered_5,600,3,0.0165033692585218
clustered_5,600,4,0.0047751378312337
clustered_5,600,5,0.0015182970593769
clustered_6,0,1,0.0009988776655443
clustered_6,0,2,-0.0013079513079513
clustered_6,0,3,-0.0064175084175084
clustered_6,0,4,0.0130313979907475
clustered_6,0,5,0.0085122628838475
clustered_6,100,1,-0.0205327661424931
clustered_6,100,2,-0.016386207239115
clustered_6,100,3,-0.0038764488876483
clustered_6,100,4,-0.0049225535700083
clustered_6,100,5,-0.0066643889416921
clustered_6,200,1,-0.0137437673644704
clustered_6,200,2,-0.0130618440439591
clustered_6,200,3,-0.0052130829564827
clustered_6,200,4,-0.0096550818510656
clustered_6,200,5,-0.0087829773078326
clustered_6,300,1,-0.006401325888737
clustered_6,300,2,-0.0011374335599112
clustered_6,300,3,-0.0112742779885699
clustered_6,300,4,0.0104691646869663
clustered_6,300,5,0.0036652508075184
clustered_6,400,1,0.0058621093619063
clustered_6,400,2,0.0047962534855675
clustered_6,400,3,-0.0013688578395732
clustered_6,400,4,-0.0017600917308732
clustered_6,400,5,-0.0051960348215518
clustered_6,500,1,-0.0120219741626306
clustered_6,500,2,0.0253517933061572
clustered_6,500,3,0.0324558794941039
clustered_6,500,4,0.0181915093532921
clustered_6,500,5,0.0169814111450829
clustered_6,600,1,0.0120216214730489
clustered_6,600,2,0.0147968351403196
clustered_6,600,3,0.0093512027575379
clustered_6,600,4,0.0197984805133416
clustered_6,600,5,0.0267234885109613
clustered_7,0,1,0.0009988776655443
clustered_7,0,2,-0.0013079513079513
clustered_7,0,3,-0.0064175084175084
clustered_7,0,4,0.0130313979907475
clustered_7,0,5,0.0085122628838475
clustered_7,100,1,0.0022271198293534
clustered_7,100,2,-0.0015569877520508
clustered_7,100,3,0.0046968103710118
clustered_7,100,4,0.0031070996864674
clustered_7,100,5,0.0022826769093073
clustered_7,200,1,0.0037580677594943
clustered_7,200,2,0.0046260217662738
clustered_7,200,3,0.013919635457308
clustered_7,200,4,0.0122190593602588
clustered_7,200,5,0.0136706258774131
clustered_7,300,1,-0.0206405478842097
clustered_7,300,2,-0.0247152307991483
clustered_7,300,3,0.0064566765378667
clustered_7,300,4,-0.0077846353696038
clustered_7,300,5,-0.0120105917923648
clustered_7,400,1,-0.0169037320721594
clustered_7,400,2,-0.0181624387323469
clustered_7,400,3,-0.0172584264364923
clustered_7,400,4,-0.0168432243704273
clustered_7,400,5,-0.0166002163711731
clustered_7,500,1,0.0016852518245477
clustered_7,500,2,0.0044983386614826
clustered_7,500,3,0.0032023149893318
clustered_7,500,4,0.0047852642486154
clustered_7,500,5,0.0025942885214516
clustered_7,600,1,0.0431394683939893
clustered_7,600,2,0.0196432663770648
clustered_7,600,3,0.0154674285348123
clustered_7,600,4,0.0060040797200298
clustered_7,600,5,0.0049224390053327
clustered_8,0,1,0.0009988776655443
clustered_8,0,2,-0.0013079513079513
clustered_8,0,3,-0.0064175084175084
clustered_8,0,4,0.0130313979907475
clustered_8,0,5,0.0085122628838475
clustered_8,100,1,-0.0306203053935479
clustered_8,100,2,-0.0188051488332301
clustered_8,100,3,-0.0133097781964012
clustered_8,100,4,-0.0042533842673585
clustered_8,100,5,-0.0019605726929625
clustered_8,200,1,0.0210961299697937
clustered_8,200,2,0.007917122386187
clustered_8,200,3,0.0080839321723303
clustered_8,200,4,0.0052094251516133
clustered_8,200,5,0.0045831948549509
clustered_8,300,1,-0.0297878374626769
clustered_8,300,2,-0.0182300433422731
clustered_8,300,3,-0.0055593614648887
clustered_8,300,4,-0.0058251557822858
clustered_8,300,5,0.0021192569805935
clustered_8,400,1,-0.0168369817877827
clustered_8,400,2,-0.0175787753699299
clustered_8,400,3,-0.0163656305594821
clustered_8,400,4,-0.0194256118025629
clustered_8,400,5,-0.0083141260832641
clustered_8,500,1,-0.0053589515936439
clustered_8,500,2,-0.0074923744336625
clustered_8,500,3,-0.0045453150437225
clustered_8,500,4,0.0002945643102754
clustered_8,500,5,-0.0011964225286582
clustered_8,600,1,-0.0163697171753553
clustered_8,600,2,-0.0016161229907771
clustered_8,600,3,-0.0038210016101127
clustered_8,600,4,-0.0036552185842188
clustered_8,600,5,-0.0038267432130694
clustered_9,0,1,0.0009988776655443
clustered_9,0,2,-0.0013079513079513
clustered_9,0,3,-0.0064175084175084
clustered_9,0,4,0.0130313979907475
clustered_9,0,5,0.0085122628838475
clustered_9,100,1,0.0076553476750604
clustered_9,100,2,0.006212812953561
clustered_9,100,3,0.0038270724905164
clustered_9,100,4,0.0072396010657794
clustered_9,100,5,0.0208030697743347
clustered_9,200,1,-0.0206662578496433
clustered_9,200,2,-0.0162728572632494
clustered_9,200,3,-0.0022969989385191
clustered_9,200,4,0.0048494437555553
clustered_9,200,5,0.0024475919055853
clustered_9,300,1,-0.0007519900701221
clustered_9,300,2,0.0473394882965093
clustered_9,300,3,0.0336324243720364
clustered_9,300,4,0.0350783873953356
clustered_9,300,5,0.0195074389667879
clustered_9,400,1,0.0084390710995985
clustered_9,400,2,0.0004008079895602
clustered_9,400,3,-0.0037377044393412
clustered_9,400,4,0.0109515902496455
clustered_9,400,5,0.009103628928493
clustered_9,500,1,-0.0022496017917902
clustered_9,500,2,-0.0028754084107199
clustered_9,500,3,-0.0013447435163528
clustered_9,500,4,-0.0026327609641067
clustered_9,500,5,-0.0019247059872693
clustered_9,600,1,-0.0009389029378719
clustered_9,600,2,-0.0137054414747962
clustered_9,600,3,-0.0180285963447229
clustered_9,600,4,-0.0187139756603692
clustered_9,600,5,-0.0192283106846183
clustered_10,0,1,0.0009988776655443
clustered_10,0,2,-0.0013079513079513
clustered_10,0,3,-0.0064175084175084
clustered_10,0,4,0.0130313979907475
clustered_10,0,5,0.0085122628838475
clustered_10,100,1,-0.0091658707446524
clustered_10,100,2,0.0063554843763508
clustered_10,100,3,0.0217476451620312
clustered_10,100,4,0.0176662470698853
clustered_10,100,5,0.009703978848362
clustered_10,200,1,0.0288125231335995
clustered_10,200,2,0.0062231065375904
clustered_10,200,3,0.0055669639274383
clustered_10,200,4,0.0060002212748896
clustered_10,200,5,0.0099825793666098
clustered_10,300,1,-0.0264806993367117
clustered_10,300,2,-0.0101165327544496
clustered_10,300,3,-0.011037828784696
clustered_10,300,4,0.0013068696901546
clustered_10,300,5,-0.0032143621694526
clustered_10,400,1,0.0341781565679766
clustered_10,400,2,0.0509322359074373
clustered_10,400,3,0.0397454062101834
clustered_10,400,4,0.0239029475864125
clustered_10,400,5,0.0231221583273028
clustered_10,500,1,-0.0087945596028082
clustered_10,500,2,-0.0150825466679315
clustered_10,500,3,-0.0142822555730308
clustered_10,500,4,-0.0136206231142397
clustered_10,500,5,-0.0100396986750607
clustered_10,600,1,-0.0111111958848522
clustered_10,600,2,-0.0177724351252332
clustered_10,600,3,-0.0150027719234739
clustered_10,600,4,-0.0158884949749752
clustered_10,600,5,-0.015593388409581
clustered_11,0,1,0.0009988776655443
clustered_11,0,2,-0.0013079513079513
clustered_11,0,3,-0.0064175084175084
clustered_11,0,4,0.0130313979907475
clustered_11,0,5,0.0085122628838475
clustered_11,100,1,0.0060482524134827
clustered_11,100,2,0.0060288448404452
clustered_11,100,3,0.0012826643761783
clustered_11,100,4,0.0108856408678051
clustered_11,100,5,0.0120091210219986
clustered_11,200,1,0.0004128797868529
clustered_11,200,2,-0.0094347899175025
clustered_11,200,3,-0.0152746267563804
clustered_11,200,4,-0.0169995686060302
clustered_11,200,5,-0.00434723814726
clustered_11,300,1,0.0578305409236471
clustered_11,300,2,0.0225082132290048
clustered_11,300,3,0.0186879022444854
clustered_11,300,4,0.0103959776805176
clustered_11,300,5,0.0061515549748449
clustered_11,400,1,-0.0206622381937987
clustered_11,400,2,-0.0118729272565599
clustered_11,400,3,-0.0156606173831187
clustered_11,400,4,-0.0163440983879771
clustered_11,400,5,-0.014418466987204
clustered_11,500,1,-0.0152107296908441
clustered_11,500,2,-0.013362165182649
clustered_11,500,3,-0.0104702767952872
clustered_11,500,4,0.0013127128681307
clustered_11,500,5,-0.0034215857339717
clustered_11,600,1,-0.0102860993910795
clustered_11,600,2,-0.0100696654342854
clustered_11,600,3,-0.0096753929356202
clustered_11,600,4,-0.0082931937797719
clustered_11,600,5,-0.0076606657418361
clustered_12,0,1,0.0009988776655443
clustered_12,0,2,-0.0013079513079513
clustered_12,0,3,-0.0064175084175084
clustered_12,0,4,0.0130313979907475
clustered_12,0,5,0.0085122628838475
clustered_12,100,1,0.0227747797096171
clustered_12,100,2,-0.0029349594350293
clustered_12,100,3,0.0183094100729183
clustered_12,100,4,0.0093725459510671
clustered_12,100,5,0.0118898758652005
clustered_12,200,1,-0.0198223195694373
clustered_12,200,2,-0.0159172171725839
clustered_12,200,3,-0.0057697124817463
clustered_12,200,4,0.0043785081182631
clustered_12,200,5,0.0010602083831095
clustered_12,300,1,-0.0276204772049761
clustered_12,300,2,0.0021194138793061
clustered_12,300,3,0.0062525707862327
clustered_12,300,4,-0.0045138218165597
clustered_12,300,5,-0.0113328498276879
clustered_12,400,1,-0.0340498182324084
clustered_12,400,2,0.0189507184413703
clustered_12,400,3,0.0031987070538538
clustered_12,400,4,-0.0101242616396006
clustered_12,400,5,-0.0157780348552391
clustered_12,500,1,-0.0130218249815477
clustered_12,500,2,-0.0072782610041498
clustered_12,500,3,-0.0041959935506357
clustered_12,500,4,-0.002884283511659
clustered_12,500,5,-0.0031095860133587
clustered_12,600,1,-0.0050211571624277
clustered_12,600,2,-0.0045455145842044
clustered_12,600,3,-0.0031922028229273
clustered_12,600,4,0.0036103915222741
clustered_12,600,5,0.0020414484994909
clustered_13,0,1,0.0009988776655443
clustered_13,0,2,-0.0013079513079513
clustered_13,0,3,-0.0064175084175084
clustered_13,0,4,0.0130313979907475
clustered_13,0,5,0.0085122628838475
clustered_13,100,1,-0.018662045575419
clustered_13,100,2,-0.0116934527202091
clustered_13,100,3,-0.0008751489940853
clustered_13,100,4,0.0039448267885639
clustered_13,100,5,0.0094762622380348
clustered_13,200,1,0.0213152825687215
clustered_13,200,2,0.0122107644726549
clustered_13,200,3,0.0092476968095484
clustered_13,200,4,0.0101739028980972
clustered_13,200,5,0.0163020469677492
clustered_13,300,1,-0.0379394905917555
clustered_13,300,2,-0.0235545611337748
clustered_13,300,3,-0.0198180651686472
clustered_13,300,4,-0.0197603748327572
clustered_13,300,5,-0.0194169138416472
clustered_13,400,1,-0.0083749954771682
clustered_13,400,2,-0.0110329004871734
clustered_13,400,3,-0.0137121388643172
clustered_13,400,4,-0.016394853956835
clustered_13,400,5,-0.017878894649042
clustered_13,500,1,-0.016758507406358
clustered_13,500,2,-0.0135957206592008
clustered_13,500,3,-0.0102303508713786
clustered_13,500,4,-0.0106104602534522
clustered_13,500,5,-0.0104068645791549
clustered_13,600,1,-0.0111360696025022
clustered_13,600,2,-0.0142910542134095
clustered_13,600,3,-0.0134607334327081
clustered_13,600,4,-0.0119129010474916
clustered_13,600,5,-0.0126165235881172
clustered_14,0,1,0.0009988776655443
clustered_14,0,2,-0.0013079513079513
clustered_14,0,3,-0.0064175084175084
clustered_14,0,4,0.0130313979907475
clustered_14,0,5,0.0085122628838475
clustered_14,100,1,0.026810613985976
clustered_14,100,2,0.0130524363526332
clustered_14,100,3,-0.0021471050948186
clustered_14,100,4,-0.0047206870910115
clustered_14,100,5,-0.0039278869566943
clustered_14,200,1,0.0085276664714148
clustered_14,200,2,0.0036814077983411
clustered_14,200,3,0.0102178224550258
clustered_14,200,4,0.0074787589073079
clustered_14,200,5,0.0041833322020748
clustered_14,300,1,0.0489994028770811
clustered_14,300,2,0.0200409644522775
clustered_14,300,3,0.0136471129023456
clustered_14,300,4,0.0072638463346801
clustered_14,300,5,0.0037754734915538
clustered_14,400,1,-0.0343924148563291
clustered_14,400,2,0.0145305262553098
clustered_14,400,3,-4.303689095005849e-06
clustered_14,400,4,-0.0074399879417894
clustered_14,400,5,-0.0064204558400254
clustered_14,500,1,0.0046336510608056
clustered_14,500,2,0.0028842610175133
clustered_14,500,3,-0.0008549934261833
clustered_14,500,4,-0.001484026278297
clustered_14,500,5,-0.0012991434434598
clustered_14,600,1,-0.0200832642825975
clustered_14,600,2,-0.0177858979629431
clustered_14,600,3,-0.0178367906145308
clustered_14,600,4,-0.0172181313461096
clustered_14,600,5,-0.0164105670536828
clustered_15,0,1,0.0009988776655443
clustered_15,0,2,-0.0013079513079513
clustered_15,0,3,-0.0064175084175084
clustered_15,0,4,0.0130313979907475
clustered_15,0,5,0.0085122628838475
clustered_15,100,1,0.0074389190692366
clustered_15,100,2,-0.0055542992521088
clustered_15,100,3,-0.0090082410358127
clustered_15,100,4,0.0043201016102294
clustered_15,100,5,0.002705967721549
clustered_15,200,1,-0.0152947988785931
clustered_15,200,2,0.0007868065432385
clustered_15,200,3,-0.0089819341289968
clustered_15,200,4,-0.0141700961751492
clustered_15,200,5,-0.0065176271491256
clustered_15,300,1,-0.0219012875295928
clustered_15,300,2,-0.0315969854321179
clustered_15,300,3,-0.0300692942982699
clustered_15,300,4,-0.0274997069801128
clustered_15,300,5,-0.0271068678971333
clustered_15,400,1,-0.0183460283516382
clustered_15,400,2,-0.0086789365121229
clustered_15,400,3,-0.0078208815251544
clustered_15,400,4,0.0079759914023498
clustered_15,400,5,0.0031543316563296
clustered_15,500,1,-0.0026529674290064
clustered_15,500,2,-0.0009254986370501
clustered_15,500,3,-0.0025023063119614
clustered_15,500,4,-0.000463941707941
clustered_15,500,5,-0.0010992435044351
clustered_15,600,1,-0.0089206007313671
clustered_15,600,2,0.0002916567640537
clustered_15,600,3,0.0009088053086247
clustered_15,600,4,0.0039067589421402
clustered_15,600,5,0.0026653133207956
clustered_16,0,1,0.0009988776655443
clustered_16,0,2,-0.0013079513079513
clustered_16,0,3,-0.0064175084175084
clustered_16,0,4,0.0130313979907475
clustered_16,0,5,0.0085122628838475
clustered_16,100,1,-0.0251873851053046
clustered_16,100,2,-0.0148452476208594
clustered_16,100,3,-0.0118669528241897
clustered_16,100,4,-0.003364728806474
clustered_16,100,5,-0.0035449572464502
clustered_16,200,1,-0.0319612332508751
clustered_16,200,2,-0.0148109530014017
clustered_16,200,3,-0.0054449356135427
clustered_16,200,4,-0.0058009626598609
clustered_16,200,5,-0.0101990089796287
clustered_16,300,1,-0.0135498733096098
clustered_16,300,2,-0.0190243606792873
clustered_16,300,3,-0.0124855970531311
clustered_16,300,4,-0.0065386030747739
clustered_16,300,5,-0.0019915564273386
clustered_16,400,1,-0.0284008824954382
clustered_16,400,2,-0.0231410879114937
clustered_16,400,3,-0.0137445714410906
clustered_16,400,4,-0.0027012857736386
clustered_16,400,5,-0.0083994191855336
clustered_16,500,1,-0.0034592582935292
clustered_16,500,2,0.0410845865947408
clustered_16,500,3,0.0441139446075532
clustered_16,500,4,0.0246206860944139
clustered_16,500,5,0.0362007067709036
clustered_16,600,1,-0.0213363056315689
clustered_16,600,2,-0.0143072836395326
clustered_16,600,3,-0.0086690290085879
clustered_16,600,4,-0.0091805361951773
clustered_16,600,5,-0.0097018140012098
clustered_17,0,1,0.0009988776655443
clustered_17,0,2,-0.0013079513079513
clustered_17,0,3,-0.0064175084175084
clustered_17,0,4,0.0130313979907475
clustered_17,0,5,0.0085122628838475
clustered_17,100,1,0.020937923072731
clustered_17,100,2,0.0065457470107206
clustered_17,100,3,0.0122255849984196
clustered_17,100,4,0.0184568800142565
clustered_17,100,5,0.0216011942235131
clustered_17,200,1,-0.0156269757256442
clustered_17,200,2,0.0253742641644243
clustered_17,200,3,0.0124004447087422
clustered_17,200,4,0.0064460961778863
clustered_17,200,5,0.0084815877394267
clustered_17,300,1,-0.0097009415224507
clustered_17,300,2,-0.0126873325630099
clustered_17,300,3,-0.0199543113965407
clustered_17,300,4,-0.0196704875091089
clustered_17,300,5,-0.0197059799298618
clustered_17,400,1,0.0221498696682026
clustered_17,400,2,0.019098778902719
clustered_17,400,3,0.0074172508326191
clustered_17,400,4,-0.0024581276576728
clustered_17,400,5,0.0010268569221533
clustered_17,500,1,-0.0147200774146964
clustered_17,500,2,-0.013578058054491
clustered_17,500,3,-0.0170320370680142
clustered_17,500,4,-0.0170743926952208
clustered_17,500,5,-0.0172149204507431
clustered_17,600,1,0.0266567543096855
clustered_17,600,2,0.0113918167704767
clustered_17,600,3,0.0174266009091065
clustered_17,600,4,0.0145079949173731
clustered_17,600,5,0.0132055350898494
clustered_18,0,1,0.0009988776655443
clustered_18,0,2,-0.0013079513079513
clustered_18,0,3,-0.0064175084175084
clustered_18,0,4,0.0130313979907475
clustered_18,0,5,0.0085122628838475
clustered_18,100,1,0.0026440013230809
clustered_18,100,2,-0.0057589231124072
clustered_18,100,3,-0.0043228315307949
clustered_18,100,4,0.0003456797885721
clustered_18,100,5,-0.0009148548814457
clustered_18,200,1,0.0213847582384951
clustered_18,200,2,0.0036675054898992
clustered_18,200,3,0.000914600078975
clustered_18,200,4,0.0017684276191568
clustered_18,200,5,-0.0005175023854356
clustered_18,300,1,-0.0215310921573833
clustered_18,300,2,-0.0204518371209681
clustered_18,300,3,-0.0201587340087382
clustered_18,300,4,-0.0158655098200973
clustered_18,300,5,-0.0116860985489297
clustered_18,400,1,-0.0272601039902497
clustered_18,400,2,-0.0247312817076987
clustered_18,400,3,-0.0229788338577015
clustered_18,400,4,-0.0209040391945395
clustered_18,400,5,-0.0197539200117921
clustered_18,500,1,0.0030470626976805
clustered_18,500,2,-0.0026386604153282
clustered_18,500,3,-0.0063584212183419
clustered_18,500,4,-0.0089206982905402
clustered_18,500,5,-0.0076572416343875
clustered_18,600,1,-0.0114532744085627
clustered_18,600,2,-0.0145931930106233
clustered_18,600,3,-0.0169719868181091
clustered_18,600,4,-0.0164044883869622
clustered_18,600,5,-0.0040755014827188
clustered_19,0,1,0.0009988776655443
clustered_19,0,2,-0.0013079513079513
clustered_19,0,3,-0.0064175084175084
clustered_19,0,4,0.0130313979907475
clustered_19,0,5,0.0085122628838475
clustered_19,100,1,0.0192726901353797
clustered_19,100,2,0.0105680380735358
clustered_19,100,3,0.0055054525589973
clustered_19,100,4,-0.0006405099841393
clustered_19,100,5,-0.0033319232400542
clustered_19,200,1,-0.0180681230994678
clustered_19,200,2,-0.0151987422346483
clustered_19,200,3,-0.015078770200517
clustered_19,200,4,-0.0130627431828642
clustered_19,200,5,-0.0115769271077144
clustered_19,300,1,-0.0099716735467469
clustered_19,300,2,-0.016507363816969
clustered_19,300,3,-0.0229075946972693
clustered_19,300,4,-0.0105071321541698
clustered_19,300,5,-0.0081953629299991
clustered_19,400,1,-0.0082561767258112
clustered_19,400,2,-0.0119822702628813
clustered_19,400,3,-0.0089742911936586
clustered_19,400,4,-0.0078749735116483
clustered_19,400,5,-0.0063076204953025
clustered_19,500,1,0.0065460312180703
clustered_19,500,2,-0.0015074814804157
clustered_19,500,3,-0.0022358891186595
clustered_19,500,4,-0.0062709754777595
clustered_19,500,5,0.0077130055054207
clustered_19,600,1,0.0114322477075826
clustered_19,600,2,0.0127827329212357
clustered_19,600,3,0.0099105088091879
clustered_19,600,4,0.0325338285722134
clustered_19,600,5,0.0252162791415149
clustered_20,0,1,0.0009988776655443
clustered_20,0,2,-0.0013079513079513
clustered_20,0,3,-0.0064175084175084
clustered_20,0,4,0.0130313979907475
clustered_20,0,5,0.0085122628838475
clustered_20,100,1,-0.0053735828203763
clustered_20,100,2,-0.0136130089406184
clustered_20,100,3,-0.0137677852779648
clustered_20,100,4,-0.0074385890289851
clustered_20,100,5,0.0045647305558409
clustered_20,200,1,-0.0213499916595236
clustered_20,200,2,0.0014817259171383
clustered_20,200,3,0.0028621935919314
clustered_20,200,4,-0.0026708460501469
clustered_20,200,5,-0.0046171737392531
clustered_20,300,1,0.0203265307979356
clustered_20,300,2,0.0188970303517853
clustered_20,300,3,-0.0046098376919513
clustered_20,300,4,-0.0146249777712951
clustered_20,300,5,-0.015686067724873
clustered_20,400,1,-0.0092589832053175
clustered_20,400,2,-0.0077735628534209
clustered_20,400,3,-0.0065090003085223
clustered_20,400,4,-0.0033656765834532
clustered_20,400,5,0.003220922773245
clustered_20,500,1,-0.0239042356043678
clustered_20,500,2,-0.0161225458021241
clustered_20,500,3,-0.0164744531217365
clustered_20,500,4,-0.0154118769552897
clustered_20,500,5,-0.0162300426617983
clustered_20,600,1,0.0161039560513082
clustered_20,600,2,0.0068785414704581
clustered_20,600,3,0.001045279748618
clustered_20,600,4,0.000488219574158
clustered_20,600,5,0.0011074274823506
