filename,r,sample_time,mae_sh,mae_si,mdae_sh,mdae_si
random_3,5,600,0.048559250652889574,0.00822249055449853,0.048559250652889574,0.00822249055449853
random_4,1,0,0.003882274435635713,0.07441608996539795,0.003882274435635713,0.07441608996539795
random_4,2,0,0.14274594797523932,0.016666666666666607,0.14274594797523932,0.016666666666666607
random_4,3,0,0.07775481946054552,0.019667159763313458,0.07775481946054552,0.019667159763313458
random_4,4,0,0.06993552837920625,0.02214212956327677,0.06993552837920625,0.02214212956327677
random_4,5,0,0.041602331283159266,0.013455944129384556,0.041602331283159266,0.013455944129384556
random_4,1,100,0.4489626707289136,0.18534004655547243,0.4489626707289136,0.18534004655547243
random_4,2,100,0.4634094669126494,0.16760486798113294,0.4634094669126494,0.16760486798113294
random_4,3,100,0.5705587533204252,0.24128482148854363,0.5705587533204252,0.24128482148854363
random_4,4,100,0.5152257686502365,0.21680627515282475,0.5152257686502365,0.21680627515282475
random_4,5,100,0.3425224510551076,0.1443483073219749,0.3425224510551076,0.1443483073219749
random_4,1,200,0.9389487635745452,0.5117174007502574,0.9389487635745452,0.5117174007502574
random_4,2,200,0.3823018599924384,0.221593943960134,0.3823018599924384,0.221593943960134
random_4,3,200,0.3269970013732155,0.2245165682840764,0.3269970013732155,0.2245165682840764
random_4,4,200,0.35914013055891747,0.24491355987234242,0.35914013055891747,0.24491355987234242
random_4,5,200,0.3416870610809948,0.23344579581198582,0.3416870610809948,0.23344579581198582
random_4,1,300,0.43724576177676133,0.18626662200928923,0.43724576177676133,0.18626662200928923
random_4,2,300,0.45636372677118364,0.22478514052780774,0.45636372677118364,0.22478514052780774
random_4,3,300,0.35220273322549667,0.16499275298455518,0.35220273322549667,0.16499275298455518
random_4,4,300,0.22944612676669407,0.12416383875266002,0.22944612676669407,0.12416383875266002
random_4,5,300,0.3544576497898966,0.1942657453930281,0.3544576497898966,0.1942657453930281
random_4,1,400,0.3531374399845292,0.05271388729745358,0.3531374399845292,0.05271388729745358
random_4,2,400,0.17269883324525137,0.0327138872974535,0.17269883324525137,0.0327138872974535
random_4,3,400,0.234159754584373,0.07680330215609932,0.234159754584373,0.07680330215609932
random_4,4,400,0.13961167246746842,0.029114336498140603,0.13961167246746842,0.029114336498140603
random_4,5,400,0.14474314414241896,0.015551863099444174,0.14474314414241896,0.015551863099444174
random_4,1,500,0.5476404418947779,0.2552808091162371,0.5476404418947779,0.2552808091162371
random_4,2,500,0.4113507518743932,0.21783182952440056,0.4113507518743932,0.21783182952440056
random_4,3,500,0.4036411494981492,0.21371830911623724,0.4036411494981492,0.21371830911623724
random_4,4,500,0.4184087820589496,0.2072266988144681,0.4184087820589496,0.2072266988144681
random_4,5,500,0.4055907150515232,0.20493223510084546,0.4055907150515232,0.20493223510084546
random_4,1,600,1.2453133231988474,0.6896776341579448,1.2453133231988474,0.6896776341579448
random_4,2,600,1.0804478693364339,0.6267223792151771,1.0804478693364339,0.6267223792151771
random_4,3,600,0.6888694063570934,0.4144492982256659,0.6888694063570934,0.4144492982256659
random_4,4,600,0.5992278112681387,0.3594963713830746,0.5992278112681387,0.3594963713830746
random_4,5,600,0.6306074198781599,0.3848702930330362,0.6306074198781599,0.3848702930330362
random_5,1,0,0.003882274435635713,0.07441608996539795,0.003882274435635713,0.07441608996539795
random_5,2,0,0.14274594797523932,0.016666666666666607,0.14274594797523932,0.016666666666666607
random_5,3,0,0.07775481946054552,0.019667159763313458,0.07775481946054552,0.019667159763313458
random_5,4,0,0.06993552837920625,0.02214212956327677,0.06993552837920625,0.02214212956327677
random_5,5,0,0.041602331283159266,0.013455944129384556,0.041602331283159266,0.013455944129384556
random_5,1,100,0.6188767902430685,0.3130014988040742,0.6188767902430685,0.3130014988040742
random_5,2,100,0.50666068067333,0.2625111359922827,0.50666068067333,0.2625111359922827
random_5,3,100,0.45538197954293946,0.2161352809329507,0.45538197954293946,0.2161352809329507
random_5,4,100,0.47857006633669485,0.22904927886284315,0.47857006633669485,0.22904927886284315
random_5,5,100,0.4712195311147571,0.2257758736815339,0.4712195311147571,0.2257758736815339
random_5,1,200,0.37036739239070493,0.1179717257763182,0.37036739239070493,0.1179717257763182
random_5,2,200,0.04513637075797727,0.017064696297860116,0.04513637075797727,0.017064696297860116
random_5,3,200,0.003117469469255285,0.00978459127339415,0.003117469469255285,0.00978459127339415
random_5,4,200,0.05818058166939932,0.049520170220762605,0.05818058166939932,0.049520170220762605
random_5,5,200,0.006978904127243224,0.031050209665612893,0.006978904127243224,0.031050209665612893
random_5,1,300,1.05708653779674,0.5400605259870718,1.05708653779674,0.5400605259870718
random_5,2,300,0.873855938750624,0.4387988321751561,0.873855938750624,0.4387988321751561
random_5,3,300,0.8129846049842617,0.4214888122917316,0.8129846049842617,0.4214888122917316
random_5,4,300,0.7229816072413892,0.3604144256661836,0.7229816072413892,0.3604144256661836
random_5,5,300,0.5926879362996262,0.3027940217522418,0.5926879362996262,0.3027940217522418
random_5,1,400,0.11916091128424933,0.05940586971910089,0.11916091128424933,0.05940586971910089
random_5,2,400,0.08496031573585294,0.019469041100492634,0.08496031573585294,0.019469041100492634
random_5,3,400,0.14664692442107208,0.04103243435842585,0.14664692442107208,0.04103243435842585
random_5,4,400,0.17585545622614251,0.0712820416888833,0.17585545622614251,0.0712820416888833
random_5,5,400,0.17029226566076372,0.06378194270280535,0.17029226566076372,0.06378194270280535
random_5,1,500,0.27329187414597644,0.1092545764537417,0.27329187414597644,0.1092545764537417
random_5,2,500,0.08940045168662225,0.04895319923283481,0.08940045168662225,0.04895319923283481
random_5,3,500,0.06263725191069303,0.056368565373409285,0.06263725191069303,0.056368565373409285
random_5,4,500,0.0658975358769811,0.04876012669541252,0.0658975358769811,0.04876012669541252
random_5,5,500,0.04512964748439319,0.03961105177973656,0.04512964748439319,0.03961105177973656
random_5,1,600,0.21375503425806763,0.08854986807576304,0.21375503425806763,0.08854986807576304
random_5,2,600,0.10677688373929561,0.011277231362566753,0.10677688373929561,0.011277231362566753
random_5,3,600,0.07455052576320764,0.007920678876190634,0.07455052576320764,0.007920678876190634
random_5,4,600,0.017602894226693366,0.0032277453364658593,0.017602894226693366,0.0032277453364658593
random_5,5,600,0.010667970820571582,0.01059403632559397,0.010667970820571582,0.01059403632559397
random_6,1,0,0.003882274435635713,0.07441608996539795,0.003882274435635713,0.07441608996539795
random_6,2,0,0.14274594797523932,0.016666666666666607,0.14274594797523932,0.016666666666666607
random_6,3,0,0.07775481946054552,0.019667159763313458,0.07775481946054552,0.019667159763313458
random_6,4,0,0.06993552837920625,0.02214212956327677,0.06993552837920625,0.02214212956327677
random_6,5,0,0.041602331283159266,0.013455944129384556,0.041602331283159266,0.013455944129384556
random_6,1,100,0.2654505848213675,0.0885866125865688,0.2654505848213675,0.0885866125865688
random_6,2,100,0.4593524225402902,0.2218706788056462,0.4593524225402902,0.2218706788056462
random_6,3,100,0.44474543902992447,0.22121365001402638,0.44474543902992447,0.22121365001402638
random_6,4,100,0.39779580891114474,0.1881284152766542,0.39779580891114474,0.1881284152766542
random_6,5,100,0.3950176273308076,0.18437889360300708,0.3950176273308076,0.18437889360300708
random_6,1,200,0.17210718440535044,0.11702211916884031,0.17210718440535044,0.11702211916884031
random_6,2,200,0.06008094441210099,0.041463027004248865,0.06008094441210099,0.041463027004248865
random_6,3,200,0.05485703759629612,0.045090178782507984,0.05485703759629612,0.045090178782507984
random_6,4,200,0.0325699853887248,0.031088455911089552,0.0325699853887248,0.031088455911089552
random_6,5,200,0.029022803298057176,0.020244533145440835,0.029022803298057176,0.020244533145440835
random_6,1,300,0.5202118167025946,0.0698453446914552,0.5202118167025946,0.0698453446914552
random_6,2,300,0.45922116442659155,0.05576250445476888,0.45922116442659155,0.05576250445476888
random_6,3,300,0.4641611780741832,0.1056543004390102,0.4641611780741832,0.1056543004390102
random_6,4,300,0.45465012173828,0.1325858694727965,0.45465012173828,0.1325858694727965
random_6,5,300,0.4865208584939841,0.1708853493162672,0.4865208584939841,0.1708853493162672
random_6,1,400,0.30177584055597784,0.13330330543972368,0.30177584055597784,0.13330330543972368
random_6,2,400,0.2144104070427768,0.06207020047367351,0.2144104070427768,0.06207020047367351
random_6,3,400,0.1910363860796882,0.07864732563907473,0.1910363860796882,0.07864732563907473
random_6,4,400,0.203778731586705,0.08945511493171265,0.203778731586705,0.08945511493171265
random_6,5,400,0.18119170412149277,0.07568953240459608,0.18119170412149277,0.07568953240459608
random_6,1,500,0.15360355461986397,0.04566750703072853,0.15360355461986397,0.04566750703072853
random_6,2,500,0.09700211679853887,0.03514077177124297,0.09700211679853887,0.03514077177124297
random_6,3,500,0.06071900563442911,0.03835018057000161,0.06071900563442911,0.03835018057000161
random_6,4,500,0.07830059695765179,0.04640558136365225,0.07830059695765179,0.04640558136365225
random_6,5,500,0.054436722296753226,0.040949486520659106,0.054436722296753226,0.040949486520659106
random_6,1,600,0.040735961870238535,0.011800782782789954,0.040735961870238535,0.011800782782789954
random_6,2,600,0.13115513479659935,0.03522766070211414,0.13115513479659935,0.03522766070211414
random_6,3,600,0.12323420471762381,0.03216063185420348,0.12323420471762381,0.03216063185420348
random_6,4,600,0.07758857629370164,0.021900840015986134,0.07758857629370164,0.021900840015986134
random_6,5,600,0.05453339525730683,0.010928329043475182,0.05453339525730683,0.010928329043475182
random_7,1,0,0.003882274435635713,0.07441608996539795,0.003882274435635713,0.07441608996539795
random_7,2,0,0.14274594797523932,0.016666666666666607,0.14274594797523932,0.016666666666666607
random_7,3,0,0.07775481946054552,0.019667159763313458,0.07775481946054552,0.019667159763313458
random_7,4,0,0.06993552837920625,0.02214212956327677,0.06993552837920625,0.02214212956327677
random_7,5,0,0.041602331283159266,0.013455944129384556,0.041602331283159266,0.013455944129384556
random_7,1,100,0.24298829946102984,0.05816742761409566,0.24298829946102984,0.05816742761409566
random_7,2,100,0.4111718277479375,0.18680983563917086,0.4111718277479375,0.18680983563917086
random_7,3,100,0.4960216915269322,0.2392294934571157,0.4960216915269322,0.2392294934571157
random_7,4,100,0.47685247420518173,0.22438057954153345,0.47685247420518173,0.22438057954153345
random_7,5,100,0.5217011952797822,0.2508192146556555,0.5217011952797822,0.2508192146556555
random_7,1,200,0.7092553448104937,0.3879244375759423,0.7092553448104937,0.3879244375759423
random_7,2,200,0.5933508528677442,0.33391111087411973,0.5933508528677442,0.33391111087411973
random_7,3,200,0.49662918514098287,0.27344186061084247,0.49662918514098287,0.27344186061084247
random_7,4,200,0.5315880020454272,0.2892082133303391,0.5315880020454272,0.2892082133303391
random_7,5,200,0.5982324109699229,0.32148572566458516,0.5982324109699229,0.32148572566458516
random_7,1,300,1.3010238375863676,0.6476538478858384,1.3010238375863676,0.6476538478858384
random_7,2,300,1.168332416746496,0.5905604222803019,1.168332416746496,0.5905604222803019
random_7,3,300,1.1469477339153382,0.5787762968654303,1.1469477339153382,0.5787762968654303
random_7,4,300,1.002460097945051,0.5330403482199887,1.002460097945051,0.5330403482199887
random_7,5,300,1.0641038817093926,0.56103873308992,1.0641038817093926,0.56103873308992
random_7,1,400,0.34071988604070114,0.0848251630633855,0.34071988604070114,0.0848251630633855
random_7,2,400,0.49705533621571074,0.18842455609259423,0.49705533621571074,0.18842455609259423
random_7,3,400,0.4940642406782211,0.2076667166790893,0.4940642406782211,0.2076667166790893
random_7,4,400,0.3600118840308967,0.15932254586996875,0.3600118840308967,0.15932254586996875
random_7,5,400,0.26384495658259,0.11832588775492692,0.26384495658259,0.11832588775492692
random_7,1,500,0.21122422622826253,0.05303255026628184,0.21122422622826253,0.05303255026628184
random_7,2,500,0.16297946075295588,0.04435285454078186,0.16297946075295588,0.04435285454078186
random_7,3,500,0.062699632696954,0.013921808588061468,0.062699632696954,0.013921808588061468
random_7,4,500,0.02922962654618977,0.007087718593739689,0.02922962654618977,0.007087718593739689
random_7,5,500,0.007244567851853123,0.0001911865577460814,0.007244567851853123,0.0001911865577460814
random_7,1,600,0.0658115664119826,0.02903512259583918,0.0658115664119826,0.02903512259583918
random_7,2,600,0.13683626690678663,0.075023796417103,0.13683626690678663,0.075023796417103
random_7,3,600,0.04193330762278058,0.004551708931203491,0.04193330762278058,0.004551708931203491
random_7,4,600,0.0013395058682770244,0.035628734272248996,0.0013395058682770244,0.035628734272248996
random_7,5,600,0.0034049772519317845,0.03915734095370804,0.0034049772519317845,0.03915734095370804
random_8,1,0,0.003882274435635713,0.07441608996539795,0.003882274435635713,0.07441608996539795
random_8,2,0,0.14274594797523932,0.016666666666666607,0.14274594797523932,0.016666666666666607
random_8,3,0,0.07775481946054552,0.019667159763313458,0.07775481946054552,0.019667159763313458
random_8,4,0,0.06993552837920625,0.02214212956327677,0.06993552837920625,0.02214212956327677
random_8,5,0,0.041602331283159266,0.013455944129384556,0.041602331283159266,0.013455944129384556
random_8,1,100,0.4294967719097813,0.20554886489670732,0.4294967719097813,0.20554886489670732
random_8,2,100,0.2510743742658269,0.09683188877336923,0.2510743742658269,0.09683188877336923
random_8,3,100,0.32498774723825696,0.13701132611993705,0.32498774723825696,0.13701132611993705
random_8,4,100,0.2857835636303184,0.11056940961312683,0.2857835636303184,0.11056940961312683
random_8,5,100,0.23053631082326076,0.08227004749801753,0.23053631082326076,0.08227004749801753
random_8,1,200,0.6706310582844494,0.3875309865890724,0.6706310582844494,0.3875309865890724
random_8,2,200,0.3491857796242964,0.2542300900493336,0.3491857796242964,0.2542300900493336
random_8,3,200,0.3360667538862605,0.24722610502337056,0.3360667538862605,0.24722610502337056
random_8,4,200,0.27155593964846303,0.21371662669562747,0.27155593964846303,0.21371662669562747
random_8,5,200,0.24735687585032973,0.19565833161425655,0.24735687585032973,0.19565833161425655
random_8,1,300,0.3800061241554953,0.10449737610446241,0.3800061241554953,0.10449737610446241
random_8,2,300,0.2630944152134498,0.08710146310415379,0.2630944152134498,0.08710146310415379
random_8,3,300,0.06371318770876,0.007127761591990689,0.06371318770876,0.007127761591990689
random_8,4,300,0.14332351398192977,0.05633411079833994,0.14332351398192977,0.05633411079833994
random_8,5,300,0.12860962732992864,0.05252953014254813,0.12860962732992864,0.05252953014254813
random_8,1,400,0.6394157967715535,0.24476293382440978,0.6394157967715535,0.24476293382440978
random_8,2,400,0.6095303214638115,0.23110548662804797,0.6095303214638115,0.23110548662804797
random_8,3,400,0.6496137077108254,0.24784809710213046,0.6496137077108254,0.24784809710213046
random_8,4,400,0.5768119341025402,0.22836980900952197,0.5768119341025402,0.22836980900952197
random_8,5,400,0.531378242197807,0.21699904305382223,0.531378242197807,0.21699904305382223
random_8,1,500,0.13765126330786925,0.017098237878444777,0.13765126330786925,0.017098237878444777
random_8,2,500,0.14298476585461373,0.006487838271491242,0.14298476585461373,0.006487838271491242
random_8,3,500,0.056018397497564876,0.012673558988030131,0.056018397497564876,0.012673558988030131
random_8,4,500,0.05312303633184923,0.019452041939196363,0.05312303633184923,0.019452041939196363
random_8,5,500,0.06652581608023567,0.015355762781936289,0.06652581608023567,0.015355762781936289
random_8,1,600,0.22804644510584904,0.08276272493999676,0.22804644510584904,0.08276272493999676
random_8,2,600,0.10657170572091934,0.051618795942401596,0.10657170572091934,0.051618795942401596
random_8,3,600,0.07748391304520885,0.03767859260106521,0.07748391304520885,0.03767859260106521
random_8,4,600,0.017728345281263214,0.019174848707486314,0.017728345281263214,0.019174848707486314
random_8,5,600,0.031049958774983177,0.005776313242236708,0.031049958774983177,0.005776313242236708
random_9,1,0,0.003882274435635713,0.07441608996539795,0.003882274435635713,0.07441608996539795
random_9,2,0,0.14274594797523932,0.016666666666666607,0.14274594797523932,0.016666666666666607
random_9,3,0,0.07775481946054552,0.019667159763313458,0.07775481946054552,0.019667159763313458
random_9,4,0,0.06993552837920625,0.02214212956327677,0.06993552837920625,0.02214212956327677
random_9,5,0,0.041602331283159266,0.013455944129384556,0.041602331283159266,0.013455944129384556
random_9,1,100,0.929550695396173,0.4581940178669209,0.929550695396173,0.4581940178669209
random_9,2,100,0.748632272952227,0.37893475860766146,0.748632272952227,0.37893475860766146
random_9,3,100,0.6374602733125768,0.3403419777183961,0.6374602733125768,0.3403419777183961
random_9,4,100,0.6450223884325195,0.34503811144086305,0.6450223884325195,0.34503811144086305
random_9,5,100,0.6146446098245248,0.32893367423875586,0.6146446098245248,0.32893367423875586
random_9,1,200,0.617435093599279,0.30273047703963407,0.617435093599279,0.30273047703963407
random_9,2,200,0.4335410777293838,0.23233192426672467,0.4335410777293838,0.23233192426672467
random_9,3,200,0.4881776539530466,0.2683309164561929,0.4881776539530466,0.2683309164561929
random_9,4,200,0.4446582091439102,0.24805797925471257,0.4446582091439102,0.24805797925471257
random_9,5,200,0.4395165810559575,0.22927991045552887,0.4395165810559575,0.22927991045552887
random_9,1,300,0.3436692465460952,0.07450518639346893,0.3436692465460952,0.07450518639346893
random_9,2,300,0.25899913700104826,0.06832800719308851,0.25899913700104826,0.06832800719308851
random_9,3,300,0.17591929120299143,0.04440628420418524,0.17591929120299143,0.04440628420418524
random_9,4,300,0.24581305356046612,0.06790107426781178,0.24581305356046612,0.06790107426781178
random_9,5,300,0.2525352964028911,0.07621226719768925,0.2525352964028911,0.07621226719768925
random_9,1,400,0.6247703707961968,0.22725309802082921,0.6247703707961968,0.22725309802082921
random_9,2,400,0.7079922638087052,0.2852820977387403,0.7079922638087052,0.2852820977387403
random_9,3,400,0.6670091348261994,0.3032295278084305,0.6670091348261994,0.3032295278084305
random_9,4,400,0.5330305272622958,0.23541834725326433,0.5330305272622958,0.23541834725326433
random_9,5,400,0.4836372509531849,0.201027963147412,0.4836372509531849,0.201027963147412
random_9,1,500,0.48863798079483534,0.26111208484425275,0.48863798079483534,0.26111208484425275
random_9,2,500,0.24284845960324153,0.09613005111858497,0.24284845960324153,0.09613005111858497
random_9,3,500,0.28223502301121706,0.13308996059590872,0.28223502301121706,0.13308996059590872
random_9,4,500,0.2544855828464242,0.11416700837587235,0.2544855828464242,0.11416700837587235
random_9,5,500,0.22534778713149084,0.09163390906145447,0.22534778713149084,0.09163390906145447
random_9,1,600,0.21488464632164017,0.12872844318952215,0.21488464632164017,0.12872844318952215
random_9,2,600,0.17957145058697954,0.14487529173173674,0.17957145058697954,0.14487529173173674
random_9,3,600,0.19372575844352535,0.14773885240911666,0.19372575844352535,0.14773885240911666
random_9,4,600,0.1950529375196779,0.14958002460784375,0.1950529375196779,0.14958002460784375
random_9,5,600,0.22918178709894177,0.16719310878486965,0.22918178709894177,0.16719310878486965
random_10,1,0,0.003882274435635713,0.07441608996539795,0.003882274435635713,0.07441608996539795
