filename,init_locs,seed,type_id,r,0,1,2,3,4,5,6,7,8
random_1,R1,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_1,R1,0,2,4,0.1766354238987889,0.0,0.0,0.2085225029609159,0.34383066597831696,0.20000524328859065,0.0,0.24376797698945352,0.0
random_1,R1,0,3,4,0.23471485411140586,0.0,0.2085225029609159,0.0,0.5,0.36250000000000016,0.0,0.42857142857142855,0.0
random_1,R1,0,4,4,0.3333333333333333,0.0,0.34383066597831696,0.5,0.0,0.6000000000000001,0.0,1.0,0.0
random_1,R1,0,5,4,0.2650862068965517,0.0,0.20000524328859065,0.36250000000000016,0.6000000000000001,0.0,0.0,0.5,0.0
random_1,R1,0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_1,R1,0,7,4,0.30000000000000004,0.0,0.24376797698945352,0.42857142857142855,1.0,0.5,0.0,0.0,0.0
random_1,R1,0,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_1,R1,0,0,5,0.0,0.0,0.17511378991536872,0.23832507992227167,0.3333333333333334,0.2614042933810376,0.3000000000000001,0.3000000000000001,0.0
random_1,R1,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_1,R1,0,2,5,0.17511378991536872,0.0,0.0,0.19200421210547575,0.3445659844742414,0.17687533729087965,0.28456749672346004,0.23885976408912188,0.0
random_1,R1,0,3,5,0.23832507992227167,0.0,0.19200421210547575,0.0,0.42857142857142855,0.26929674099485423,0.415683962264151,0.375,0.0
random_1,R1,0,4,5,0.3333333333333334,0.0,0.3445659844742414,0.42857142857142855,0.0,0.5,1.0,1.0,0.0
random_1,R1,0,5,5,0.2614042933810376,0.0,0.17687533729087965,0.26929674099485423,0.5,0.0,0.48214285714285726,0.42857142857142855,0.0
random_1,R1,0,6,5,0.3000000000000001,0.0,0.28456749672346004,0.415683962264151,1.0,0.48214285714285726,0.0,0.75,0.0
random_1,R1,0,7,5,0.3000000000000001,0.0,0.23885976408912188,0.375,1.0,0.42857142857142855,0.75,0.0,0.0
random_1,R1,0,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,0,1,0.0,0.6666666666666666,0.0,0.5,0.5,0.0,0.19999999999999996,0.0,0.0
random_2,R1,1,1,1,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0
random_2,R1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,3,1,0.5,0.3333333333333333,0.0,0.0,0.3958333333333333,0.0,0.6666666666666666,0.0,0.0
random_2,R1,1,4,1,0.5,0.6666666666666666,0.0,0.3958333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
random_2,R1,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,6,1,0.19999999999999996,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0
random_2,R1,1,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,0,2,0.0,0.4,0.0,0.16071428571428573,0.2857142857142857,0.0,0.4714285714285714,0.0,0.4714285714285714
random_2,R1,1,1,2,0.4,0.0,0.0,0.48,0.6818181818181819,0.0,1.0,0.0,1.0
random_2,R1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,3,2,0.16071428571428573,0.48,0.0,0.0,0.2584415584415584,0.0,0.36000000000000004,0.0,0.36000000000000004
random_2,R1,1,4,2,0.2857142857142857,0.6818181818181819,0.0,0.2584415584415584,0.0,0.0,0.5,0.0,0.5
random_2,R1,1,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,6,2,0.4714285714285714,1.0,0.0,0.36000000000000004,0.5,0.0,0.0,0.0,0.0
random_2,R1,1,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,8,2,0.4714285714285714,1.0,0.0,0.36000000000000004,0.5,0.0,0.0,0.0,0.0
random_2,R1,1,0,3,0.0,0.3333333333333333,0.3333333333333333,0.0863095238095238,0.2389794685990338,0.296875,0.359375,0.0,0.23660714285714285
random_2,R1,1,1,3,0.3333333333333333,0.0,1.0,0.5142857142857142,0.5478260869565218,1.0,1.0,0.0,0.6666666666666666
random_2,R1,1,2,3,0.3333333333333333,1.0,0.0,0.4,0.39999999999999997,1.0,1.0,0.0,0.6666666666666666
random_2,R1,1,3,3,0.0863095238095238,0.5142857142857142,0.4,0.0,0.24883540372670804,0.3857142857142857,0.42857142857142855,0.0,0.2738095238095238
random_2,R1,1,4,3,0.2389794685990338,0.5478260869565218,0.39999999999999997,0.24883540372670804,0.0,0.39999999999999997,0.5739130434782609,0.0,0.39492753623188404
random_2,R1,1,5,3,0.296875,1.0,1.0,0.3857142857142857,0.39999999999999997,0.0,1.0,0.0,0.6666666666666666
random_2,R1,1,6,3,0.359375,1.0,1.0,0.42857142857142855,0.5739130434782609,1.0,0.0,0.0,0.5
random_2,R1,1,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,8,3,0.23660714285714285,0.6666666666666666,0.6666666666666666,0.2738095238095238,0.39492753623188404,0.6666666666666666,0.5,0.0,0.0
random_2,R1,1,0,4,0.0,0.2857142857142857,0.2222222222222222,0.10078701426463355,0.19951450418740138,0.15991692627206644,0.308411214953271,0.0,0.20735981308411214
random_2,R1,1,1,4,0.2857142857142857,0.0,0.49999999999999994,0.47368421052631576,0.47142857142857136,0.5,1.0,0.0,0.6666666666666666
random_2,R1,1,2,4,0.2222222222222222,0.49999999999999994,0.0,0.24310776942355888,0.2488095238095238,0.3333333333333333,0.5,0.0,0.39999999999999997
random_2,R1,1,3,4,0.10078701426463355,0.47368421052631576,0.24310776942355888,0.0,0.22573099415204675,0.212406015037594,0.47368421052631576,0.0,0.31140350877192985
random_2,R1,1,4,4,0.19951450418740138,0.47142857142857136,0.2488095238095238,0.22573099415204675,0.0,0.3017857142857143,0.48571428571428577,0.0,0.40408163265306124
random_2,R1,1,5,4,0.15991692627206644,0.5,0.3333333333333333,0.212406015037594,0.3017857142857143,0.0,0.375,0.0,0.2
random_2,R1,1,6,4,0.308411214953271,1.0,0.5,0.47368421052631576,0.48571428571428577,0.375,0.0,0.0,0.5
random_2,R1,1,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,8,4,0.20735981308411214,0.6666666666666666,0.39999999999999997,0.31140350877192985,0.40408163265306124,0.2,0.5,0.0,0.0
random_2,R1,1,0,5,0.0,0.5584239130434783,0.27272727272727276,0.16086956521739135,0.27773613193403296,0.17730978260869565,0.336231884057971,0.0,0.3140096618357488
random_2,R1,1,1,5,0.5584239130434783,0.0,0.6000000000000001,0.6,0.7241379310344829,0.5625,1.0,0.0,1.0
random_2,R1,1,2,5,0.27272727272727276,0.6000000000000001,0.0,0.27777777777777785,0.31494252873563217,0.3333333333333333,0.5,0.0,0.5
random_2,R1,1,3,5,0.16086956521739135,0.6,0.27777777777777785,0.0,0.4343103448275862,0.1475,0.49285714285714294,0.0,0.4642857142857144
random_2,R1,1,4,5,0.27773613193403296,0.7241379310344829,0.31494252873563217,0.4343103448275862,0.0,0.3517241379310345,0.6206896551724138,0.0,0.6206896551724137
random_2,R1,1,5,5,0.17730978260869565,0.5625,0.3333333333333333,0.1475,0.3517241379310345,0.0,0.4392857142857142,0.0,0.4107142857142857
random_2,R1,1,6,5,0.336231884057971,1.0,0.5,0.49285714285714294,0.6206896551724138,0.4392857142857142,0.0,0.0,0.20000000000000004
random_2,R1,1,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,8,5,0.3140096618357488,1.0,0.5,0.4642857142857144,0.6206896551724137,0.4107142857142857,0.20000000000000004,0.0,0.0
random_3,R1,2,0,1,0.0,0.6000000000000001,0.375,0.0,0.6000000000000001,0.75,0.0,0.0,0.0
random_3,R1,2,1,1,0.6000000000000001,0.0,0.42857142857142855,0.0,0.75,1.0,0.0,0.0,0.0
random_3,R1,2,2,1,0.375,0.42857142857142855,0.0,0.0,0.3857142857142857,0.6,0.0,0.0,0.0
random_3,R1,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,1,0.6000000000000001,0.75,0.3857142857142857,0.0,0.0,1.0,0.0,0.0,0.0
random_3,R1,2,5,1,0.75,1.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0
random_3,R1,2,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,0,2,0.0,0.5,0.27045454545454545,0.4,0.5,0.6000000000000001,0.0,0.0,0.0
random_3,R1,2,1,2,0.5,0.0,0.3333333333333333,0.75,0.75,1.0,0.0,0.0,0.0
random_3,R1,2,2,2,0.27045454545454545,0.3333333333333333,0.0,0.4416666666666666,0.4,0.421875,0.0,0.0,0.0
random_3,R1,2,3,2,0.4,0.75,0.4416666666666666,0.0,0.75,1.0,0.0,0.0,0.0
random_3,R1,2,4,2,0.5,0.75,0.4,0.75,0.0,1.0,0.0,0.0,0.0
random_3,R1,2,5,2,0.6000000000000001,1.0,0.421875,1.0,1.0,0.0,0.0,0.0,0.0
random_3,R1,2,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,0,3,0.0,0.6666666666666665,0.29359243697478987,0.5437405731523378,0.6666666666666665,0.449579831932773,0.0,0.0,0.0
random_3,R1,2,1,3,0.6666666666666665,0.0,0.35971320346320335,1.0,0.9999999999999998,0.7999999999999998,0.0,0.0,0.0
random_3,R1,2,2,3,0.29359243697478987,0.35971320346320335,0.0,0.45112179487179477,0.4166666666666666,0.3269230769230768,0.0,0.0,0.0
random_3,R1,2,3,3,0.5437405731523378,1.0,0.45112179487179477,0.0,0.9999999999999998,0.3307692307692307,0.0,0.0,0.0
random_3,R1,2,4,3,0.6666666666666665,0.9999999999999998,0.4166666666666666,0.9999999999999998,0.0,0.7999999999999998,0.0,0.0,0.0
random_3,R1,2,5,3,0.449579831932773,0.7999999999999998,0.3269230769230768,0.3307692307692307,0.7999999999999998,0.0,0.0,0.0,0.0
random_3,R1,2,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,0,4,0.0,0.5714285714285714,0.2805068226120858,0.4126984126984126,0.5714285714285714,0.28928571428571426,0.5714285714285714,0.0,0.0
random_3,R1,2,1,4,0.5714285714285714,0.0,0.3619161299874158,1.0,1.0,0.5714285714285714,0.9335443037974684,0.0,0.0
random_3,R1,2,2,4,0.2805068226120858,0.3619161299874158,0.0,0.44580200501253126,0.42105263157894735,0.2728070175438597,0.43421052631578955,0.0,0.0
random_3,R1,2,3,4,0.4126984126984126,1.0,0.44580200501253126,0.0,1.0,0.32142857142857145,1.0,0.0,0.0
random_3,R1,2,4,4,0.5714285714285714,1.0,0.42105263157894735,1.0,0.0,0.6720779220779222,0.6136363636363636,0.0,0.0
random_3,R1,2,5,4,0.28928571428571426,0.5714285714285714,0.2728070175438597,0.32142857142857145,0.6720779220779222,0.0,0.6071428571428571,0.0,0.0
random_3,R1,2,6,4,0.5714285714285714,0.9335443037974684,0.43421052631578955,1.0,0.6136363636363636,0.6071428571428571,0.0,0.0,0.0
random_3,R1,2,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,0,5,0.0,0.5714285714285714,0.2690004887585533,0.42939042939042943,0.5714285714285714,0.2711111111111111,0.5714285714285714,0.0,0.0
random_3,R1,2,1,5,0.5714285714285714,0.0,0.33138367009334757,1.0,1.0,0.5714285714285714,0.9464285714285715,0.0,0.0
random_3,R1,2,2,5,0.2690004887585533,0.33138367009334757,0.0,0.4429280397022334,0.4057071960297766,0.24395161290322576,0.41315136476426795,0.0,0.0
random_3,R1,2,3,5,0.42939042939042943,1.0,0.4429280397022334,0.0,1.0,0.42857142857142866,1.0,0.0,0.0
random_3,R1,2,4,5,0.5714285714285714,1.0,0.4057071960297766,1.0,0.0,0.6761904761904761,0.5833333333333333,0.0,0.0
random_3,R1,2,5,5,0.2711111111111111,0.5714285714285714,0.24395161290322576,0.42857142857142866,0.6761904761904761,0.0,0.6285714285714284,0.0,0.0
random_3,R1,2,6,5,0.5714285714285714,0.9464285714285715,0.41315136476426795,1.0,0.5833333333333333,0.6285714285714284,0.0,0.0,0.0
random_3,R1,2,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,0,1,0.0,0.4,0.6666666666666666,0.39999999999999997,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666
random_4,R1,3,1,1,0.4,0.0,0.49999999999999994,0.284313725490196,0.5404411764705883,0.0,0.0,0.0,0.4080882352941177
random_4,R1,3,2,1,0.6666666666666666,0.49999999999999994,0.0,0.5,1.0,0.0,0.0,0.0,1.0
random_4,R1,3,3,1,0.39999999999999997,0.284313725490196,0.5,0.0,0.5,0.0,0.0,0.0,0.5625
random_4,R1,3,4,1,0.6666666666666666,0.5404411764705883,1.0,0.5,0.0,0.0,0.0,0.0,1.0
random_4,R1,3,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,8,1,0.6666666666666666,0.4080882352941177,1.0,0.5625,1.0,0.0,0.0,0.0,0.0
random_4,R1,3,0,2,0.0,0.2857142857142857,0.4,0.3547880690737833,0.4,0.0,0.0,0.0,0.4
random_4,R1,3,1,2,0.2857142857142857,0.0,0.5,0.32325445515629564,0.5199386503067485,0.0,0.0,0.0,0.4739263803680982
random_4,R1,3,2,2,0.4,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
random_4,R1,3,3,2,0.3547880690737833,0.32325445515629564,0.5,0.0,0.5,0.0,0.0,0.0,0.6428571428571429
random_4,R1,3,4,2,0.4,0.5199386503067485,1.0,0.5,0.0,0.0,0.0,0.0,1.0
random_4,R1,3,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,8,2,0.4,0.4739263803680982,1.0,0.6428571428571429,1.0,0.0,0.0,0.0,0.0
random_4,R1,3,0,3,0.0,0.24999999999999997,0.2857142857142857,0.3297811059907835,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
random_4,R1,3,1,3,0.24999999999999997,0.0,0.39999999999999997,0.34911406423034325,0.510797342192691,0.5,0.510797342192691,0.0,0.5182724252491694
random_4,R1,3,2,3,0.2857142857142857,0.39999999999999997,0.0,0.39999999999999997,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666
random_4,R1,3,3,3,0.3297811059907835,0.34911406423034325,0.39999999999999997,0.0,0.5,0.5,0.5,0.0,0.6964285714285714
random_4,R1,3,4,3,0.3333333333333333,0.510797342192691,0.6666666666666666,0.5,0.0,1.0,0.0,0.0,1.0
random_4,R1,3,5,3,0.3333333333333333,0.5,0.6666666666666666,0.5,1.0,0.0,1.0,0.0,1.0
random_4,R1,3,6,3,0.3333333333333333,0.510797342192691,0.6666666666666666,0.5,0.0,1.0,0.0,0.0,1.0
random_4,R1,3,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,8,3,0.3333333333333333,0.5182724252491694,0.6666666666666666,0.6964285714285714,1.0,1.0,1.0,0.0,0.0
random_4,R1,3,0,4,0.0,0.25,0.2465659340659341,0.25659340659340657,0.3333333333333333,0.20453296703296706,0.2857142857142857,0.0,0.3333333333333333
random_4,R1,3,1,4,0.25,0.0,0.3333333333333333,0.2739515411973918,0.5025933609958506,0.24046939834024897,0.2228215767634854,0.0,0.5259336099585061
random_4,R1,3,2,4,0.2465659340659341,0.3333333333333333,0.0,0.33035714285714285,0.5,0.23883928571428573,0.39999999999999997,0.0,0.5
random_4,R1,3,3,4,0.25659340659340657,0.2739515411973918,0.33035714285714285,0.0,0.3333333333333333,0.175,0.31802721088435376,0.0,0.4821428571428572
random_4,R1,3,4,4,0.3333333333333333,0.5025933609958506,0.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0
random_4,R1,3,5,4,0.20453296703296706,0.24046939834024897,0.23883928571428573,0.175,0.3333333333333333,0.0,0.2797619047619047,0.0,0.4375
random_4,R1,3,6,4,0.2857142857142857,0.2228215767634854,0.39999999999999997,0.31802721088435376,0.3333333333333333,0.2797619047619047,0.0,0.0,0.6666666666666666
random_4,R1,3,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,8,4,0.3333333333333333,0.5259336099585061,0.5,0.4821428571428572,1.0,0.4375,0.6666666666666666,0.0,0.0
random_4,R1,3,0,5,0.0,0.275,0.2746908723021583,0.26110416015014076,0.36666666666666664,0.1861910471622702,0.3142857142857143,0.0,0.3142857142857143
random_4,R1,3,1,5,0.275,0.0,0.36666666666666664,0.27136850071791824,0.5556368960468521,0.23908491947291363,0.2560761346998535,0.0,0.4633967789165446
random_4,R1,3,2,5,0.2746908723021583,0.36666666666666664,0.0,0.34408212560386475,0.55,0.20854166666666663,0.44,0.0,0.44000000000000006
random_4,R1,3,3,5,0.26110416015014076,0.27136850071791824,0.34408212560386475,0.0,0.31428571428571433,0.15972686733556302,0.3118659420289855,0.0,0.39103260869565215
random_4,R1,3,4,5,0.36666666666666664,0.5556368960468521,0.55,0.31428571428571433,0.0,0.27499999999999997,0.36666666666666664,0.0,1.0
random_4,R1,3,5,5,0.1861910471622702,0.23908491947291363,0.20854166666666663,0.15972686733556302,0.27499999999999997,0.0,0.2546296296296296,0.0,0.325
random_4,R1,3,6,5,0.3142857142857143,0.2560761346998535,0.44,0.3118659420289855,0.36666666666666664,0.2546296296296296,0.0,0.0,0.6333333333333333
random_4,R1,3,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,8,5,0.3142857142857143,0.4633967789165446,0.44000000000000006,0.39103260869565215,1.0,0.325,0.6333333333333333,0.0,0.0
random_5,R1,4,0,1,0.0,0.20357142857142857,0.0,0.15714285714285717,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
random_5,R1,4,1,1,0.20357142857142857,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
random_5,R1,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,R1,4,3,1,0.15714285714285717,0.3333333333333333,0.0,0.0,0.4,0.4,0.0,0.0,0.0
random_5,R1,4,4,1,0.2857142857142857,0.6666666666666666,0.0,0.4,0.0,1.0,0.0,0.0,0.0
random_5,R1,4,5,1,0.2857142857142857,0.6666666666666666,0.0,0.4,1.0,0.0,0.0,0.0,0.0
random_5,R1,4,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,R1,4,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,R1,4,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,R1,4,0,2,0.0,0.19566800145613394,0.2222222222222222,0.11647504106262942,0.2857142857142857,0.20315091210613595,0.25652985074626866,0.0,0.36460554371002135
random_5,R1,4,1,2,0.19566800145613394,0.0,0.4,0.2857142857142857,0.6666666666666666,0.39999999999999997,0.3201219512195122,0.0,0.6666666666666666
random_5,R1,4,2,2,0.2222222222222222,0.4,0.0,0.2532894736842105,0.5,0.3333333333333333,0.4,0.0,0.5
random_5,R1,4,3,2,0.11647504106262942,0.2857142857142857,0.2532894736842105,0.0,0.3333333333333333,0.25109649122807015,0.2857142857142857,0.0,0.3333333333333333
random_5,R1,4,4,2,0.2857142857142857,0.6666666666666666,0.5,0.3333333333333333,0.0,0.49999999999999994,0.6666666666666666,0.0,1.0
random_5,R1,4,5,2,0.20315091210613595,0.39999999999999997,0.3333333333333333,0.25109649122807015,0.49999999999999994,0.0,0.3,0.0,0.5
random_5,R1,4,6,2,0.25652985074626866,0.3201219512195122,0.4,0.2857142857142857,0.6666666666666666,0.3,0.0,0.0,0.5
random_5,R1,4,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,R1,4,8,2,0.36460554371002135,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,0.5,0.0,0.0
random_5,R1,4,0,3,0.0,0.2969594594594595,0.30000000000000004,0.13214285714285717,0.3625,0.25984848484848483,0.3625,0.0,0.5015625
random_5,R1,4,1,3,0.2969594594594595,0.0,0.6000000000000001,0.3333333333333333,0.75,0.42857142857142855,0.46621621621621623,0.0,1.0
random_5,R1,4,2,3,0.30000000000000004,0.6000000000000001,0.0,0.3046875,0.6000000000000001,0.37073863636363635,0.6000000000000001,0.0,0.75
random_5,R1,4,3,3,0.13214285714285717,0.3333333333333333,0.3046875,0.0,0.3333333333333333,0.26065340909090906,0.3333333333333333,0.0,0.375
random_5,R1,4,4,3,0.3625,0.75,0.6000000000000001,0.3333333333333333,0.0,0.36038961038961037,0.375,0.0,0.75
random_5,R1,4,5,3,0.25984848484848483,0.42857142857142855,0.37073863636363635,0.26065340909090906,0.36038961038961037,0.0,0.36038961038961037,0.0,0.5454545454545454
random_5,R1,4,6,3,0.3625,0.46621621621621623,0.6000000000000001,0.3333333333333333,0.375,0.36038961038961037,0.0,0.0,0.75
random_5,R1,4,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,R1,4,8,3,0.5015625,1.0,0.75,0.375,0.75,0.5454545454545454,0.75,0.0,0.0
random_5,R1,4,0,4,0.0,0.2981770833333333,0.30000000000000004,0.13885714285714287,0.2796428571428572,0.22582417582417583,0.3246031746031746,0.0,0.49017857142857146
random_5,R1,4,1,4,0.2981770833333333,0.0,0.6000000000000001,0.3,0.6000000000000001,0.375,0.2666015625,0.0,1.0
random_5,R1,4,2,4,0.30000000000000004,0.6000000000000001,0.0,0.29649350649350653,0.41071428571428575,0.34761904761904755,0.6000000000000001,0.0,0.75
random_5,R1,4,3,4,0.13885714285714287,0.3,0.29649350649350653,0.0,0.3327272727272728,0.20214285714285718,0.3,0.0,0.3333333333333333
random_5,R1,4,4,4,0.2796428571428572,0.6000000000000001,0.41071428571428575,0.3327272727272728,0.0,0.275,0.4749999999999999,0.0,0.84375
random_5,R1,4,5,4,0.22582417582417583,0.375,0.34761904761904755,0.20214285714285718,0.275,0.0,0.2625,0.0,0.3857142857142857
random_5,R1,4,6,4,0.3246031746031746,0.2666015625,0.6000000000000001,0.3,0.4749999999999999,0.2625,0.0,0.0,1.0
random_5,R1,4,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_5,R1,4,8,4,0.49017857142857146,1.0,0.75,0.3333333333333333,0.84375,0.3857142857142857,1.0,0.0,0.0
random_5,R1,4,0,5,0.0,0.2745510835913313,0.25,0.13279646571816192,0.25645421282910735,0.17735716296087814,0.27755417956656353,0.3025541795665635,0.41950464396284837
