filename,init_locs,seed,r,sample_id,0,1,2,3,4,5,6,7,8
random_1,R1,0,5,8,20.065573770491802,0.0,0.0,0.0,0.13114754098360656,0.0,0.0,0.0,0.0
random_1,R1,0,5,9,10.229508196721312,0.0,0.0,0.7868852459016393,0.0,0.0,0.0,0.0,0.0
random_1,R1,0,5,10,0.13114754098360656,0.0,0.0,0.0,0.0,0.5245901639344263,0.0,0.0,0.0
random_1,R1,0,5,11,0.6557377049180327,0.0,0.0,1.180327868852459,0.0,0.6557377049180327,0.0,0.0,0.0
random_1,R1,0,5,12,0.26229508196721313,0.0,0.13114754098360656,0.0,0.0,0.0,0.0,0.0,0.0
random_1,R1,0,5,13,0.0,0.0,0.13114754098360656,0.26229508196721313,0.0,0.26229508196721313,0.0,0.0,0.0
random_1,R1,0,5,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_1,R1,0,5,15,0.0,0.0,0.0,0.39344262295081966,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,1,0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,1,3,0.0,0.0,1.6,0.0,3.2,1.6,0.0,0.0,0.0
random_2,R1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,1,5,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,1,6,9.6,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,1,7,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,1,8,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,1,9,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,1,12,1.6,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,2,0,4.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,2,2,0.0,0.0,1.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,2,3,0.0,0.0,1.2307692307692308,0.0,3.076923076923077,0.6153846153846154,0.6153846153846154,0.0,0.0
random_2,R1,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,2,5,25.846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,2,6,4.3076923076923075,0.0,0.0,2.4615384615384617,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,2,7,0.0,0.0,3.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,2,8,0.0,0.0,2.4615384615384617,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,2,9,0.0,0.0,1.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,2,12,3.076923076923077,0.0,1.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,3,0,5.44,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,3,2,0.0,0.0,2.24,0.0,0.0,0.0,0.32,0.0,0.0
random_2,R1,1,3,3,0.0,0.0,0.64,0.0,5.12,0.32,0.32,0.0,0.0
random_2,R1,1,3,4,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,3,5,26.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,3,6,5.44,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,3,7,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,3,8,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,3,9,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,3,10,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,3,12,4.16,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,4,0,5.658536585365853,0.0,0.1951219512195122,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,4,2,0.0,0.0,2.1463414634146343,0.0,0.0,0.0,0.1951219512195122,0.0,0.0
random_2,R1,1,4,3,0.0,0.0,0.3902439024390244,0.0,5.2682926829268295,0.5853658536585366,0.1951219512195122,0.0,0.0
random_2,R1,1,4,4,0.0,0.0,0.3902439024390244,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,4,5,27.51219512195122,0.0,0.0,0.7804878048780488,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,4,6,5.463414634146342,0.0,0.0,1.7560975609756098,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,4,7,0.0,0.0,2.5365853658536586,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,4,8,0.0,0.0,1.951219512195122,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,4,9,0.0,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,4,10,0.0,1.951219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,4,11,0.0,0.0,0.0,0.0,0.0,0.1951219512195122,0.0,0.0,0.0
random_2,R1,1,4,12,5.463414634146342,0.0,0.7804878048780488,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,4,15,0.0,0.0,0.5853658536585366,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,5,0,6.819672131147541,0.0,0.13114754098360656,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,5,1,0.0,0.0,0.0,0.0,0.13114754098360656,0.0,0.0,0.0,0.0
random_2,R1,1,5,2,0.0,0.0,1.5737704918032787,0.0,0.0,0.0,0.13114754098360656,0.0,0.0
random_2,R1,1,5,3,0.0,0.0,0.26229508196721313,0.0,4.19672131147541,0.39344262295081966,0.13114754098360656,0.0,0.0
random_2,R1,1,5,4,0.0,0.0,0.39344262295081966,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,5,5,25.442622950819672,0.0,0.0,0.5245901639344263,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,5,6,5.639344262295082,0.0,0.0,1.7049180327868851,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,5,7,0.0,0.0,2.098360655737705,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,5,8,0.0,0.0,1.9672131147540983,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,5,9,0.0,0.0,1.5737704918032787,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,5,10,0.0,4.065573770491803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,5,11,0.13114754098360656,0.0,0.26229508196721313,0.0,0.0,0.26229508196721313,0.0,0.0,0.0
random_2,R1,1,5,12,5.770491803278689,0.0,0.5245901639344263,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,5,13,0.0,0.0,0.13114754098360656,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,5,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_2,R1,1,5,15,0.0,0.0,0.39344262295081966,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,0,0.0,16.0,0.0,0.0,4.8,0.0,1.6,0.0,0.0
random_3,R1,2,1,1,0.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,2,1.6,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,7,0.0,0.0,0.0,1.6,0.0,1.6,0.0,0.0,0.0
random_3,R1,2,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,10,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0
random_3,R1,2,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,12,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,14,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,0,0.0,12.923076923076923,0.0,0.0,1.8461538461538463,0.0,0.6153846153846154,0.0,0.0
random_3,R1,2,2,1,0.0,30.76923076923077,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0
random_3,R1,2,2,2,2.4615384615384617,0.0,0.6153846153846154,0.6153846153846154,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,7,0.0,0.0,0.0,0.6153846153846154,0.0,0.6153846153846154,0.0,0.0,0.0
random_3,R1,2,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,10,0.0,0.0,0.0,0.0,1.2307692307692308,0.0,0.0,0.0,0.0
random_3,R1,2,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,12,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,14,12.307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,0,0.0,13.76,0.0,0.0,1.28,0.0,0.32,0.0,1.28
random_3,R1,2,3,1,0.0,30.72,0.0,0.0,0.64,0.0,0.0,0.0,0.0
random_3,R1,2,3,2,2.88,0.0,0.64,0.64,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,7,0.0,0.0,0.0,0.64,0.0,0.64,0.0,0.0,0.0
random_3,R1,2,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,10,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0
random_3,R1,2,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,12,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,14,13.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,0,0.0,15.804878048780488,0.0,0.0,1.170731707317073,0.0,0.3902439024390244,0.0,1.170731707317073
random_3,R1,2,4,1,0.0,31.024390243902438,0.0,0.0,0.5853658536585366,0.0,0.0,0.0,0.0
random_3,R1,2,4,2,3.1219512195121952,0.0,0.3902439024390244,0.5853658536585366,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,5,0.0,0.0,0.0,0.0,0.1951219512195122,0.0,0.0,0.0,0.0
random_3,R1,2,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,7,0.0,0.0,0.0,0.3902439024390244,0.0,0.3902439024390244,0.0,0.0,0.0
random_3,R1,2,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,10,0.0,0.0,0.0,0.0,1.170731707317073,0.0,0.0,0.0,0.0
random_3,R1,2,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,12,6.439024390243903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,14,17.5609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,5,0,0.0,16.65573770491803,0.0,0.0,1.9672131147540983,0.0,0.39344262295081966,0.0,0.9180327868852459
random_3,R1,2,5,1,0.0,31.475409836065573,0.0,0.0,1.180327868852459,0.0,0.0,0.0,0.0
random_3,R1,2,5,2,2.2295081967213113,0.0,0.26229508196721313,0.39344262295081966,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,5,5,0.0,0.0,0.0,0.0,0.13114754098360656,0.0,0.0,0.0,0.0
random_3,R1,2,5,6,0.0,0.0,0.0,0.0,0.0,0.13114754098360656,0.0,0.0,0.0
random_3,R1,2,5,7,0.0,0.0,0.0,0.6557377049180327,0.0,0.5245901639344263,0.0,0.0,0.0
random_3,R1,2,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,5,10,0.0,0.0,0.0,0.0,1.4426229508196722,0.0,0.0,0.0,0.0
random_3,R1,2,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,5,12,5.508196721311475,0.0,0.0,0.0,0.0,0.26229508196721313,0.0,0.0,0.0
random_3,R1,2,5,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,5,14,17.311475409836067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,4,1.6,0.0,0.0,3.2,0.0,1.6,0.0,0.0,0.0
random_4,R1,3,1,5,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,7,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,8,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,14,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,3,2.4615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,4,2.4615384615384617,0.0,0.0,3.076923076923077,0.0,0.6153846153846154,0.0,0.0,0.0
random_4,R1,3,2,5,11.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,6,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,7,0.6153846153846154,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.0
random_4,R1,3,2,8,12.923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,9,6.153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,10,6.153846153846154,0.0,0.0,0.6153846153846154,0.0,0.0,0.0,0.0,0.0
