filename,init_locs,seed,sample_id,type_id,r,0,1,2,3,4,5,6,7,8
random_3,R1,2,5,4,4,0.23863636363636365,0.0,0.03571428571428571,1.0,0.0,0.3333333333333333,0.0,0.0,0.0
random_3,R1,2,5,5,4,0.09469696969696967,0.3333333333333333,0.2976190476190476,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
random_3,R1,2,5,6,4,0.23863636363636365,0.0,0.03571428571428571,1.0,0.0,0.3333333333333333,0.0,0.0,0.0
random_3,R1,2,5,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,5,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,6,0,4,0.0,0.1177432216905901,0.288961038961039,0.3068181818181818,0.3068181818181818,0.3068181818181818,0.4931818181818182,0.0,0.0
random_3,R1,2,6,1,4,0.1177432216905901,0.0,0.40670426065162907,0.4245614035087719,0.4245614035087719,0.4245614035087719,0.3754385964912281,0.0,0.0
random_3,R1,2,6,2,4,0.288961038961039,0.40670426065162907,0.0,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.7821428571428571,0.0,0.0
random_3,R1,2,6,3,4,0.3068181818181818,0.4245614035087719,0.017857142857142856,0.0,0.0,0.0,0.8,0.0,0.0
random_3,R1,2,6,4,4,0.3068181818181818,0.4245614035087719,0.017857142857142856,0.0,0.0,0.0,0.8,0.0,0.0
random_3,R1,2,6,5,4,0.3068181818181818,0.4245614035087719,0.017857142857142856,0.0,0.0,0.0,0.8,0.0,0.0
random_3,R1,2,6,6,4,0.4931818181818182,0.3754385964912281,0.7821428571428571,0.8,0.8,0.8,0.0,0.0,0.0
random_3,R1,2,6,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,6,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,0,4,0.0,0.29545454545454547,0.29545454545454547,0.29545454545454547,0.29545454545454547,0.29545454545454547,0.29545454545454547,0.0,0.0
random_3,R1,2,7,1,4,0.29545454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,2,4,0.29545454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,3,4,0.29545454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,4,4,0.29545454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,5,4,0.29545454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,6,4,0.29545454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,0,4,0.0,0.13636363636363635,0.1185064935064935,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.0,0.0
random_3,R1,2,8,1,4,0.13636363636363635,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,2,4,0.1185064935064935,0.017857142857142856,0.0,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.0,0.0
random_3,R1,2,8,3,4,0.13636363636363635,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,4,4,0.13636363636363635,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,5,4,0.13636363636363635,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,6,4,0.13636363636363635,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,9,0,4,0.0,0.022727272727272728,0.012987012987012984,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.0
random_3,R1,2,9,1,4,0.022727272727272728,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,9,2,4,0.012987012987012984,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.0
random_3,R1,2,9,3,4,0.022727272727272728,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,9,4,4,0.022727272727272728,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,9,5,4,0.022727272727272728,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,9,6,4,0.022727272727272728,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,9,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,9,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,10,0,4,0.0,0.0,0.42857142857142855,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
random_3,R1,2,10,1,4,0.0,0.0,0.42857142857142855,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
random_3,R1,2,10,2,4,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855,0.42857142857142855,0.09523809523809523,0.42857142857142855,0.0,0.0
random_3,R1,2,10,3,4,0.0,0.0,0.42857142857142855,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
random_3,R1,2,10,4,4,0.0,0.0,0.42857142857142855,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
random_3,R1,2,10,5,4,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
random_3,R1,2,10,6,4,0.0,0.0,0.42857142857142855,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
random_3,R1,2,10,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,10,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,11,0,4,0.0,0.0,0.16071428571428573,0.0,0.7272727272727273,0.3333333333333333,0.2,0.0,0.0
random_3,R1,2,11,1,4,0.0,0.0,0.16071428571428573,0.0,0.7272727272727273,0.3333333333333333,0.2,0.0,0.0
random_3,R1,2,11,2,4,0.16071428571428573,0.16071428571428573,0.0,0.16071428571428573,0.5665584415584416,0.1726190476190476,0.039285714285714285,0.0,0.0
random_3,R1,2,11,3,4,0.0,0.0,0.16071428571428573,0.0,0.7272727272727273,0.3333333333333333,0.2,0.0,0.0
random_3,R1,2,11,4,4,0.7272727272727273,0.7272727272727273,0.5665584415584416,0.7272727272727273,0.0,0.393939393939394,0.5272727272727273,0.0,0.0
random_3,R1,2,11,5,4,0.3333333333333333,0.3333333333333333,0.1726190476190476,0.3333333333333333,0.393939393939394,0.0,0.1333333333333333,0.0,0.0
random_3,R1,2,11,6,4,0.2,0.2,0.039285714285714285,0.2,0.5272727272727273,0.1333333333333333,0.0,0.0,0.0
random_3,R1,2,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,11,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,0,0,5,0.0,0.0,0.043478260869565216,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
random_3,R1,2,0,1,5,0.0,0.0,0.043478260869565216,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
random_3,R1,2,0,2,5,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,0.28985507246376807,0.043478260869565216,0.043478260869565216,0.0,0.0
random_3,R1,2,0,3,5,0.0,0.0,0.043478260869565216,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
random_3,R1,2,0,4,5,0.3333333333333333,0.3333333333333333,0.28985507246376807,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
random_3,R1,2,0,5,5,0.0,0.0,0.043478260869565216,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
random_3,R1,2,0,6,5,0.0,0.0,0.043478260869565216,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
random_3,R1,2,0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,0,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,1,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,0,5,0.0,0.0,0.1956521739130435,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,1,5,0.0,0.0,0.1956521739130435,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,2,5,0.1956521739130435,0.1956521739130435,0.0,0.1956521739130435,0.1956521739130435,0.1956521739130435,0.1956521739130435,0.0,0.0
random_3,R1,2,2,3,5,0.0,0.0,0.1956521739130435,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,4,5,0.0,0.0,0.1956521739130435,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,5,5,0.0,0.0,0.1956521739130435,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,6,5,0.0,0.0,0.1956521739130435,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,2,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,3,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,0,5,0.0,0.6017505470459519,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,1,5,0.6017505470459519,0.0,0.5800114166111693,0.6017505470459519,0.6017505470459519,0.6017505470459519,0.6017505470459519,0.0,0.0
random_3,R1,2,4,2,5,0.021739130434782608,0.5800114166111693,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.0
random_3,R1,2,4,3,5,0.0,0.6017505470459519,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,4,5,0.0,0.6017505470459519,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,5,5,0.0,0.6017505470459519,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,6,5,0.0,0.6017505470459519,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,4,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,5,0,5,0.0,0.2357142857142857,0.21397515527950312,0.7642857142857142,0.2357142857142857,0.1642857142857143,0.2357142857142857,0.0,0.0
random_3,R1,2,5,1,5,0.2357142857142857,0.0,0.021739130434782608,1.0,0.0,0.4,0.0,0.0,0.0
random_3,R1,2,5,2,5,0.21397515527950312,0.021739130434782608,0.0,0.9782608695652174,0.021739130434782608,0.37826086956521743,0.021739130434782608,0.0,0.0
random_3,R1,2,5,3,5,0.7642857142857142,1.0,0.9782608695652174,0.0,1.0,0.6,1.0,0.0,0.0
random_3,R1,2,5,4,5,0.2357142857142857,0.0,0.021739130434782608,1.0,0.0,0.4,0.0,0.0,0.0
random_3,R1,2,5,5,5,0.1642857142857143,0.4,0.37826086956521743,0.6,0.4,0.0,0.4,0.0,0.0
random_3,R1,2,5,6,5,0.2357142857142857,0.0,0.021739130434782608,1.0,0.0,0.4,0.0,0.0,0.0
random_3,R1,2,5,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,5,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,6,0,5,0.0,0.08396373866833384,0.303416149068323,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.4634920634920635,0.0,0.0
random_3,R1,2,6,1,5,0.08396373866833384,0.0,0.3873798877366568,0.3982494529540481,0.3982494529540481,0.3982494529540481,0.37952832482372967,0.0,0.0
random_3,R1,2,6,2,5,0.303416149068323,0.3873798877366568,0.0,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.7669082125603864,0.0,0.0
random_3,R1,2,6,3,5,0.3142857142857143,0.3982494529540481,0.010869565217391304,0.0,0.0,0.0,0.7777777777777778,0.0,0.0
random_3,R1,2,6,4,5,0.3142857142857143,0.3982494529540481,0.010869565217391304,0.0,0.0,0.0,0.7777777777777778,0.0,0.0
random_3,R1,2,6,5,5,0.3142857142857143,0.3982494529540481,0.010869565217391304,0.0,0.0,0.0,0.7777777777777778,0.0,0.0
random_3,R1,2,6,6,5,0.4634920634920635,0.37952832482372967,0.7669082125603864,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,0.0,0.0
random_3,R1,2,6,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,6,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,0,5,0.0,0.3142857142857143,0.2925465838509317,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.0,0.0
random_3,R1,2,7,1,5,0.3142857142857143,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,2,5,0.2925465838509317,0.021739130434782608,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.0,0.0
random_3,R1,2,7,3,5,0.3142857142857143,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,4,5,0.3142857142857143,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,5,5,0.3142857142857143,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,6,5,0.3142857142857143,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,7,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,0,5,0.0,0.12142857142857143,0.04534161490683229,0.12142857142857143,0.12142857142857143,0.12142857142857143,0.12142857142857143,0.0,0.0
random_3,R1,2,8,1,5,0.12142857142857143,0.0,0.07608695652173914,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,2,5,0.04534161490683229,0.07608695652173914,0.0,0.07608695652173914,0.07608695652173914,0.07608695652173914,0.07608695652173914,0.0,0.0
random_3,R1,2,8,3,5,0.12142857142857143,0.0,0.07608695652173914,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,4,5,0.12142857142857143,0.0,0.07608695652173914,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,5,5,0.12142857142857143,0.0,0.07608695652173914,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,6,5,0.12142857142857143,0.0,0.07608695652173914,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,8,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,9,0,5,0.0,0.014285714285714285,0.01832298136645963,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.0,0.0
random_3,R1,2,9,1,5,0.014285714285714285,0.0,0.03260869565217391,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,9,2,5,0.01832298136645963,0.03260869565217391,0.0,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.0,0.0
random_3,R1,2,9,3,5,0.014285714285714285,0.0,0.03260869565217391,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,9,4,5,0.014285714285714285,0.0,0.03260869565217391,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,9,5,5,0.014285714285714285,0.0,0.03260869565217391,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,9,6,5,0.014285714285714285,0.0,0.03260869565217391,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,9,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,9,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,10,0,5,0.0,0.0,0.45652173913043476,0.0,0.0,0.4,0.0,0.0,0.0
random_3,R1,2,10,1,5,0.0,0.0,0.45652173913043476,0.0,0.0,0.4,0.0,0.0,0.0
random_3,R1,2,10,2,5,0.45652173913043476,0.45652173913043476,0.0,0.45652173913043476,0.45652173913043476,0.056521739130434734,0.45652173913043476,0.0,0.0
random_3,R1,2,10,3,5,0.0,0.0,0.45652173913043476,0.0,0.0,0.4,0.0,0.0,0.0
random_3,R1,2,10,4,5,0.0,0.0,0.45652173913043476,0.0,0.0,0.4,0.0,0.0,0.0
random_3,R1,2,10,5,5,0.4,0.4,0.056521739130434734,0.4,0.4,0.0,0.4,0.0,0.0
random_3,R1,2,10,6,5,0.0,0.0,0.45652173913043476,0.0,0.0,0.4,0.0,0.0,0.0
random_3,R1,2,10,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,10,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,11,0,5,0.0,0.0,0.11956521739130435,0.0,0.6666666666666666,0.2,0.2222222222222222,0.0,0.0
random_3,R1,2,11,1,5,0.0,0.0,0.11956521739130435,0.0,0.6666666666666666,0.2,0.2222222222222222,0.0,0.0
random_3,R1,2,11,2,5,0.11956521739130435,0.11956521739130435,0.0,0.11956521739130435,0.5471014492753623,0.08043478260869566,0.10265700483091786,0.0,0.0
random_3,R1,2,11,3,5,0.0,0.0,0.11956521739130435,0.0,0.6666666666666666,0.2,0.2222222222222222,0.0,0.0
random_3,R1,2,11,4,5,0.6666666666666666,0.6666666666666666,0.5471014492753623,0.6666666666666666,0.0,0.4666666666666666,0.4444444444444444,0.0,0.0
random_3,R1,2,11,5,5,0.2,0.2,0.08043478260869566,0.2,0.4666666666666666,0.0,0.0222222222222222,0.0,0.0
random_3,R1,2,11,6,5,0.2222222222222222,0.2222222222222222,0.10265700483091786,0.2222222222222222,0.4444444444444444,0.0222222222222222,0.0,0.0,0.0
random_3,R1,2,11,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_3,R1,2,11,8,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,1,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,2,1,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,3,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,1,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,2,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,3,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,3,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,3,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,3,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,3,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,4,0,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,4,1,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,4,2,1,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,4,3,1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,4,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,4,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,4,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,4,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,4,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,5,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,5,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,5,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,5,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,5,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,6,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,6,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,6,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,6,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,6,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,6,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,6,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,7,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,7,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,7,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,7,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,7,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_4,R1,3,7,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
