filename,init_locs,seed,diameter,sample_id,0,1,2,3,4,5,6,7,8
random_5,R1,4,2,11,13,0,0,10,0,0,0,0,0
random_5,R1,4,3,0,32,0,0,0,3,0,0,0,1
random_5,R1,4,3,1,0,0,0,0,0,0,0,0,0
random_5,R1,4,3,2,12,0,0,0,0,0,0,0,0
random_5,R1,4,3,3,23,43,0,4,0,1,0,0,0
random_5,R1,4,3,4,0,0,0,0,0,0,0,0,0
random_5,R1,4,3,5,0,0,0,3,0,1,0,0,0
random_5,R1,4,3,6,0,0,0,0,0,0,0,0,0
random_5,R1,4,3,7,9,0,0,7,0,2,0,0,0
random_5,R1,4,3,8,3,0,0,0,0,0,0,0,0
random_5,R1,4,3,9,0,0,2,1,0,0,0,0,0
random_5,R1,4,3,10,0,0,0,1,0,1,0,0,0
random_5,R1,4,3,11,19,0,0,16,0,0,0,0,0
random_5,R1,4,4,0,53,0,0,0,4,1,0,0,2
random_5,R1,4,4,1,0,0,0,0,0,0,0,0,0
random_5,R1,4,4,2,18,0,0,0,0,0,0,0,0
random_5,R1,4,4,3,36,77,0,5,0,1,0,0,0
random_5,R1,4,4,4,0,0,0,0,0,0,0,0,0
random_5,R1,4,4,5,0,0,0,4,0,2,0,0,0
random_5,R1,4,4,6,0,0,0,0,0,0,0,0,0
random_5,R1,4,4,7,12,0,0,10,0,3,0,0,0
random_5,R1,4,4,8,6,0,0,0,0,0,0,0,0
random_5,R1,4,4,9,0,0,2,1,0,0,0,0,0
random_5,R1,4,4,10,0,0,0,1,0,1,0,0,0
random_5,R1,4,4,11,23,0,1,17,0,0,0,0,0
random_5,R1,4,5,0,71,0,0,0,8,2,0,0,3
random_5,R1,4,5,1,0,0,0,0,0,0,0,0,0
random_5,R1,4,5,2,21,0,0,0,0,0,0,0,0
random_5,R1,4,5,3,57,115,0,5,0,2,0,0,0
random_5,R1,4,5,4,0,0,0,0,0,0,1,0,0
random_5,R1,4,5,5,0,0,0,6,0,2,0,0,0
random_5,R1,4,5,6,0,0,0,0,0,0,0,0,0
random_5,R1,4,5,7,20,0,0,14,0,4,0,0,0
random_5,R1,4,5,8,7,0,0,0,0,0,0,0,0
random_5,R1,4,5,9,0,0,2,2,0,0,0,0,0
random_5,R1,4,5,10,0,0,0,1,0,3,0,0,0
random_5,R1,4,5,11,30,0,1,26,0,0,0,0,0
random_6,R1,5,1,0,0,0,0,0,0,0,0,0,0
random_6,R1,5,1,1,0,0,0,0,0,0,0,0,0
random_6,R1,5,1,2,0,0,0,0,0,0,0,0,0
random_6,R1,5,1,3,0,0,0,0,0,0,0,0,0
random_6,R1,5,1,4,0,0,0,0,0,0,0,0,0
random_6,R1,5,1,5,0,0,0,0,0,0,0,0,0
random_6,R1,5,1,6,0,0,0,0,0,0,0,0,0
random_6,R1,5,1,7,0,0,0,0,0,0,0,0,0
random_6,R1,5,1,8,1,0,0,0,0,0,0,0,0
random_6,R1,5,1,9,0,18,0,0,0,0,0,0,0
random_6,R1,5,1,10,1,0,0,0,0,0,0,0,0
random_6,R1,5,1,11,9,0,0,1,0,0,0,0,0
random_6,R1,5,2,0,0,0,0,0,0,0,0,0,0
random_6,R1,5,2,1,0,0,0,0,0,0,0,0,0
random_6,R1,5,2,2,0,0,0,0,0,0,0,0,0
random_6,R1,5,2,3,0,0,0,0,0,0,0,0,0
random_6,R1,5,2,4,0,0,0,0,0,0,0,0,0
random_6,R1,5,2,5,0,0,0,0,0,0,0,0,0
random_6,R1,5,2,6,0,0,0,0,0,0,0,0,0
random_6,R1,5,2,7,0,0,0,0,0,0,0,0,0
random_6,R1,5,2,8,5,0,0,0,0,0,0,0,0
random_6,R1,5,2,9,0,46,0,0,0,0,0,0,0
random_6,R1,5,2,10,1,0,0,0,0,0,0,0,0
random_6,R1,5,2,11,27,0,0,3,0,0,0,0,0
random_6,R1,5,3,0,0,0,0,0,0,0,0,0,0
random_6,R1,5,3,1,0,0,0,0,0,0,0,0,0
random_6,R1,5,3,2,0,0,0,0,0,0,0,0,0
random_6,R1,5,3,3,0,0,0,0,0,0,0,0,0
random_6,R1,5,3,4,0,0,0,0,0,0,0,0,0
random_6,R1,5,3,5,0,0,0,0,0,0,0,0,0
random_6,R1,5,3,6,0,0,0,0,0,0,0,0,0
random_6,R1,5,3,7,0,0,0,0,0,0,0,0,0
random_6,R1,5,3,8,12,0,0,0,0,0,0,0,0
random_6,R1,5,3,9,0,98,0,0,0,0,0,0,0
random_6,R1,5,3,10,3,0,0,0,0,0,0,0,0
random_6,R1,5,3,11,40,0,0,4,0,0,0,0,0
random_6,R1,5,4,0,0,0,0,0,0,0,0,0,0
random_6,R1,5,4,1,0,0,0,0,0,0,0,0,0
random_6,R1,5,4,2,0,0,0,0,0,0,0,0,0
random_6,R1,5,4,3,0,0,0,0,0,0,0,0,0
random_6,R1,5,4,4,0,0,1,1,0,1,0,0,0
random_6,R1,5,4,5,0,0,0,0,0,0,0,0,0
random_6,R1,5,4,6,0,0,0,0,0,0,0,0,0
random_6,R1,5,4,7,0,0,0,0,0,0,0,0,0
random_6,R1,5,4,8,21,0,0,1,0,0,0,0,0
random_6,R1,5,4,9,0,173,0,0,0,0,0,0,0
random_6,R1,5,4,10,4,0,0,2,0,0,0,0,0
random_6,R1,5,4,11,42,0,0,4,0,0,0,0,0
random_6,R1,5,5,0,0,0,1,0,1,0,0,0,0
random_6,R1,5,5,1,0,0,0,0,0,0,0,0,0
random_6,R1,5,5,2,0,0,0,0,0,0,0,0,0
random_6,R1,5,5,3,0,0,0,0,0,0,0,0,0
random_6,R1,5,5,4,0,0,1,1,0,1,0,0,0
random_6,R1,5,5,5,0,0,1,0,0,0,0,0,0
random_6,R1,5,5,6,0,0,0,0,0,0,0,0,0
random_6,R1,5,5,7,0,0,0,0,0,0,0,0,0
random_6,R1,5,5,8,36,0,0,2,0,0,0,0,0
random_6,R1,5,5,9,0,287,0,0,0,0,0,0,0
random_6,R1,5,5,10,8,0,3,2,0,0,0,0,0
random_6,R1,5,5,11,48,0,1,4,0,0,0,0,0
random_7,R1,6,1,0,0,0,0,0,0,0,0,0,0
random_7,R1,6,1,1,2,0,0,1,0,0,0,0,0
random_7,R1,6,1,2,0,0,0,0,0,0,0,0,0
random_7,R1,6,1,3,0,0,0,0,0,0,0,0,0
random_7,R1,6,1,4,8,0,0,0,0,0,0,0,0
random_7,R1,6,1,5,0,0,0,0,0,0,0,0,0
random_7,R1,6,1,6,0,0,1,0,0,0,0,0,0
random_7,R1,6,1,7,0,0,0,0,0,0,0,0,0
random_7,R1,6,1,8,18,0,0,0,0,1,0,0,0
random_7,R1,6,1,9,3,0,0,0,0,0,0,0,0
random_7,R1,6,1,10,0,0,0,0,0,0,0,0,0
random_7,R1,6,1,11,0,0,0,1,0,0,0,0,0
random_7,R1,6,2,0,0,0,0,0,0,0,0,0,0
random_7,R1,6,2,1,8,0,1,3,0,0,0,0,0
random_7,R1,6,2,2,0,0,0,0,0,0,0,0,0
random_7,R1,6,2,3,0,0,0,0,0,0,0,0,0
random_7,R1,6,2,4,20,0,0,0,0,0,0,0,0
random_7,R1,6,2,5,1,0,0,0,0,0,0,0,0
random_7,R1,6,2,6,0,0,1,0,0,0,0,0,0
random_7,R1,6,2,7,0,0,1,0,0,0,0,0,0
random_7,R1,6,2,8,35,0,0,0,0,1,0,0,0
random_7,R1,6,2,9,7,0,0,0,0,0,0,0,0
random_7,R1,6,2,10,3,0,0,0,0,0,0,0,0
random_7,R1,6,2,11,0,0,0,4,0,0,0,0,0
random_7,R1,6,3,0,0,0,0,0,0,0,0,0,0
random_7,R1,6,3,1,8,0,2,4,0,0,0,0,0
random_7,R1,6,3,2,0,0,0,0,0,0,0,0,0
random_7,R1,6,3,3,0,0,0,0,0,0,0,0,0
random_7,R1,6,3,4,36,0,0,1,0,0,0,0,0
random_7,R1,6,3,5,3,0,2,0,0,0,0,0,0
random_7,R1,6,3,6,0,0,2,0,0,0,0,0,0
random_7,R1,6,3,7,0,0,4,0,0,0,0,0,0
random_7,R1,6,3,8,56,0,0,0,0,3,0,0,0
random_7,R1,6,3,9,12,0,1,0,0,0,0,0,0
random_7,R1,6,3,10,12,0,1,0,0,0,0,0,0
random_7,R1,6,3,11,0,0,0,5,0,0,0,0,0
random_7,R1,6,4,0,0,0,0,0,0,0,0,0,0
random_7,R1,6,4,1,15,0,3,6,0,0,0,0,0
random_7,R1,6,4,2,0,0,1,0,0,0,0,0,0
random_7,R1,6,4,3,0,0,0,0,0,0,0,0,0
random_7,R1,6,4,4,61,0,0,4,0,0,0,0,0
random_7,R1,6,4,5,4,0,3,0,0,0,0,0,0
random_7,R1,6,4,6,0,0,2,0,0,0,0,0,0
random_7,R1,6,4,7,0,0,5,0,0,0,0,0,0
random_7,R1,6,4,8,94,0,0,0,0,3,0,0,0
random_7,R1,6,4,9,24,0,2,0,0,0,0,0,0
random_7,R1,6,4,10,22,0,1,0,0,0,0,0,0
random_7,R1,6,4,11,0,0,0,12,0,0,0,0,0
random_7,R1,6,5,0,0,0,0,0,0,0,0,0,0
random_7,R1,6,5,1,22,0,5,8,0,0,0,0,0
random_7,R1,6,5,2,0,0,1,0,0,0,0,0,0
random_7,R1,6,5,3,0,0,0,0,0,0,0,0,0
random_7,R1,6,5,4,90,0,0,4,0,0,0,0,0
random_7,R1,6,5,5,5,0,3,0,0,0,0,0,0
random_7,R1,6,5,6,0,0,3,0,0,0,0,0,0
random_7,R1,6,5,7,0,0,6,0,0,0,0,0,0
random_7,R1,6,5,8,135,0,2,0,0,5,0,0,0
random_7,R1,6,5,9,26,0,3,0,0,0,0,0,0
random_7,R1,6,5,10,33,0,2,0,0,0,0,0,0
random_7,R1,6,5,11,0,0,0,19,0,0,0,0,0
random_8,R1,7,1,0,9,0,0,0,0,2,0,0,0
random_8,R1,7,1,1,11,0,0,2,0,0,0,0,0
random_8,R1,7,1,2,0,0,0,0,0,0,0,0,0
random_8,R1,7,1,3,6,0,0,2,0,0,0,0,0
random_8,R1,7,1,4,0,0,0,0,0,0,0,0,0
random_8,R1,7,1,5,0,0,0,0,0,0,0,0,0
random_8,R1,7,1,6,0,0,0,0,0,0,0,0,0
random_8,R1,7,1,7,0,0,0,0,0,0,0,0,0
random_8,R1,7,1,8,0,0,0,0,0,0,0,0,0
random_8,R1,7,1,9,0,0,0,0,0,0,0,0,0
random_8,R1,7,1,10,0,0,0,0,0,0,0,0,0
random_8,R1,7,1,11,0,0,0,0,6,0,0,0,0
random_8,R1,7,2,0,31,0,0,0,0,2,0,0,0
random_8,R1,7,2,1,23,0,0,2,0,0,0,0,0
random_8,R1,7,2,2,4,0,0,0,0,0,0,0,0
random_8,R1,7,2,3,13,0,0,2,0,0,0,0,0
random_8,R1,7,2,4,0,0,0,0,0,0,0,0,0
random_8,R1,7,2,5,0,0,2,0,0,0,0,0,0
random_8,R1,7,2,6,0,0,0,0,0,0,0,0,0
random_8,R1,7,2,7,0,0,0,0,0,0,0,0,0
random_8,R1,7,2,8,0,0,0,0,0,0,0,0,0
random_8,R1,7,2,9,1,0,0,0,0,0,0,0,0
random_8,R1,7,2,10,0,0,0,0,0,0,0,0,0
random_8,R1,7,2,11,0,0,0,0,12,0,0,0,0
random_8,R1,7,3,0,57,0,0,1,0,2,0,0,0
random_8,R1,7,3,1,42,0,0,8,0,0,0,0,0
random_8,R1,7,3,2,22,0,0,1,0,0,0,0,0
