filename,init_locs,seed,type_id,0,1,2,3,4,5,6,7,8
clustered_4,C1,3,5,0.20995669263014455,0.27907580199619464,0.3952261332015259,0.33493382868270033,0.3763023623408552,0.0,0.597989940461703,0.7103679328995256,0.7491830449592047
clustered_4,C1,3,6,0.3988997412932778,0.271471095010031,0.5213326865471213,0.5365069681830109,0.4291728594457763,0.597989940461703,0.0,0.8488263055699866,0.5348639847761784
clustered_4,C1,3,7,0.5015791829337936,0.5081827976077905,0.6163511367542391,0.600192792610713,0.5329093348157353,0.7103679328995256,0.8488263055699866,0.0,1.0
clustered_4,C1,3,8,0.540764476544094,0.3717234414671566,0.6767619608068213,0.6789359762572579,0.5859195306804398,0.7491830449592047,0.5348639847761784,1.0,0.0
clustered_5,C1,4,0,0.0,0.06057440791147707,0.15789948207649906,0.14171442186729372,0.18273402839544226,0.18574375223330755,0.345416736143258,0.4742576508495036,0.542371790204048
clustered_5,C1,4,1,0.06057440791147707,0.0,0.18111302277797617,0.18035960583030441,0.12022503852668637,0.27798881962015604,0.28902751379299774,0.531007353761804,0.16696309285098387
clustered_5,C1,4,2,0.15789948207649906,0.18111302277797617,0.0,0.24952183693239735,0.30426359445166234,0.3585851137739142,0.4578732282595811,0.5324657680916662,0.6638219666751421
clustered_5,C1,4,3,0.14171442186729372,0.18035960583030441,0.24952183693239735,0.0,0.30414754412272726,0.28362759721428155,0.47464524394286245,0.5493214312660512,0.6577466619853287
clustered_5,C1,4,4,0.18273402839544226,0.12022503852668637,0.30426359445166234,0.30414754412272726,0.0,0.4020597818505406,0.4855025979298494,0.6561330171558686,0.3479480254327717
clustered_5,C1,4,5,0.18574375223330755,0.27798881962015604,0.3585851137739142,0.28362759721428155,0.4020597818505406,0.0,0.5798151442492401,0.6614599941532593,0.7597474020645962
clustered_5,C1,4,6,0.345416736143258,0.28902751379299774,0.4578732282595811,0.47464524394286245,0.4855025979298494,0.5798151442492401,0.0,0.8150512249389217,0.5577522908885307
clustered_5,C1,4,7,0.4742576508495036,0.531007353761804,0.5324657680916662,0.5493214312660512,0.6561330171558686,0.6614599941532593,0.8150512249389217,0.0,1.0
clustered_5,C1,4,8,0.542371790204048,0.16696309285098387,0.6638219666751421,0.6577466619853287,0.3479480254327717,0.7597474020645962,0.5577522908885307,1.0,0.0
clustered_6,C1,5,0,0.0,0.0625961823922821,0.16553651037540598,0.1506170070751973,0.1621927321366018,0.18104097319312035,0.2984235442253962,0.4824996464441718,0.5359985803113918
clustered_6,C1,5,1,0.0625961823922821,0.0,0.18631938660255726,0.18819568453101806,0.18362331609016216,0.2827648242363205,0.3481526441278391,0.5641489419393405,0.43463492419638206
clustered_6,C1,5,2,0.16553651037540598,0.18631938660255726,0.0,0.2711716762654185,0.26395822416584946,0.3761119383690548,0.4475525484982945,0.5516935375126343,0.6599033934576218
clustered_6,C1,5,3,0.1506170070751973,0.18819568453101806,0.2711716762654185,0.0,0.29273101243051336,0.3301939708685383,0.4856267693183594,0.5947488284942878,0.6876532789785431
clustered_6,C1,5,4,0.1621927321366018,0.18362331609016216,0.26395822416584946,0.29273101243051336,0.0,0.37792132952493346,0.38649387719444095,0.5668070830484331,0.5778570679932648
clustered_6,C1,5,5,0.18104097319312035,0.2827648242363205,0.3761119383690548,0.3301939708685383,0.37792132952493346,0.0,0.5205406203517482,0.7063703993023642,0.7362673913563804
clustered_6,C1,5,6,0.2984235442253962,0.3481526441278391,0.4475525484982945,0.4856267693183594,0.38649387719444095,0.5205406203517482,0.0,0.8001888016688058,0.7060527089840354
clustered_6,C1,5,7,0.4824996464441718,0.5641489419393405,0.5516935375126343,0.5947488284942878,0.5668070830484331,0.7063703993023642,0.8001888016688058,0.0,1.0
clustered_6,C1,5,8,0.5359985803113918,0.43463492419638206,0.6599033934576218,0.6876532789785431,0.5778570679932648,0.7362673913563804,0.7060527089840354,1.0,0.0
