filename,sample_time,r,mae,mdae
random_6,200,1,0.10366111111111109,0.03694999999999998
random_6,200,2,0.17643547008547006,0.0489
random_6,200,3,0.07079444444444442,0.01405
random_6,200,4,0.12417574525745256,0.015340243902439024
random_6,200,5,0.12983579234972678,0.01405
random_6,300,1,0.2542055555555556,0.0586
random_6,300,2,0.14912948717948715,0.0586
random_6,300,3,0.15083888888888886,0.0586
random_6,300,4,0.13484972899728997,0.04640487804878049
random_6,300,5,0.13735983606557378,0.03400983606557378
random_6,400,1,0.11037222222222223,0.0636
random_6,400,2,0.10678247863247861,0.040523076923076926
random_6,400,3,0.12626111111111113,0.0362
random_6,400,4,0.16696571815718153,0.10780487804878053
random_6,400,5,0.18212613843351547,0.06262295081967206
random_6,500,1,0.2827444444444444,0.07575
random_6,500,2,0.220351282051282,0.037288461538461534
random_6,500,3,0.18449999999999997,0.03125
random_6,500,4,0.14985907859078584,0.0118
random_6,500,5,0.1254471766848816,0.016495901639344265
random_6,600,1,0.3258777777777778,0.08585
random_6,600,2,0.20338632478632476,0.06928846153846153
random_6,600,3,0.18082222222222213,0.017249999999999988
random_6,600,4,0.1762842818428184,0.010189024390243898
random_6,600,5,0.17979216757741345,0.023397540983606566
random_7,0,1,0.3222222222222222,0.125
random_7,0,2,0.20512820512820512,0.12115384615384617
random_7,0,3,0.14,0.10999999999999999
random_7,0,4,0.10420054200542005,0.0792682926829269
random_7,0,5,0.08989071038251366,0.11106557377049187
random_7,100,1,0.21598333333333328,0.04615
random_7,100,2,0.1744081196581196,0.0156
random_7,100,3,0.17475,0.0156
random_7,100,4,0.09836815718157182,0.0156
random_7,100,5,0.09139316939890711,0.0156
random_7,200,1,0.3441277777777778,0.09465000000000001
random_7,200,2,0.3249893162393162,0.04529615384615386
random_7,200,3,0.2977166666666667,0.0124
random_7,200,4,0.30432913279132784,0.030765853658536575
random_7,200,5,0.29495364298724946,0.016753278688524595
random_7,300,1,0.15837222222222222,0.04395
random_7,300,2,0.14313632478632476,0.05422692307692306
random_7,300,3,0.1872388888888889,0.05114999999999999
random_7,300,4,0.22519742547425473,0.04307073170731707
random_7,300,5,0.2564192167577413,0.0357532786885246
random_7,400,1,0.11624444444444447,0.10385
random_7,400,2,0.11196495726495723,0.06559615384615386
random_7,400,3,0.09914444444444442,0.08385
random_7,400,4,0.07732574525745256,0.017140243902439026
random_7,400,5,0.08932094717668487,0.022725409836065524
random_7,500,1,0.15728888888888884,0.03235
random_7,500,2,0.19078717948717944,0.03235
random_7,500,3,0.17412222222222218,0.03235
random_7,500,4,0.2054710027100271,0.03235
random_7,500,5,0.1971854280510018,0.03235
random_7,600,1,0.10305000000000002,0.02225
random_7,600,2,0.07302606837606834,0.016211538461538465
random_7,600,3,0.11638333333333331,0.0022499999999999985
random_7,600,4,0.08807845528455281,0.009574390243902497
random_7,600,5,0.05109808743169399,0.01873360655737704
random_8,0,1,0.3222222222222222,0.125
random_8,0,2,0.20512820512820512,0.12115384615384617
random_8,0,3,0.14,0.10999999999999999
random_8,0,4,0.10420054200542005,0.0792682926829269
random_8,0,5,0.08989071038251366,0.11106557377049187
random_8,100,1,0.19363888888888892,0.0281
random_8,100,2,0.1890423076923077,0.029315384615384604
random_8,100,3,0.1946833333333333,0.0281
random_8,100,4,0.19206924119241195,0.0281
random_8,100,5,0.14455582877959927,0.01915
random_8,200,1,0.1268222222222222,0.0614
random_8,200,2,0.05905641025641015,0.04618461538461541
random_8,200,3,0.07000000000000002,0.0647000000000002
random_8,200,4,0.06909810298102981,0.060551219512195116
random_8,200,5,0.05161129326047357,0.053263114754098374
random_8,300,1,0.18920555555555554,0.06425
random_8,300,2,0.1663602564102564,0.09501923076923077
random_8,300,3,0.11217222222222221,0.04875
random_8,300,4,0.09971531165311648,0.04451585365853658
random_8,300,5,0.11213579234972675,0.05751065573770492
random_8,400,1,0.47056111111111115,0.08809999999999996
random_8,400,2,0.4826901709401709,0.19137692307692306
random_8,400,3,0.45261666666666667,0.20829999999999999
random_8,400,4,0.4070882113821137,0.18293414634146338
random_8,400,5,0.39566985428050994,0.16993934426229507
random_8,500,1,0.29635000000000006,0.01455
random_8,500,2,0.08692350427350426,0.034503846153846135
random_8,500,3,0.08487222222222224,0.023450000000000002
random_8,500,4,0.08415487804878045,0.03125487804878049
random_8,500,5,0.07175983606557382,0.0352532786885246
random_8,600,1,0.29728888888888894,0.0237
random_8,600,2,0.16467179487179484,0.014761538461538465
random_8,600,3,0.1875777777777778,0.016300000000000002
random_8,600,4,0.1800981029810298,0.02508048780487805
random_8,600,5,0.1548637522768671,0.04187377049180327
random_9,0,1,0.3222222222222222,0.125
random_9,0,2,0.20512820512820512,0.12115384615384617
random_9,0,3,0.14,0.10999999999999999
random_9,0,4,0.10420054200542005,0.0792682926829269
random_9,0,5,0.08989071038251366,0.11106557377049187
random_9,100,1,0.1885888888888889,0.0775
random_9,100,2,0.145725641025641,0.03349230769230749
random_9,100,3,0.17896666666666664,0.042499999999999996
random_9,100,4,0.1957146341463415,0.044451219512195134
random_9,100,5,0.1639939890710383,0.04545081967213112
random_9,200,1,0.4194944444444444,0.0619
random_9,200,2,0.4706961538461538,0.05898846153846153
random_9,200,3,0.46280555555555547,0.07744999999999999
random_9,200,4,0.41305596205962053,0.04785609756097561
random_9,200,5,0.3860667577413478,0.04826967213114754
random_9,300,1,0.3795777777777778,0.06380000000000002
random_9,300,2,0.33427863247863254,0.05705
random_9,300,3,0.2640222222222222,0.03705
random_9,300,4,0.2792864498644987,0.04485487804878048
random_9,300,5,0.2791087431693989,0.04065655737704918
random_9,400,1,0.11738333333333333,0.0816
random_9,400,2,0.11830555555555554,0.07725
random_9,400,3,0.11225000000000002,0.07725
random_9,400,4,0.12153780487804876,0.0720475609756096
random_9,400,5,0.10698806921675776,0.03768442622950818
random_9,500,1,0.13388333333333335,0.00855
random_9,500,2,0.092667094017094,0.01839230769230768
random_9,500,3,0.09903888888888894,0.01145
random_9,500,4,0.08657276422764226,0.010445121951219513
random_9,500,5,0.0843632969034609,0.006446721311475407
random_9,600,1,0.27177222222222225,0.01545
random_9,600,2,0.1418576923076923,0.01545
random_9,600,3,0.15801666666666664,0.01545
random_9,600,4,0.15144701897018972,0.01545
random_9,600,5,0.14125892531876136,0.01545
random_10,0,1,0.3222222222222222,0.125
random_10,0,2,0.20512820512820512,0.12115384615384617
random_10,0,3,0.14,0.10999999999999999
random_10,0,4,0.10420054200542005,0.0792682926829269
random_10,0,5,0.08989071038251366,0.11106557377049187
random_10,100,1,0.3707111111111111,0.0761
random_10,100,2,0.35625213675213674,0.08716923076923078
random_10,100,3,0.30184444444444447,0.043899999999999995
random_10,100,4,0.22063441734417344,0.04443048780487805
random_10,100,5,0.2109169398907104,0.04483032786885246
random_10,200,1,0.23538333333333336,0.04435000000000001
random_10,200,2,0.29525769230769233,0.03672307692307693
random_10,200,3,0.3144055555555555,0.0194
random_10,200,4,0.3003537940379404,0.06334146341463416
random_10,200,5,0.3025529143897996,0.04176721311475409
random_10,300,1,0.1597,0.07615
random_10,300,2,0.0965923076923077,0.0535
random_10,300,3,0.09464444444444446,0.0535
random_10,300,4,0.13442845528455283,0.0535
random_10,300,5,0.14135901639344262,0.045303278688524594
random_10,400,1,0.06636666666666663,0.00775
random_10,400,2,0.15945897435897433,0.00775
random_10,400,3,0.06954444444444445,0.00575
random_10,400,4,0.09665691056910569,0.00575
random_10,400,5,0.0986783242258652,0.008643442622950814
random_10,500,1,0.17115000000000002,0.01175
random_10,500,2,0.09422692307692303,0.01175
random_10,500,3,0.11337222222222228,0.01175
random_10,500,4,0.09334051490514911,0.01175
random_10,500,5,0.07281539162112932,0.01175
random_10,600,1,0.2700555555555555,0.0286
random_10,600,2,0.27603846153846145,0.0286
random_10,600,3,0.2633888888888889,0.0286
random_10,600,4,0.24403929539295385,0.0286
random_10,600,5,0.21705009107468123,0.0286
random_11,0,1,0.3222222222222222,0.125
random_11,0,2,0.20512820512820512,0.12115384615384617
random_11,0,3,0.14,0.10999999999999999
random_11,0,4,0.10420054200542005,0.0792682926829269
random_11,0,5,0.08989071038251366,0.11106557377049187
random_11,100,1,0.2996722222222223,0.11775000000000001
random_11,100,2,0.26350470085470085,0.07037692307692306
random_11,100,3,0.2159833333333333,0.0282
random_11,100,4,0.1950651761517615,0.0282
random_11,100,5,0.1642547358834244,0.02000327868852459
random_11,200,1,0.4437388888888889,0.0816
random_11,200,2,0.3880474358974359,0.119573076923077
random_11,200,3,0.39214999999999994,0.0752
random_11,200,4,0.3667841463414634,0.046419512195121956
random_11,200,5,0.3528785974499089,0.08249098360655738
random_11,300,1,0.14695555555555553,0.068
random_11,300,2,0.1319290598290598,0.09488846153846153
random_11,300,3,0.08511111111111112,0.04315
random_11,300,4,0.10023116531165309,0.04360975609756098
random_11,300,5,0.08752513661202183,0.046977868852459
random_11,400,1,0.18606666666666663,0.12145000000000006
random_11,400,2,0.19546837606837605,0.049476923076923085
random_11,400,3,0.20084444444444444,0.021399999999999975
random_11,400,4,0.19867940379403792,0.01185
random_11,400,5,0.1915258652094717,0.012893442622950814
random_11,500,1,0.46916666666666657,0.0104
random_11,500,2,0.4026034188034188,0.0104
random_11,500,3,0.3571333333333333,0.007349999999999995
random_11,500,4,0.35778373983739836,0.006374390243902427
random_11,500,5,0.3235085610200365,0.001776229508196725
random_11,600,1,0.23469444444444448,0.0175
random_11,600,2,0.17144658119658118,0.03288461538461539
random_11,600,3,0.19025000000000003,0.07585
random_11,600,4,0.15821260162601627,0.015060975609756097
random_11,600,5,0.15317750455373405,0.00872950819672133
random_12,0,1,0.3222222222222222,0.125
random_12,0,2,0.20512820512820512,0.12115384615384617
random_12,0,3,0.14,0.10999999999999999
random_12,0,4,0.10420054200542005,0.0792682926829269
random_12,0,5,0.08989071038251366,0.11106557377049187
random_12,100,1,0.26250555555555555,0.12840000000000001
random_12,100,2,0.1932747863247863,0.02655
random_12,100,3,0.15619444444444447,0.031599999999999996
random_12,100,4,0.17489363143631437,0.02655
random_12,100,5,0.20337112932604737,0.02655
random_12,200,1,0.5526722222222221,0.05805
random_12,200,2,0.39797136752136747,0.026246153846153586
random_12,200,3,0.4076944444444444,0.03805
random_12,200,4,0.39765867208672095,0.04585487804878048
random_12,200,5,0.40640446265938074,0.03830081967213113
random_12,300,1,0.1459277777777778,0.08900000000000001
random_12,300,2,0.12339188034188037,0.09171153846153857
random_12,300,3,0.11193888888888891,0.055400000000000005
random_12,300,4,0.14532506775067755,0.06515609756097562
random_12,300,5,0.14765746812386155,0.045563934426229497
random_12,400,1,0.1816944444444444,0.0652
random_12,400,2,0.19106965811965812,0.05555
random_12,400,3,0.14300555555555555,0.05855
random_12,400,4,0.10657628726287263,0.06163780487804882
random_12,400,5,0.10334999999999998,0.027051639344262357
random_12,500,1,0.02237222222222218,0.01515
random_12,500,2,0.12147564102564098,0.01515
random_12,500,3,0.10045,0.01515
random_12,500,4,0.11365081300813011,0.009240243902439025
random_12,500,5,0.11522795992714022,0.0012434426229508133
random_12,600,1,0.11685000000000002,0.0337
random_12,600,2,0.10508760683760693,0.004761538461538463
random_12,600,3,0.10293888888888887,0.0063
random_12,600,4,0.058584417344173446,0.009309756097560976
random_12,600,5,0.04303251366120215,0.009109836065573779
random_13,0,1,0.3222222222222222,0.125
random_13,0,2,0.20512820512820512,0.12115384615384617
random_13,0,3,0.14,0.10999999999999999
random_13,0,4,0.10420054200542005,0.0792682926829269
random_13,0,5,0.08989071038251366,0.11106557377049187
random_13,100,1,0.16883333333333328,0.02585
random_13,100,2,0.223534188034188,0.07589615384615385
random_13,100,3,0.1819222222222222,0.05414999999999992
random_13,100,4,0.13736937669376695,0.045369512195121975
random_13,100,5,0.1350369763205828,0.05316639344262286
random_13,200,1,0.5757111111111112,0.1328
random_13,200,2,0.48835555555555554,0.029976923076923068
random_13,200,3,0.4658555555555556,0.0235
random_13,200,4,0.43482276422764227,0.0419109756097561
random_13,200,5,0.43097850637522767,0.059104098360655714
random_13,300,1,0.30347222222222225,0.1477
random_13,300,2,0.24975683760683756,0.033284615384615385
random_13,300,3,0.24868333333333334,0.032299999999999995
random_13,300,4,0.2610177506775068,0.02685487804878049
random_13,300,5,0.26096020036429873,0.04902131147540981
random_13,400,1,0.37952222222222215,0.07675
random_13,400,2,0.3248589743589744,0.027134615384615257
random_13,400,3,0.35749999999999993,0.08330000000000001
random_13,400,4,0.33137533875338754,0.08525365853658534
random_13,400,5,0.3241109289617486,0.09644918032786881
random_13,500,1,0.15623333333333334,0.03315
random_13,500,2,0.13592564102564106,0.0309
random_13,500,3,0.0695666666666667,0.0309
random_13,500,4,0.06626043360433602,0.03315
random_13,500,5,0.050222404371584685,0.03315
random_13,600,1,0.27989444444444445,0.0189
random_13,600,2,0.1439970085470086,0.0189
random_13,600,3,0.11544999999999998,0.0189
random_13,600,4,0.05550420054200543,0.0189
random_13,600,5,0.05894726775956286,0.010703278688524593
random_14,0,1,0.3222222222222222,0.125
random_14,0,2,0.20512820512820512,0.12115384615384617
random_14,0,3,0.14,0.10999999999999999
random_14,0,4,0.10420054200542005,0.0792682926829269
random_14,0,5,0.08989071038251366,0.11106557377049187
random_14,100,1,0.2511277777777778,0.07995
random_14,100,2,0.2399662393162393,0.04977307692307693
random_14,100,3,0.2112944444444444,0.03285
random_14,100,4,0.19917520325203253,0.027524390243902408
random_14,100,5,0.1809922586520947,0.022572950819672144
random_14,200,1,0.4438388888888889,0.131
random_14,200,2,0.5531961538461538,0.061338461538461536
random_14,200,3,0.4393944444444444,0.040200000000000014
random_14,200,4,0.40248821138211377,0.0256
random_14,200,5,0.3655030054644808,0.0256
random_14,300,1,0.3755277777777778,0.07575
random_14,300,2,0.3672106837606837,0.09848846153846152
random_14,300,3,0.33011666666666667,0.05694999999999999
random_14,300,4,0.2952844173441734,0.05158414634146341
random_14,300,5,0.27223233151183973,0.03130655737704918
random_14,400,1,0.052111111111111094,0.0083
random_14,400,2,0.03759914529914531,0.0082
random_14,400,3,0.0856333333333333,0.0083
random_14,400,4,0.05410596205962056,0.0083
random_14,400,5,0.05489162112932602,0.008193442622950813
random_14,500,1,0.21501111111111113,0.0103
random_14,500,2,0.1714213675213675,0.0103
random_14,500,3,0.13494444444444445,0.0097
random_14,500,4,0.1241043360433604,0.0018951219512195125
random_14,500,5,0.13039071038251365,0.014290163934426222
random_14,600,1,0.1071111111111111,0.01605
random_14,600,2,0.03788034188034196,0.01605
random_14,600,3,0.05518888888888887,0.01605
random_14,600,4,0.0614761517615176,0.01605
random_14,600,5,0.032132240437158455,0.005097540983606708
random_15,0,1,0.3222222222222222,0.125
random_15,0,2,0.20512820512820512,0.12115384615384617
random_15,0,3,0.14,0.10999999999999999
random_15,0,4,0.10420054200542005,0.0792682926829269
random_15,0,5,0.08989071038251366,0.11106557377049187
random_15,100,1,0.3336833333333333,0.0436
random_15,100,2,0.22655854700854705,0.03423846153846154
random_15,100,3,0.2300611111111111,0.02825
random_15,100,4,0.20714756097560977,0.0179
random_15,100,5,0.21813670309653915,0.0256606557377049
random_15,200,1,0.4485111111111112,0.05445
random_15,200,2,0.32964529914529916,0.029196153846153858
random_15,200,3,0.2768777777777778,0.034449999999999995
random_15,200,4,0.2676273712737127,0.05827682926829268
random_15,200,5,0.2233586520947177,0.029859836065573776
random_15,300,1,0.42638333333333345,0.09865
random_15,300,2,0.3939047008547008,0.056726923076923064
random_15,300,3,0.31228333333333336,0.033649999999999985
random_15,300,4,0.2763063685636857,0.014990243902439025
random_15,300,5,0.22525309653916206,0.03978032786885245
random_15,400,1,0.13114444444444442,0.05625
random_15,400,2,0.05248461538461535,0.02045
random_15,400,3,0.04222222222222221,0.01625
random_15,400,4,0.06176016260162603,0.02045
random_15,400,5,0.03645100182149363,0.02045
random_15,500,1,0.33179999999999993,0.0081
random_15,500,2,0.15060341880341876,0.0081
random_15,500,3,0.12333333333333335,0.00424999999999999
random_15,500,4,0.12022086720867214,0.004095121951219513
random_15,500,5,0.09976320582877954,9.672131147540723e-05
random_15,600,1,0.09891666666666664,0.07225000000000001
random_15,600,2,0.08150555555555554,0.010711538461538463
random_15,600,3,0.021005555555555538,0.0008500000000000174
random_15,600,4,0.013187127371273697,0.0026902439024390247
random_15,600,5,0.02165455373406195,0.0028901639344262216
random_16,0,1,0.3222222222222222,0.125
random_16,0,2,0.20512820512820512,0.12115384615384617
random_16,0,3,0.14,0.10999999999999999
random_16,0,4,0.10420054200542005,0.0792682926829269
random_16,0,5,0.08989071038251366,0.11106557377049187
random_16,100,1,0.20836666666666667,0.03920000000000001
random_16,100,2,0.18427094017094017,0.04541538461538461
random_16,100,3,0.20392222222222223,0.0263
random_16,100,4,0.21514173441734416,0.030819512195121954
random_16,100,5,0.20745591985428052,0.02222295081967214
random_16,200,1,0.2342055555555556,0.12230000000000008
random_16,200,2,0.21967564102564105,0.06513846153846153
random_16,200,3,0.17735000000000004,0.04245000000000001
random_16,200,4,0.18182452574525737,0.05220609756097563
random_16,200,5,0.17915892531876126,0.03015901639344154
random_16,300,1,0.29339444444444446,0.08805000000000002
random_16,300,2,0.27161324786324786,0.15728076923076928
random_16,300,3,0.2682833333333333,0.0857
random_16,300,4,0.2649424119241192,0.05887073170731707
random_16,300,5,0.2742053734061931,0.04324754098360656
random_16,400,1,0.3602277777777778,0.13305
random_16,400,2,0.3528833333333334,0.13618076923076938
random_16,400,3,0.37047222222222226,0.1613
random_16,400,4,0.36423915989159894,0.16471463414634147
random_16,400,5,0.3535430783242258,0.14392295081967213
random_16,500,1,0.38152222222222215,0.02550000000000001
random_16,500,2,0.26208376068376066,0.04088461538461541
random_16,500,3,0.23980000000000004,0.015050000000000001
random_16,500,4,0.24616368563685637,0.02389268292682928
random_16,500,5,0.21639781420765025,0.02609180327868854
random_16,600,1,0.14530555555555555,0.00825
random_16,600,2,0.1092371794871795,0.00825
random_16,600,3,0.10530555555555556,0.00825
random_16,600,4,0.07574186991869918,0.003945121951219512
random_16,600,5,0.06909426229508192,5.3278688524593595e-05
random_17,0,1,0.3222222222222222,0.125
random_17,0,2,0.20512820512820512,0.12115384615384617
random_17,0,3,0.14,0.10999999999999999
random_17,0,4,0.10420054200542005,0.0792682926829269
random_17,0,5,0.08989071038251366,0.11106557377049187
random_17,100,1,0.3633833333333334,0.02605
random_17,100,2,0.2692183760683761,0.04360769230769232
random_17,100,3,0.2673722222222222,0.04869999999999999
random_17,100,4,0.24658224932249326,0.02605
random_17,100,5,0.20379936247723135,0.025307377049180305
random_17,200,1,0.33823888888888887,0.13815
random_17,200,2,0.26622094017094017,0.12471153846153848
random_17,200,3,0.21666111111111105,0.0518
random_17,200,4,0.19588197831978318,0.020251219512195134
random_17,200,5,0.19203907103825132,0.02261967213114756
random_17,300,1,0.2806944444444445,0.026349999999999985
