filename,sample_time,r,sample_id,mae,mdae
random_4,100,1,5,0.8888888888888888,0.275
random_4,100,1,6,0.4444444444444444,0.275
random_4,100,1,7,0.5333333333333333,0.275
random_4,100,1,8,0.4444444444444444,0.275
random_4,100,1,9,0.2666666666666666,0.275
random_4,100,1,10,0.3611111111111111,0.275
random_4,100,1,11,0.2666666666666666,0.275
random_4,100,1,12,0.4444444444444444,0.275
random_4,100,1,13,0.85,0.275
random_4,100,1,14,0.4444444444444444,0.275
random_4,100,1,15,0.9833333333333335,0.275
random_4,100,2,0,0.8055555555555556,0.275
random_4,100,2,1,0.7371794871794871,0.24038461538461542
random_4,100,2,2,0.42948717948717946,0.2
random_4,100,2,3,0.27350427350427353,0.275
random_4,100,2,4,0.4444444444444444,0.275
random_4,100,2,5,0.7521367521367521,0.275
random_4,100,2,6,0.4444444444444444,0.275
random_4,100,2,7,0.5431623931623932,0.3403846153846154
random_4,100,2,8,0.4444444444444444,0.275
random_4,100,2,9,0.2965811965811965,0.275
random_4,100,2,10,0.5290598290598291,0.3403846153846154
random_4,100,2,11,1.2307692307692308,0.275
random_4,100,2,12,0.4444444444444444,0.275
random_4,100,2,13,0.41923076923076924,0.275
random_4,100,2,14,0.4444444444444444,0.275
random_4,100,2,15,0.8055555555555556,0.275
random_4,100,3,0,0.8411111111111111,0.275
random_4,100,3,1,0.6277777777777778,0.265
random_4,100,3,2,0.4144444444444444,0.275
random_4,100,3,3,0.2488888888888889,0.2400000000000002
random_4,100,3,4,0.4,0.12
random_4,100,3,5,0.5688888888888889,0.275
random_4,100,3,6,0.4444444444444444,0.275
random_4,100,3,7,0.4255555555555555,0.27
random_4,100,3,8,0.3733333333333333,0.275
random_4,100,3,9,0.2911111111111111,0.27
random_4,100,3,10,0.5755555555555555,0.275
random_4,100,3,11,1.3388888888888892,0.275
random_4,100,3,12,0.3733333333333333,0.2
random_4,100,3,13,0.3344444444444445,0.275
random_4,100,3,14,0.40888888888888886,0.275
random_4,100,3,15,1.0544444444444447,0.275
random_4,100,4,0,0.7405149051490514,0.21036585365853655
random_4,100,4,1,0.43699186991869915,0.2
random_4,100,4,2,0.3502710027100271,0.275
random_4,100,4,3,0.4552845528455285,0.2
random_4,100,4,4,0.3827913279132791,0.05
random_4,100,4,5,0.5203252032520325,0.275
random_4,100,4,6,0.4444444444444444,0.275
random_4,100,4,7,0.3791327913279133,0.2
random_4,100,4,8,0.37940379403794033,0.275
random_4,100,4,9,0.30325203252032523,0.1798780487804878
random_4,100,4,10,0.4684281842818428,0.275
random_4,100,4,11,1.2825203252032524,0.275
random_4,100,4,12,0.33943089430894313,0.05
random_4,100,4,13,0.26355013550135503,0.14634146341463428
random_4,100,4,14,0.4227642276422764,0.275
random_4,100,4,15,0.9995934959349595,0.275
random_4,100,5,0,0.5758652094717669,0.0811475409836065
random_4,100,5,1,0.3829690346083789,0.2
random_4,100,5,2,0.4794171220400729,0.275
random_4,100,5,3,0.5391621129326046,0.1438524590163935
random_4,100,5,4,0.39025500910746813,0.14959016393442626
random_4,100,5,5,0.48087431693989074,0.275
random_4,100,5,6,0.4444444444444444,0.275
random_4,100,5,7,0.38233151183970854,0.2
random_4,100,5,8,0.38615664845173037,0.275
random_4,100,5,9,0.28761384335154827,0.2438524590163935
random_4,100,5,10,0.4332422586520947,0.1934426229508196
random_4,100,5,11,1.208014571948998,0.275
random_4,100,5,12,0.2875227686703097,0.14959016393442626
random_4,100,5,13,0.30282331511839705,0.275
random_4,100,5,14,0.42987249544626593,0.275
random_4,100,5,15,0.7756830601092896,0.275
random_4,200,1,0,0.4444444444444444,0.275
random_4,200,1,1,0.4444444444444444,0.275
random_4,200,1,2,0.4444444444444444,0.275
random_4,200,1,3,1.0666666666666669,0.275
random_4,200,1,4,0.5388888888888889,0.275
random_4,200,1,5,1.0666666666666669,0.275
random_4,200,1,6,0.7166666666666666,0.275
random_4,200,1,7,0.4444444444444444,0.275
random_4,200,1,8,0.7111111111111111,0.275
random_4,200,1,9,0.9833333333333335,0.275
random_4,200,1,10,0.5333333333333333,0.275
random_4,200,1,11,0.4444444444444444,0.275
random_4,200,1,12,0.4444444444444444,0.275
random_4,200,1,13,0.4444444444444444,0.275
random_4,200,1,14,0.4444444444444444,0.275
random_4,200,1,15,0.4444444444444444,0.275
random_4,200,2,0,0.4444444444444444,0.275
random_4,200,2,1,0.4444444444444444,0.275
random_4,200,2,2,0.4444444444444444,0.275
random_4,200,2,3,0.9572649572649574,0.275
random_4,200,2,4,0.4294871794871795,0.275
random_4,200,2,5,1.4358974358974361,0.275
random_4,200,2,6,0.5662393162393163,0.275
random_4,200,2,7,0.376068376068376,0.275
random_4,200,2,8,1.7166666666666666,0.275
random_4,200,2,9,0.6688034188034188,0.24038461538461542
random_4,200,2,10,0.6688034188034188,0.24038461538461542
random_4,200,2,11,0.4444444444444444,0.275
random_4,200,2,12,0.4444444444444444,0.275
random_4,200,2,13,0.4444444444444444,0.275
random_4,200,2,14,0.4444444444444444,0.275
random_4,200,2,15,0.49786324786324787,0.275
random_4,200,3,0,0.4444444444444444,0.275
random_4,200,3,1,0.4444444444444444,0.275
random_4,200,3,2,0.4444444444444444,0.275
random_4,200,3,3,0.8088888888888889,0.275
random_4,200,3,4,0.4677777777777778,0.275
random_4,200,3,5,1.3155555555555558,0.275
random_4,200,3,6,0.5033333333333334,0.275
random_4,200,3,7,0.3733333333333333,0.275
random_4,200,3,8,1.6722222222222225,0.275
random_4,200,3,9,0.5566666666666666,0.265
random_4,200,3,10,0.9122222222222223,0.275
random_4,200,3,11,0.4444444444444444,0.275
random_4,200,3,12,0.4444444444444444,0.275
random_4,200,3,13,0.41888888888888887,0.2
random_4,200,3,14,0.4444444444444444,0.275
random_4,200,3,15,0.3966666666666666,0.265
random_4,200,4,0,0.4444444444444444,0.275
random_4,200,4,1,0.4444444444444444,0.275
random_4,200,4,2,0.4444444444444444,0.275
random_4,200,4,3,0.7360433604336043,0.275
random_4,200,4,4,0.4261517615176152,0.275
random_4,200,4,5,1.59769647696477,0.275
random_4,200,4,6,0.5128726287262872,0.275
random_4,200,4,7,0.33604336043360433,0.275
random_4,200,4,8,1.520460704607046,0.275
random_4,200,4,9,0.5887533875338753,0.2
random_4,200,4,10,0.8922764227642277,0.21036585365853655
random_4,200,4,11,0.4444444444444444,0.275
random_4,200,4,12,0.4444444444444444,0.275
random_4,200,4,13,0.4227642276422764,0.2
random_4,200,4,14,0.4444444444444444,0.275
random_4,200,4,15,0.27439024390243905,0.2
random_4,200,5,0,0.4153005464480874,0.2
random_4,200,5,1,0.38615664845173037,0.275
random_4,200,5,2,0.4444444444444444,0.275
random_4,200,5,3,0.7132969034608379,0.275
random_4,200,5,4,0.39025500910746813,0.275
random_4,200,5,5,1.4509107468123863,0.275
random_4,200,5,6,0.44854280510018213,0.2
random_4,200,5,7,0.3570127504553734,0.275
random_4,200,5,8,1.4973588342440804,0.275
random_4,200,5,9,0.6161202185792349,0.2
random_4,200,5,10,0.9221311475409837,0.275
random_4,200,5,11,0.4444444444444444,0.275
random_4,200,5,12,0.4444444444444444,0.275
random_4,200,5,13,0.42987249544626593,0.2
random_4,200,5,14,0.3861566484517305,0.2
random_4,200,5,15,0.26958105646630237,0.2
random_4,300,1,0,0.4444444444444444,0.275
random_4,300,1,1,0.5388888888888889,0.275
random_4,300,1,2,0.4444444444444444,0.275
random_4,300,1,3,0.4444444444444444,0.275
random_4,300,1,4,0.4444444444444444,0.275
random_4,300,1,5,0.4444444444444444,0.275
random_4,300,1,6,0.5611111111111111,0.275
random_4,300,1,7,0.4444444444444444,0.275
random_4,300,1,8,0.4444444444444444,0.275
random_4,300,1,9,0.4444444444444444,0.275
random_4,300,1,10,0.4444444444444444,0.275
random_4,300,1,11,2.716666666666667,0.275
random_4,300,1,12,0.4444444444444444,0.275
random_4,300,1,13,0.4444444444444444,0.275
random_4,300,1,14,0.4444444444444444,0.275
random_4,300,1,15,0.4444444444444444,0.275
random_4,300,2,0,0.4444444444444444,0.275
random_4,300,2,1,0.5051282051282051,0.24038461538461542
random_4,300,2,2,0.45170940170940166,0.275
random_4,300,2,3,0.4444444444444444,0.275
random_4,300,2,4,0.4444444444444444,0.275
random_4,300,2,5,0.4444444444444444,0.275
random_4,300,2,6,0.5200854700854701,0.275
random_4,300,2,7,0.4444444444444444,0.275
random_4,300,2,8,0.4444444444444444,0.275
random_4,300,2,9,0.4444444444444444,0.275
random_4,300,2,10,0.4444444444444444,0.275
random_4,300,2,11,2.0602564102564105,0.275
random_4,300,2,12,0.4444444444444444,0.275
random_4,300,2,13,0.4444444444444444,0.275
random_4,300,2,14,0.4444444444444444,0.275
random_4,300,2,15,0.4444444444444444,0.275
random_4,300,3,0,0.4444444444444444,0.275
random_4,300,3,1,0.48999999999999994,0.2
random_4,300,3,2,0.34777777777777774,0.2
random_4,300,3,3,0.4444444444444444,0.275
random_4,300,3,4,0.4444444444444444,0.275
random_4,300,3,5,0.4444444444444444,0.275
random_4,300,3,6,0.49,0.275
random_4,300,3,7,0.4444444444444444,0.275
random_4,300,3,8,0.4444444444444444,0.275
random_4,300,3,9,0.4444444444444444,0.275
random_4,300,3,10,0.4444444444444444,0.275
random_4,300,3,11,1.5433333333333334,0.275
random_4,300,3,12,0.4444444444444444,0.275
random_4,300,3,13,0.41888888888888887,0.2
random_4,300,3,14,0.4444444444444444,0.275
random_4,300,3,15,0.4444444444444444,0.275
random_4,300,4,0,0.4444444444444444,0.275
random_4,300,4,1,0.45176151761517613,0.2
random_4,300,4,2,0.3867208672086721,0.21036585365853655
random_4,300,4,3,0.4444444444444444,0.275
random_4,300,4,4,0.37940379403794033,0.275
random_4,300,4,5,0.4444444444444444,0.275
random_4,300,4,6,0.4700542005420054,0.275
random_4,300,4,7,0.4227642276422764,0.275
random_4,300,4,8,0.4444444444444444,0.275
random_4,300,4,9,0.4444444444444444,0.275
random_4,300,4,10,0.4444444444444444,0.275
random_4,300,4,11,1.519918699186992,0.275
random_4,300,4,12,0.4227642276422764,0.275
random_4,300,4,13,0.42669376693766936,0.2
random_4,300,4,14,0.4444444444444444,0.275
random_4,300,4,15,0.4444444444444444,0.275
random_4,300,5,0,0.4444444444444444,0.275
random_4,300,5,1,0.4311475409836065,0.2
random_4,300,5,2,0.32914389799635696,0.11844262295081959
random_4,300,5,3,0.4444444444444444,0.275
random_4,300,5,4,0.37158469945355194,0.2
random_4,300,5,5,0.4444444444444444,0.275
random_4,300,5,6,0.44162112932604736,0.24959016393442623
random_4,300,5,7,0.4437158469945355,0.275
random_4,300,5,8,0.4444444444444444,0.275
random_4,300,5,9,0.4444444444444444,0.275
random_4,300,5,10,0.4444444444444444,0.275
random_4,300,5,11,1.2565573770491805,0.275
random_4,300,5,12,0.42987249544626593,0.275
random_4,300,5,13,0.4153005464480874,0.2
random_4,300,5,14,0.4444444444444444,0.275
random_4,300,5,15,0.4444444444444444,0.275
random_4,400,1,0,0.4444444444444444,0.275
random_4,400,1,1,0.7111111111111111,0.275
random_4,400,1,2,0.4444444444444444,0.275
random_4,400,1,3,0.4444444444444444,0.275
random_4,400,1,4,0.4444444444444444,0.275
random_4,400,1,5,0.4444444444444444,0.275
random_4,400,1,6,0.5611111111111111,0.275
random_4,400,1,7,0.4444444444444444,0.275
random_4,400,1,8,0.4444444444444444,0.275
random_4,400,1,9,1.7777777777777777,0.275
random_4,400,1,10,0.2666666666666666,0.275
random_4,400,1,11,1.6500000000000001,0.275
random_4,400,1,12,0.4444444444444444,0.275
random_4,400,1,13,0.5611111111111111,0.275
random_4,400,1,14,0.4444444444444444,0.275
random_4,400,1,15,0.4444444444444444,0.275
random_4,400,2,0,0.4444444444444444,0.275
random_4,400,2,1,1.3675213675213678,0.275
random_4,400,2,2,0.4444444444444444,0.275
random_4,400,2,3,0.4444444444444444,0.275
random_4,400,2,4,0.4444444444444444,0.275
random_4,400,2,5,0.4444444444444444,0.275
random_4,400,2,6,0.45170940170940166,0.275
random_4,400,2,7,0.4444444444444444,0.275
random_4,400,2,8,0.4444444444444444,0.275
random_4,400,2,9,1.4431623931623934,0.275
random_4,400,2,10,0.3076923076923077,0.275
random_4,400,2,11,1.2397435897435898,0.275
random_4,400,2,12,0.45170940170940166,0.275
random_4,400,2,13,0.45170940170940166,0.275
random_4,400,2,14,0.5662393162393162,0.275
random_4,400,2,15,0.45170940170940166,0.275
random_4,400,3,0,0.4444444444444444,0.275
random_4,400,3,1,1.29,0.275
random_4,400,3,2,0.4444444444444444,0.275
random_4,400,3,3,0.4444444444444444,0.275
random_4,400,3,4,0.4444444444444444,0.275
random_4,400,3,5,0.4444444444444444,0.275
random_4,400,3,6,0.45444444444444443,0.275
random_4,400,3,7,0.4444444444444444,0.275
random_4,400,3,8,0.4444444444444444,0.275
random_4,400,3,9,1.0055555555555558,0.275
random_4,400,3,10,0.26666666666666666,0.2
random_4,400,3,11,1.1644444444444444,0.275
random_4,400,3,12,0.45444444444444443,0.275
random_4,400,3,13,0.41888888888888887,0.2
random_4,400,3,14,0.5922222222222222,0.275
random_4,400,3,15,0.45444444444444443,0.275
random_4,400,4,0,0.42669376693766936,0.2
random_4,400,4,1,1.3481029810298104,0.2
random_4,400,4,2,0.4227642276422764,0.2
random_4,400,4,3,0.4227642276422764,0.2
random_4,400,4,4,0.42669376693766936,0.2
random_4,400,4,5,0.4444444444444444,0.275
random_4,400,4,6,0.4483739837398374,0.275
random_4,400,4,7,0.4444444444444444,0.275
random_4,400,4,8,0.4444444444444444,0.275
random_4,400,4,9,0.9578590785907861,0.275
random_4,400,4,10,0.29607046070460696,0.2
random_4,400,4,11,1.234688346883469,0.1902439024390244
random_4,400,4,12,0.5134146341463414,0.275
random_4,400,4,13,0.4227642276422764,0.2
random_4,400,4,14,0.5887533875338753,0.275
random_4,400,4,15,0.4483739837398374,0.275
random_4,400,5,0,0.49990892531876135,0.275
random_4,400,5,1,1.3086520947176687,0.2
random_4,400,5,2,0.4153005464480874,0.2
random_4,400,5,3,0.42987249544626593,0.2
random_4,400,5,4,0.4270491803278688,0.2
random_4,400,5,5,0.4444444444444444,0.275
random_4,400,5,6,0.49990892531876135,0.275
random_4,400,5,7,0.4444444444444444,0.275
random_4,400,5,8,0.4444444444444444,0.275
random_4,400,5,9,0.8714936247723133,0.275
random_4,400,5,10,0.2841530054644809,0.11270491803278693
random_4,400,5,11,1.3544626593806923,0.11270491803278693
random_4,400,5,12,0.4707650273224044,0.275
random_4,400,5,13,0.49990892531876135,0.275
random_4,400,5,14,0.48497267759562834,0.275
random_4,400,5,15,0.45619307832422584,0.275
random_4,500,1,0,0.4444444444444444,0.275
random_4,500,1,1,0.4444444444444444,0.275
random_4,500,1,2,0.5611111111111111,0.275
random_4,500,1,3,0.5611111111111111,0.275
random_4,500,1,4,0.35555555555555557,0.275
random_4,500,1,5,0.4444444444444444,0.275
random_4,500,1,6,0.35555555555555557,0.275
random_4,500,1,7,0.4444444444444444,0.275
random_4,500,1,8,0.9833333333333335,0.275
random_4,500,1,9,0.7388888888888889,0.275
random_4,500,1,10,0.4444444444444444,0.275
random_4,500,1,11,0.4444444444444444,0.275
random_4,500,1,12,0.5388888888888889,0.275
random_4,500,1,13,0.4444444444444444,0.275
random_4,500,1,14,0.4444444444444444,0.275
random_4,500,1,15,0.7388888888888889,0.275
random_4,500,2,0,0.33162393162393156,0.275
random_4,500,2,1,0.4444444444444444,0.275
random_4,500,2,2,0.5200854700854701,0.275
random_4,500,2,3,0.5884615384615385,0.275
random_4,500,2,4,0.33162393162393156,0.275
random_4,500,2,5,0.4444444444444444,0.275
random_4,500,2,6,0.23931623931623924,0.2
random_4,500,2,7,0.45170940170940166,0.275
random_4,500,2,8,0.873931623931624,0.275
random_4,500,2,9,0.7252136752136752,0.275
random_4,500,2,10,0.42948717948717946,0.24038461538461542
random_4,500,2,11,0.4444444444444444,0.275
random_4,500,2,12,0.6418803418803418,0.275
random_4,500,2,13,0.5200854700854701,0.275
random_4,500,2,14,0.4444444444444444,0.275
random_4,500,2,15,0.7252136752136752,0.275
random_4,500,3,0,0.2677777777777778,0.08000000000000007
random_4,500,3,1,0.4444444444444444,0.275
random_4,500,3,2,0.45444444444444443,0.275
random_4,500,3,3,0.7388888888888889,0.275
random_4,500,3,4,0.2577777777777778,0.275
random_4,500,3,5,0.4444444444444444,0.275
random_4,500,3,6,0.6144444444444443,0.275
random_4,500,3,7,0.49,0.275
random_4,500,3,8,1.267777777777778,0.275
random_4,500,3,9,0.5966666666666666,0.275
random_4,500,3,10,0.4322222222222222,0.265
random_4,500,3,11,0.4444444444444444,0.275
random_4,500,3,12,0.8333333333333334,0.275
random_4,500,3,13,0.8099999999999999,0.275
random_4,500,3,14,0.4444444444444444,0.275
random_4,500,3,15,0.6322222222222221,0.275
random_4,500,4,0,0.4506775067750677,0.275
random_4,500,4,1,0.4444444444444444,0.275
random_4,500,4,2,0.4700542005420054,0.275
random_4,500,4,3,0.7518970189701897,0.275
random_4,500,4,4,0.22764227642276424,0.07987804878048782
random_4,500,4,5,0.4444444444444444,0.275
random_4,500,4,6,0.41029810298102976,0.275
random_4,500,4,7,0.4700542005420054,0.275
random_4,500,4,8,1.2825203252032522,0.275
random_4,500,4,9,0.5134146341463414,0.275
random_4,500,4,10,0.4044715447154471,0.2
random_4,500,4,11,0.4444444444444444,0.275
random_4,500,4,12,0.8311653116531166,0.275
random_4,500,4,13,0.8602981029810297,0.275
random_4,500,4,14,0.4227642276422764,0.2
random_4,500,4,15,0.5567750677506775,0.275
random_4,500,5,0,0.4449908925318761,0.1934426229508196
random_4,500,5,1,0.4444444444444444,0.275
random_4,500,5,2,0.44162112932604736,0.2438524590163935
random_4,500,5,3,0.7184881602914389,0.275
random_4,500,5,4,0.2813296903460838,0.11844262295081959
random_4,500,5,5,0.42987249544626593,0.2
random_4,500,5,6,0.3989071038251366,0.275
random_4,500,5,7,0.4853369763205829,0.275
random_4,500,5,8,1.1115664845173043,0.275
random_4,500,5,9,0.5436247723132968,0.275
random_4,500,5,10,0.40482695810564656,0.2
random_4,500,5,11,0.4444444444444444,0.275
random_4,500,5,12,0.7437158469945354,0.275
random_4,500,5,13,0.8787795992714025,0.275
random_4,500,5,14,0.42987249544626593,0.2
random_4,500,5,15,0.5727686703096538,0.275
random_4,600,1,0,0.4444444444444444,0.275
random_4,600,1,1,0.5611111111111111,0.275
random_4,600,1,2,0.5611111111111111,0.275
random_4,600,1,3,0.4444444444444444,0.275
random_4,600,1,4,0.3611111111111111,0.275
random_4,600,1,5,1.0944444444444446,0.275
random_4,600,1,6,0.4444444444444444,0.275
random_4,600,1,7,1.538888888888889,0.275
random_4,600,1,8,3.8333333333333326,0.275
random_4,600,1,9,0.7388888888888889,0.275
random_4,600,1,10,0.4444444444444444,0.275
random_4,600,1,11,1.2000000000000002,0.275
random_4,600,1,12,0.4444444444444444,0.275
random_4,600,1,13,0.4444444444444444,0.275
random_4,600,1,14,0.5611111111111111,0.275
random_4,600,1,15,1.0944444444444446,0.275
random_4,600,2,0,0.4444444444444444,0.275
random_4,600,2,1,0.5200854700854701,0.275
random_4,600,2,2,0.6123931623931624,0.375
random_4,600,2,3,0.9987179487179488,0.275
random_4,600,2,4,0.3611111111111111,0.24038461538461542
random_4,600,2,5,0.9303418803418805,0.275
random_4,600,2,6,0.4444444444444444,0.275
random_4,600,2,7,2.1952991452991455,0.275
random_4,600,2,8,3.628205128205128,0.275
random_4,600,2,9,0.861965811965812,0.275
random_4,600,2,10,0.4444444444444444,0.275
random_4,600,2,11,1.0495726495726496,0.275
random_4,600,2,12,0.5884615384615385,0.275
random_4,600,2,13,0.45170940170940166,0.275
random_4,600,2,14,0.45170940170940166,0.275
random_4,600,2,15,1.0670940170940173,0.275
random_4,600,3,0,0.4444444444444444,0.275
random_4,600,3,1,0.45444444444444443,0.275
random_4,600,3,2,0.5522222222222222,0.275
random_4,600,3,3,1.0944444444444446,0.275
random_4,600,3,4,0.41888888888888887,0.2
random_4,600,3,5,0.8099999999999999,0.275
random_4,600,3,6,0.44555555555555554,0.275
random_4,600,3,7,2.285555555555556,0.275
random_4,600,3,8,4.295555555555555,0.275
random_4,600,3,9,0.8099999999999999,0.275
random_4,600,3,10,0.4444444444444444,0.275
random_4,600,3,11,1.0577777777777777,0.275
random_4,600,3,12,0.5966666666666666,0.275
random_4,600,3,13,0.41888888888888887,0.2
random_4,600,3,14,0.45444444444444443,0.275
random_4,600,3,15,1.05,0.275
random_4,600,4,0,0.4444444444444444,0.275
random_4,600,4,1,0.4700542005420054,0.275
random_4,600,4,2,0.5134146341463415,0.275
random_4,600,4,3,1.1638211382113823,0.275
random_4,600,4,4,0.45176151761517613,0.275
random_4,600,4,5,0.6868563685636856,0.275
random_4,600,4,6,0.3639566395663956,0.11524390243902438
random_4,600,4,7,2.323712737127371,0.275
random_4,600,4,8,4.071815718157182,0.275
random_4,600,4,9,0.7518970189701897,0.275
random_4,600,4,10,0.4444444444444444,0.275
random_4,600,4,11,1.2346883468834688,0.275
random_4,600,4,12,0.5350948509485095,0.275
random_4,600,4,13,0.42669376693766936,0.2
random_4,600,4,14,0.42669376693766936,0.275
random_4,600,4,15,0.8819783197831977,0.275
random_4,600,5,0,0.42987249544626593,0.2
random_4,600,5,1,0.5144808743169399,0.275
random_4,600,5,2,0.4853369763205828,0.275
random_4,600,5,3,1.1556466302367943,0.275
random_4,600,5,4,0.4894353369763205,0.275
random_4,600,5,5,0.7184881602914389,0.275
random_4,600,5,6,0.4012750455373406,0.275
random_4,600,5,7,2.3578324225865215,0.275
random_4,600,5,8,3.9207650273224033,0.275
random_4,600,5,9,0.864207650273224,0.275
random_4,600,5,10,0.4444444444444444,0.275
random_4,600,5,11,1.1941712204007289,0.275
random_4,600,5,12,0.5436247723132968,0.275
random_4,600,5,13,0.4153005464480874,0.2
random_4,600,5,14,0.44162112932604736,0.275
random_4,600,5,15,0.893351548269581,0.275
random_5,0,1,0,0.4444444444444444,0.275
random_5,0,1,1,0.4555555555555555,0.275
random_5,0,1,2,0.4444444444444444,0.275
random_5,0,1,3,0.4555555555555555,0.275
random_5,0,1,4,0.38333333333333336,0.275
random_5,0,1,5,0.5611111111111111,0.275
random_5,0,1,6,0.38333333333333336,0.275
random_5,0,1,7,0.5611111111111111,0.275
random_5,0,1,8,0.4444444444444444,0.275
random_5,0,1,9,0.4555555555555555,0.275
random_5,0,1,10,0.4444444444444444,0.275
random_5,0,1,11,0.4555555555555555,0.275
random_5,0,1,12,0.38333333333333336,0.275
random_5,0,1,13,0.5611111111111111,0.275
random_5,0,1,14,0.38333333333333336,0.275
random_5,0,1,15,0.5611111111111111,0.275
random_5,0,2,0,0.33162393162393156,0.275
random_5,0,2,1,0.23931623931623924,0.2
random_5,0,2,2,0.33162393162393156,0.275
random_5,0,2,3,0.23931623931623924,0.2
random_5,0,2,4,0.31495726495726495,0.2
random_5,0,2,5,0.17820512820512818,0.15384615384615352
random_5,0,2,6,0.31495726495726495,0.2
random_5,0,2,7,0.17820512820512818,0.15384615384615352
random_5,0,2,8,0.33162393162393156,0.275
random_5,0,2,9,0.23931623931623924,0.2
random_5,0,2,10,0.33162393162393156,0.275
random_5,0,2,11,0.23931623931623924,0.2
random_5,0,2,12,0.31495726495726495,0.2
random_5,0,2,13,0.17820512820512818,0.15384615384615352
random_5,0,2,14,0.31495726495726495,0.2
random_5,0,2,15,0.17820512820512818,0.15384615384615352
random_5,0,3,0,0.2222222222222222,0.08000000000000007
random_5,0,3,1,0.2522222222222222,0.05499999999999999
random_5,0,3,2,0.2222222222222222,0.08000000000000007
random_5,0,3,3,0.2522222222222222,0.05499999999999999
random_5,0,3,4,0.20777777777777776,0.12
random_5,0,3,5,0.1766666666666667,0.2
random_5,0,3,6,0.20777777777777776,0.12
random_5,0,3,7,0.1766666666666667,0.2
random_5,0,3,8,0.2222222222222222,0.08000000000000007
random_5,0,3,9,0.2522222222222222,0.05499999999999999
random_5,0,3,10,0.2222222222222222,0.08000000000000007
random_5,0,3,11,0.2522222222222222,0.05499999999999999
random_5,0,3,12,0.20777777777777776,0.12
random_5,0,3,13,0.1766666666666667,0.2
random_5,0,3,14,0.20777777777777776,0.12
random_5,0,3,15,0.1766666666666667,0.2
random_5,0,4,0,0.18319783197831974,0.16463414634146345
random_5,0,4,1,0.18766937669376696,0.07987804878048782
random_5,0,4,2,0.18319783197831974,0.16463414634146345
random_5,0,4,3,0.18766937669376696,0.07987804878048782
random_5,0,4,4,0.09878048780487807,0.07987804878048782
random_5,0,4,5,0.14742547425474253,0.1451219512195122
random_5,0,4,6,0.09878048780487807,0.07987804878048782
random_5,0,4,7,0.14742547425474253,0.1451219512195122
random_5,0,4,8,0.18319783197831974,0.16463414634146345
random_5,0,4,9,0.18766937669376696,0.07987804878048782
random_5,0,4,10,0.18319783197831974,0.16463414634146345
random_5,0,4,11,0.18766937669376696,0.07987804878048782
random_5,0,4,12,0.09878048780487807,0.07987804878048782
random_5,0,4,13,0.14742547425474253,0.1451219512195122
random_5,0,4,14,0.09878048780487807,0.07987804878048782
random_5,0,4,15,0.14742547425474253,0.1451219512195122
random_5,0,5,0,0.14590163934426234,0.06229508196721306
random_5,0,5,1,0.09881602914389798,0.09426229508196726
random_5,0,5,2,0.14590163934426234,0.06229508196721306
random_5,0,5,3,0.09881602914389798,0.09426229508196726
random_5,0,5,4,0.09735883424408015,0.0688524590163935
random_5,0,5,5,0.12823315118397086,0.09836065573770503
random_5,0,5,6,0.09735883424408015,0.0688524590163935
random_5,0,5,7,0.12823315118397086,0.09836065573770503
random_5,0,5,8,0.14590163934426234,0.06229508196721306
random_5,0,5,9,0.09881602914389798,0.09426229508196726
random_5,0,5,10,0.14590163934426234,0.06229508196721306
random_5,0,5,11,0.09881602914389798,0.09426229508196726
random_5,0,5,12,0.09735883424408015,0.0688524590163935
random_5,0,5,13,0.12823315118397086,0.09836065573770503
random_5,0,5,14,0.09735883424408015,0.0688524590163935
random_5,0,5,15,0.12823315118397086,0.09836065573770503
random_5,100,1,0,0.3611111111111111,0.275
random_5,100,1,1,0.35555555555555557,0.275
random_5,100,1,2,1.0666666666666669,0.275
random_5,100,1,3,0.5333333333333333,0.275
random_5,100,1,4,1.2000000000000002,0.275
random_5,100,1,5,0.8888888888888888,0.275
random_5,100,1,6,0.4444444444444444,0.275
random_5,100,1,7,0.4444444444444444,0.275
random_5,100,1,8,0.9833333333333335,0.275
random_5,100,1,9,1.4222222222222225,0.275
random_5,100,1,10,0.5333333333333333,0.275
random_5,100,1,11,0.8888888888888888,0.275
random_5,100,1,12,0.4444444444444444,0.275
random_5,100,1,13,0.4444444444444444,0.275
random_5,100,1,14,0.4444444444444444,0.275
random_5,100,1,15,1.5166666666666668,0.275
random_5,100,2,0,0.4636752136752137,0.275
random_5,100,2,1,0.23931623931623924,0.2
random_5,100,2,2,1.0256410256410258,0.275
random_5,100,2,3,0.8739316239316239,0.275
random_5,100,2,4,1.1029914529914533,0.275
random_5,100,2,5,0.34188034188034183,0.275
random_5,100,2,6,0.4444444444444444,0.275
random_5,100,2,7,1.2230769230769232,0.275
random_5,100,2,8,0.8739316239316239,0.275
random_5,100,2,9,1.89957264957265,0.275
random_5,100,2,10,0.4102564102564103,0.275
random_5,100,2,11,1.0940170940170946,0.275
random_5,100,2,12,0.38333333333333336,0.275
random_5,100,2,13,0.2824786324786325,0.275
random_5,100,2,14,0.4683760683760684,0.275
random_5,100,2,15,0.8739316239316239,0.275
random_5,100,3,0,0.27222222222222225,0.265
random_5,100,3,1,0.1955555555555556,0.08000000000000007
random_5,100,3,2,1.0188888888888892,0.275
random_5,100,3,3,1.0900000000000003,0.275
random_5,100,3,4,1.4011111111111112,0.265
random_5,100,3,5,0.3655555555555556,0.2
