filename,sample_time,r,mae,mdae
random_17,300,5,0.2660218882817244,0.08263415300546448
random_17,400,1,0.31267222222222224,0.10725
random_17,400,2,0.2634537037037037,0.10725
random_17,400,3,0.30970925925925924,0.10725
random_17,400,4,0.3122341915085818,0.07472967479674797
random_17,400,5,0.29988357619914985,0.046464754098360705
random_17,500,1,0.20428148148148143,0.09905
random_17,500,2,0.14844102564102563,0.05355
random_17,500,3,0.1420592592592593,0.06565000000000021
random_17,500,4,0.12008997289972904,0.05355
random_17,500,5,0.12219283545840923,0.05355
random_17,600,1,0.1477796296296296,0.0229
random_17,600,2,0.13700099715099726,0.0229
random_17,600,3,0.10258333333333342,0.0229
random_17,600,4,0.11141630532971997,0.01455
random_17,600,5,0.10626281117182759,0.011971038251366124
random_18,0,1,0.22592592592592597,0.05
random_18,0,2,0.17094017094017094,0.09743589743589744
random_18,0,3,0.06703703703703696,0.025
random_18,0,4,0.05361336946702793,0.030487804878048697
random_18,0,5,0.043746205221615056,0.046994535519125746
random_18,100,1,0.20229074074074074,0.12166666666666667
random_18,100,2,0.17183490028490023,0.042435897435897416
random_18,100,3,0.15102407407407412,0.019
random_18,100,4,0.1771210930442637,0.019
random_18,100,5,0.1834172738312082,0.03701857923497266
random_18,200,1,0.3140092592592594,0.08735
random_18,200,2,0.1404935897435898,0.028338461538461868
random_18,200,3,0.11682777777777781,0.0218
random_18,200,4,0.07332280939476059,0.0218
random_18,200,5,0.09083579234972677,0.035113114754098375
random_18,300,1,0.3691277777777778,0.06936666666666666
random_18,300,2,0.452318660968661,0.0275
random_18,300,3,0.3951944444444444,0.03878333333333332
random_18,300,4,0.3893626467931346,0.04918983739837397
random_18,300,5,0.4167294778384943,0.08685300546448085
random_18,400,1,0.6068759259259259,0.04703333333333333
random_18,400,2,0.5497004273504275,0.043067948717948716
random_18,400,3,0.5090166666666666,0.0404
random_18,400,4,0.5035604787714545,0.03751951219512196
random_18,400,5,0.48300573770491795,0.02947103825136612
random_18,500,1,0.2500814814814815,0.03868333333333333
random_18,500,2,0.15219772079772076,0.04336794871794871
random_18,500,3,0.12082592592592592,0.0356
random_18,500,4,0.11894697380307136,0.03253048780487806
random_18,500,5,0.12223454766241648,0.020736885245901636
random_18,600,1,0.1423407407407407,0.017966666666666242
random_18,600,2,0.19646780626780622,0.04041410256410258
random_18,600,3,0.23612592592592588,0.017850000000000005
random_18,600,4,0.2125025293586269,0.004470325203252037
random_18,600,5,0.2057836672738312,0.0034237704918032713
random_19,0,1,0.22592592592592597,0.05
random_19,0,2,0.17094017094017094,0.09743589743589744
random_19,0,3,0.06703703703703696,0.025
random_19,0,4,0.05361336946702793,0.030487804878048697
random_19,0,5,0.043746205221615056,0.046994535519125746
random_19,100,1,0.25518888888888885,0.13546666666666662
random_19,100,2,0.1799752136752137,0.04451410256410258
random_19,100,3,0.2142703703703704,0.02545
random_19,100,4,0.2147235772357724,0.07203130081300815
random_19,100,5,0.17515421979356402,0.05677814207650267
random_19,200,1,0.5852833333333334,0.11435
random_19,200,2,0.6377049857549858,0.0584
random_19,200,3,0.5438018518518518,0.0584
random_19,200,4,0.5177149503161698,0.02315
random_19,200,5,0.5104806618093503,0.03654207650273225
random_19,300,1,0.12617407407407408,0.04515
random_19,300,2,0.1263153846153846,0.04515
random_19,300,3,0.1305777777777778,0.03135
random_19,300,4,0.13722637759710932,0.028889837398373985
random_19,300,5,0.13577510625379477,0.034221038251366125
random_19,400,1,0.26749259259259256,0.05203333333333332
random_19,400,2,0.177297150997151,0.04027435897435905
random_19,400,3,0.22522222222222218,0.0592
random_19,400,4,0.23367750677506782,0.026679674796747967
random_19,400,5,0.2364911961141469,0.02641311475409837
random_19,500,1,0.3438537037037037,0.0503
random_19,500,2,0.3283351851851852,0.0503
random_19,500,3,0.314587037037037,0.0503
random_19,500,4,0.298977280939476,0.0503
random_19,500,5,0.2630509107468123,0.0503
random_19,600,1,0.2274888888888889,0.020850000000000035
random_19,600,2,0.16131709401709401,0.030432051282051287
random_19,600,3,0.1534148148148149,0.062499999999999986
random_19,600,4,0.20137606142728096,0.03636178861788619
random_19,600,5,0.20421936854887676,0.03236338797814206
random_20,0,1,0.22592592592592597,0.05
random_20,0,2,0.17094017094017094,0.09743589743589744
random_20,0,3,0.06703703703703696,0.025
random_20,0,4,0.05361336946702793,0.030487804878048697
random_20,0,5,0.043746205221615056,0.046994535519125746
random_20,100,1,0.17906481481481484,0.02625
random_20,100,2,0.19332350427350425,0.040585897435897425
random_20,100,3,0.15608703703703697,0.014516666666666669
random_20,100,4,0.14958179765130986,0.020370325203252035
random_20,100,5,0.12560130540376443,0.010573770491803254
random_20,200,1,0.15860185185185177,0.0481
random_20,200,2,0.2082314814814814,0.04163205128205129
random_20,200,3,0.11045370370370372,0.02635
random_20,200,4,0.10587023486901527,0.02635
random_20,200,5,0.12852783849423197,0.026242076502732244
random_20,300,1,0.29097407407407405,0.03145
random_20,300,2,0.3106581196581196,0.03145
random_20,300,3,0.36482592592592594,0.03145
random_20,300,4,0.39900659439927727,0.010628861788617897
random_20,300,5,0.3731493624772313,0.02608934426229509
random_20,400,1,0.23987037037037043,0.044116666666666665
random_20,400,2,0.2253535612535613,0.10727435897435905
random_20,400,3,0.19595185185185188,0.03588333333333335
random_20,400,4,0.2137466124661247,0.02739065040650407
random_20,400,5,0.21309502125075902,0.02152404371584704
random_20,500,1,0.350887037037037,0.11686666666666665
random_20,500,2,0.302824358974359,0.12217948717948723
random_20,500,3,0.3349611111111111,0.1435333333333333
random_20,500,4,0.3158373532068654,0.13637886178861786
random_20,500,5,0.26125528233151185,0.10812349726775952
random_20,600,1,0.39809814814814815,0.16615
random_20,600,2,0.290975641025641,0.06358589743589742
random_20,600,3,0.324024074074074,0.0565
random_20,600,4,0.34383175248419146,0.0565
random_20,600,5,0.33373208864602305,0.03464207650273225
clustered_1,0,1,0.511111111111111,0.2583333333333333
clustered_1,0,2,0.40726495726495726,0.06987179487179487
clustered_1,0,3,0.39444444444444443,0.09333333333333334
clustered_1,0,4,0.3734417344173442,0.13495934959349593
clustered_1,0,5,0.3408621736490589,0.11256830601092899
clustered_1,100,1,0.47764629629629635,0.09616666666666665
clustered_1,100,2,0.39057193732193735,0.04795
clustered_1,100,3,0.39660555555555566,0.08316666666666667
clustered_1,100,4,0.35901883468834694,0.038939024390243895
clustered_1,100,5,0.31829438372799035,0.050026229508196726
clustered_1,200,1,0.48449259259259253,0.2227
clustered_1,200,2,0.47730826210826205,0.08646794871794872
clustered_1,200,3,0.4337481481481481,0.11108333333333334
clustered_1,200,4,0.42941210478771447,0.06998292682926827
clustered_1,200,5,0.40313539769277473,0.08331092896174858
clustered_1,300,1,0.31602962962962966,0.0445833333333332
clustered_1,300,2,0.3415754985754985,0.03155
clustered_1,300,3,0.32151851851851854,0.04033333333333339
clustered_1,300,4,0.3064146341463415,0.03155
clustered_1,300,5,0.27951651487553136,0.03155
clustered_1,400,1,0.1647425925925926,0.06546666666666667
clustered_1,400,2,0.07129529914529915,0.05357948717948746
clustered_1,400,3,0.07129814814814814,0.0591
clustered_1,400,4,0.04668179765130986,0.03522601626016275
clustered_1,400,5,0.04330294474802679,0.0591
clustered_1,500,1,0.27766851851851854,0.13045
clustered_1,500,2,0.2856457264957265,0.13045
clustered_1,500,3,0.2539648148148148,0.13045
clustered_1,500,4,0.26104701897018967,0.12817886178861787
clustered_1,500,5,0.24221010928961745,0.12232868852459017
clustered_1,600,1,0.36596481481481463,0.05918333333333331
clustered_1,600,2,0.3078451566951568,0.1412346153846154
clustered_1,600,3,0.3037425925925926,0.09733333333333331
clustered_1,600,4,0.2837751129177959,0.023642276422764258
clustered_1,600,5,0.29343051001821485,0.05829508196721314
clustered_2,0,1,0.511111111111111,0.2583333333333333
clustered_2,0,2,0.40726495726495726,0.06987179487179487
clustered_2,0,3,0.39444444444444443,0.09333333333333334
clustered_2,0,4,0.3734417344173442,0.13495934959349593
clustered_2,0,5,0.3408621736490589,0.11256830601092899
clustered_2,100,1,0.16693333333333332,0.1188
clustered_2,100,2,0.2669048433048433,0.06751794871794872
clustered_2,100,3,0.21744074074074068,0.06565
clustered_2,100,4,0.17168717253839205,0.0367626016260163
clustered_2,100,5,0.19469896782027946,0.058858196721311484
clustered_2,200,1,0.6814351851851852,0.18890000000000007
clustered_2,200,2,0.5478958689458688,0.06831025641025645
clustered_2,200,3,0.5224092592592592,0.08656666666666668
clustered_2,200,4,0.5039327461607949,0.050369512195121945
clustered_2,200,5,0.48465734669095323,0.06902349726775961
clustered_2,300,1,0.17310185185185184,0.07765
clustered_2,300,2,0.18563746438746442,0.07765
clustered_2,300,3,0.17902777777777776,0.07765
clustered_2,300,4,0.1918913730803974,0.06545
clustered_2,300,5,0.1505153309046752,0.06545
clustered_2,400,1,0.1312222222222222,0.0066
clustered_2,400,2,0.15137806267806267,0.0066
clustered_2,400,3,0.20871481481481483,0.02006666666666667
clustered_2,400,4,0.21533053297199642,0.009660162601626018
clustered_2,400,5,0.20028469945355198,0.004328961748633876
clustered_2,500,1,0.3295685185185185,0.00375
clustered_2,500,2,0.3323141025641026,0.00375
clustered_2,500,3,0.27715740740740746,0.00375
clustered_2,500,4,0.24059010840108405,0.0009337398373984174
clustered_2,500,5,0.24950488767455978,0.00375
clustered_2,600,1,0.03960740740740744,0.00011666666666698688
clustered_2,600,2,0.08576609686609682,0.0017
clustered_2,600,3,0.08958518518518516,0.0017
clustered_2,600,4,0.11717461607949405,0.0017
clustered_2,600,5,0.0751173649058895,0.0017
clustered_3,0,1,0.511111111111111,0.2583333333333333
clustered_3,0,2,0.40726495726495726,0.06987179487179487
clustered_3,0,3,0.39444444444444443,0.09333333333333334
clustered_3,0,4,0.3734417344173442,0.13495934959349593
clustered_3,0,5,0.3408621736490589,0.11256830601092899
clustered_3,100,1,0.2704666666666667,0.0486
clustered_3,100,2,0.2910715099715099,0.07427820512820515
clustered_3,100,3,0.3251814814814814,0.10915
clustered_3,100,4,0.31940009033423666,0.06427195121951218
clustered_3,100,5,0.3528681845780206,0.03767103825136612
clustered_3,200,1,0.37373703703703703,0.16471666666666684
clustered_3,200,2,0.36499116809116816,0.09206794871794871
clustered_3,200,3,0.35677407407407413,0.09001666666666666
clustered_3,200,4,0.33726187895212284,0.07333902439024391
clustered_3,200,5,0.30358646023072255,0.05717622950819673
clustered_3,300,1,0.10069814814814813,0.03755000000000008
clustered_3,300,2,0.24142578347578347,0.06951025641025643
clustered_3,300,3,0.24693518518518523,0.133
clustered_3,300,4,0.19172289972899742,0.133
clustered_3,300,5,0.180438524590164,0.12360245901639341
clustered_3,400,1,0.038601851851851846,0.0095
clustered_3,400,2,0.05511894586894588,0.0095
clustered_3,400,3,0.06351296296296298,0.0095
clustered_3,400,4,0.03185984643179769,0.0095
clustered_3,400,5,0.03356942926533093,0.012357923497267756
clustered_3,500,1,0.24851296296296294,0.0084
clustered_3,500,2,0.16304287749287744,0.0084
clustered_3,500,3,0.17740185185185184,0.0084
clustered_3,500,4,0.14733861788617886,0.0084
clustered_3,500,5,0.1762152094717669,0.002528961748633877
clustered_3,600,1,0.11187407407407408,0.0106
clustered_3,600,2,0.0814316239316239,0.001914102564102571
clustered_3,600,3,0.09849629629629635,0.00601666666666667
clustered_3,600,4,0.09564543812104792,0.01188658536585363
clustered_3,600,5,0.047788342440801455,0.013218306010928979
clustered_4,0,1,0.511111111111111,0.2583333333333333
clustered_4,0,2,0.40726495726495726,0.06987179487179487
clustered_4,0,3,0.39444444444444443,0.09333333333333334
clustered_4,0,4,0.3734417344173442,0.13495934959349593
clustered_4,0,5,0.3408621736490589,0.11256830601092899
clustered_4,100,1,0.45725000000000005,0.05755
clustered_4,100,2,0.36269501424501427,0.05755
clustered_4,100,3,0.3563092592592592,0.05755
clustered_4,100,4,0.26859227642276434,0.04605
clustered_4,100,5,0.2329602610807529,0.04662103825136612
clustered_4,200,1,0.2857185185185186,0.1723
clustered_4,200,2,0.31899145299145304,0.13108589743589744
clustered_4,200,3,0.3449148148148148,0.09230000000000001
clustered_4,200,4,0.3218615176151762,0.10725934959349594
clustered_4,200,5,0.33160576806314507,0.11343142076502735
clustered_4,300,1,0.13905925925925933,0.0483
clustered_4,300,2,0.10553390313390325,0.10554615384615385
clustered_4,300,3,0.11943703703703716,0.05836666666666667
clustered_4,300,4,0.10483902439024399,0.02685
clustered_4,300,5,0.13629933211900422,0.028202732240437144
clustered_4,400,1,0.2538648148148148,0.00785
clustered_4,400,2,0.2173975783475784,0.00785
clustered_4,400,3,0.23730555555555555,0.01881666666666667
clustered_4,400,4,0.21454132791327918,0.008410162601626019
clustered_4,400,5,0.2098617182756527,0.014007923497267753
clustered_4,500,1,0.1543185185185186,0.0059
clustered_4,500,2,0.25089544159544164,0.0059
clustered_4,500,3,0.20646666666666666,0.0059
clustered_4,500,4,0.2657981933152665,0.0059
clustered_4,500,5,0.28374656952034005,0.0059
clustered_4,600,1,0.10887777777777774,0.0057
clustered_4,600,2,0.04278091168091172,0.0057
clustered_4,600,3,0.09702592592592595,0.0057
clustered_4,600,4,0.0543158988256549,0.0057
clustered_4,600,5,0.08149666059502125,0.0057
clustered_5,0,1,0.511111111111111,0.2583333333333333
clustered_5,0,2,0.40726495726495726,0.06987179487179487
clustered_5,0,3,0.39444444444444443,0.09333333333333334
clustered_5,0,4,0.3734417344173442,0.13495934959349593
clustered_5,0,5,0.3408621736490589,0.11256830601092899
clustered_5,100,1,0.28751851851851845,0.04455
clustered_5,100,2,0.20032535612535612,0.06521794871794873
clustered_5,100,3,0.1990518518518518,0.07509999999999999
clustered_5,100,4,0.18598283649503167,0.04455
clustered_5,100,5,0.17920036429872488,0.031105464480874298
clustered_5,200,1,0.5785296296296297,0.1349
clustered_5,200,2,0.4618726495726495,0.15587435897435903
clustered_5,200,3,0.4078555555555556,0.1169
clustered_5,200,4,0.4024214092140922,0.2034040650406504
clustered_5,200,5,0.3783227686703096,0.11383989071038247
clustered_5,300,1,0.1622518518518518,0.08308333333333334
clustered_5,300,2,0.15769344729344728,0.09333974358974356
clustered_5,300,3,0.13262222222222222,0.0947
clustered_5,300,4,0.11280632339656732,0.06166869918699186
clustered_5,300,5,0.11416442015786273,0.08246038251366124
clustered_5,400,1,0.2191870370370371,0.0166
clustered_5,400,2,0.1724633903133904,0.00894230769230775
clustered_5,400,3,0.15400185185185186,0.0166
clustered_5,400,4,0.15342371273712746,0.0166
clustered_5,400,5,0.17377112932604738,0.0166
clustered_5,500,1,0.20529074074074075,0.0062
clustered_5,500,2,0.1927702279202279,0.0062
clustered_5,500,3,0.19957962962962963,0.009149999999999991
clustered_5,500,4,0.18534295392953934,0.010060162601626017
clustered_5,500,5,0.18078181542197944,0.0047289617486338765
clustered_5,600,1,0.26984629629629636,0.0066
clustered_5,600,2,0.29491752136752136,0.0066
clustered_5,600,3,0.29208333333333336,0.0018666666666666554
clustered_5,600,4,0.28608514001806684,0.009660162601626018
clustered_5,600,5,0.2705654219793564,0.004328961748633876
clustered_6,0,1,0.511111111111111,0.2583333333333333
clustered_6,0,2,0.40726495726495726,0.06987179487179487
clustered_6,0,3,0.39444444444444443,0.09333333333333334
clustered_6,0,4,0.3734417344173442,0.13495934959349593
clustered_6,0,5,0.3408621736490589,0.11256830601092899
clustered_6,100,1,0.344225925925926,0.11031666666666667
clustered_6,100,2,0.22405327635327638,0.08422820512820516
clustered_6,100,3,0.11581481481481479,0.022733333333333494
clustered_6,100,4,0.09273694670280057,0.06529308943089432
clustered_6,100,5,0.12989398907103814,0.10309207650273225
clustered_6,200,1,0.47782592592592593,0.1718
clustered_6,200,2,0.43051823361823366,0.12051794871794871
clustered_6,200,3,0.3607111111111111,0.11846666666666666
clustered_6,200,4,0.2998673893405601,0.07892276422764227
clustered_6,200,5,0.29074511232544015,0.08896967213114737
clustered_6,300,1,0.38575925925925936,0.046
clustered_6,300,2,0.17610683760683754,0.01435
clustered_6,300,3,0.10131481481481486,0.01933333333333333
clustered_6,300,4,0.1048786811201445,0.02973983739837398
clustered_6,300,5,0.11411942926533089,0.03507103825136612
clustered_6,400,1,0.15873703703703704,0.0072
clustered_6,400,2,0.18262564102564102,0.0072
clustered_6,400,3,0.15963333333333335,0.0011499999999999982
clustered_6,400,4,0.1332557362240289,0.0072
clustered_6,400,5,0.12976083788706738,0.0072
clustered_6,500,1,0.05617222222222221,0.00815
clustered_6,500,2,0.14568618233618227,0.04313205128205129
clustered_6,500,3,0.1974240740740741,0.0033500000000000196
clustered_6,500,4,0.2217059168925023,0.02437032520325204
clustered_6,500,5,0.20378715846994533,0.02463688524590163
clustered_6,600,1,0.24304259259259264,0.0102
clustered_6,600,2,0.29546424501424506,0.0102
clustered_6,600,3,0.23415370370370367,0.0102
clustered_6,600,4,0.23320022583559175,0.0033077235772357716
clustered_6,600,5,0.24036772920461447,0.0014418032786885637
clustered_7,0,1,0.511111111111111,0.2583333333333333
clustered_7,0,2,0.40726495726495726,0.06987179487179487
clustered_7,0,3,0.39444444444444443,0.09333333333333334
clustered_7,0,4,0.3734417344173442,0.13495934959349593
clustered_7,0,5,0.3408621736490589,0.11256830601092899
clustered_7,100,1,0.34344444444444455,0.11515
clustered_7,100,2,0.380314245014245,0.11515
clustered_7,100,3,0.3177333333333333,0.061816666666666666
clustered_7,100,4,0.2936682926829269,0.08047967479674797
clustered_7,100,5,0.26950018214936244,0.08021311475409837
clustered_7,200,1,0.5622129629629631,0.1871
clustered_7,200,2,0.45453831908831904,0.04474615384615388
clustered_7,200,3,0.53335,0.0509
clustered_7,200,4,0.5445699638663054,0.08494227642276425
clustered_7,200,5,0.5508444140862174,0.05402131147540984
clustered_7,300,1,0.10188703703703703,0.08483333333333333
clustered_7,300,2,0.23749957264957258,0.12068589743589743
clustered_7,300,3,0.23551666666666657,0.04133333333333333
clustered_7,300,4,0.22774837398373984,0.020652439024390234
clustered_7,300,5,0.21169244080145708,0.039045081967213124
clustered_7,400,1,0.05576481481481483,0.007300000000000084
clustered_7,400,2,0.12600185185185186,0.00815
clustered_7,400,3,0.13192777777777775,0.00815
clustered_7,400,4,0.12238848238482387,0.00815
clustered_7,400,5,0.1296448391013965,0.00815
clustered_7,500,1,0.14983518518518513,0.0059
clustered_7,500,2,0.17604601139601148,0.0059
clustered_7,500,3,0.24750555555555553,0.0059
clustered_7,500,4,0.24088785004516705,0.0059
clustered_7,500,5,0.19485224650880387,0.0002234972677595537
clustered_7,600,1,0.1695796296296296,0.0054
clustered_7,600,2,0.09031723646723654,0.0054
clustered_7,600,3,0.07772777777777778,0.0054
clustered_7,600,4,0.059371860885275525,0.0054
clustered_7,600,5,0.02637191863995146,0.0054
clustered_8,0,1,0.511111111111111,0.2583333333333333
clustered_8,0,2,0.40726495726495726,0.06987179487179487
clustered_8,0,3,0.39444444444444443,0.09333333333333334
clustered_8,0,4,0.3734417344173442,0.13495934959349593
clustered_8,0,5,0.3408621736490589,0.11256830601092899
clustered_8,100,1,0.336062962962963,0.0525
clustered_8,100,2,0.3489737891737892,0.0681679487179487
clustered_8,100,3,0.28311851851851844,0.05911666666666666
clustered_8,100,4,0.2768468834688347,0.05438292682926832
clustered_8,100,5,0.30859714632665436,0.06258715846994536
clustered_8,200,1,0.5486537037037036,0.18176666666666666
clustered_8,200,2,0.4795688034188034,0.17151025641025644
clustered_8,200,3,0.4554092592592593,0.23189999999999997
clustered_8,200,4,0.4254378048780487,0.14084308943089427
clustered_8,200,5,0.406334335154827,0.08326612021857924
clustered_8,300,1,0.17125555555555558,0.0441
clustered_8,300,2,0.2009282051282052,0.12653589743589744
clustered_8,300,3,0.1662555555555556,0.09576666666666667
clustered_8,300,4,0.15122393857271912,0.0441
clustered_8,300,5,0.13966156648451727,0.0441
clustered_8,400,1,0.3056481481481482,0.007
clustered_8,400,2,0.2896937321937322,0.007
clustered_8,400,3,0.28490740740740744,0.007
clustered_8,400,4,0.2774638663053297,0.007
clustered_8,400,5,0.2475048573163327,0.0062
clustered_8,500,1,0.11334259259259263,0.00535
clustered_8,500,2,0.13889330484330487,0.002157692307692305
clustered_8,500,3,0.0985277777777778,0.00535
clustered_8,500,4,0.0410915537488708,0.001699593495934959
clustered_8,500,5,0.06695522161505774,0.00535
clustered_8,600,1,0.19532777777777768,0.0055
clustered_8,600,2,0.13043917378917388,0.0055
clustered_8,600,3,0.023598148148148135,0.0055
clustered_8,600,4,0.024400677506775038,0.00488739837398372
clustered_8,600,5,0.016506466302367948,0.0055
clustered_9,0,1,0.511111111111111,0.2583333333333333
clustered_9,0,2,0.40726495726495726,0.06987179487179487
clustered_9,0,3,0.39444444444444443,0.09333333333333334
clustered_9,0,4,0.3734417344173442,0.13495934959349593
clustered_9,0,5,0.3408621736490589,0.11256830601092899
clustered_9,100,1,0.5962981481481481,0.12715
clustered_9,100,2,0.40824116809116806,0.0389
clustered_9,100,3,0.26413148148148147,0.0389
clustered_9,100,4,0.25386779584462504,0.045849186991869934
clustered_9,100,5,0.24356080752884024,0.05064726775956284
clustered_9,200,1,0.33042407407407404,0.11055
clustered_9,200,2,0.3619112535612536,0.08479487179487166
clustered_9,200,3,0.33028703703703705,0.04733333333333334
clustered_9,200,4,0.3274668925022583,0.10087195121951217
clustered_9,200,5,0.31884811778992095,0.07443715846994531
clustered_9,300,1,0.2538574074074074,0.06285
clustered_9,300,2,0.19515398860398864,0.08676410256410258
clustered_9,300,3,0.13840185185185183,0.06420000000000001
clustered_9,300,4,0.08648468834688347,0.04658983739837398
clustered_9,300,5,0.06755892531876144,0.06852923497267804
clustered_9,400,1,0.0832222222222222,0.00635
clustered_9,400,2,0.06612820512820514,0.00635
clustered_9,400,3,0.10936296296296297,0.00635
clustered_9,400,4,0.13059159891598912,0.009910162601626018
clustered_9,400,5,0.11581232544019428,0.0045789617486338766
clustered_9,500,1,0.32675925925925925,0.0034
clustered_9,500,2,0.3028276353276353,0.0034
clustered_9,500,3,0.25752222222222226,0.0034
clustered_9,500,4,0.22132285456187895,0.0034
clustered_9,500,5,0.18116114146933826,0.0034
clustered_9,600,1,0.18114074074074077,0.002
clustered_9,600,2,0.1264398860398861,0.002
clustered_9,600,3,0.1129925925925926,0.002
clustered_9,600,4,0.1175454381210479,0.002
clustered_9,600,5,0.1113907103825137,0.002
clustered_10,0,1,0.511111111111111,0.2583333333333333
clustered_10,0,2,0.40726495726495726,0.06987179487179487
clustered_10,0,3,0.39444444444444443,0.09333333333333334
clustered_10,0,4,0.3734417344173442,0.13495934959349593
clustered_10,0,5,0.3408621736490589,0.11256830601092899
clustered_10,100,1,0.24254074074074067,0.1236
clustered_10,100,2,0.3291504273504273,0.07877820512820516
clustered_10,100,3,0.33724074074074073,0.11365
clustered_10,100,4,0.32892999096657627,0.13656260162601624
clustered_10,100,5,0.2515091074681239,0.0731213114754098
clustered_10,200,1,0.3367833333333334,0.17185
clustered_10,200,2,0.29434202279202276,0.08311025641025643
clustered_10,200,3,0.22992407407407414,0.09185
clustered_10,200,4,0.21363888888888888,0.08237154471544694
clustered_10,200,5,0.20357683667273832,0.12955819672131147
clustered_10,300,1,0.27926296296296305,0.05875
clustered_10,300,2,0.19284843304843313,0.01605
clustered_10,300,3,0.23091111111111115,0.01999999999999999
clustered_10,300,4,0.20790451671183383,0.01095
clustered_10,300,5,0.19938712811171824,0.01300546448087428
clustered_10,400,1,0.20327777777777778,0.00995
clustered_10,400,2,0.14066780626780634,0.04133205128205129
clustered_10,400,3,0.13333333333333333,0.0018666666666666554
clustered_10,400,4,0.10970189701897025,0.02137886178861785
clustered_10,400,5,0.12036429872495447,0.0149814207650273
clustered_10,500,1,0.1477240740740741,0.0039
clustered_10,500,2,0.05244629629629628,0.0039
clustered_10,500,3,0.03783888888888887,0.0009333333333332305
clustered_10,500,4,0.04665551038843721,0.0039
clustered_10,500,5,0.048136399514268284,0.0007786885245901765
clustered_10,600,1,0.12746111111111116,0.0035
clustered_10,600,2,0.08860327635327633,0.0035
clustered_10,600,3,0.08076111111111112,0.0035
clustered_10,600,4,0.05647926829268293,0.0035
clustered_10,600,5,0.08896997571341836,0.0035
clustered_11,0,1,0.511111111111111,0.2583333333333333
clustered_11,0,2,0.40726495726495726,0.06987179487179487
clustered_11,0,3,0.39444444444444443,0.09333333333333334
clustered_11,0,4,0.3734417344173442,0.13495934959349593
clustered_11,0,5,0.3408621736490589,0.11256830601092899
clustered_11,100,1,0.43325555555555556,0.1185
clustered_11,100,2,0.3758834757834758,0.10267820512820515
clustered_11,100,3,0.35195185185185196,0.03849999999999999
clustered_11,100,4,0.3326177958446251,0.03947682926829277
clustered_11,100,5,0.2870952641165756,0.03106830601092897
clustered_11,200,1,0.28357037037037025,0.14675
clustered_11,200,2,0.2587532763532763,0.15635
clustered_11,200,3,0.19058888888888886,0.10301666666666665
clustered_11,200,4,0.2144345980126468,0.09357967479674795
clustered_11,200,5,0.22743740133576196,0.10424207650273223
clustered_11,300,1,0.2894129629629629,0.2526
clustered_11,300,2,0.1800112535612536,0.14863461538461564
clustered_11,300,3,0.23609814814814817,0.17259999999999998
clustered_11,300,4,0.22077746160794945,0.13877886178861787
clustered_11,300,5,0.21778606557377056,0.13238142076502735
clustered_11,400,1,0.07358888888888888,0.04316666666666666
clustered_11,400,2,0.06561652421652422,0.0085
clustered_11,400,3,0.05102962962962962,0.028583333333333332
clustered_11,400,4,0.05811183378500451,0.01556788617886179
clustered_11,400,5,0.09448822100789311,0.013487158469945304
clustered_11,500,1,0.18108333333333335,0.007
clustered_11,500,2,0.19703774928774928,0.007
clustered_11,500,3,0.1963351851851852,0.007
clustered_11,500,4,0.20822136404697378,0.009260162601626019
clustered_11,500,5,0.2023570431086825,0.003928961748633876
clustered_11,600,1,0.20708703703703701,0.0059
clustered_11,600,2,0.2606482905982905,0.0059
clustered_11,600,3,0.21005000000000001,0.0059
clustered_11,600,4,0.17059200542005426,0.0059
clustered_11,600,5,0.16677131147540977,0.0059
clustered_12,0,1,0.511111111111111,0.2583333333333333
clustered_12,0,2,0.40726495726495726,0.06987179487179487
clustered_12,0,3,0.39444444444444443,0.09333333333333334
clustered_12,0,4,0.3734417344173442,0.13495934959349593
clustered_12,0,5,0.3408621736490589,0.11256830601092899
clustered_12,100,1,0.2721685185185185,0.11715
clustered_12,100,2,0.1987992877492878,0.06586794871794871
clustered_12,100,3,0.24734629629629634,0.09123333333333333
clustered_12,100,4,0.1377889340560073,0.05814227642276423
clustered_12,100,5,0.1496656648451731,0.07093715846994539
clustered_12,200,1,0.37738333333333335,0.0906
clustered_12,200,2,0.32703034188034186,0.0906
clustered_12,200,3,0.3202351851851851,0.10066666666666665
clustered_12,200,4,0.28843753387533877,0.07433983739837398
clustered_12,200,5,0.2575758044930176,0.04260027322404372
clustered_12,300,1,0.6061092592592593,0.07291666666666666
clustered_12,300,2,0.6701084045584045,0.0537423076923077
clustered_12,300,3,0.5381425925925925,0.041433333333333336
clustered_12,300,4,0.5220992321589882,0.022472764227642328
clustered_12,300,5,0.44098758348512446,0.013692076502732242
clustered_12,400,1,0.3372425925925926,0.018
clustered_12,400,2,0.32151780626780624,0.03328205128205129
clustered_12,400,3,0.3137685185185185,0.018516666666666667
clustered_12,400,4,0.3068605691056911,0.013467073170731703
clustered_12,400,5,0.313671372191864,0.0038579234972677574
clustered_12,500,1,0.1983203703703704,0.00735
clustered_12,500,2,0.2543807692307693,0.00735
clustered_12,500,3,0.21700185185185183,0.00735
clustered_12,500,4,0.2053047425474255,0.00735
clustered_12,500,5,0.18217489374620524,0.00735
clustered_12,600,1,0.5553925925925927,0.00755
clustered_12,600,2,0.31572592592592585,0.0021923076923077156
clustered_12,600,3,0.2739851851851852,0.00755
clustered_12,600,4,0.27445383920505884,0.00755
clustered_12,600,5,0.2585389192471159,0.00755
