filename,r,sample_time,mae_sh,mae_si,mdae_sh,mdae_si
random_2,5,500,0.38502077703121607,0.24243852252503872,0.38502077703121607,0.24243852252503872
random_2,1,600,0.0042923140758290845,0.006689861511584905,0.0042923140758290845,0.006689861511584905
random_2,2,600,0.007306530890719087,0.009294052853805412,0.007306530890719087,0.009294052853805412
random_2,3,600,0.030096307615598894,0.012645414727257887,0.030096307615598894,0.012645414727257887
random_2,4,600,0.0037911678888264966,0.0033263120656210066,0.0037911678888264966,0.0033263120656210066
random_2,5,600,0.014250054044512295,0.0017668010872987083,0.014250054044512295,0.0017668010872987083
random_3,1,0,0.15525056475424304,0.05625000000000002,0.15525056475424304,0.05625000000000002
random_3,2,0,0.3261568247905191,0.08150510204081629,0.3261568247905191,0.08150510204081629
random_3,3,0,0.14270094646927856,0.03634259259259254,0.14270094646927856,0.03634259259259254
random_3,4,0,0.11797742468733863,0.028122911561594965,0.11797742468733863,0.028122911561594965
random_3,5,0,0.13088715527467576,0.03343032142545199,0.13088715527467576,0.03343032142545199
random_3,1,100,0.6590347467891201,0.3010034603582947,0.6590347467891201,0.3010034603582947
random_3,2,100,0.5967798136733358,0.2996678867160787,0.5967798136733358,0.2996678867160787
random_3,3,100,0.40647965924226803,0.20202366715846293,0.40647965924226803,0.20202366715846293
random_3,4,100,0.4378143078838246,0.2086582292392931,0.4378143078838246,0.2086582292392931
random_3,5,100,0.4246107299561218,0.2109785644011009,0.4246107299561218,0.2109785644011009
random_3,1,200,0.2372018085917057,0.13273856487446178,0.2372018085917057,0.13273856487446178
random_3,2,200,0.15739786267562927,0.08553601353898554,0.15739786267562927,0.08553601353898554
random_3,3,200,0.13204550667598935,0.06250222928647076,0.13204550667598935,0.06250222928647076
random_3,4,200,0.09083305969089006,0.047311669797369005,0.09083305969089006,0.047311669797369005
random_3,5,200,0.1125137909037961,0.06142137115486096,0.1125137909037961,0.06142137115486096
random_3,1,300,0.34530824318426345,0.13128636616071682,0.34530824318426345,0.13128636616071682
random_3,2,300,0.11920118843898408,0.06153834841234451,0.11920118843898408,0.06153834841234451
random_3,3,300,0.10509265707676252,0.06498883780034193,0.10509265707676252,0.06498883780034193
random_3,4,300,0.033190645087950665,0.03665879319755072,0.033190645087950665,0.03665879319755072
random_3,5,300,0.04472724226872282,0.03127436995679467,0.04472724226872282,0.03127436995679467
random_3,1,400,0.2766481632779383,0.05287390969923522,0.2766481632779383,0.05287390969923522
random_3,2,400,0.3251857508975591,0.10055354614118328,0.3251857508975591,0.10055354614118328
random_3,3,400,0.3321462419876995,0.12959775389629924,0.3321462419876995,0.12959775389629924
random_3,4,400,0.3324441552491364,0.13260819992948847,0.3324441552491364,0.13260819992948847
random_3,5,400,0.3069453968048288,0.12358378624244515,0.3069453968048288,0.12358378624244515
random_3,1,500,0.32776807685526277,0.11751115091608211,0.32776807685526277,0.11751115091608211
random_3,2,500,0.36847947926240276,0.1323792179417036,0.36847947926240276,0.1323792179417036
random_3,3,500,0.29433049951169776,0.11287003689405117,0.29433049951169776,0.11287003689405117
random_3,4,500,0.3303317841374016,0.12829488895511476,0.3303317841374016,0.12829488895511476
random_3,5,500,0.3376945936247592,0.13071346888030477,0.3376945936247592,0.13071346888030477
random_3,1,600,0.17923831235837562,0.03383178248935681,0.17923831235837562,0.03383178248935681
random_3,2,600,0.09487599683798709,0.014309825206174853,0.09487599683798709,0.014309825206174853
random_3,3,600,0.01828959822622367,0.001620528275359634,0.01828959822622367,0.001620528275359634
random_3,4,600,0.0419960497235532,0.006081689805224277,0.0419960497235532,0.006081689805224277
random_3,5,600,0.0644679440706244,0.012429709281025936,0.0644679440706244,0.012429709281025936
random_4,1,0,0.15525056475424304,0.05625000000000002,0.15525056475424304,0.05625000000000002
random_4,2,0,0.3261568247905191,0.08150510204081629,0.3261568247905191,0.08150510204081629
random_4,3,0,0.14270094646927856,0.03634259259259254,0.14270094646927856,0.03634259259259254
random_4,4,0,0.11797742468733863,0.028122911561594965,0.11797742468733863,0.028122911561594965
random_4,5,0,0.13088715527467576,0.03343032142545199,0.13088715527467576,0.03343032142545199
random_4,1,100,0.4442311343361989,0.1767141425449531,0.4442311343361989,0.1767141425449531
random_4,2,100,0.33587185983597,0.15698625138849032,0.33587185983597,0.15698625138849032
random_4,3,100,0.37262366561458815,0.16120393846332043,0.37262366561458815,0.16120393846332043
random_4,4,100,0.40086504789144395,0.17560978728661092,0.40086504789144395,0.17560978728661092
random_4,5,100,0.3533924804032539,0.16023546159557273,0.3533924804032539,0.16023546159557273
random_4,1,200,0.5288324452861362,0.2668194415665839,0.5288324452861362,0.2668194415665839
random_4,2,200,0.46237812305360865,0.266583856159945,0.46237812305360865,0.266583856159945
random_4,3,200,0.44620377631296176,0.2710912171875759,0.44620377631296176,0.2710912171875759
random_4,4,200,0.4670452526750449,0.2979614024952043,0.4670452526750449,0.2979614024952043
random_4,5,200,0.47908627119336533,0.30585152723151887,0.47908627119336533,0.30585152723151887
random_4,1,300,0.6792087670499745,0.3282419306512647,0.6792087670499745,0.3282419306512647
random_4,2,300,0.47913881844714445,0.23664109620647822,0.47913881844714445,0.23664109620647822
random_4,3,300,0.44653590656620024,0.22641910989088243,0.44653590656620024,0.22641910989088243
random_4,4,300,0.4670662502443318,0.23977168416487055,0.4670662502443318,0.23977168416487055
random_4,5,300,0.48269922430895085,0.24724052181498996,0.48269922430895085,0.24724052181498996
random_4,1,400,0.41613553218206234,0.23104036192022442,0.41613553218206234,0.23104036192022442
random_4,2,400,0.31055605969417044,0.1650134640368877,0.31055605969417044,0.1650134640368877
random_4,3,400,0.35836851453858243,0.1868153962137773,0.35836851453858243,0.1868153962137773
random_4,4,400,0.3280421275116213,0.1639984030855366,0.3280421275116213,0.1639984030855366
random_4,5,400,0.31852161822101555,0.14781051800661982,0.31852161822101555,0.14781051800661982
random_4,1,500,0.2699294211125969,0.06154119692787152,0.2699294211125969,0.06154119692787152
random_4,2,500,0.14873846400486612,0.037849052099705016,0.14873846400486612,0.037849052099705016
random_4,3,500,0.1851204996768958,0.049936631373725726,0.1851204996768958,0.049936631373725726
random_4,4,500,0.18808401667695973,0.05597795714702036,0.18808401667695973,0.05597795714702036
random_4,5,500,0.16083442321612784,0.05490667690461637,0.16083442321612784,0.05490667690461637
random_4,1,600,0.03563887694847945,0.0039017583833854674,0.03563887694847945,0.0039017583833854674
random_4,2,600,0.037033588058748235,0.0064909516371362,0.037033588058748235,0.0064909516371362
random_4,3,600,0.05819394961191793,0.012257918494809061,0.05819394961191793,0.012257918494809061
random_4,4,600,0.004914143169194141,0.0016126160902262265,0.004914143169194141,0.0016126160902262265
random_4,5,600,0.005195688089128181,0.0016626790193086105,0.005195688089128181,0.0016626790193086105
random_5,1,0,0.15525056475424304,0.05625000000000002,0.15525056475424304,0.05625000000000002
random_5,2,0,0.3261568247905191,0.08150510204081629,0.3261568247905191,0.08150510204081629
random_5,3,0,0.14270094646927856,0.03634259259259254,0.14270094646927856,0.03634259259259254
random_5,4,0,0.11797742468733863,0.028122911561594965,0.11797742468733863,0.028122911561594965
random_5,5,0,0.13088715527467576,0.03343032142545199,0.13088715527467576,0.03343032142545199
random_5,1,100,0.6538221164394469,0.32469367567482227,0.6538221164394469,0.32469367567482227
random_5,2,100,0.5063156219561585,0.25041395224343677,0.5063156219561585,0.25041395224343677
random_5,3,100,0.4704498992899472,0.22762313258155187,0.4704498992899472,0.22762313258155187
random_5,4,100,0.45797928202613725,0.2223576477367446,0.45797928202613725,0.2223576477367446
random_5,5,100,0.4653151715206697,0.22857970202214128,0.4653151715206697,0.22857970202214128
random_5,1,200,0.06640465090628811,0.045608521137262104,0.06640465090628811,0.045608521137262104
random_5,2,200,0.17667827926665303,0.08551282386207759,0.17667827926665303,0.08551282386207759
random_5,3,200,0.08515663513998128,0.05386366843558854,0.08515663513998128,0.05386366843558854
random_5,4,200,0.038339750955820096,0.03208235210961541,0.038339750955820096,0.03208235210961541
random_5,5,200,0.04000568214870137,0.029408018230831723,0.04000568214870137,0.029408018230831723
random_5,1,300,0.44615839562143755,0.20162229920450236,0.44615839562143755,0.20162229920450236
random_5,2,300,0.29609121612877676,0.10550747974060348,0.29609121612877676,0.10550747974060348
random_5,3,300,0.26277545701502114,0.11372997789735173,0.26277545701502114,0.11372997789735173
random_5,4,300,0.2947344369146676,0.13021840892681924,0.2947344369146676,0.13021840892681924
random_5,5,300,0.24205490509523786,0.11990646700326979,0.24205490509523786,0.11990646700326979
random_5,1,400,0.07913309094956333,0.03421978072473131,0.07913309094956333,0.03421978072473131
random_5,2,400,0.005184252506313047,0.028798402448368732,0.005184252506313047,0.028798402448368732
random_5,3,400,0.05237366483400785,0.002751502766456859,0.05237366483400785,0.002751502766456859
random_5,4,400,0.11285176729000324,0.024021902764263525,0.11285176729000324,0.024021902764263525
random_5,5,400,0.09446442240935338,0.013034374306675756,0.09446442240935338,0.013034374306675756
random_5,1,500,0.26720678696900646,0.058651340384726525,0.26720678696900646,0.058651340384726525
random_5,2,500,0.0665273086730398,0.007393095722469933,0.0665273086730398,0.007393095722469933
random_5,3,500,0.028245389765617412,0.013012706733258717,0.028245389765617412,0.013012706733258717
random_5,4,500,0.03332474990178658,0.01371563317771396,0.03332474990178658,0.01371563317771396
random_5,5,500,0.0020597828666484297,0.003948648607654093,0.0020597828666484297,0.003948648607654093
random_5,1,600,0.18561506306675413,0.12487328631631306,0.18561506306675413,0.12487328631631306
random_5,2,600,0.06715898167571688,0.019907640394073334,0.06715898167571688,0.019907640394073334
random_5,3,600,0.09438169169199917,0.017431836707582415,0.09438169169199917,0.017431836707582415
random_5,4,600,0.05023206368113042,0.006614790870488441,0.05023206368113042,0.006614790870488441
random_5,5,600,0.03334783548730236,0.0018279778449334927,0.03334783548730236,0.0018279778449334927
random_6,1,0,0.15525056475424304,0.05625000000000002,0.15525056475424304,0.05625000000000002
random_6,2,0,0.3261568247905191,0.08150510204081629,0.3261568247905191,0.08150510204081629
random_6,3,0,0.14270094646927856,0.03634259259259254,0.14270094646927856,0.03634259259259254
random_6,4,0,0.11797742468733863,0.028122911561594965,0.11797742468733863,0.028122911561594965
random_6,5,0,0.13088715527467576,0.03343032142545199,0.13088715527467576,0.03343032142545199
random_6,1,100,0.31377001161191265,0.11238620804850818,0.31377001161191265,0.11238620804850818
random_6,2,100,0.3424967209557308,0.1400203254938468,0.3424967209557308,0.1400203254938468
random_6,3,100,0.3521242924145066,0.1555922850953118,0.3521242924145066,0.1555922850953118
random_6,4,100,0.32911302755450844,0.1487872830389554,0.32911302755450844,0.1487872830389554
random_6,5,100,0.343997995628631,0.1542558021394893,0.343997995628631,0.1542558021394893
random_6,1,200,0.006378005727974312,0.03218111039691052,0.006378005727974312,0.03218111039691052
random_6,2,200,0.18459396926503546,0.10059309764262137,0.18459396926503546,0.10059309764262137
random_6,3,200,0.14565559403530004,0.06553746587917064,0.14565559403530004,0.06553746587917064
random_6,4,200,0.13040402628415593,0.06221399194227095,0.13040402628415593,0.06221399194227095
random_6,5,200,0.170371593736783,0.08428380325002066,0.170371593736783,0.08428380325002066
random_6,1,300,0.5202118167025946,0.0698453446914552,0.5202118167025946,0.0698453446914552
random_6,2,300,0.41817312413923213,0.04351623076740452,0.41817312413923213,0.04351623076740452
random_6,3,300,0.5257506868042835,0.12049531541349467,0.5257506868042835,0.12049531541349467
random_6,4,300,0.4593539393278745,0.137120270786591,0.4593539393278745,0.137120270786591
random_6,5,300,0.46425134994874784,0.16745202626035888,0.46425134994874784,0.16745202626035888
random_6,1,400,0.15840281302969506,0.03396515035083891,0.15840281302969506,0.03396515035083891
random_6,2,400,0.1350751440299509,0.03022853746671683,0.1350751440299509,0.03022853746671683
random_6,3,400,0.1168491099642146,0.029550220577448716,0.1168491099642146,0.029550220577448716
random_6,4,400,0.15151940435969813,0.0381645109876243,0.15151940435969813,0.0381645109876243
random_6,5,400,0.1729777900273064,0.053344366407097055,0.1729777900273064,0.053344366407097055
random_6,1,500,0.16991038906599565,0.032588954406667425,0.16991038906599565,0.032588954406667425
random_6,2,500,0.08640909115692041,0.010615550518276007,0.08640909115692041,0.010615550518276007
random_6,3,500,0.071945563454475,0.015429116290937572,0.071945563454475,0.015429116290937572
random_6,4,500,0.08166450000339487,0.02009219838875309,0.08166450000339487,0.02009219838875309
random_6,5,500,0.053582212618999536,0.007903277324820657,0.053582212618999536,0.007903277324820657
random_6,1,600,0.0901484118050837,0.006492737856758524,0.0901484118050837,0.006492737856758524
random_6,2,600,0.05607694442941691,0.02324528960060135,0.05607694442941691,0.02324528960060135
random_6,3,600,0.04390344948043068,0.01897200882195671,0.04390344948043068,0.01897200882195671
random_6,4,600,0.023665143369549613,0.013795354231928902,0.023665143369549613,0.013795354231928902
random_6,5,600,0.034906681440980414,0.016013832486785562,0.034906681440980414,0.016013832486785562
random_7,1,0,0.15525056475424304,0.05625000000000002,0.15525056475424304,0.05625000000000002
random_7,2,0,0.3261568247905191,0.08150510204081629,0.3261568247905191,0.08150510204081629
random_7,3,0,0.14270094646927856,0.03634259259259254,0.14270094646927856,0.03634259259259254
random_7,4,0,0.11797742468733863,0.028122911561594965,0.11797742468733863,0.028122911561594965
random_7,5,0,0.13088715527467576,0.03343032142545199,0.13088715527467576,0.03343032142545199
random_7,1,100,0.3640339360360356,0.07377967251205486,0.3640339360360356,0.07377967251205486
random_7,2,100,0.33921635189192945,0.11489078362316607,0.33921635189192945,0.11489078362316607
random_7,3,100,0.3729735118556976,0.1451114204311989,0.3729735118556976,0.1451114204311989
random_7,4,100,0.439344664481939,0.1627586007118469,0.439344664481939,0.1627586007118469
random_7,5,100,0.42259316958472903,0.15873952494261045,0.42259316958472903,0.15873952494261045
random_7,1,200,0.5040328107190897,0.28350344805768424,0.5040328107190897,0.28350344805768424
random_7,2,200,0.5024658083385682,0.28586928699229647,0.5024658083385682,0.28586928699229647
random_7,3,200,0.5214603296806171,0.2888125032711676,0.5214603296806171,0.2888125032711676
random_7,4,200,0.491952509919961,0.282291084243545,0.491952509919961,0.282291084243545
random_7,5,200,0.5043703146852955,0.2874738210650813,0.5043703146852955,0.2874738210650813
random_7,1,300,0.5609576466112014,0.19102119482461405,0.5609576466112014,0.19102119482461405
random_7,2,300,0.5025105156988642,0.15757448280647313,0.5025105156988642,0.15757448280647313
random_7,3,300,0.4716989161238416,0.16207492243810834,0.4716989161238416,0.16207492243810834
random_7,4,300,0.40953421325885164,0.18256295248141963,0.40953421325885164,0.18256295248141963
random_7,5,300,0.5130751624548098,0.23688216907083115,0.5130751624548098,0.23688216907083115
random_7,1,400,0.2218627800359778,0.0396497413704473,0.2218627800359778,0.0396497413704473
random_7,2,400,0.21465064464387518,0.056420844546717586,0.21465064464387518,0.056420844546717586
random_7,3,400,0.2355736824725827,0.06839551116154441,0.2355736824725827,0.06839551116154441
random_7,4,400,0.13953650985764265,0.0479432275131233,0.13953650985764265,0.0479432275131233
random_7,5,400,0.10363899762245232,0.03545278707695987,0.10363899762245232,0.03545278707695987
random_7,1,500,0.17385268545355437,0.05714378156247801,0.17385268545355437,0.05714378156247801
random_7,2,500,0.05199290714981197,0.013747011089582983,0.05199290714981197,0.013747011089582983
random_7,3,500,0.06478624037668479,0.01419183535358215,0.06478624037668479,0.01419183535358215
random_7,4,500,0.03967195015654634,0.0116113100327766,0.03967195015654634,0.0116113100327766
random_7,5,500,0.014765756111077,0.002166905623063098,0.014765756111077,0.002166905623063098
random_7,1,600,0.02883549322303902,0.00431676088365629,0.02883549322303902,0.00431676088365629
random_7,2,600,0.05990271183849416,0.017668692499118288,0.05990271183849416,0.017668692499118288
random_7,3,600,0.038026068730837026,0.004416688053515694,0.038026068730837026,0.004416688053515694
random_7,4,600,0.03104908071921475,0.007342619473522549,0.03104908071921475,0.007342619473522549
random_7,5,600,0.03065213145038337,0.009305141155921182,0.03065213145038337,0.009305141155921182
random_8,1,0,0.15525056475424304,0.05625000000000002,0.15525056475424304,0.05625000000000002
random_8,2,0,0.3261568247905191,0.08150510204081629,0.3261568247905191,0.08150510204081629
random_8,3,0,0.14270094646927856,0.03634259259259254,0.14270094646927856,0.03634259259259254
random_8,4,0,0.11797742468733863,0.028122911561594965,0.11797742468733863,0.028122911561594965
random_8,5,0,0.13088715527467576,0.03343032142545199,0.13088715527467576,0.03343032142545199
random_8,1,100,0.6532086445110474,0.3376667140181234,0.6532086445110474,0.3376667140181234
random_8,2,100,0.42820270282109996,0.20188893624034576,0.42820270282109996,0.20188893624034576
random_8,3,100,0.42461579309932385,0.19056186268792014,0.42461579309932385,0.19056186268792014
random_8,4,100,0.4313764626100538,0.20069651706902136,0.4313764626100538,0.20069651706902136
random_8,5,100,0.35450843236661933,0.16305455187997375,0.35450843236661933,0.16305455187997375
random_8,1,200,0.11989309459907949,0.04729256397347881,0.11989309459907949,0.04729256397347881
random_8,2,200,0.05171124069805311,0.010161538540898185,0.05171124069805311,0.010161538540898185
random_8,3,200,0.07621214049424874,0.029450130731279667,0.07621214049424874,0.029450130731279667
random_8,4,200,0.025395526298095605,0.016427388388903008,0.025395526298095605,0.016427388388903008
random_8,5,200,0.013535556198356113,0.008667642325411062,0.013535556198356113,0.008667642325411062
random_8,1,300,0.24142870138345107,0.0748189785365676,0.24142870138345107,0.0748189785365676
random_8,2,300,0.17572437790756945,0.047615121787256465,0.17572437790756945,0.047615121787256465
random_8,3,300,0.11593515128106202,0.02558016931699847,0.11593515128106202,0.02558016931699847
random_8,4,300,0.12120755880592782,0.028324347626352386,0.12120755880592782,0.028324347626352386
random_8,5,300,0.08867209020667222,0.005812954869005793,0.08867209020667222,0.005812954869005793
random_8,1,400,0.6161775568375252,0.29674503375844075,0.6161775568375252,0.29674503375844075
random_8,2,400,0.42061470007783797,0.15935906332748773,0.42061470007783797,0.15935906332748773
random_8,3,400,0.38726965205140274,0.15747933470644349,0.38726965205140274,0.15747933470644349
random_8,4,400,0.3978530115647956,0.16948336727183388,0.3978530115647956,0.16948336727183388
random_8,5,400,0.2902549051410044,0.12403019731887766,0.2902549051410044,0.12403019731887766
random_8,1,500,0.15073154427427593,0.032329845625645004,0.15073154427427593,0.032329845625645004
random_8,2,500,0.16554590666938507,0.021558003370035994,0.16554590666938507,0.021558003370035994
random_8,3,500,0.14050050508078815,0.015816580253130708,0.14050050508078815,0.015816580253130708
random_8,4,500,0.07897212252912822,0.0022858113707004968,0.07897212252912822,0.0022858113707004968
random_8,5,500,0.05647495847317607,0.005897534607527288,0.05647495847317607,0.005897534607527288
random_8,1,600,0.23092680231087892,0.14354542852837482,0.23092680231087892,0.14354542852837482
random_8,2,600,0.18319257056524485,0.11942932756245694,0.18319257056524485,0.11942932756245694
random_8,3,600,0.10851706599714928,0.11061922895320253,0.10851706599714928,0.11061922895320253
random_8,4,600,0.0979926217565491,0.10592307197440665,0.0979926217565491,0.10592307197440665
random_8,5,600,0.08160808851406454,0.10088462355029293,0.08160808851406454,0.10088462355029293
random_9,1,0,0.15525056475424304,0.05625000000000002,0.15525056475424304,0.05625000000000002
random_9,2,0,0.3261568247905191,0.08150510204081629,0.3261568247905191,0.08150510204081629
random_9,3,0,0.14270094646927856,0.03634259259259254,0.14270094646927856,0.03634259259259254
random_9,4,0,0.11797742468733863,0.028122911561594965,0.11797742468733863,0.028122911561594965
random_9,5,0,0.13088715527467576,0.03343032142545199,0.13088715527467576,0.03343032142545199
random_9,1,100,0.7517716343848174,0.32763846231136506,0.7517716343848174,0.32763846231136506
random_9,2,100,0.5806833315869128,0.2963062823805695,0.5806833315869128,0.2963062823805695
random_9,3,100,0.671724640344493,0.3475229284945326,0.671724640344493,0.3475229284945326
random_9,4,100,0.5889785358145551,0.3064923433712183,0.5889785358145551,0.3064923433712183
random_9,5,100,0.531132015875702,0.2793363473749011,0.531132015875702,0.2793363473749011
random_9,1,200,0.8198057602781639,0.4514709548789694,0.8198057602781639,0.4514709548789694
random_9,2,200,0.41654139897138076,0.2734579289092128,0.41654139897138076,0.2734579289092128
random_9,3,200,0.3027274657610477,0.22056602660997238,0.3027274657610477,0.22056602660997238
random_9,4,200,0.2264533877677517,0.18116754578806027,0.2264533877677517,0.18116754578806027
random_9,5,200,0.1420034569122295,0.1300881277951288,0.1420034569122295,0.1300881277951288
random_9,1,300,0.22777588534586624,0.03901663803294819,0.22777588534586624,0.03901663803294819
random_9,2,300,0.2831890538947488,0.06816789082056451,0.2831890538947488,0.06816789082056451
random_9,3,300,0.24736771270566504,0.061218098878879856,0.24736771270566504,0.061218098878879856
random_9,4,300,0.325384436085869,0.09646492562956854,0.325384436085869,0.09646492562956854
random_9,5,300,0.29748066391691896,0.09248841113279993,0.29748066391691896,0.09248841113279993
random_9,1,400,0.4042232826046319,0.1201804844996468,0.4042232826046319,0.1201804844996468
random_9,2,400,0.5448345771662881,0.1822998225930108,0.5448345771662881,0.1822998225930108
random_9,3,400,0.45040755942928745,0.15242610840145177,0.45040755942928745,0.15242610840145177
random_9,4,400,0.3316262396382479,0.10390748751121537,0.3316262396382479,0.10390748751121537
random_9,5,400,0.29508626702056806,0.08008257282065356,0.29508626702056806,0.08008257282065356
random_9,1,500,0.18773074017745595,0.04617148567069895,0.18773074017745595,0.04617148567069895
random_9,2,500,0.031801382282858226,0.007908798580413379,0.031801382282858226,0.007908798580413379
random_9,3,500,0.047634332013629654,0.015636641119146866,0.047634332013629654,0.015636641119146866
random_9,4,500,0.09958900402597737,0.03009686838351877,0.09958900402597737,0.03009686838351877
random_9,5,500,0.09830141078480215,0.028786646117304526,0.09830141078480215,0.028786646117304526
random_9,1,600,0.25545380553666075,0.15234473491869915,0.25545380553666075,0.15234473491869915
random_9,2,600,0.26499161977002783,0.16534699587833424,0.26499161977002783,0.16534699587833424
random_9,3,600,0.15503970508727127,0.09938377919299946,0.15503970508727127,0.09938377919299946
random_9,4,600,0.11963992490344866,0.07750812831119869,0.11963992490344866,0.07750812831119869
random_9,5,600,0.10829777138666985,0.07868148215854526,0.10829777138666985,0.07868148215854526
