filename,r,type_id,mae,mdae,r2
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",1,4,0.6821557548220939,0.7142591133197415,-5.036999860089521
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",2,4,0.6049924644849117,0.6284102314263058,-3.779551608793634
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",3,4,0.6026164615431041,0.6455663342388003,-3.6448678839024558
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",4,4,0.5513796906058411,0.6207043223662259,-2.8992818977599186
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",5,4,0.5228488517155946,0.5946536567241858,-2.51172794966322
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",1,5,0.697732943672124,0.7492680941837169,-5.293970523691783
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",2,5,0.576644470057933,0.6251259105475304,-3.296016758076169
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",3,5,0.5586133162354168,0.5934752817495332,-2.9938316259369335
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",4,5,0.5591034036446976,0.6241998960836683,-2.983856148656122
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",5,5,0.559793048973217,0.6310899794972675,-2.9675150694098216
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",1,6,0.7922067160141657,0.8764765740919621,-6.960554000039568
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",2,6,0.6799824410664728,0.7382961376797907,-4.9362458337058275
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",3,6,0.65290324247731,0.7165333657863275,-4.477811779046093
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",4,6,0.5839368003642912,0.6641827312994446,-3.375321980840055
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",5,6,0.5628226368860665,0.6605093912347709,-3.056849216172602
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",1,7,0.8544748312202652,0.9656914629528788,-7.602638533291538
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",2,7,0.746374632807567,0.8206530677615025,-5.580697813137149
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",3,7,0.7374052507448451,0.816914463977989,-5.417969227482979
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",4,7,0.6646383414205261,0.7469144639779889,-4.226985031233269
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",5,7,0.6178653315511593,0.6847702040393174,-3.532094844829949
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",1,8,0.8136971199402231,0.9199209851563899,-6.905276295824792
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",2,8,0.753628060383439,0.8630757470611518,-5.786274031565156
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",3,8,0.6614217448804491,0.7169583576579415,-4.27024438642405
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",4,8,0.6415768277514946,0.7225038329441452,-3.9390047119820952
"['random_1' 'random_2' 'random_3' 'random_4' 'random_5' 'random_6'
 'random_7' 'random_8' 'random_9' 'random_10' 'random_11' 'random_12'
 'random_13' 'random_14' 'random_15' 'random_16' 'random_17' 'random_18'
 'random_19' 'random_20']",5,8,0.6294538251825087,0.7186208539766934,-3.7678537810004
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",1,0,0.6549342393162737,0.7043132642032426,-4.584612854908563
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",2,0,0.6485549759690022,0.7173201771108437,-4.415370617255346
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",3,0,0.6234791491037119,0.6769803495078476,-3.9852890184244654
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",4,0,0.5802246348825562,0.621979577348602,-3.3246669470374393
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",5,0,0.5685515739156666,0.6123483195528983,-3.1323456924628044
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",1,1,0.7219508201640328,0.7889155609316107,-5.14947405945828
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",2,1,0.7127927557071351,0.7897116003596881,-4.975020047460506
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",3,1,0.6672738613168351,0.7473633372228949,-4.250375217035928
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",4,1,0.6244917366782992,0.6989689528465174,-3.6019261972438334
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",5,1,0.6118768012864211,0.6767486757456989,-3.4206889724593843
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",1,2,0.586451803893003,0.639646452823417,-3.3284059351720776
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",2,2,0.5533358291230566,0.6046506263473398,-2.8158430670776986
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",3,2,0.48958776306288854,0.5412038628882483,-1.9622719526945072
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",4,2,0.46436854650115783,0.49857676913311477,-1.6798788281576829
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",5,2,0.48311428132097567,0.5396430437708346,-1.8848107570406527
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",1,3,0.5484200283319828,0.592701070779993,-2.9509215003447156
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",2,3,0.5508079398466721,0.6130038292670397,-2.9119472211155455
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",3,3,0.5202460687598915,0.5819802601772949,-2.4415558901586425
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",4,3,0.489594463290246,0.5370427858818787,-2.051714682949937
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",5,3,0.4903963632089068,0.5292469115686431,-2.050701179379002
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",1,4,0.6049836071578083,0.6041170604508707,-3.7260047259340707
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",2,4,0.5962367600791438,0.6300930966527167,-3.592618323104934
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",3,4,0.5523658542877172,0.6079295075911617,-2.946594292258714
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",4,4,0.5169924102644321,0.564106892756576,-2.4600284150769482
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",5,4,0.5081090997208162,0.5892331660677812,-2.335572372460058
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",1,5,0.5559747205575885,0.5359107664383858,-3.116148310171595
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",2,5,0.5495359319721,0.5691930560635654,-2.9004831238720716
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",3,5,0.5644924264052414,0.5947116732702704,-3.0705126778744303
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",4,5,0.536996627419954,0.5669067809409076,-2.6819614299788923
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",5,5,0.5463528013149642,0.588876093765427,-2.7878028240633106
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",1,6,0.6009192098189622,0.639646452823417,-3.6925215167250496
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",2,6,0.5871326844564494,0.6016207582653563,-3.463132564689235
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",3,6,0.5358298352628489,0.5777258579970451,-2.7204032539284815
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",4,6,0.4760724471422662,0.5059590652566679,-1.9654096498388536
"['clustered_1' 'clustered_2' 'clustered_3' 'clustered_4' 'clustered_5'
 'clustered_6' 'clustered_7' 'clustered_8' 'clustered_9' 'clustered_10'
 'clustered_11' 'clustered_12' 'clustered_13' 'clustered_14'
 'clustered_15' 'clustered_16' 'clustered_17' 'clustered_18'
 'clustered_19' 'clustered_20']",5,6,0.477493832741712,0.5156473440233276,-1.9656329936521089
