filename,r,sample_id,mae,mdae,r2
random_3,2,3,0.6735166666666667,0.2739,-0.4670435444919496
random_3,2,4,0.6735166666666667,0.2739,-0.4670435444919496
random_3,2,5,4.026692735042735,0.2739,-113.0673419809751
random_3,2,6,0.795567094017094,0.19776538461538462,-0.8784845708931233
random_3,2,7,0.5704123931623931,0.2739,0.12088763146025439
random_3,2,8,0.453686752136752,0.2415346153846154,0.5180496299569952
random_3,2,9,1.4967782051282053,0.2739,-8.812788776285657
random_3,2,10,0.6051405982905983,0.2739,-0.05513951108007009
random_3,2,11,0.6979448717948719,0.2739,-0.5134758370287282
random_3,2,12,0.4683884615384615,0.19776538461538462,0.3412870914862166
random_3,2,13,0.6735166666666667,0.2739,-0.4670435444919496
random_3,2,14,0.8825508547008547,0.37385,-1.0079732812778412
random_3,2,15,0.61265,0.19776538461538462,-0.40063425941138653
random_3,3,0,0.6097277777777778,0.14684999999999993,-0.4006195298316306
random_3,3,1,0.6735166666666667,0.2739,-0.4670435444919496
random_3,3,2,0.9194833333333333,0.2739,-1.4394955119995716
random_3,3,3,0.6735166666666667,0.2739,-0.4670435444919496
random_3,3,4,0.6024055555555555,0.17315000000000003,-0.39483190970608817
random_3,3,5,4.669427777777778,0.2739,-158.44908536529016
random_3,3,6,0.9610277777777778,0.49315000000000003,-1.3502797687487238
random_3,3,7,0.41725,0.2739,0.6305615899050077
random_3,3,8,0.38476111111111105,0.2739,0.691146734166693
random_3,3,9,1.5760944444444445,0.2739,-10.928047947561351
random_3,3,10,0.4601833333333334,0.2739,0.5315460622923149
random_3,3,11,0.9194833333333333,0.2739,-1.4394955119995716
random_3,3,12,0.49573888888888884,0.2739,0.34021781064053336
random_3,3,13,0.6024055555555555,0.17315000000000003,-0.39483190970608817
random_3,3,14,0.82785,0.2739,-0.8850480932934484
random_3,3,15,0.7875055555555556,0.37385,-0.6548208843652519
random_3,4,0,0.6126499999999999,0.2277841463414635,-0.399853345435363
random_3,4,1,0.6735166666666667,0.2739,-0.4670435444919496
random_3,4,2,0.7529792682926829,0.2739,-0.6586061941697445
random_3,4,3,0.6735166666666667,0.2739,-0.4670435444919496
random_3,4,4,0.6301562330623306,0.2739,-0.41186217466933717
random_3,4,5,4.45696165311653,0.2739,-142.60034359684332
random_3,4,6,1.0468814363143633,0.49301585365853656,-1.8703010218692269
random_3,4,7,0.3247494579945799,0.1027719512195122,0.7277872451753349
random_3,4,8,0.48015406504065045,0.2978939024390244,0.548704790483645
random_3,4,9,1.4795941734417344,0.2739,-8.606913301322646
random_3,4,10,0.39167384823848234,0.2739,0.6733105284977705
random_3,4,11,0.9481012195121951,0.2739,-1.6254532994943065
random_3,4,12,0.3916738482384824,0.2739,0.6698021800994038
random_3,4,13,0.5867957994579946,0.2739,-0.1406037606046029
random_3,4,14,1.0142998644986452,0.2739,-2.1047635625992003
random_3,4,15,0.8161741192411924,0.37385,-0.6771903524304683
random_3,5,0,0.6563658469945355,0.2885598360655738,-0.4398099379882445
random_3,5,1,0.6735166666666667,0.2739,-0.4670435444919496
random_3,5,2,0.7551117486338798,0.2739,-0.665359345974907
random_3,5,3,0.6735166666666667,0.2739,-0.4670435444919496
random_3,5,4,0.6006569216757742,0.1574122950819673,-0.3942367782811462
random_3,5,5,4.30804344262295,0.2739,-131.9905861265281
random_3,5,6,0.9487873406193079,0.3010926229508196,-1.3181230281921592
random_3,5,7,0.35709207650273217,0.2739,0.7156593145863511
random_3,5,8,0.41973378870673955,0.2739,0.583877251397104
random_3,5,9,1.386475865209472,0.2739,-7.044230085765983
random_3,5,10,0.31932650273224045,0.09235,0.7285879225127478
random_3,5,11,0.8862592896174863,0.2739,-1.2426458742444617
random_3,5,12,0.3470971766848816,0.104882786885246,0.6879634432907533
random_3,5,13,0.6006569216757742,0.2739,-0.22539337632912515
random_3,5,14,1.1134602003642986,0.2739,-2.9154571146454735
random_3,5,15,0.8122645719489981,0.37385,-0.7124493589148007
random_4,1,0,0.4479666666666666,0.10895,-0.3832855860066944
random_4,1,1,0.6015333333333333,0.23205,-0.852582857325719
random_4,1,2,3.127555555555556,0.10895,-147.781337910439
random_4,1,3,0.4479666666666666,0.10895,-0.3832855860066944
random_4,1,4,0.4479666666666666,0.10895,-0.3832855860066944
random_4,1,5,0.747788888888889,0.10895,-2.2157893945983393
random_4,1,6,1.3041666666666665,0.10895,-16.082486425295333
random_4,1,7,0.4479666666666666,0.10895,-0.3832855860066944
random_4,1,8,3.431544444444444,0.10895,-166.67825246285963
random_4,1,9,0.4479666666666666,0.10895,-0.3832855860066944
random_4,1,10,6.087233333333334,0.23205,-478.37985668922863
random_4,1,11,0.4479666666666666,0.10895,-0.3832855860066944
random_4,1,12,0.4479666666666666,0.10895,-0.3832855860066944
random_4,1,13,0.7708333333333334,0.10895,-3.3433116572001422
random_4,1,14,0.4479666666666666,0.10895,-0.3832855860066944
random_4,1,15,0.570011111111111,0.10895,-0.756251451585753
random_4,2,0,0.4479666666666666,0.10895,-0.3832855860066944
random_4,2,1,0.6288837606837607,0.23205,-1.021223746176592
random_4,2,2,3.551487179487179,0.10895,-193.7172753304896
random_4,2,3,0.4479666666666666,0.10895,-0.3832855860066944
random_4,2,4,0.4479666666666666,0.10895,-0.3832855860066944
random_4,2,5,0.6603991452991455,0.10895,-1.891655781975596
random_4,2,6,1.1947649572649572,0.10895,-12.67207421881176
random_4,2,7,0.4479666666666666,0.10895,-0.3832855860066944
random_4,2,8,3.431544444444445,0.10895,-170.91892869917098
random_4,2,9,0.4479666666666666,0.10895,-0.3832855860066944
random_4,2,10,4.309455555555555,0.23205,-254.27513282880597
random_4,2,11,0.4479666666666666,0.10895,-0.3832855860066944
random_4,2,12,0.3795905982905983,0.10895,-0.21627535894954364
random_4,2,13,0.8528846153846154,0.10895,-4.666672061369113
random_4,2,14,0.4479666666666666,0.10895,-0.3832855860066944
random_4,2,15,0.4606094017094017,0.10895,-0.3981455843141988
random_4,3,0,0.4479666666666666,0.10895,-0.3832855860066944
random_4,3,1,0.7082,0.23205,-1.6557158172852269
random_4,3,2,3.9097777777777782,0.10895,-237.3582448990023
random_4,3,3,0.46603333333333324,0.23205,-0.39432787474361275
random_4,3,4,0.4479666666666666,0.10895,-0.3832855860066944
random_4,3,5,0.6439888888888889,0.0787,-2.025462713084889
random_4,3,6,1.6241666666666665,0.10895,-28.419982660665294
random_4,3,7,0.4479666666666666,0.10895,-0.3832855860066944
random_4,3,8,3.4955111111111106,0.2508,-170.42501104671882
random_4,3,9,0.4479666666666666,0.10895,-0.3832855860066944
random_4,3,10,3.4205666666666668,0.10895,-159.50270024037576
random_4,3,11,0.4479666666666666,0.10895,-0.3832855860066944
random_4,3,12,0.4124111111111111,0.10895,-0.2763804757382031
random_4,3,13,0.8063888888888889,0.10895,-3.888349793391768
random_4,3,14,0.5304222222222221,0.23205,-0.5344752995060857
random_4,3,15,0.3951,0.0787,-0.28634977454865584
random_4,4,0,0.4479666666666666,0.10895,-0.3832855860066944
random_4,4,1,0.6188775067750677,0.0787,-1.0883448597135557
random_4,4,2,3.808314363143632,0.10895,-224.55172398874956
random_4,4,3,0.49551842818428177,0.23205,-0.4364504960692366
random_4,4,4,0.4479666666666666,0.10895,-0.3832855860066944
random_4,4,5,0.7279634146341464,0.23205,-2.231381841266182
random_4,4,6,1.5166327913279134,0.10895,-23.881305840726213
random_4,4,7,0.4479666666666666,0.10895,-0.3832855860066944
random_4,4,8,3.4894406504065048,0.2508,-174.0137530157426
random_4,4,9,0.4521579945799457,0.1164219512195122,-0.38484761416604774
random_4,4,10,3.2348644986449866,0.1629719512195122,-140.62360002019705
random_4,4,11,0.4479666666666666,0.10895,-0.3832855860066944
random_4,4,12,0.41391355013550135,0.10895,-0.3037061798440206
random_4,4,13,0.6927845528455285,0.10895,-2.299303907831748
random_4,4,14,0.48879620596205964,0.23205,-0.4289347631403424
random_4,4,15,0.4806146341463415,0.1164219512195122,-0.47182701006153294
random_4,5,0,0.4450497267759563,0.10895,-0.382554920306613
random_4,5,1,0.5694750455373405,0.11965245901639351,-0.7479301575357764
random_4,5,2,3.786205100182149,0.10895,-222.16838054115019
random_4,5,3,0.48876557377049173,0.23205,-0.4241645387976154
random_4,5,4,0.4479666666666666,0.10895,-0.3832855860066944
random_4,5,5,0.8200154826958106,0.23205,-3.3397404202276224
random_4,5,6,1.680122950819672,0.10895,-30.938985189870987
random_4,5,7,0.4479666666666666,0.10895,-0.3832855860066944
random_4,5,8,3.286441347905282,0.23014508196721306,-153.02336278915047
random_4,5,9,0.4450497267759563,0.10895,-0.382554920306613
random_4,5,10,2.8979326047358835,0.11965245901639351,-114.09860999812324
random_4,5,11,0.4479666666666666,0.10895,-0.3832855860066944
random_4,5,12,0.42137723132969035,0.10895,-0.32518502425905105
random_4,5,13,0.6017987249544627,0.10895,-1.3466222742410787
random_4,5,14,0.46747140255009106,0.11965245901639351,-0.40711859257008665
random_4,5,15,0.4671089253187613,0.0524475409836065,-0.4248467945871317
random_5,1,0,1.2229833333333333,0.16105,-2.596529407180622
random_5,1,1,0.7108722222222222,0.0955,-0.44276716898276236
random_5,1,2,0.7108722222222222,0.0955,-0.44276716898276236
random_5,1,3,0.7108722222222222,0.0955,-0.44276716898276236
random_5,1,4,1.09335,0.0955,-2.051336436187903
random_5,1,5,0.7108722222222222,0.0955,-0.44276716898276236
random_5,1,6,0.5330944444444444,0.0955,0.19738012763412793
random_5,1,7,0.6097944444444444,0.0955,-0.017668989748960584
random_5,1,8,0.8528611111111111,0.0955,-0.6418192239616478
random_5,1,9,0.7689722222222223,0.0955,-0.7946402358872953
random_5,1,10,2.292272222222222,0.0955,-27.046053288639833
random_5,1,11,0.8144944444444445,0.0955,-0.9106072559450304
random_5,1,12,0.7108722222222222,0.0955,-0.44276716898276236
random_5,1,13,0.7875722222222223,0.0955,-0.8728654037489401
random_5,1,14,0.9155722222222222,0.0955,-1.0166987769139002
random_5,1,15,0.9922722222222222,0.0955,-2.264251573483966
random_5,2,0,0.8947782051282052,0.16105,-0.7402460023901516
random_5,2,1,0.7108722222222222,0.0955,-0.44276716898276236
random_5,2,2,0.7657371794871795,0.16105,-0.47234960964841766
random_5,2,3,0.7108722222222222,0.0955,-0.44276716898276236
random_5,2,4,0.9702730769230771,0.0955,-1.2819597001005687
random_5,2,5,0.7657371794871795,0.16105,-0.47234960964841766
random_5,2,6,0.3971192307692308,0.06346538461538453,0.3649230490894475
random_5,2,7,0.6918457264957265,0.0955,-0.35043771352221653
random_5,2,8,0.7434594017094017,0.0955,-0.4603377340883743
random_5,2,9,1.1655534188034187,0.0955,-3.9148637415942646
random_5,2,10,2.408982478632479,0.16105,-28.705430139616105
random_5,2,11,1.0196226495726495,0.0955,-2.314298950467295
random_5,2,12,0.7108722222222222,0.0955,-0.44276716898276236
random_5,2,13,1.0023260683760684,0.5982346153846154,-0.9016848725681648
random_5,2,14,0.8883858974358975,0.16105,-0.6634561764667115
random_5,2,15,1.3615029914529915,0.0955,-4.446147638127821
random_5,3,0,0.6540944444444442,0.0608,-0.1540474514566159
random_5,3,1,0.7108722222222222,0.0955,-0.44276716898276236
random_5,3,2,0.7472499999999999,0.2245,-0.45296665920892853
random_5,3,3,0.7108722222222222,0.0955,-0.44276716898276236
random_5,3,4,0.8089055555555555,0.0955,-0.635171175048197
random_5,3,5,0.7329166666666667,0.16105,-0.44894792298664554
random_5,3,6,0.5885722222222222,0.0608,0.06640359508107563
random_5,3,7,0.5031277777777778,0.0955,0.21717162470402163
random_5,3,8,0.7106388888888888,0.0955,-0.4427017476954229
random_5,3,9,0.875638888888889,0.0955,-1.3205058894202915
random_5,3,10,2.1436833333333336,0.16105,-22.095833200720385
random_5,3,11,1.2554944444444445,0.16105,-4.617956842288286
random_5,3,12,0.7108722222222222,0.0955,-0.44276716898276236
random_5,3,13,0.6848277777777778,0.30285,0.09595532516214167
random_5,3,14,0.7953944444444444,0.16105,-0.5128084453281772
random_5,3,15,1.2411611111111114,0.0955,-3.7047691300109484
random_5,4,0,0.6471955284552845,0.10163780487804885,-0.2192888223796432
random_5,4,1,0.7108722222222222,0.0955,-0.44276716898276236
random_5,4,2,0.7411795392953928,0.16105,-0.45305164146303567
random_5,4,3,0.7108722222222222,0.0955,-0.44276716898276236
random_5,4,4,0.7984990514905149,0.0955,-0.6075561752675231
random_5,4,5,0.7266128726287263,0.2291939024390244,-0.43347821164445666
random_5,4,6,0.6406047425474255,0.0934841463414634,-0.1948367799611661
random_5,4,7,0.6406047425474255,0.0996219512195122,-0.2750960474452282
random_5,4,8,0.6967635501355013,0.0608,-0.4403551285021945
random_5,4,9,1.0855033875338753,0.0955,-2.76999158489817
random_5,4,10,2.168832384823849,0.16105,-22.562102680117714
random_5,4,11,1.1184754742547425,0.0996219512195122,-3.5637428139542733
random_5,4,12,0.7108722222222222,0.0955,-0.44276716898276236
random_5,4,13,0.7897600271002712,0.1779719512195122,-0.33130134884067663
random_5,4,14,0.7849879403794038,0.16105,-0.5000868246479833
random_5,4,15,1.161377913279133,0.0955,-3.137402508697617
random_5,5,0,0.6553700364298725,0.16105,-0.16533366209534717
random_5,5,1,0.7108722222222222,0.0955,-0.44276716898276236
random_5,5,2,0.7344266848816028,0.16105,-0.45241534582161314
random_5,5,3,0.6817283242258652,0.0955,-0.3558821720627807
random_5,5,4,0.9534592896174863,0.0955,-1.195401254178111
random_5,5,5,0.7490039162112933,0.20149508196721308,-0.4539936330181942
random_5,5,6,0.6381168488160291,0.1542598360655737,-0.13364212570621148
random_5,5,7,0.5944010018214937,0.0608,-0.10946366419273956
random_5,5,8,0.6963002732240438,0.0608,-0.44032916045631953
random_5,5,9,1.0545824225865208,0.0955,-2.667672995505566
random_5,5,10,2.1450847905282333,0.16105,-22.01698389547587
random_5,5,11,1.2012867941712204,0.0608,-4.606339152407499
random_5,5,12,0.7119330601092897,0.0955,-0.44288906836255837
random_5,5,13,0.9963203096539162,0.36354016393442623,-1.2856898056907036
random_5,5,14,0.7213689435336976,0.16105,-0.4327979388151535
random_5,5,15,1.099283151183971,0.0608,-2.633918839562624
random_6,1,0,0.8185388888888888,0.17355,-3.6897191032743963
random_6,1,1,0.9963166666666665,0.17355,-7.279313731271456
random_6,1,2,0.5404722222222222,0.17355,-0.6625182239721381
random_6,1,3,0.5404722222222222,0.17355,-0.6625182239721381
random_6,1,4,1.2130166666666669,0.24435,-10.424815675864117
random_6,1,5,0.46298333333333336,0.17355,-0.3813213496247403
random_6,1,6,0.4964611111111111,0.17355,-0.3430972835390891
random_6,1,7,0.46298333333333336,0.17355,-0.3813213496247403
random_6,1,8,0.8185388888888888,0.17355,-3.6897191032743963
random_6,1,9,0.5404722222222222,0.17355,-0.6625182239721381
random_6,1,10,0.4964611111111111,0.17355,-0.3430972835390891
random_6,1,11,0.46298333333333336,0.17355,-0.3813213496247403
random_6,1,12,0.7174055555555556,0.24435,-1.304585764423524
random_6,1,13,0.2852055555555555,0.17355,0.42352103764919335
random_6,1,14,0.5404722222222222,0.17355,-0.6625182239721381
random_6,1,15,0.46298333333333336,0.17355,-0.3813213496247403
random_6,2,0,0.5693995726495726,0.17355,-1.256659906815972
random_6,2,1,0.8322141025641026,0.17355,-3.9200335835067808
random_6,2,2,0.4861722222222222,0.17355,-0.4213178583922774
random_6,2,3,0.47209615384615383,0.17355,-0.40167163512671067
random_6,2,4,1.5959226495726497,0.24435,-24.232298293205933
random_6,2,5,0.47209615384615383,0.17355,-0.40167163512671067
random_6,2,6,0.8246662393162393,0.17355,-4.629065530647581
random_6,2,7,0.5223055555555556,0.24435,-0.47174980536993827
random_6,2,8,0.7638380341880342,0.17355,-2.8448081547776938
random_6,2,9,0.48278589743589745,0.17355,-0.2599489887839386
random_6,2,10,0.34603376068376074,0.08175,0.1516256103870024
random_6,2,11,0.47209615384615383,0.17355,-0.40167163512671067
random_6,2,12,0.3527371794871794,0.17355,0.30768240080403864
random_6,2,13,0.3460337606837607,0.17355,0.302118615187996
random_6,2,14,0.5404722222222222,0.17355,-0.6625182239721381
random_6,2,15,0.8322141025641026,0.17355,-3.9200335835067808
random_6,3,0,0.4189722222222222,0.12195,-0.27437460607454844
random_6,3,1,0.8185388888888888,0.17355,-3.6897191032743963
random_6,3,2,0.45061666666666667,0.08175,-0.38160359483845263
random_6,3,3,0.46936111111111106,0.17355,-0.3952078141394011
