filename,r,acc,prec,rec
clustered_6,1,0.8888888888888888,1.0,0.8888888888888888
clustered_6,2,0.8888888888888888,1.0,0.8888888888888888
clustered_6,3,0.8888888888888888,1.0,0.8888888888888888
clustered_6,4,1.0,1.0,1.0
clustered_6,5,1.0,1.0,1.0
clustered_6,1,1.0,1.0,1.0
clustered_6,2,1.0,1.0,1.0
clustered_6,3,1.0,1.0,1.0
clustered_6,4,1.0,1.0,1.0
clustered_6,5,1.0,1.0,1.0
